Part_id	Sc_id	answer	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz
1	seg2	1.0	-14.38471849865952	27.35345858882607	-72.1	28.2	-5365.5	60.15817694369972	8.890909832048305	29.3	76.5	22439.0	612.588471849866	14.771928347435024	554.7	654.8	228495.50000000003
1	seg3	1.0	4.647466666666664	19.87869043931773	-42.8	24.8	1742.8000000000004	21.116000000000028	9.2526355164353	8.5	44.5	7918.5	621.5298666666665	7.6715900991182355	602.9	641.9	233073.7
1	seg5	1.0	-31.37412398921834	43.09359060761036	-84.8	27.7	-11639.8	52.0129380053908	17.0180717245689	9.5	68.7	19296.800000000003	607.5857142857149	6.750935701485465	588.6	630.8	225414.3
1	seg6	1.0	-0.6685236768802217	22.0973116451534	-42.0	50.0	-240.00000000000023	55.18802228412256	21.09641340993142	23.6	119.7	19812.5	607.3487465181056	21.77226756493301	557.2	733.0	218038.2
1	seg7	0.0	-4.084591194968553	12.045502631186045	-42.0	13.3	-1298.9	53.09968553459121	19.633419555011905	30.9	119.7	16885.7	590.271698113208	9.150582564370149	557.2	616.9	187706.4
1	seg8	1.0	-4.084591194968553	12.045502631186045	-42.0	13.3	-1298.9	53.09968553459121	19.633419555011905	30.9	119.7	16885.7	590.271698113208	9.150582564370149	557.2	616.9	187706.4
1	seg9	1.0	-26.16861313868613	49.29289306619911	-114.2	19.1	-3585.1	67.67664233576645	31.336451251653536	35.9	145.6	9271.7	571.729927007299	45.183919956356256	489.6	647.2	78327.0
1	seg10	1.0	-13.088888888888889	31.83426304932529	-95.5	19.1	-1531.4	105.26837606837606	36.51287479188641	47.1	140.9	12316.399999999998	599.325641025641	35.445137946921086	507.3	648.8	70121.1
1	seg13	1.0	10.278683385579942	47.11863420985986	-75.2	68.9	3278.899999999999	72.99749216300935	33.69133159184653	15.8	128.7	23286.2	608.8282131661435	29.95225909187672	556.6	678.9	194216.2
1	seg14	1.0	-29.42684210526314	28.87291146288317	-76.8	4.7	-5591.1	84.65631578947364	31.84344660506697	32.8	124.0	16084.7	573.3894736842108	26.9752712241736	493.8	647.9	108944.0
