Part_id	Sc_id	answer	meanfixationduration	numfixations	stddevfixationduration	sumfixationduration
1	seg9	1.0	182.5714286	21	77.31272303	3834
1	seg8	1.0	262.1842105	38	133.4241064	9963
1	seg5	1.0	183.2666667	15	123.546097	2749
1	seg7	0.0	262.1842105	38	133.4241064	9963
1	seg6	1.0	274.9	40	126.4610612	10996
1	seg10	1.0	212.9565217	23	196.0246919	4898
1	seg3	1.0	262.0454545	22	284.7795266	5765
1	seg2	1.0	305.1785714	28	359.3506545	8545
1	seg15	1.0	300.3055556	36	239.7717748	10811
1	seg13	1.0	248.3018868	53	117.811222	13160
1	seg14	1.0	325.5428571	35	250.5524887	11394
1	seg17	1.0	283.1176471	51	148.8127208	14439
2	seg9	1.0	180.5	36	78.98842592	6498
2	seg8	1.0	172.5098039	51	104.2271313	8798
2	seg5	1.0	228.225	40	149.5325173	9129
2	seg7	1.0	172.5098039	51	104.2271313	8798
2	seg6	1.0	159.2777778	36	114.3060081	5734
2	seg10	1.0	169.3225806	31	102.2553624	5249
2	seg3	1.0	253.1081081	37	149.8191101	9365
2	seg2	0.0	199.9859155	71	101.9147393	14199
2	seg15	1.0	181.75	32	63.56505431	5816
2	seg13	1.0	186.46875	32	81.66492688	5967
2	seg14	1.0	184.4333333	30	82.16874283	5533
2	seg17	1.0	165.1875	80	76.63262579	13215
3	seg9	1.0	239.5952381	42	157.8885157	10063
3	seg8	1.0	182.6666667	27	74.48438143	4932
3	seg5	1.0	162.4166667	12	74.48545719	1949
3	seg7	0.0	182.6666667	27	74.48438143	4932
3	seg6	1.0	216.15	40	98.11964178	8646
3	seg10	1.0	228.2972973	37	162.7700943	8447
3	seg3	1.0	288.6666667	15	292.8904395	4330
3	seg2	0.0	272.625	8	242.3450536	2181
3	seg15	1.0	215.8	20	217.696457	4316
3	seg13	1.0	134.4666667	15	43.71966976	2017
3	seg14	1.0	180.85	20	178.3403827	3617
3	seg17	0.0	180.2894737	38	70.36503581	6851
4	seg9	0.0	176.2222222	45	76.27816585	7930
4	seg8	1.0	190.9642857	56	73.68531722	10694
4	seg5	0.0	238.6530612	49	202.4655887	11694
4	seg7	0.0	190.9642857	56	73.68531722	10694
4	seg6	0.0	197.2898551	69	80.06837178	13613
4	seg10	0.0	194.8478261	46	206.4686113	8963
4	seg3	1.0	258.6052632	38	152.0829325	9827
4	seg2	0.0	247.3770492	61	180.9159256	15090
4	seg15	0.0	211.22	50	104.8657626	10561
4	seg13	1.0	212.5344828	58	109.4612349	12327
4	seg14	0.0	218.5	50	102.4590013	10925
4	seg17	0.0	274.1525424	59	268.9027393	16175
5	seg9	1.0	214.8974359	39	133.644815	8381
5	seg8	1.0	238.0967742	31	259.6329916	7381
5	seg5	1.0	201.6190476	21	108.0488205	4234
5	seg7	1.0	238.0967742	31	259.6329916	7381
5	seg6	1.0	254.4166667	48	150.2458741	12212
5	seg10	0.0	221.3428571	35	166.5229083	7747
5	seg3	1.0	242.4666667	45	144.6151004	10911
5	seg2	1.0	247.5	56	180.4770446	13860
5	seg15	1.0	229.2758621	29	126.1789819	6649
5	seg13	1.0	234.6571429	35	133.4655591	8213
5	seg14	1.0	218.64	25	120.7086299	5466
5	seg12	1.0	266.5	52	163.7107085	13858
5	seg17	1.0	213.2777778	36	116.9738948	7678
6	seg9	1.0	284.1071429	56	191.7219273	15910
6	seg8	1.0	268.2166667	60	166.6970348	16093
