Part_id	Sc_id	answer	meanfixationduration	numfixations	stddevfixationduration	sumfixationduration
6	seg9	1.0	281.255814	43	192.0157599	12094
6	seg8	1.0	296.2857143	42	172.838891	12444
6	seg5	1.0	278.6590909	44	137.012127	12261
6	seg7	1.0	296.2857143	42	172.838891	12444
6	seg6	1.0	250.5957447	47	141.7600023	11778
6	seg1	1.0	386.6060606	33	284.6000417	12758
6	seg10	0.0	314.4146341	41	204.1641467	12891
6	seg3	1.0	364.6666667	39	290.8979142	14222
6	seg2	0.0	350.6857143	35	200.7999841	12274
6	seg15	1.0	323.2432432	37	238.9525064	11960
6	seg13	1.0	342.5675676	37	199.0893909	12675
6	seg14	1.0	313.575	40	219.1359357	12543
6	seg12	1.0	361.3611111	36	184.0490855	13009
6	seg17	1.0	297.1395349	43	156.9920504	12777
7	seg16	0.0	262.6944444	36	231.3861114	9457
7	seg9	1.0	203.0	16	99.23507444	3248
7	seg8	1.0	185.3529412	17	68.08353433	3151
7	seg5	1.0	138.2	10	68.00294111	1382
7	seg4	1.0	229.1111111	45	182.4796654	10310
7	seg7	0.0	185.3529412	17	68.08353433	3151
7	seg6	1.0	201.8372093	43	75.61806607	8679
7	seg1	0.0	191.28	50	95.31088552	9564
7	seg10	1.0	271.1714286	35	234.1279798	9491
7	seg3	1.0	190.3023256	43	120.4010233	8183
7	seg2	0.0	224.0	27	107.9878911	6048
7	seg15	1.0	167.3043478	23	59.76958392	3848
7	seg13	1.0	210.4444444	27	83.42584608	5682
7	seg14	1.0	162.0666667	15	58.53749307	2431
7	seg11	0.0	202.7241379	29	107.2636593	5879
7	seg12	1.0	202.7241379	29	107.2636593	5879
7	seg17	1.0	220.5714286	21	112.7566279	4632
8	seg16	1.0	238.15	20	146.4460652	4763
8	seg9	1.0	206.56	25	162.6238195	5164
8	seg8	1.0	263.90625	32	150.6693366	8445
8	seg5	1.0	336.3461538	26	403.9418713	8745
8	seg4	0.0	243.4318182	44	176.6883207	10711
8	seg7	1.0	263.90625	32	150.6693366	8445
8	seg6	1.0	226.8529412	34	129.8106155	7713
8	seg1	1.0	306.5945946	37	319.5728451	11344
8	seg10	1.0	307.09375	32	223.2133883	9827
8	seg3	1.0	197.9411765	17	99.09557923	3365
8	seg2	1.0	238.0	42	147.26515	9996
8	seg15	1.0	268.3157895	19	193.043476	5098
8	seg13	0.0	211.8571429	35	135.8169492	7415
8	seg14	1.0	262.5882353	17	135.1689031	4464
8	seg11	1.0	256.9642857	28	183.2087419	7195
8	seg12	0.0	256.9642857	28	183.2087419	7195
8	seg17	1.0	343.25	36	556.9843996	12357
9	seg16	0.0	255.9361702	47	116.2294216	12029
9	seg9	1.0	247.7391304	23	134.6031937	5698
9	seg7	0.0	262.2777778	36	172.9612031	9442
9	seg6	0.0	295.4193548	31	202.9204728	9158
9	seg1	1.0	219.25	12	248.6568007	2631
9	seg10	0.0	303.3636364	33	272.3775893	10011
9	seg3	1.0	299.8235294	17	301.4469761	5097
9	seg2	0.0	206.36	25	92.4972432	5159
9	seg15	1.0	411.4	30	379.8984982	12342
9	seg13	1.0	245.4117647	34	153.5822981	8344
9	seg11	1.0	289.0	40	170.5111471	11560
9	seg12	1.0	289.0	40	170.5111471	11560
9	seg17	1.0	284.0540541	37	189.3839348	10510
10	seg16	0.0	239.625	16	141.5131914	3834
10	seg9	1.0	255.5555556	9	86.58682219	2300
10	seg5	1.0	280.5263158	19	315.5250243	5330
10	seg4	1.0	253.9411765	17	264.8026318	4317
10	seg7	1.0	221.6923077	13	107.7616077	2882
10	seg6	1.0	346.4666667	15	293.0684627	5197
10	seg1	1.0	327.9714286	35	364.7601537	11479
10	seg10	0.0	357.76	25	406.6815175	8944
10	seg3	1.0	323.8611111	36	243.4252191	11659
10	seg2	0.0	307.4594595	37	238.1378679	11376
10	seg15	1.0	849.4285714	7	868.32019	5946
10	seg13	1.0	182.3888889	18	78.78872634	3283
10	seg11	1.0	267.75	16	266.818665	4284
10	seg12	1.0	267.75	16	266.818665	4284
10	seg17	1.0	296.52	25	166.5625808	7413
11	seg16	0.0	224.3333333	15	125.9907404	3365
11	seg9	0.0	179.3529412	17	64.59193175	3049
11	seg5	1.0	207.45	20	172.9859973	4149
11	seg4	0.0	298.4285714	35	294.5494352	10445
11	seg7	0.0	258.2222222	18	119.2395293	4648
11	seg6	0.0	229.4814815	27	118.5386566	6196
11	seg1	0.0	158.25	12	88.93626421	1899
11	seg10	0.0	230.2368421	38	103.0401219	8749
11	seg3	1.0	397.2857143	7	437.8240569	2781
11	seg13	1.0	292.0714286	28	249.6021914	8178
11	seg11	0.0	311.9444444	18	372.2561535	5615
11	seg12	0.0	311.9444444	18	372.2561535	5615
11	seg17	1.0	186.2352941	17	139.3693516	3166
12	seg16	0.0	358.3428571	35	342.0699914	12542
12	seg9	1.0	262.5434783	46	128.142578	12077
12	seg5	0.0	220.4285714	56	93.94192735	12344
12	seg4	0.0	261.4782609	46	186.2310082	12028
12	seg7	0.0	262.9347826	46	155.0371141	12095
12	seg6	0.0	283.9130435	46	170.7797576	13060
12	seg1	1.0	319.4358974	39	439.2293967	12458
12	seg10	0.0	349.7837838	37	277.5624189	12942
12	seg3	0.0	245.8367347	49	121.9669263	12046
12	seg2	0.0	303.95	40	222.8841196	12158
12	seg15	0.0	276.4090909	44	216.4701299	12162
12	seg13	1.0	326.4	40	297.2460606	13056
12	seg11	0.0	388.6060606	33	307.7246069	12824
12	seg12	0.0	388.6060606	33	307.7246069	12824
12	seg17	0.0	390.1515152	33	318.1300954	12875
13	seg16	0.0	179.5555556	18	70.73830997	3232
13	seg9	1.0	177.8666667	15	75.17585732	2668
13	seg5	1.0	178.4285714	14	90.50602554	2498
13	seg4	1.0	209.6129032	31	290.8032184	6498
13	seg7	1.0	156.6666667	15	73.58247721	2350
13	seg6	1.0	195.6078431	51	63.80347277	9976
13	seg1	1.0	225.2121212	33	162.0136486	7432
13	seg10	1.0	183.675	40	101.5294292	7347
13	seg3	1.0	213.8333333	24	122.4583928	5132
13	seg2	1.0	219.2909091	55	130.1103054	12061
13	seg15	1.0	171.7894737	19	108.270022	3264
13	seg13	1.0	159.75	12	62.2752322	1917
13	seg17	1.0	125.1	10	32.66139413	1251
14	seg16	0.0	219.4444444	18	169.8820429	3950
14	seg9	1.0	139.15	20	108.3591858	2783
14	seg5	1.0	178.1153846	26	124.9951445	4631
14	seg4	1.0	154.5454545	22	91.37767117	3400
14	seg7	0.0	199.1052632	19	181.2658866	3783
14	seg6	1.0	183.3333333	9	238.2404248	1650
14	seg1	1.0	210.2307692	13	148.9581339	2733
14	seg10	1.0	155.2105263	19	175.3458737	2949
14	seg3	1.0	142.4545455	11	68.46512052	1567
14	seg2	0.0	126.6666667	15	56.96072164	1900
14	seg15	1.0	136.0	19	55.79924332	2584
14	seg13	0.0	162.0909091	11	60.20706694	1783
14	seg11	0.0	175.125	8	77.89450283	1401
14	seg12	0.0	175.125	8	77.89450283	1401
14	seg17	0.0	191.5555556	18	141.2774584	3448
15	seg16	1.0	245.122449	49	119.4399488	12011
15	seg9	1.0	297.3902439	41	204.7752278	12193
15	seg5	1.0	227.245283	53	100.4026328	12044
15	seg4	0.0	244.88	50	138.2310459	12244
15	seg7	1.0	252.0666667	45	126.4484085	11343
15	seg6	0.0	245.8222222	45	121.9804919	11062
15	seg1	1.0	260.6222222	45	174.4185521	11728
15	seg10	0.0	927.1333333	15	1014.923774	13907
15	seg3	1.0	266.5106383	47	149.8336574	12526
15	seg2	0.0	273.3863636	44	196.7997703	12029
15	seg15	0.0	356.1470588	34	258.6022021	12109
15	seg13	1.0	207.62	50	82.21323445	10381
15	seg11	1.0	320.725	40	425.4467931	12829
15	seg12	0.0	320.725	40	425.4467931	12829
15	seg17	1.0	199.6666667	57	83.2750034	11381
16	seg16	1.0	216.9285714	42	92.83276147	9111
16	seg9	1.0	293.452381	42	226.4272028	12325
16	seg5	1.0	186.3703704	27	64.1705349	5032
16	seg4	0.0	245.122449	49	166.014386	12011
16	seg7	1.0	263.2619048	42	144.4049286	11057
16	seg6	1.0	283.5581395	43	181.1341653	12193
16	seg1	1.0	312.725	40	275.3799229	12509
16	seg10	1.0	302.547619	42	167.9335238	12707
16	seg3	1.0	348.0689655	29	596.348348	10094
16	seg2	0.0	330.8684211	38	248.9376532	12573
16	seg15	1.0	225.5454545	33	89.04250772	7443
16	seg13	1.0	211.3421053	38	81.29834157	8031
16	seg11	1.0	290.8108108	37	302.0129539	10760
16	seg12	1.0	290.8108108	37	302.0129539	10760
16	seg17	1.0	219.3265306	49	95.96644113	10747
17	seg16	0.0	136.6129032	31	60.11471113	4235
17	seg9	1.0	134.4814815	27	63.15083919	3631
17	seg5	1.0	116.7142857	7	44.92851465	817
17	seg4	0.0	148.7027027	37	42.77646346	5502
17	seg7	0.0	151.25	12	79.79419551	1815
17	seg6	1.0	163.122807	57	69.69885995	9298
17	seg1	0.0	184.7954545	44	142.9894417	8131
17	seg10	1.0	171.2413793	29	65.30951318	4966
17	seg3	0.0	143.3478261	23	68.30786504	3297
17	seg15	0.0	159.96	25	47.1058029	3999
17	seg13	1.0	136.0465116	43	46.19624469	5850
17	seg14	1.0	159.25	16	44.75339838	2548
17	seg17	0.0	133.2857143	7	43.18454309	933
18	seg9	1.0	359.8888889	18	333.1989141	6478
18	seg8	1.0	323.3888889	36	296.3562796	11642
18	seg4	1.0	188.2666667	30	98.81572307	5648
18	seg7	1.0	323.3888889	36	296.3562796	11642
18	seg6	1.0	253.8235294	17	252.2068187	4315
18	seg1	1.0	409.9230769	26	550.2131895	10658
18	seg10	1.0	313.2	25	219.2867225	7830
18	seg3	0.0	256.2307692	13	315.7145741	3331
18	seg2	1.0	258.8717949	39	133.4659782	10096
18	seg15	1.0	237.0666667	30	110.5640502	7112
18	seg13	0.0	262.375	32	170.5381898	8396
18	seg14	1.0	258.5714286	21	111.1065126	5430
19	seg9	1.0	415.969697	33	495.6723013	13727
19	seg8	1.0	224.54	50	96.00705969	11227
19	seg4	1.0	215.3584906	53	92.80668377	11414
19	seg7	0.0	224.54	50	96.00705969	11227
19	seg6	1.0	251.2340426	47	122.2357332	11808
19	seg1	0.0	286.4390244	41	205.7302905	11744
19	seg10	0.0	275.3888889	36	345.3528446	9914
19	seg3	0.0	299.3658537	41	212.5898347	12274
19	seg2	1.0	238.5744681	47	146.9745238	11213
19	seg15	1.0	222.0	46	130.641154	10212
19	seg13	0.0	233.1914894	47	123.308316	10960
19	seg14	1.0	216.6086957	46	122.4224885	9964
19	seg17	1.0	209.0	53	135.4773612	11077
20	seg9	1.0	197.0909091	11	95.52010735	2168
20	seg8	1.0	247.9166667	24	330.6310063	5950
20	seg4	1.0	222.6938776	49	88.35067536	10912
20	seg7	1.0	247.9166667	24	330.6310063	5950
20	seg6	1.0	233.1428571	7	87.9401853	1632
20	seg1	1.0	268.2	10	182.1341386	2682
20	seg10	1.0	202.8333333	6	64.3720954	1217
20	seg3	0.0	256.0769231	13	122.3420489	3329
20	seg2	0.0	272.6333333	30	127.0084122	8179
20	seg15	1.0	248.3030303	33	191.7816931	8194
20	seg13	0.0	312.7222222	18	284.4283856	5629
20	seg14	1.0	247.16	25	224.4832362	6179
20	seg17	1.0	293.1	10	108.504429	2931
21	seg9	0.0	258.5869565	46	142.0764389	11895
21	seg8	1.0	253.1521739	46	149.201425	11645
21	seg4	1.0	207.2881356	59	95.04736584	12230
21	seg7	0.0	253.1521739	46	149.201425	11645
21	seg6	0.0	258.8	45	181.6228109	11646
21	seg1	0.0	366.5	34	288.3165611	12461
21	seg10	0.0	315.6153846	39	275.2610833	12309
21	seg3	0.0	246.5957447	47	140.3149655	11590
21	seg2	1.0	303.9268293	41	264.0531566	12461
21	seg15	0.0	288.4090909	44	222.6872161	12690
21	seg13	1.0	538.5	24	712.2480638	12924
21	seg14	1.0	256.7291667	48	204.1473956	12323
21	seg17	0.0	303.8571429	42	162.2789786	12762
22	seg9	0.0	182.2352941	17	94.13854777	3098
22	seg8	0.0	268.2857143	28	179.2643108	7512
22	seg4	1.0	211.4727273	55	109.6149582	11631
22	seg7	0.0	268.2857143	28	179.2643108	7512
22	seg6	0.0	239.8181818	33	144.4077245	7914
22	seg1	0.0	291.2820513	39	212.7325908	11360
22	seg10	0.0	211.6470588	17	189.325758	3598
22	seg3	1.0	256.7586207	29	187.1253696	7446
22	seg2	0.0	172.4	20	126.1646376	3448
22	seg15	0.0	179.125	24	87.61442828	4299
22	seg13	0.0	204.6571429	35	97.79598899	7163
22	seg14	1.0	189.6923077	26	100.0878691	4932
22	seg17	0.0	202.5254237	59	94.30185502	11949
23	seg9	1.0	308.2058824	34	203.4966725	10479
23	seg8	1.0	270.75	8	155.6504784	2166
23	seg4	1.0	217.5283019	53	92.1154384	11529
23	seg7	1.0	270.75	8	155.6504784	2166
23	seg6	1.0	241.5	32	154.0739244	7728
23	seg1	1.0	620.8636364	22	738.1349919	13659
23	seg10	1.0	304.1538462	39	194.5619288	11862
23	seg3	0.0	213.7777778	18	123.2847281	3848
23	seg2	1.0	300.7435897	39	189.0979582	11729
23	seg15	1.0	340.375	16	322.7118167	5446
23	seg13	1.0	214.0526316	38	131.0582597	8134
23	seg14	1.0	418.2222222	9	397.3388912	3764
23	seg17	1.0	242.6181818	55	227.1200116	13344
24	seg9	0.0	206.0789474	38	121.8105267	7831
24	seg8	1.0	187.3030303	33	87.14516798	6181
24	seg4	1.0	236.3846154	26	171.2458062	6146
24	seg7	0.0	187.3030303	33	87.14516798	6181
24	seg6	0.0	201.5116279	43	163.6396116	8665
24	seg1	0.0	285.9354839	31	313.1569293	8864
24	seg10	1.0	192.7631579	38	128.8389806	7325
24	seg3	1.0	237.6842105	38	192.0699627	9032
24	seg2	1.0	194.2	35	99.01538799	6797
24	seg15	0.0	177.92	25	86.45081453	4448
24	seg13	1.0	212.8055556	36	173.5155521	7661
24	seg14	1.0	190.8181818	22	91.73597537	4198
24	seg17	1.0	184.0	23	89.22596442	4232
25	seg8	1.0	111.7142857	7	36.90850979	782
25	seg4	1.0	344.9117647	34	276.8238	11727
25	seg7	1.0	111.7142857	7	36.90850979	782
25	seg6	1.0	90.57142857	7	21.25917169	634
25	seg1	1.0	165.9583333	24	85.46572116	3983
25	seg10	0.0	128.4285714	7	77.87566403	899
25	seg3	0.0	134.2222222	18	64.71071877	2416
25	seg2	0.0	127.3571429	14	69.22717024	1783
25	seg15	0.0	156.25	8	12.33751538	1250
25	seg13	1.0	154.25	8	42.61371342	1234
25	seg17	1.0	143.75	8	68.74123321	1150
