Part_id	Sc_id	answer	meanfixationduration	numfixations	stddevfixationduration	sumfixationduration
1	seg9	1.0	246.3829787	47	130.0520888	11580
1	seg8	1.0	254.0961538	52	121.1329297	13213
1	seg5	1.0	424.2941176	17	800.8240884	7213
1	seg7	0.0	254.0961538	52	121.1329297	13213
1	seg6	1.0	256.7142857	49	132.6629501	12579
1	seg10	1.0	203.969697	33	167.5213578	6731
1	seg3	1.0	330.7058824	34	422.5916095	11244
1	seg2	1.0	291.2571429	35	324.7290584	10194
1	seg15	1.0	305.2909091	55	235.252321	16791
1	seg13	1.0	252.7283951	81	126.3284422	20471
1	seg14	1.0	301.4918033	61	224.9138074	18391
1	seg17	1.0	287.2191781	73	183.9832606	20967
2	seg9	1.0	175.7058824	68	97.90142146	11948
2	seg8	1.0	165.1272727	55	103.7782634	9082
2	seg5	1.0	236.9866667	75	141.4466276	17774
2	seg7	1.0	165.1272727	55	103.7782634	9082
2	seg6	1.0	193.6551724	58	141.0338458	11232
2	seg10	1.0	169.2444444	45	94.15030429	7616
2	seg3	1.0	235.5066667	75	154.5748636	17663
2	seg2	0.0	210.1647059	85	113.7529536	17864
2	seg15	1.0	206.3174603	63	104.9177597	12998
2	seg13	1.0	183.7567568	37	79.64379219	6799
2	seg14	1.0	205.9032258	62	104.4780485	12766
2	seg17	1.0	163.9655172	87	74.38858506	14265
3	seg9	1.0	219.0363636	55	144.5047691	12047
3	seg8	1.0	209.6333333	60	91.69403187	12578
3	seg5	1.0	174.4736842	19	73.91990291	3315
3	seg7	0.0	209.6333333	60	91.69403187	12578
3	seg6	1.0	213.8372093	43	98.47840716	9195
3	seg10	1.0	227.6129032	62	146.8528152	14112
3	seg3	1.0	276.2352941	17	277.7666578	4696
3	seg2	0.0	243.6363636	11	209.1493594	2680
3	seg15	1.0	223.0833333	36	200.2269248	8031
3	seg13	1.0	155.3181818	22	99.7064197	3417
3	seg14	1.0	205.9722222	36	179.5778361	7415
3	seg17	0.0	180.4482759	58	66.73676291	10466
4	seg9	0.0	186.3333333	81	71.73858794	15093
4	seg8	1.0	192.6292135	89	81.84094636	17144
4	seg5	0.0	274.7042254	71	253.26888	19504
4	seg7	0.0	192.6292135	89	81.84094636	17144
4	seg6	0.0	198.8854167	96	79.55148876	19093
4	seg10	0.0	194.1857143	70	173.6646187	13593
4	seg3	1.0	243.875	72	133.3742946	17559
4	seg2	0.0	233.9120879	91	169.9046562	21286
4	seg15	0.0	227.9879518	83	119.2322487	18923
4	seg13	1.0	209.5802469	81	101.4168211	16976
4	seg14	0.0	222.702381	84	115.666094	18707
4	seg17	0.0	240.2555556	90	225.9011697	21623
5	seg9	1.0	231.1111111	54	212.0364571	12480
5	seg8	1.0	225.9583333	48	218.0824515	10846
5	seg5	1.0	213.7058824	34	139.1586253	7266
5	seg7	1.0	225.9583333	48	218.0824515	10846
5	seg6	1.0	248.3076923	52	146.1221002	12912
5	seg10	0.0	217.4909091	55	157.1552515	11962
5	seg3	1.0	226.0	53	140.8315961	11978
5	seg2	1.0	256.2368421	76	170.6292565	19474
5	seg15	1.0	224.2571429	35	119.8853234	7849
5	seg13	1.0	214.3913043	46	125.1646876	9862
5	seg14	1.0	216.5897436	39	108.1426246	8447
5	seg12	1.0	242.9714286	70	154.3525957	17008
5	seg17	1.0	208.1904762	42	115.7417727	8744
6	seg9	1.0	271.0449438	89	179.2283276	24123
6	seg8	1.0	265.4222222	90	149.6527049	23888
6	seg5	1.0	293.5529412	85	177.3232524	24952
6	seg7	1.0	265.4222222	90	149.6527049	23888
6	seg6	1.0	259.9787234	94	138.7069301	24438
6	seg1	1.0	337.8266667	75	217.235168	25337
6	seg10	0.0	298.0240964	83	198.1099089	24736
6	seg3	1.0	372.9859155	71	270.5632481	26482
6	seg2	0.0	315.6025641	78	188.3033846	24617
6	seg15	1.0	355.115942	69	239.6236962	24503
6	seg13	1.0	334.8815789	76	206.2513655	25451
6	seg14	1.0	351.6760563	71	229.8467673	24969
6	seg12	1.0	323.7564103	78	186.8806957	25253
6	seg17	1.0	321.675	80	186.1042838	25734
7	seg16	0.0	232.3538462	65	182.4502013	15103
7	seg9	1.0	195.6296296	27	85.59976103	5282
7	seg8	1.0	198.0	52	73.82756805	10296
7	seg5	1.0	177.5	38	125.240903	6745
7	seg4	1.0	209.5952381	84	141.8131402	17606
7	seg7	0.0	198.0	52	73.82756805	10296
7	seg6	1.0	189.8301887	53	77.78613082	10061
7	seg1	0.0	188.1724138	58	89.18208024	10914
7	seg10	1.0	233.90625	64	183.0791934	14970
7	seg3	1.0	192.25	56	117.3131396	10766
7	seg2	0.0	219.5974026	77	95.71768518	16909
7	seg15	1.0	209.6111111	36	134.2895119	7546
7	seg13	1.0	253.3529412	34	244.326146	8614
7	seg14	1.0	222.6842105	38	135.3568068	8462
7	seg11	0.0	233.9242424	66	187.0251576	15439
7	seg12	1.0	233.9242424	66	187.0251576	15439
7	seg17	1.0	215.2941176	51	98.04392773	10980
8	seg16	1.0	265.2363636	55	178.8794301	14588
8	seg9	1.0	238.8709677	62	157.4712551	14810
8	seg8	1.0	227.0169492	59	134.9490953	13394
8	seg5	1.0	356.7741935	62	537.8725067	22120
8	seg4	0.0	243.3417722	79	192.8629038	19224
8	seg7	1.0	227.0169492	59	134.9490953	13394
8	seg6	1.0	248.2	60	192.0958271	14892
8	seg1	1.0	258.060241	83	243.7005534	21419
8	seg10	1.0	262.5423729	59	200.2567595	15490
8	seg3	1.0	221.1489362	47	162.2283654	10394
8	seg2	1.0	236.2873563	87	149.4328743	20557
8	seg15	1.0	349.0652174	46	385.1420749	16057
8	seg13	0.0	211.372549	51	125.4970854	10780
8	seg14	1.0	336.3191489	47	373.2855363	15807
8	seg11	1.0	284.8947368	57	212.5218211	16239
8	seg12	0.0	284.8947368	57	212.5218211	16239
8	seg17	1.0	305.9803922	51	472.0824288	15605
9	seg16	0.0	279.183908	87	159.6083527	24289
9	seg9	1.0	232.5849057	53	122.1476776	12327
9	seg4	0.0	144.3888889	18	89.83326967	2599
9	seg7	0.0	269.6034483	58	172.7288657	15637
9	seg6	0.0	300.7058824	34	201.4803591	10224
9	seg1	1.0	283.2352941	34	279.9232642	9630
9	seg10	0.0	280.5178571	56	226.2178348	15709
9	seg3	1.0	284.7741935	31	264.3221153	8828
9	seg2	0.0	190.2702703	37	86.47820812	7040
9	seg15	1.0	334.7213115	61	284.1642794	20418
9	seg13	1.0	248.2112676	71	145.8811567	17623
9	seg11	1.0	282.3246753	77	200.6637303	21739
9	seg12	1.0	282.3246753	77	200.6637303	21739
9	seg17	1.0	290.1578947	76	214.9584799	22052
10	seg16	0.0	260.5	38	191.1308806	9899
10	seg9	1.0	233.2631579	19	97.41768155	4432
10	seg5	1.0	262.6538462	26	270.9814669	6829
10	seg4	1.0	239.96	25	223.8473215	5999
10	seg7	1.0	312.9189189	37	271.4522035	11578
10	seg6	1.0	306.3518519	54	237.1288287	16543
10	seg1	1.0	300.5324675	77	284.7890995	23141
10	seg10	0.0	330.7058824	34	352.4142302	11244
10	seg3	1.0	287.5657895	76	201.5224941	21855
10	seg2	0.0	330.1506849	73	303.8967145	24101
10	seg15	1.0	367.0344828	29	495.2497554	10644
10	seg13	1.0	186.15	40	83.91220992	7446
10	seg11	1.0	281.2083333	24	228.1563116	6749
10	seg12	1.0	281.2083333	24	228.1563116	6749
10	seg17	1.0	250.7166667	60	139.8378106	15043
11	seg16	0.0	267.5	36	273.7675239	9630
11	seg9	0.0	227.0285714	35	111.2996712	7946
11	seg5	1.0	208.4571429	35	144.3014294	7296
11	seg4	0.0	270.2	50	251.8194202	13510
11	seg7	0.0	213.9777778	45	105.439446	9629
11	seg6	0.0	220.375	48	141.3939156	10578
11	seg1	0.0	254.9565217	23	233.7954581	5864
11	seg10	0.0	214.0344828	58	100.8204876	12414
11	seg3	1.0	342.1818182	22	335.9292211	7528
11	seg2	0.0	192.2727273	11	129.6403416	2115
11	seg15	0.0	269.4848485	33	189.062675	8893
11	seg13	1.0	276.5142857	35	231.0398962	9678
11	seg11	0.0	240.7142857	56	226.2795306	13480
11	seg12	0.0	240.7142857	56	226.2795306	13480
11	seg17	1.0	228.8679245	53	203.7587221	12130
12	seg16	0.0	352.8309859	71	278.6383722	25051
12	seg9	1.0	273.9444444	90	156.1930066	24655
12	seg5	0.0	235.1346154	104	155.4429972	24454
12	seg4	0.0	280.0813953	86	177.7698588	24087
12	seg7	0.0	254.1649485	97	146.122999	24654
12	seg6	0.0	242.6730769	104	128.7884879	25238
12	seg1	1.0	272.6333333	90	313.354215	24537
12	seg10	0.0	307.7560976	82	212.617814	25236
12	seg3	0.0	246.4897959	98	144.9589522	24156
12	seg2	0.0	266.6413043	92	174.8661392	24531
12	seg15	0.0	277.5617978	89	204.56939	24703
12	seg13	1.0	288.3604651	86	246.7818714	24799
12	seg11	0.0	364.0428571	70	286.6747607	25483
12	seg12	0.0	364.0428571	70	286.6747607	25483
12	seg17	0.0	389.6212121	66	323.9273786	25715
13	seg16	0.0	179.5555556	18	70.73830997	3232
13	seg9	1.0	168.4137931	29	74.3791048	4884
13	seg5	1.0	195.1153846	52	83.22722355	10146
13	seg4	1.0	189.2222222	45	242.7707382	8515
13	seg7	1.0	154.7857143	28	60.64307059	4334
13	seg6	1.0	190.7042254	71	67.52256646	13540
13	seg1	1.0	206.0978261	92	121.3361564	18961
13	seg10	1.0	182.0909091	55	94.42894109	10015
13	seg3	1.0	220.2380952	63	112.7636286	13875
13	seg2	1.0	205.7232143	112	108.9884042	23041
13	seg15	1.0	179.9722222	36	138.9629932	6479
13	seg13	1.0	172.2051282	39	78.39514603	6716
13	seg11	0.0	188.7	40	109.6014224	7548
13	seg12	0.0	188.7	40	109.6014224	7548
13	seg17	1.0	220.9666667	30	303.9652298	6629
14	seg16	0.0	194.04	25	151.0186192	4851
14	seg9	1.0	162.5	32	149.3430776	5200
14	seg5	1.0	168.4444444	36	117.327489	6064
14	seg4	1.0	166.9615385	52	85.46297479	8682
14	seg7	0.0	167.7931034	29	154.1875897	4866
14	seg6	1.0	151.1071429	28	145.6462837	4231
14	seg1	1.0	208.2692308	26	143.1210838	5415
14	seg10	1.0	146.974359	39	143.1816085	5732
14	seg3	1.0	160.1785714	28	114.8770852	4485
14	seg2	0.0	142.2333333	30	102.095521	4267
14	seg15	1.0	193.826087	46	174.3556142	8916
14	seg13	0.0	149.9333333	30	63.29783639	4498
14	seg11	0.0	149.030303	33	140.0862424	4918
14	seg12	0.0	149.030303	33	140.0862424	4918
14	seg17	0.0	168.725	40	113.7063216	6749
15	seg16	1.0	320.6363636	77	400.8520172	24689
15	seg9	1.0	275.2380952	84	171.2684512	23120
15	seg5	1.0	254.4948454	97	159.2719192	24686
15	seg4	0.0	334.0263158	76	612.430371	25386
15	seg7	1.0	264.6091954	87	142.7040649	23021
15	seg6	0.0	248.2795699	93	131.9104905	23090
15	seg1	1.0	257.7096774	93	231.5875541	23967
15	seg10	0.0	457.7413793	58	600.8472252	26549
15	seg3	1.0	269.7741935	93	147.8723104	25089
15	seg2	0.0	261.1612903	93	167.741992	24288
15	seg15	0.0	291.7105263	76	209.8101882	22170
15	seg13	1.0	214.9405941	101	98.0911639	21709
15	seg11	1.0	415.3870968	62	587.2585756	25754
15	seg12	0.0	415.3870968	62	587.2585756	25754
15	seg17	1.0	199.9259259	108	80.69333939	21592
16	seg16	1.0	270.3950617	81	221.171013	21902
16	seg9	1.0	283.7228916	83	192.5506784	23549
16	seg5	1.0	287.0350877	57	208.0393992	16361
16	seg4	0.0	230.5833333	96	142.7682455	22136
16	seg7	1.0	255.35	60	141.0728655	15321
16	seg6	1.0	244.2567568	74	151.4018567	18075
16	seg1	1.0	321.0	80	247.3631062	25680
16	seg10	1.0	298.3536585	82	197.578762	24465
16	seg3	1.0	557.4489796	49	801.0681167	27315
16	seg2	0.0	311.0897436	78	215.1525092	24265
16	seg15	1.0	261.8333333	72	178.8029839	18852
16	seg13	1.0	259.2266667	75	220.4306334	19442
16	seg11	1.0	327.9054054	74	278.5647741	24265
16	seg12	1.0	327.9054054	74	278.5647741	24265
16	seg17	1.0	332.2676056	71	471.329274	23591
17	seg16	0.0	152.25	68	84.94412123	10353
17	seg9	1.0	140.3714286	35	67.93945649	4913
17	seg5	1.0	147.525	40	64.24511854	5901
17	seg4	0.0	158.6666667	54	55.6857761	8568
17	seg7	0.0	157.7843137	51	78.16119593	8047
17	seg6	1.0	156.9402985	67	68.33271558	10515
17	seg1	0.0	172.2242991	107	100.2101856	18428
17	seg10	1.0	153.5178571	56	66.33413795	8597
17	seg3	0.0	139.2	25	67.00186565	3480
17	seg2	0.0	182.8571429	42	136.8405822	7680
17	seg15	1.0	151.75	48	52.58124413	7284
17	seg13	1.0	159.7835052	97	66.51648085	15499
17	seg11	0.0	175.1944444	72	87.8123221	12614
17	seg12	0.0	175.1944444	72	87.8123221	12614
17	seg17	1.0	220.8214286	28	203.799112	6183
18	seg16	1.0	231.359375	64	193.326631	14807
18	seg9	1.0	314.2444444	45	272.6830624	14141
18	seg5	1.0	208.0487805	41	121.8084462	8530
18	seg4	1.0	201.125	56	100.5259012	11263
18	seg7	1.0	291.4782609	46	269.9748745	13408
18	seg6	1.0	227.037037	27	203.1073005	6130
18	seg1	1.0	319.3333333	57	388.7666548	18202
18	seg10	0.0	332.7179487	39	243.4734341	12976
18	seg3	1.0	227.2307692	39	197.6667133	8862
18	seg2	1.0	259.78125	64	156.5520826	16626
18	seg15	0.0	215.9259259	54	109.3462308	11660
18	seg13	1.0	225.9583333	48	154.0022048	10846
18	seg11	1.0	282.9677419	62	200.5969753	17544
18	seg12	0.0	282.9677419	62	200.5969753	17544
18	seg17	1.0	383.5428571	35	304.6665818	13424
19	seg16	1.0	243.9784946	93	139.583774	22690
19	seg9	1.0	292.6744186	86	325.7846796	25170
19	seg5	1.0	261.3333333	90	180.252881	23520
19	seg4	0.0	212.8787879	99	105.1890691	21075
19	seg7	1.0	231.6428571	98	106.1078279	22701
19	seg6	0.0	247.7473684	95	136.7495745	23536
19	seg1	0.0	268.5977011	87	176.7287673	23368
19	seg10	0.0	313.028169	71	357.6573768	22225
19	seg3	1.0	280.3882353	85	206.5026861	23833
19	seg2	1.0	241.7802198	91	142.1760882	22002
19	seg15	0.0	237.9032258	93	138.8775708	22125
19	seg13	1.0	227.0206186	97	113.5629395	22021
19	seg11	1.0	280.9753086	81	268.6936906	22759
19	seg12	1.0	280.9753086	81	268.6936906	22759
19	seg17	1.0	196.8636364	110	107.4188815	21655
20	seg16	1.0	239.9166667	60	150.2762757	14395
20	seg9	1.0	236.0833333	48	241.5918691	11332
20	seg5	1.0	244.4878049	41	127.3887989	10024
20	seg4	1.0	218.9855072	69	90.62081516	15110
20	seg7	1.0	238.238806	67	211.2439412	15962
20	seg6	1.0	256.7777778	27	200.8153253	6933
20	seg1	1.0	265.88	25	297.94509	6647
20	seg10	0.0	269.8571429	21	355.4098037	5667
20	seg3	0.0	242.44	25	107.1078429	6061
20	seg2	1.0	260.3684211	38	123.2806995	9894
20	seg15	0.0	252.0652174	46	255.4570111	11595
20	seg13	1.0	283.1707317	41	241.9765384	11610
20	seg11	1.0	244.1724138	29	199.1854966	7081
20	seg12	1.0	244.1724138	29	199.1854966	7081
20	seg17	0.0	264.0	26	151.5456367	6864
21	seg16	0.0	261.8777778	90	168.7888667	23569
21	seg9	1.0	260.2173913	92	168.7132834	23940
21	seg5	1.0	248.8453608	97	178.0151761	24138
21	seg4	0.0	294.6219512	82	293.1589819	24159
21	seg7	0.0	258.0319149	94	169.2206965	24255
21	seg6	0.0	234.23	100	154.4494854	23423
21	seg1	0.0	330.2533333	75	279.5911152	24769
21	seg10	0.0	285.3529412	85	216.2397647	24255
21	seg3	1.0	279.5	86	246.478862	24037
21	seg2	0.0	256.172043	93	202.30383	23824
21	seg15	1.0	303.8461538	78	234.3860772	23700
21	seg13	1.0	407.016129	62	520.3932149	25235
21	seg11	0.0	290.5119048	84	225.9312452	24403
21	seg12	0.0	290.5119048	84	225.9312452	24403
21	seg17	0.0	303.5952381	84	195.074661	25502
22	seg16	0.0	237.9180328	61	173.7160802	14513
22	seg9	0.0	231.6428571	42	165.9583876	9729
22	seg5	1.0	215.609375	64	115.0815608	13799
22	seg4	0.0	217.5764706	85	148.5545736	18494
22	seg7	0.0	235.7884615	52	150.9290622	12261
22	seg6	0.0	232.0487805	41	135.561785	9514
22	seg1	0.0	255.9529412	85	175.3155594	21756
22	seg10	1.0	196.9411765	34	147.9817641	6696
22	seg3	0.0	234.8714286	70	160.4767283	16441
22	seg2	0.0	212.6538462	52	135.767085	11058
22	seg15	0.0	227.9130435	69	143.0510747	15726
22	seg13	1.0	235.8933333	75	146.1377149	17692
22	seg11	0.0	229.7021277	47	162.6596761	10796
22	seg12	0.0	229.7021277	47	162.6596761	10796
22	seg17	1.0	211.0989011	91	96.39871541	19210
23	seg16	1.0	284.373494	83	194.2932603	23603
23	seg9	1.0	276.925	80	163.2081668	22154
23	seg5	1.0	305.9090909	11	498.8237072	3365
23	seg4	1.0	235.9793814	97	124.4134555	22890
23	seg7	1.0	259.6818182	22	189.6315692	5713
23	seg6	1.0	262.9285714	42	198.2652071	11043
23	seg1	1.0	404.1384615	65	485.9251768	26269
23	seg10	0.0	332.6140351	57	297.1308487	18959
23	seg3	1.0	265.0	34	296.2083624	9010
23	seg2	1.0	322.3947368	76	233.518826	24502
23	seg15	1.0	324.7777778	18	306.7239716	5846
23	seg13	1.0	215.5869565	46	149.5331366	9917
23	seg11	1.0	306.2222222	81	212.9109556	24804
23	seg12	1.0	306.2222222	81	212.9109556	24804
23	seg17	1.0	238.2891566	83	193.4980639	19778
24	seg16	0.0	178.9545455	66	84.0081373	11811
24	seg9	1.0	194.9552239	67	110.7618839	13062
24	seg5	1.0	175.3947368	38	76.395323	6665
24	seg4	0.0	205.8064516	62	128.6439793	12760
24	seg7	0.0	213.6119403	67	171.6573362	14312
24	seg6	0.0	182.1666667	60	142.8088881	10930
24	seg1	1.0	219.72	75	218.8809105	16479
24	seg10	1.0	199.4210526	76	124.7155979	15156
24	seg3	1.0	221.2592593	54	173.2558567	11948
24	seg2	0.0	215.027027	74	154.1845517	15912
24	seg15	1.0	172.7894737	38	80.20822829	6566
24	seg13	1.0	204.6285714	70	139.8635123	14324
24	seg11	1.0	196.1052632	76	112.7934489	14904
24	seg12	1.0	196.1052632	76	112.7934489	14904
24	seg17	1.0	189.6764706	68	104.8393855	12898
25	seg16	1.0	128.2068966	29	52.24966118	3718
