Part_id	Sc_id	answer	meanabspathangles	meanrelpathangles	stddevabspathangles	stddevrelpathangles	sumabspathangles	sumrelpathangles
8	seg10	1.0	1.542687118	1.214415109	0.938863638	1.04623258	78.677043	60.72075544
8	seg3	1.0	1.321102521	1.562165508	0.980884963	1.07261161	46.23858824	53.11362726
8	seg2	1.0	1.496573436	1.306957915	1.152338007	1.099036811	110.7464343	95.40792782
8	seg15	1.0	1.388057777	1.149472489	1.246090926	1.183050926	51.35813776	41.38100959
8	seg13	0.0	1.476851584	1.37662954	1.204298367	1.186036883	64.98146969	59.19507024
8	seg14	1.0	1.506678846	1.133784368	1.263147338	1.189534675	51.22708077	37.41488414
8	seg11	1.0	1.563067551	1.426412961	0.849898419	1.025266461	76.59031002	68.46782214
8	seg12	0.0	1.563067551	1.426412961	0.849898419	1.025266461	76.59031002	68.46782214
8	seg17	1.0	1.324176718	1.35712449	1.140213568	1.087111739	59.58795233	59.71347756
9	seg16	0.0	1.482275226	1.420045698	0.952184781	0.917754602	108.2060915	102.2432902
9	seg9	1.0	1.591650625	1.186346432	1.178016425	1.065116401	65.25767563	47.45385729
9	seg4	0.0	1.591705084	1.461769309	1.073259529	1.078811636	27.05898643	23.38830894
9	seg7	0.0	1.514494301	1.418853432	1.053589701	1.065514865	81.78269227	75.19923191
9	seg6	0.0	1.504044558	1.346203146	1.106931298	1.091690083	49.6334704	43.07850066
9	seg1	1.0	1.650697613	1.329645804	1.075279048	1.040299776	39.61674271	30.58185348
9	seg10	0.0	1.57360638	1.348324972	0.951384173	1.028423398	81.82753174	68.76457357
9	seg3	1.0	1.396000609	1.842741627	1.229134218	1.221094196	29.31601279	36.85483255
9	seg2	0.0	1.486973695	1.42950267	0.955301208	0.885474067	47.58315823	44.31458277
9	seg15	1.0	1.402368048	1.622251111	1.278629926	1.222054826	68.71603436	77.86805335
9	seg13	1.0	1.524641673	1.481899856	1.082207799	0.851013525	82.33065033	78.54069239
9	seg11	1.0	1.556214449	1.352628052	0.793509268	0.942843398	101.1539392	86.56819535
9	seg12	1.0	1.556214449	1.352628052	0.793509268	0.942843398	101.1539392	86.56819535
9	seg17	1.0	1.406860219	1.805424157	1.165197529	1.026880762	88.63219382	111.9362977
10	seg16	0.0	1.51771562	1.584303152	1.0972479	1.009868788	48.56689984	49.11339771
10	seg9	1.0	1.513583026	1.289971679	1.172029038	1.129669295	27.24449446	21.92951854
10	seg5	1.0	1.4027804	1.756237129	1.122914166	1.124937797	35.06950999	42.1496911
10	seg4	1.0	1.382125844	1.651209827	1.049157196	1.12411057	30.40676857	34.67540636
10	seg7	1.0	1.501199152	1.360701852	1.188748729	1.219974963	36.02877966	31.29614259
10	seg6	1.0	1.55771195	1.484628711	1.116966642	1.154578045	60.75076606	56.415891
10	seg1	1.0	1.463495395	1.542176313	1.131708888	1.064671707	89.27321912	92.53057881
10	seg10	0.0	1.648760011	1.114209528	0.837319013	0.876089792	54.40908038	35.65470489
10	seg3	1.0	1.436230923	1.169183942	1.028263142	0.963169481	86.17385536	68.98185257
10	seg2	0.0	1.536362135	1.455987803	1.052292114	0.977973007	95.25445234	88.81525595
10	seg15	1.0	1.433581182	1.272624992	1.180864805	0.929604784	22.93729891	19.08937487
10	seg13	1.0	1.443576186	1.420115588	1.190662528	1.106039099	44.75086177	42.60346763
10	seg11	1.0	1.859324213	1.270262235	1.095122219	0.97021439	37.18648427	24.13498246
10	seg12	1.0	1.859324213	1.270262235	1.095122219	0.97021439	37.18648427	24.13498246
10	seg17	1.0	1.352945952	1.349056661	1.179933116	1.153814026	70.35318951	68.80188973
11	seg16	0.0	1.605022366	1.293652825	1.137206026	0.994070759	41.73058153	32.34132062
11	seg9	0.0	1.669822967	1.279840441	1.180553389	0.917280147	45.0852201	33.27585147
11	seg5	1.0	1.551797155	1.227192091	1.123540095	1.023778151	52.76110326	40.497339
11	seg4	0.0	1.476842052	1.158801921	1.254256504	1.076621144	66.45789233	50.98728453
11	seg7	0.0	1.676926084	1.320240852	0.979059038	0.969980519	58.69241293	44.88818898
11	seg6	0.0	1.72218177	1.410375266	1.055646363	1.03706381	68.88727078	55.00463537
11	seg1	0.0	1.382920577	1.487676834	1.146863044	1.099748532	24.89257038	25.29050617
11	seg10	0.0	1.577821587	1.377508507	1.220820871	1.060790506	82.04672253	70.25293385
11	seg3	1.0	1.498338576	1.291309763	1.01885693	0.894671489	20.97674006	16.78702691
11	seg2	0.0	1.470656658	1.820374425	0.947758786	0.751447596	8.823939946	9.101872124
11	seg15	0.0	1.515219137	0.960742979	0.997562973	0.950818538	25.75872533	15.37188766
11	seg13	1.0	1.591011078	1.469434995	0.775869664	1.092203491	50.91235449	45.55248486
11	seg11	0.0	1.515235678	1.47544401	1.239614218	1.07531546	62.12466281	59.01776039
11	seg12	0.0	1.515235678	1.47544401	1.239614218	1.07531546	62.12466281	59.01776039
11	seg17	1.0	1.396099909	1.481043872	1.095374192	1.131347415	54.44789644	56.27966715
12	seg16	0.0	1.425342246	1.793432572	1.118639119	1.054293694	81.244508	100.432224
12	seg9	1.0	1.688245512	1.358157125	1.153098224	1.053329122	126.6184134	100.5036272
12	seg5	0.0	1.380401425	1.565446633	1.221083778	1.115901876	118.7145226	133.0629638
12	seg4	0.0	1.430987509	1.412743756	1.234954066	1.173841699	100.1691257	97.47931917
12	seg7	0.0	1.561321206	1.467176857	1.191743999	1.070748259	117.0990904	108.5710874
12	seg6	0.0	1.41806978	1.496211203	1.209839254	1.110259484	119.1178615	124.1855299
12	seg1	1.0	1.432865729	1.399269803	1.22272804	1.179095703	97.43486956	93.75107681
12	seg10	0.0	1.675790097	1.508902004	0.982169317	1.000157837	108.9263563	96.56972823
12	seg3	0.0	1.475343787	1.534103377	1.042923228	0.94903928	115.0768154	118.12596
12	seg2	0.0	1.555193318	1.524426161	1.180378216	1.069494701	111.9739189	108.2342574
12	seg15	0.0	1.302216987	1.839771678	1.126534559	1.025319807	91.1551891	126.9442458
12	seg13	1.0	1.333621309	1.595364765	1.256080456	1.202918291	93.35349161	110.0801688
12	seg11	0.0	1.561589531	1.694244785	0.921737662	1.015645491	85.88742419	91.48921841
12	seg12	0.0	1.561589531	1.694244785	0.921737662	1.015645491	85.88742419	91.48921841
12	seg17	0.0	1.51080434	1.452037756	1.084017265	0.950358434	78.56182567	74.05392554
13	seg16	0.0	1.318043023	1.584446312	1.219427702	0.919623134	22.40673139	25.35114099
13	seg9	1.0	1.336477123	1.043218225	1.249581884	1.001578615	34.7484052	26.08045563
13	seg5	1.0	1.399202467	1.430705234	1.220933141	1.109556799	50.37128881	50.0746832
13	seg4	1.0	1.551030513	1.583887042	1.154375453	1.131083842	63.59225103	63.35548169
13	seg7	1.0	1.491225221	1.094866063	1.140607924	0.862952759	31.31572963	21.89732126
13	seg6	1.0	1.502583045	1.387976085	1.127681805	0.984265791	100.673064	91.60642161
13	seg1	1.0	1.506245784	1.538361681	1.080940371	1.013308999	106.9434507	107.6853177
13	seg10	1.0	1.443309904	1.286296631	0.984433312	0.998929179	76.49542489	66.88742482
13	seg3	1.0	1.485293102	1.377332262	1.103813267	0.967276223	65.35289647	59.22528725
13	seg2	1.0	1.486337217	1.499984332	1.22661003	1.128549565	136.743024	136.4985742
13	seg15	1.0	1.220361933	1.640562394	1.021407784	0.952689666	31.72941025	41.01405985
13	seg13	1.0	1.607272283	1.683375636	1.252241673	1.076501737	61.07634677	62.28489853
13	seg11	0.0	1.720424173	1.308692269	1.030584353	0.983612986	34.40848346	24.86515311
13	seg12	0.0	1.720424173	1.308692269	1.030584353	0.983612986	34.40848346	24.86515311
13	seg17	1.0	1.374289895	1.382056453	1.298907057	1.199314179	27.48579791	26.25907261
14	seg16	0.0	1.629580475	1.29610424	0.980013656	1.213432074	30.96202902	23.32987632
14	seg9	1.0	1.441144199	1.178101592	1.017751412	0.748957015	43.23432598	34.16494617
14	seg5	1.0	1.427961585	1.365859692	1.052920588	0.988442435	45.69477071	42.34165044
14	seg4	1.0	1.415234916	1.479304458	1.035279807	0.971378983	70.76174581	72.48591844
14	seg7	0.0	1.396359141	1.174218929	1.047828879	0.787503043	32.11626023	25.83281644
14	seg6	1.0	1.476771424	1.353401759	1.098160655	0.811695104	19.19802851	16.2408211
14	seg1	1.0	1.480654746	1.470336518	1.148502464	0.952422714	37.01636864	35.28807643
14	seg10	1.0	1.599969497	1.008221868	0.93459186	0.852148183	47.99908491	29.23843418
14	seg3	1.0	1.625124689	1.039550847	1.163107951	0.973303212	37.37786785	22.87011864
14	seg2	0.0	1.480683716	1.306748174	1.207550416	1.139045669	37.0170929	31.36195618
14	seg15	1.0	1.323944606	1.452054854	1.001128583	1.017918413	55.60567346	59.53424901
14	seg13	0.0	1.273270967	1.280333599	1.127825195	1.062836179	34.37831611	33.28867358
14	seg11	0.0	1.590275774	1.074929563	0.833484632	1.009231197	41.34717012	26.87323908
14	seg12	0.0	1.590275774	1.074929563	0.833484632	1.009231197	41.34717012	26.87323908
14	seg17	0.0	1.412982152	1.44407254	1.112806121	0.955624616	52.28033962	51.98661145
15	seg16	1.0	1.61885928	1.489687092	0.943198085	0.931675737	116.5578682	105.7677835
15	seg9	1.0	1.598088577	1.379278317	1.035533581	1.103576867	110.2681118	93.79092553
15	seg5	1.0	1.50245106	1.500383928	1.101357252	1.113469036	117.1911827	115.5295625
15	seg4	0.0	1.575957295	1.253419833	1.154720115	1.045909212	99.28530956	77.71202962
15	seg7	1.0	1.564451919	1.272734544	1.071556717	1.08839337	112.6405382	90.3641526
15	seg6	0.0	1.499151047	1.327764904	1.131457439	1.087441073	112.4363285	98.2546029
15	seg1	1.0	1.513397674	1.561724504	1.019834307	1.05611434	111.9914279	114.0058888
15	seg10	0.0	1.45266097	1.534006221	1.01890398	1.115657236	55.20111688	56.75823019
15	seg3	1.0	1.548487127	1.427305402	1.113051405	1.004854782	114.5880474	104.1932944
15	seg2	0.0	1.553270647	1.622763472	0.883582775	1.064441791	114.9420279	118.4617334
15	seg15	0.0	1.409904911	1.729620575	1.088342132	1.076331433	84.59429466	102.0476139
15	seg13	1.0	1.569829671	1.495768414	1.037377544	1.069302806	125.5863736	118.1657047
15	seg11	1.0	1.613209788	1.44837894	0.89673773	0.891658213	75.82086003	66.62543124
15	seg12	0.0	1.613209788	1.44837894	0.89673773	0.891658213	75.82086003	66.62543124
15	seg17	1.0	1.469679999	1.539279729	0.990584315	1.026643342	135.2105599	140.0744553
16	seg16	1.0	1.58375067	1.363855977	1.043690051	1.034283278	102.9437935	87.2867825
16	seg9	1.0	1.624907441	1.361473386	0.925902968	0.859519747	108.8687985	89.85724346
16	seg5	1.0	1.435812077	1.395681494	1.154595056	1.076305227	64.61154345	61.40998573
16	seg4	0.0	1.527568337	1.611416097	1.149104366	1.149267083	128.3157403	133.747536
16	seg7	1.0	1.530893813	1.38815468	0.907054178	0.898682753	90.32273496	80.51297147
16	seg6	1.0	1.593012458	1.497480185	1.092144589	1.071579267	95.58074748	88.35133092
16	seg1	1.0	1.546754854	1.579886693	1.111800573	1.175615619	97.44555578	97.95297494
16	seg10	1.0	1.680080633	1.369004347	0.837660512	1.038998602	112.5654024	90.35428688
16	seg3	1.0	1.441178948	1.583403356	1.219234098	1.084624666	51.88244212	55.41911745
16	seg2	0.0	1.47376671	1.378597531	1.035764541	0.966622259	91.37353602	84.0944494
16	seg15	1.0	1.52604025	1.371797326	1.220310954	1.10683711	86.98429423	76.82065025
16	seg13	1.0	1.519610591	1.287418869	1.110787721	1.036825067	92.69624608	77.24513215
16	seg11	1.0	1.669519329	1.283476182	0.820416194	1.022653867	105.1797177	79.57552327
16	seg12	1.0	1.669519329	1.283476182	0.820416194	1.022653867	105.1797177	79.57552327
16	seg17	1.0	1.449340362	1.607851991	1.194471896	1.087488527	88.40976205	96.47111948
17	seg16	0.0	1.388684825	1.406144603	1.151685936	1.058034779	63.87950193	63.27650712
17	seg9	1.0	1.555250427	0.928320583	1.098883935	0.910582954	52.87851451	30.63457923
17	seg5	1.0	1.340216745	1.126782613	1.267257241	0.951334964	33.50541863	27.04278271
17	seg4	0.0	1.435430931	1.348285879	1.106796914	0.858329812	74.6424084	68.76257984
17	seg7	0.0	1.582533071	0.980205422	1.198242704	0.872408374	45.89345907	27.44575181
17	seg6	1.0	1.432885443	1.289313655	1.118158768	1.023101069	91.70466838	81.22676023
17	seg1	0.0	1.478984825	1.389796719	1.09835188	1.002054626	128.6716798	119.5225178
17	seg10	1.0	1.554386247	1.172257446	0.930315058	0.937907649	85.49124361	63.30190208
17	seg3	0.0	1.563514235	1.38938097	1.097416012	1.203802042	37.52434164	31.95576231
17	seg2	0.0	1.523766201	1.492206921	1.233448727	1.117360277	31.99909022	29.84413842
17	seg15	1.0	1.424047492	1.384217769	1.017749267	1.053852572	41.29737727	38.75809754
17	seg13	1.0	1.527150394	1.456534441	1.125933391	0.996006653	131.3349339	123.8054275
17	seg11	0.0	1.599844501	1.426767048	0.795873415	0.897188304	92.79098106	81.32572173
17	seg12	0.0	1.599844501	1.426767048	0.795873415	0.897188304	92.79098106	81.32572173
17	seg17	1.0	1.321359244	1.16885936	1.062394416	1.053225755	25.10582564	21.03946847
18	seg16	1.0	1.293756698	1.413594794	1.272461967	1.199630378	73.74413178	79.16130846
18	seg9	1.0	1.410004614	1.050947536	1.091390429	0.928109286	59.22019377	43.08884899
18	seg5	1.0	1.372780167	1.452712389	1.209421766	1.061127256	43.92896534	45.03408405
18	seg4	1.0	1.636960618	1.49222783	1.063280897	0.979626496	81.8480309	73.11916367
18	seg7	1.0	1.508391076	1.130871209	1.129620726	0.929685424	63.35242519	46.36571958
18	seg6	1.0	1.440244756	1.245758419	1.112367326	0.971146955	37.44636365	31.14396047
18	seg1	1.0	1.439185957	1.293337011	1.095445449	0.944831081	57.56743827	50.44014344
18	seg10	0.0	1.595727211	1.229736162	1.166779419	1.027134318	52.65899795	39.35155718
18	seg3	1.0	1.601769133	1.506360148	1.173648755	1.103551381	33.63715179	30.12720296
18	seg2	1.0	1.506550455	1.296464713	1.199946445	1.125833173	79.8471741	67.41616506
18	seg15	0.0	1.625414658	1.239648384	1.120374458	0.926048613	58.5149277	43.38769344
18	seg13	1.0	1.486372223	1.393033602	1.184863303	1.039583209	63.91400557	58.50741128
18	seg11	1.0	1.561331894	1.443475865	1.044800298	0.96000311	85.87325419	77.9476967
18	seg12	0.0	1.561331894	1.443475865	1.044800298	0.96000311	85.87325419	77.9476967
18	seg17	1.0	1.774982972	1.308853966	1.125596897	1.015978319	35.49965945	24.86822535
19	seg16	1.0	1.534164002	1.099248716	1.114855963	0.985117506	118.1306281	83.54290244
19	seg9	1.0	1.545407467	1.238842933	1.136143638	1.05804089	105.0877077	83.00247649
19	seg5	1.0	1.274726113	1.293664653	1.140775064	1.000443433	93.05500627	93.14385504
19	seg4	0.0	1.464695646	1.244450128	1.247161514	1.106293601	125.9638255	105.7782608
19	seg7	1.0	1.465868324	1.27373342	1.102700689	1.01767795	115.8035976	99.35120675
19	seg6	0.0	1.462057406	1.261156511	1.1941422	1.049063814	115.5025351	98.37020783
19	seg1	0.0	1.570852053	1.234440005	1.178386008	1.083653594	105.2470876	81.47304036
19	seg10	0.0	1.561656957	1.308351738	0.988912848	1.00424076	85.89113266	70.65099387
19	seg3	1.0	1.491646271	1.185238573	1.00981002	0.966073219	101.4319464	79.41098441
19	seg2	1.0	1.551898344	1.338125954	1.314939665	1.200140991	116.3923758	99.02132058
19	seg15	0.0	1.597461969	1.319390076	1.105603018	1.078727015	118.2121857	96.31547552
19	seg13	1.0	1.548644008	1.157505694	1.192482653	1.023681553	120.7942326	89.12793845
19	seg11	1.0	1.591777534	1.226191046	0.974595786	0.92804438	113.0162049	85.8333732
19	seg12	1.0	1.591777534	1.226191046	0.974595786	0.92804438	113.0162049	85.8333732
19	seg17	1.0	1.393181775	1.339729555	1.211146056	1.106495394	123.993178	117.8962009
20	seg16	1.0	1.585817182	0.802540808	1.200828961	0.797147589	93.56321373	46.54736684
20	seg9	1.0	1.71829582	1.19370365	1.253835586	1.192519318	48.11228296	32.22999856
20	seg5	1.0	1.226569665	1.426906145	1.152209562	1.178083027	28.21110231	31.39193519
20	seg4	1.0	1.375960466	1.135918129	1.267077033	1.08558541	88.06146981	71.56284212
20	seg7	1.0	1.680687152	1.221368207	1.25430544	1.184334695	90.7571062	64.73251499
20	seg6	1.0	1.777323601	1.186344226	1.058408698	0.965181093	44.43309001	28.47226143
20	seg1	1.0	1.589154215	1.270895159	1.232970786	1.171658975	36.55054695	27.95969349
20	seg10	0.0	1.653711395	1.126895165	0.740411047	0.814405154	16.53711395	10.14205648
20	seg3	0.0	1.609745394	1.108298304	1.024728585	0.944956955	35.41439868	23.27426439
20	seg2	1.0	1.629925092	1.155557058	1.210364123	1.075858343	60.30722839	41.6000541
20	seg15	0.0	1.422345658	1.422972729	1.040110108	0.917947197	56.89382632	55.49593643
20	seg13	1.0	1.546019688	1.295692223	1.172421738	1.06466229	60.29476784	49.23630447
20	seg11	1.0	1.540529692	1.038419624	1.17646246	0.83444463	38.51324229	24.92207098
20	seg12	1.0	1.540529692	1.038419624	1.17646246	0.83444463	38.51324229	24.92207098
20	seg17	0.0	1.279198941	1.031966175	1.164339668	1.223482681	16.62958623	12.3835941
21	seg16	0.0	1.641387128	1.461135199	0.99169062	1.059560257	116.5384861	102.2794639
21	seg9	1.0	1.633488752	1.351505309	1.1407557	1.108161398	124.1451452	101.3628982
21	seg5	1.0	1.512351583	1.483028406	1.06893277	1.041686302	119.4757751	115.6762157
21	seg4	0.0	1.483107141	1.449767248	1.114656821	1.057318298	111.2330356	107.2827764
21	seg7	0.0	1.449992368	1.465310149	1.136309601	1.131704251	108.7494276	108.432951
21	seg6	0.0	1.400749086	1.498275106	1.144368062	1.114242636	112.0599269	118.3637334
21	seg1	0.0	1.431245334	1.685343003	1.080335924	1.037432703	83.01222935	96.06455115
21	seg10	0.0	1.580594695	1.204382288	0.918914905	0.934345223	110.6416286	83.10237791
21	seg3	1.0	1.475792765	1.322356815	0.961622297	0.895953498	100.353908	88.59790661
21	seg2	0.0	1.620383948	1.539130225	1.119608724	1.052277633	123.14918	115.4347669
21	seg15	1.0	1.414981308	1.525885879	0.992415102	1.064837701	101.8786542	108.3378974
21	seg13	1.0	1.446807802	1.611351626	1.218716565	1.094487635	67.9999667	74.12217481
21	seg11	0.0	1.621082173	1.373651011	0.82869108	0.918681331	110.2335878	92.0346177
