Part_id	Sc_id	enddistance	endpupilsize	length	maxdistance	maxpupilsize	maxpupilvelocity	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	mindistance	minpupilsize	minpupilvelocity	numfixations	numsamples	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	sumabspathangles	sumfixationduration	sumrelpathangles	answer
6	seg3	628.05	4165.5	14989074	632.85	4570.0	0.054398079	1.405678538	626.4493258	364.6666667	259.2469888	4128.527528	0.000745331	1.555016368	618.5	2498.0	0.0	39	901	628.35	4085.5	1.119060119	2.814947767	290.8979142	151.5334797	0.002231978	0.989746775	53.41578444	14222	57.53560561	1.0
6	seg2	627.65	4084.0	14989045	637.6	4442.0	0.085619934	1.485069562	628.5267534	350.6857143	305.1052503	4175.698529	0.000919444	1.479484095	623.4	1986.0	0.0	35	901	627.7	4231.5	1.189770277	3.407667356	200.7999841	155.6211585	0.003722841	1.114503707	50.49236509	12274	48.82297514	0.0
6	seg15	537.75	4020.5	14972391	544.0	4270.0	0.21915773	1.441749931	529.3480094	323.2432432	353.0482187	3786.164937	0.001121077	1.619087104	521.35	0.928	0.0	37	900	531.0	3908.5	0.944381591	4.689405462	238.9525064	272.5166737	0.007779619	0.92587787	51.9029975	11960	56.66804863	1.0
6	seg13	644.5	3836.0	14989055	656.4	3966.0	0.025337736	1.519290151	644.6510417	342.5675676	334.8510109	3676.502894	0.000764961	1.327617949	636.8	2158.0	0.0	37	901	645.55	3589.5	1.227257193	3.10670304	199.0893909	175.5209932	0.001807662	1.057943396	54.69444543	12675	46.46662821	1.0
6	seg14	524.6	3908.5	14972409	544.0	4436.5	0.21915773	1.512987358	529.9401984	313.575	334.0293106	3834.905316	0.001243662	1.602844878	521.35	0.928	0.0	40	900	533.85	3961.5	1.052972003	4.63447976	219.1359357	314.6671074	0.008663529	0.999161474	59.00650696	12543	60.90810536	1.0
6	seg12	505.8	3946.0	14972406	513.6	4418.0	0.106581002	1.583448391	506.9993799	361.3611111	227.1510319	3983.658963	0.000820364	1.463367311	499.75	1517.0	0.0	36	900	503.3	3807.0	0.828830173	3.166875353	184.0490855	272.8164958	0.00416135	0.886132348	55.42069369	13009	49.75448858	1.0
6	seg17	662.6	3861.5	14989049	670.25	4153.0	0.069112526	1.528103966	663.6451484	297.1395349	278.722529	3773.47774	0.001146937	1.52541464	659.0	2278.5	0.0	43	901	664.1	3817.5	1.206438789	1.954663838	156.9920504	187.5085592	0.003298619	1.07275489	64.18036657	12777	62.54200023	1.0
7	seg16	496.2	3347.0	14992544	595.2	4687.5	0.054157911	1.481750797	494.030042	262.6944444	372.8487443	3892.293417	0.00098535	1.367968262	457.6	2147.0	0.0	36	888	595.2	4457.5	0.972224474	44.50663168	231.3861114	349.7284847	0.002894057	1.054247138	51.86127789	9457	46.51092092	0.0
7	seg9	457.7	3504.0	14981875	479.9	3730.0	0.043620534	1.333995398	457.5896364	203.0	310.8850811	3524.916364	0.000870856	1.449806378	442.0	2116.0	0.0	16	862	479.9	3503.0	1.164523932	3.667734122	99.23507444	191.273766	0.002786123	1.027428724	20.00993098	3248	20.29728929	1.0
7	seg8	453.4	3325.5	20759739	479.9	4084.0	0.006905248	1.49161164	461.7677536	185.3529412	299.7666533	3640.815217	0.000916849	1.250729932	450.05	3325.5	0.0	17	1193	464.6	3692.0	1.170660331	6.190092673	68.08353433	191.0991849	0.00106234	1.076867567	23.86578625	3151	18.76094899	1.0
7	seg5	444.7	3554.0	14996022	465.1	3798.0	0.008886754	1.236593209	446.2361905	138.2	200.774257	3529.261905	0.001114108	1.205993968	438.55	3384.0	0.0	10	858	445.6	3541.5	1.13536358	5.284540658	68.00294111	111.2924097	0.001554504	0.66968246	11.12933888	1382	9.647951742	1.0
7	seg4	474.45	3755.0	14989024	504.9	4207.0	0.048937192	1.51291258	483.5198101	229.1111111	390.5888918	3807.082278	0.000910615	1.64821866	470.2	2273.0	0.0	45	901	489.0	3685.0	1.144490101	8.510578482	182.4796654	228.5716924	0.002656417	0.993345279	66.56815351	10310	70.87340238	1.0
7	seg7	453.4	3325.5	20759739	479.9	4084.0	0.006905248	1.49161164	461.7677536	185.3529412	299.7666533	3640.815217	0.000916849	1.250729932	450.05	3325.5	0.0	17	1193	464.6	3692.0	1.170660331	6.190092673	68.08353433	191.0991849	0.00106234	1.076867567	23.86578625	3151	18.76094899	0.0
7	seg6	460.85	3442.0	14986700	467.05	4264.0	0.059711798	1.484502959	459.6931298	201.8372093	306.0635571	3782.596183	0.000851868	1.557167742	433.6	1927.0	0.0	43	895	433.6	3096.5	1.128207526	3.5838608	75.61806607	270.3626697	0.002649392	1.154444123	62.34912429	8679	63.84387741	1.0
7	seg1	461.1	4202.5	14969180	474.5	4326.0	0.031283776	1.60467773	448.6602015	191.28	326.3710372	4055.440176	0.001021011	1.597386815	429.2	2229.0	0.0	50	896	473.6	3995.0	1.154562941	7.88918141	95.31088552	155.2073336	0.002264565	1.047523511	78.62920878	9564	76.67456712	0.0
7	seg10	484.7	3293.0	14992547	595.4	4687.5	0.036147472	1.482219454	496.7493007	271.1714286	378.4701189	3919.304895	0.00092093	1.373226979	457.6	2893.0	0.0	35	888	590.4	3912.5	1.00651772	47.26697766	234.1279798	327.8731469	0.002075292	1.080103903	50.39546143	9491	45.3164903	1.0
7	seg3	425.7	3593.0	29912975	448.55	4637.0	0.129698571	1.42640246	432.7308496	190.3023256	535.2390347	3840.481198	0.001432615	1.141478268	412.7	1464.0	0.0	43	1780	446.6	4637.0	1.118370036	7.885937131	120.4010233	211.6209886	0.005304409	1.061476683	59.90890332	8183	46.80060898	1.0
7	seg2	452.5	3744.5	14984535	486.4	4551.0	0.057944037	1.582374586	469.8385519	224.0	434.7282031	3908.294521	0.000834324	1.427148934	451.55	2214.0	0.0	27	897	468.8	3697.0	0.943850341	5.474850795	107.9878911	176.3956083	0.002880642	0.921935223	41.14173924	6048	35.67872336	0.0
