Part_id	Sc_id	enddistance	endpupilsize	length	maxdistance	maxpupilsize	maxpupilvelocity	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	mindistance	minpupilsize	minpupilvelocity	numfixations	numsamples	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	sumabspathangles	sumfixationduration	sumrelpathangles	answer_openface	Mean gaze_angle_x	Standard Deviation gaze_angle_x	Minimum gaze_angle_x	Maximum gaze_angle_x	Sum gaze_angle_x	Mean gaze_angle_y	Standard Deviation gaze_angle_y	Minimum gaze_angle_y	Maximum gaze_angle_y	Sum gaze_angle_y	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz	Mean AU01_r	Standard Deviation AU01_r	Minimum AU01_r	Maximum AU01_r	Sum AU01_r	Mean AU02_r	Standard Deviation AU02_r	Minimum AU02_r	Maximum AU02_r	Sum AU02_r	Mean AU04_r	Standard Deviation AU04_r	Minimum AU04_r	Maximum AU04_r	Sum AU04_r	Mean AU05_r	Standard Deviation AU05_r	Minimum AU05_r	Maximum AU05_r	Sum AU05_r	Mean AU06_r	Standard Deviation AU06_r	Minimum AU06_r	Maximum AU06_r	Sum AU06_r	Mean AU07_r	Standard Deviation AU07_r	Minimum AU07_r	Maximum AU07_r	Sum AU07_r	Mean AU09_r	Standard Deviation AU09_r	Minimum AU09_r	Maximum AU09_r	Sum AU09_r	Mean AU10_r	Standard Deviation AU10_r	Minimum AU10_r	Maximum AU10_r	Sum AU10_r	Mean AU12_r	Standard Deviation AU12_r	Minimum AU12_r	Maximum AU12_r	Sum AU12_r	Mean AU14_r	Standard Deviation AU14_r	Minimum AU14_r	Maximum AU14_r	Sum AU14_r	Mean AU15_r	Standard Deviation AU15_r	Minimum AU15_r	Maximum AU15_r	Sum AU15_r	Mean AU17_r	Standard Deviation AU17_r	Minimum AU17_r	Maximum AU17_r	Sum AU17_r	Mean AU20_r	Standard Deviation AU20_r	Minimum AU20_r	Maximum AU20_r	Sum AU20_r	Mean AU23_r	Standard Deviation AU23_r	Minimum AU23_r	Maximum AU23_r	Sum AU23_r	Mean AU25_r	Standard Deviation AU25_r	Minimum AU25_r	Maximum AU25_r	Sum AU25_r	Mean AU26_r	Standard Deviation AU26_r	Minimum AU26_r	Maximum AU26_r	Sum AU26_r	Mean AU45_r	Standard Deviation AU45_r	Minimum AU45_r	Maximum AU45_r	Sum AU45_r
1	seg9	553.5	2591.0	14971565	562.15	3479.5	0.031882318	1.237749411	553.9747126	183.3125	327.5959136	3209.578544	0.001266279	1.092886279	543.5	2542.5	0.0	16	898	557.7	2571.0	1.003563625	4.447881131	86.21733681	155.5452524	0.003294134	0.839171581	18.56624116	2933	15.30040791	1.0	0.1143357664233576	0.0537322746019712	-0.067	0.343	15.663999999999998	0.4922481751824817	0.1266749262846629	0.042	0.729	67.43799999999999	-26.16861313868613	49.29289306619911	-114.2	19.1	-3585.1	67.67664233576645	31.336451251653536	35.9	145.6	9271.7	571.729927007299	45.183919956356256	489.6	647.2	78327.0	0.4851824817518249	0.8343887156141349	0.0	2.69	66.47	0.0132116788321167	0.0595841343033963	0.0	0.45	1.81	0.956277372262774	0.4405868801689815	0.0	1.81	131.01	0.031970802919708	0.1145848706338993	0.0	0.64	4.38	0.6543065693430657	0.5526905598256112	0.0	1.92	89.64	1.8229197080291977	0.947202689586046	0.0	3.62	249.74	0.4633576642335766	0.6981835424425374	0.0	2.29	63.48	0.5701459854014598	0.5616243197177999	0.0	1.9	78.11000000000001	0.4421167883211679	0.554273945624764	0.0	1.93	60.57	0.5094890510948908	0.3939289668227244	0.0	1.53	69.8	0.417810218978102	0.3950750004163346	0.0	1.26	57.24000000000001	0.4611678832116788	0.3421722486228771	0.0	1.13	63.18	0.0394160583941605	0.1057180275448202	0.0	0.89	5.4	0.0224087591240875	0.1308842780086558	0.0	1.4	3.0699999999999994	1.6180291970802914	1.3727652520018618	0.0	4.57	221.67	0.4041605839416057	0.5263753515402754	0.0	1.41	55.370000000000005	0.1591240875912408	0.2571104862126743	0.0	0.99	21.8
1	seg8	556.3	2999.5	14989046	562.4	3499.5	0.049147352	1.541475673	553.7043825	270.75	278.7281532	3225.547809	0.000831722	1.037513262	547.05	2224.5	0.0	24	901	550.85	3302.5	0.937648897	3.511968518	130.7710412	141.0119816	0.00305257	0.91197381	35.45394047	6498	22.82529176	1.0	0.0874811320754716	0.055405690362133	-0.122	0.241	27.819	0.4344591194968548	0.1142657578766451	0.152	0.78	138.158	-4.084591194968553	12.045502631186045	-42.0	13.3	-1298.9	53.09968553459121	19.633419555011905	30.9	119.7	16885.7	590.271698113208	9.150582564370149	557.2	616.9	187706.4	0.5405031446540879	0.7498526469437028	0.0	2.93	171.88	0.080062893081761	0.2508927377501781	0.0	1.88	25.460000000000004	0.8773270440251569	0.4106285563391803	0.0	1.79	278.99	0.0670754716981131	0.1839091602114565	0.0	1.14	21.33	0.3704716981132078	0.3484775027942552	0.0	1.18	117.81	1.6376415094339634	0.8355740901702009	0.0	3.34	520.77	0.1305345911949685	0.2417754631669901	0.0	0.93	41.51	0.2131761006289306	0.2394667302581262	0.0	1.15	67.78999999999999	0.2323270440251573	0.2779421119055323	0.0	1.17	73.88000000000001	0.4382389937106917	0.5128990664019273	0.0	1.9	139.36	0.4410691823899371	0.356370754566999	0.0	1.26	140.26	0.8319496855345916	0.3864627167408503	0.0	1.96	264.56	0.2221698113207547	0.3471736865725738	0.0	1.82	70.65	0.0875471698113207	0.2567031346659716	0.0	1.56	27.84	0.5733333333333334	0.5258280880640218	0.0	2.12	182.32	0.6084905660377364	0.6858412533187025	0.0	2.18	193.5	0.1925157232704402	0.307463693318014	0.0	1.76	61.21999999999999
1	seg5	552.85	3536.5	14989042	565.2	4054.5	0.027289102	1.213919256	556.9564103	183.3	496.1847481	3436.721154	0.002082612	1.161400862	549.55	1621.0	0.0	10	901	564.8	2119.0	1.022630204	3.446937481	130.8052411	469.7988425	0.004667458	0.831795885	10.9252733	1833	9.291206899	1.0	0.0388032345013477	0.0532111857228718	-0.118	0.211	14.396	0.5740431266846363	0.0790812354851469	0.31	0.776	212.97	-31.37412398921834	43.09359060761036	-84.8	27.7	-11639.8	52.0129380053908	17.0180717245689	9.5	68.7	19296.800000000003	607.5857142857149	6.750935701485465	588.6	630.8	225414.3	1.3342587601078173	0.5988454101239276	0.0	2.61	495.01	0.3723719676549863	0.3854185692204022	0.0	1.74	138.14999999999998	0.2453099730458222	0.3593676662557918	0.0	1.35	91.01	0.0359568733153638	0.0964342060244784	0.0	0.6	13.34	0.360754716981132	0.3752102328188584	0.0	1.74	133.84	0.7812129380053906	0.7143563520989302	0.0	2.78	289.83000000000004	0.4364959568733157	0.326594965587339	0.0	1.79	161.94	0.2436118598382749	0.2302404702589417	0.0	1.17	90.38	0.1846361185983827	0.2604269037033921	0.0	1.81	68.49999999999999	0.3522641509433961	0.4808407341583036	0.0	2.56	130.69	0.2975202156334231	0.2319466350371888	0.0	1.07	110.38	1.1181671159029651	0.3541839016996937	0.0	1.89	414.84	0.1078706199460916	0.2059428242805793	0.0	1.33	40.02	0.0073854447439353	0.0259983350805111	0.0	0.23	2.74	0.9687870619946096	0.6852881310674616	0.0	2.52	359.42	0.4329919137466307	0.4480956379426589	0.0	1.67	160.64	0.342156334231806	0.3480677310106883	0.0	1.86	126.94
1	seg7	556.3	2999.5	14989046	562.4	3499.5	0.049147352	1.541475673	553.7043825	270.75	278.7281532	3225.547809	0.000831722	1.037513262	547.05	2224.5	0.0	24	901	550.85	3302.5	0.937648897	3.511968518	130.7710412	141.0119816	0.00305257	0.91197381	35.45394047	6498	22.82529176	0.0	0.0874811320754716	0.055405690362133	-0.122	0.241	27.819	0.4344591194968548	0.1142657578766451	0.152	0.78	138.158	-4.084591194968553	12.045502631186045	-42.0	13.3	-1298.9	53.09968553459121	19.633419555011905	30.9	119.7	16885.7	590.271698113208	9.150582564370149	557.2	616.9	187706.4	0.5405031446540879	0.7498526469437028	0.0	2.93	171.88	0.080062893081761	0.2508927377501781	0.0	1.88	25.460000000000004	0.8773270440251569	0.4106285563391803	0.0	1.79	278.99	0.0670754716981131	0.1839091602114565	0.0	1.14	21.33	0.3704716981132078	0.3484775027942552	0.0	1.18	117.81	1.6376415094339634	0.8355740901702009	0.0	3.34	520.77	0.1305345911949685	0.2417754631669901	0.0	0.93	41.51	0.2131761006289306	0.2394667302581262	0.0	1.15	67.78999999999999	0.2323270440251573	0.2779421119055323	0.0	1.17	73.88000000000001	0.4382389937106917	0.5128990664019273	0.0	1.9	139.36	0.4410691823899371	0.356370754566999	0.0	1.26	140.26	0.8319496855345916	0.3864627167408503	0.0	1.96	264.56	0.2221698113207547	0.3471736865725738	0.0	1.82	70.65	0.0875471698113207	0.2567031346659716	0.0	1.56	27.84	0.5733333333333334	0.5258280880640218	0.0	2.12	182.32	0.6084905660377364	0.6858412533187025	0.0	2.18	193.5	0.1925157232704402	0.307463693318014	0.0	1.76	61.21999999999999
1	seg6	554.95	3194.5	14972377	563.4	3939.5	0.094926449	1.461723526	552.7854196	280.5135135	306.4425491	3398.070413	0.001023941	1.19871519	546.6	1532.0	0.0	37	900	558.8	3633.0	1.153524784	3.704821501	129.6003733	271.7936565	0.005362875	1.185483805	52.62204694	10379	41.95503166	1.0	0.0469247910863509	0.0891762514034504	-0.342	0.241	16.846	0.3965710306406685	0.11259068692368	-0.137	0.757	142.369	-0.6685236768802217	22.0973116451534	-42.0	50.0	-240.00000000000023	55.18802228412256	21.09641340993142	23.6	119.7	19812.5	607.3487465181056	21.77226756493301	557.2	733.0	218038.2	0.7127019498607244	0.5854995227243183	0.0	2.25	255.86	0.1841225626740947	0.3445108704424903	0.0	1.88	66.1	0.7071866295264619	0.46623023977281	0.0	1.99	253.88	0.3234261838440108	0.4995487819004746	0.0	2.61	116.11	0.4826462395543173	0.3186076344255915	0.0	1.31	173.26999999999998	0.9254038997214484	0.7716070781845956	0.0	2.84	332.22	0.2313649025069637	0.3405993046745224	0.0	1.16	83.06	0.4066852367688023	0.4048348314522564	0.0	1.71	146.0	0.339025069637883	0.2960546455165988	0.0	1.22	121.70999999999998	0.5637047353760447	0.5621010444110508	0.0	2.12	202.37	0.1677437325905292	0.2088212869182403	0.0	0.89	60.220000000000006	0.7776601671309199	0.5425931611738382	0.0	2.12	279.18	0.1455710306406685	0.3154501489723555	0.0	1.82	52.260000000000005	0.133091922005571	0.2934145724525355	0.0	2.13	47.78	0.5738997214484677	0.5449692444619169	0.0	2.49	206.03	0.3319220055710307	0.5105166256985568	0.0	1.94	119.16	0.14008356545961	0.2812452289563076	0.0	1.76	50.28999999999999
1	seg10	547.25	3388.0	14986603	569.6	3826.5	0.064305014	1.592251012	552.3254325	232.0666667	257.4980067	3375.641869	0.001117985	1.071679667	534.1	1901.0	0.0	15	897	555.55	3213.0	0.939319208	6.553944309	233.0357013	279.6753337	0.004241372	0.73266997	22.29151417	3481	13.93183567	1.0	0.0457692307692307	0.083166025342102	-0.269	0.203	5.355	0.4179401709401708	0.1778088520672552	-0.125	0.647	48.899	-13.088888888888889	31.83426304932529	-95.5	19.1	-1531.4	105.26837606837606	36.51287479188641	47.1	140.9	12316.399999999998	599.325641025641	35.445137946921086	507.3	648.8	70121.1	1.6016239316239314	0.9102699489382792	0.0	3.32	187.39	0.1609401709401709	0.3803641595318637	0.0	2.03	18.83	0.9211965811965814	0.4483629527784485	0.0	2.36	107.78	0.1986324786324786	0.3318142462099443	0.0	1.4	23.24	0.6541880341880342	0.3351954126224643	0.0	1.46	76.54	1.926068376068376	1.0838172152205714	0.0	4.16	225.35	0.0067521367521367	0.0288179982883756	0.0	0.2	0.79	0.7288888888888895	0.5648988681561192	0.0	2.26	85.27999999999999	0.1817948717948718	0.3284296107303219	0.0	1.04	21.270000000000003	0.7538461538461542	0.4855217409619732	0.0	1.84	88.19999999999999	0.1012820512820512	0.1477323663623039	0.0	0.73	11.85	0.353931623931624	0.6532665550186308	0.0	3.59	41.41	0.0812820512820512	0.1705022167514539	0.0	0.81	9.51	0.2982905982905983	0.458054769610458	0.0	1.99	34.900000000000006	1.3809401709401714	0.9119978847122556	0.0	3.16	161.57	0.4137606837606837	0.5144422363323304	0.0	2.15	48.41	0.0521367521367521	0.1634030675826933	0.0	0.97	6.1000000000000005
1	seg3	553.5	3697.5	14989048	567.6	3947.5	0.043410387	1.261734722	555.3002155	191.6428571	378.2282415	3499.872845	0.001656061	1.501283448	547.35	1433.0	0.0	14	901	556.05	3301.5	1.234917637	4.799987594	119.0814893	324.7582484	0.004571812	1.081812481	16.40255138	2683	18.01540137	1.0	-0.0547306666666667	0.0455788195644521	-0.152	0.053	-20.524	0.3894506666666663	0.088673315600329	0.232	0.581	146.044	4.647466666666664	19.87869043931773	-42.8	24.8	1742.8000000000004	21.116000000000028	9.2526355164353	8.5	44.5	7918.5	621.5298666666665	7.6715900991182355	602.9	641.9	233073.7	0.5597066666666665	1.0506590537795268	0.0	3.73	209.89	0.1311466666666666	0.3116844854799299	0.0	1.39	49.18000000000001	0.6087199999999998	0.3281454376746181	0.0	1.2	228.27	0.0838133333333332	0.2259465832644721	0.0	1.3	31.43	0.2080533333333334	0.1746102626486261	0.0	0.68	78.02000000000001	1.6686399999999986	0.8797763449119708	0.0	3.14	625.74	0.0006399999999999	0.0053780789630994	0.0	0.07	0.24	0.0921066666666665	0.1181731580727573	0.0	0.61	34.540000000000006	0.0923733333333333	0.1726529291832481	0.0	0.63	34.64	0.2292266666666667	0.2504740877261007	0.0	1.14	85.96000000000001	0.1294133333333334	0.1953190274624798	0.0	0.91	48.53	0.7519199999999998	0.498482544261415	0.0	1.91	281.97	0.1126933333333333	0.2011114432900884	0.0	1.03	42.260000000000005	0.0001066666666666	0.0014566933635997	0.0	0.02	0.04	0.7684266666666667	0.6256251736907299	0.0	2.25	288.16	0.6399199999999998	0.6311971643366806	0.0	2.22	239.97	0.7145066666666661	0.7434651908163254	0.0	2.83	267.94
1	seg2	556.9	1747.0	14987949	573.3	3665.5	0.104840759	1.35963189	559.4926786	326.2083333	319.8452645	3394.439221	0.000908938	1.343932453	542.75	0.982	0.0	24	899	546.3	3431.0	1.214289554	5.57743585	384.194242	259.9129766	0.00492239	1.131332277	31.27153346	7829	29.56651397	1.0	-0.0278766756032171	0.0663498390727555	-0.243	0.151	-10.398	0.4414477211796247	0.0962234640912696	0.155	0.726	164.66000000000005	-14.38471849865952	27.35345858882607	-72.1	28.2	-5365.5	60.15817694369972	8.890909832048305	29.3	76.5	22439.0	612.588471849866	14.771928347435024	554.7	654.8	228495.50000000003	0.9558981233243968	0.4908536748397805	0.0	1.98	356.54999999999995	0.1926005361930295	0.4034707914716481	0.0	1.99	71.84	0.2808042895442358	0.3556007593287997	0.0	1.12	104.74	0.2197319034852547	0.2535695471771525	0.0	1.01	81.96	1.0041554959785526	0.4204002273502252	0.0	1.94	374.55	0.6318766756032168	0.6320961475526317	0.0	2.72	235.69	0.2937801608579087	0.2861923928391686	0.0	1.19	109.58	0.3919034852546917	0.2639052379152659	0.0	1.4	146.18	0.5539410187667562	0.3515027360703099	0.0	1.45	206.62	1.21426273458445	0.6452838231909108	0.0	3.68	452.9200000000001	0.1244235924932976	0.2666322641188253	0.0	1.43	46.40999999999999	0.8566756032171573	0.4257397842997856	0.0	1.93	319.54	0.0294638069705093	0.0845789565819945	0.0	0.5	10.99	0.2340482573726541	0.4444274779916455	0.0	1.96	87.3	0.5581233243967826	0.4575827803544232	0.0	1.85	208.18	0.1464343163538874	0.4284649251296488	0.0	1.96	54.620000000000005	0.2377747989276138	0.4143978902973184	0.0	1.9	88.69
1	seg15	561.3	2449.5	14989026	568.1	3735.0	0.069773028	1.499564887	560.080373	314.375	414.1735904	3230.401421	0.000808605	1.250754587	550.45	1759.0	0.0	24	901	557.3	3041.5	1.047318051	2.987331085	276.0390351	260.1706163	0.003548099	1.119433535	34.48999241	7545	27.51660092	1.0	-0.0013288888888889	0.0759887027340898	-0.164	0.22	-0.2989999999999999	0.4257555555555556	0.134907005922278	-0.141	0.631	95.795	-55.2591111111111	40.15439557077559	-113.6	1.6	-12433.3	102.0613333333333	38.69343863987508	32.8	149.3	22963.800000000003	578.2746666666668	20.7074463901274	537.4	647.1	130111.8	1.5463555555555553	1.3392837415002516	0.0	3.96	347.93	0.7126222222222223	0.9335684296501816	0.0	2.66	160.34	1.3773777777777787	0.7570532137142421	0.0	3.27	309.91	0.3819555555555555	0.5621590899995627	0.0	2.24	85.94	0.3759999999999997	0.3733916621100874	0.0	1.68	84.6	0.7369333333333336	0.7783503467091301	0.0	2.67	165.81	0.6083999999999999	0.7900234145615915	0.0	2.44	136.89	0.2376444444444447	0.2579186052102101	0.0	1.19	53.47	0.4321777777777776	0.3333042179877043	0.0	1.66	97.24	0.513422222222222	0.5025546510420045	0.0	1.92	115.52	0.5018222222222222	0.4732861614470509	0.0	1.96	112.91	0.5732888888888891	0.4202473674831805	0.0	1.72	128.99	0.0271111111111111	0.1018369551395693	0.0	0.81	6.1	0.2815111111111112	0.4114002442727204	0.0	1.73	63.34	2.089866666666667	1.8000909804167626	0.0	5.0	470.22	0.9098666666666662	0.7571939308320484	0.0	2.61	204.72	0.6189777777777774	0.6841321018922487	0.0	2.57	139.27
1	seg13	552.05	3095.5	14972334	572.0	3633.5	0.009966977	1.364651115	553.9285081	221.0487805	366.205799	3139.125554	0.000577304	1.24237626	547.45	2838.0	0.0	41	900	555.6	3082.0	1.035833523	4.152885358	80.75455133	159.0233498	0.000930474	0.823459659	54.58604459	9063	48.45267415	1.0	0.0042946708463949	0.0745392598357843	-0.176	0.17	1.3699999999999992	0.3777429467084638	0.1517803325427995	-0.104	0.75	120.5	10.278683385579942	47.11863420985986	-75.2	68.9	3278.899999999999	72.99749216300935	33.69133159184653	15.8	128.7	23286.2	608.8282131661435	29.95225909187672	556.6	678.9	194216.2	0.7176489028213165	0.8467069470367181	0.0	3.63	228.92999999999995	0.1326332288401253	0.3366271394230688	0.0	2.19	42.31	0.983510971786834	0.632585052483618	0.0	2.42	313.74	0.3482445141065832	0.4209625368773695	0.0	1.95	111.09	0.7475862068965513	0.480871861591594	0.0	1.69	238.48	0.9334482758620686	0.9008460093662348	0.0	4.48	297.77000000000004	0.3724137931034484	0.4505372667996159	0.0	1.84	118.8	0.5538557993730402	0.3812401696837229	0.0	1.51	176.68	0.454733542319749	0.3760567236572536	0.0	1.86	145.06	0.7971473354231976	0.6027952237207497	0.0	2.56	254.29	0.1548275862068966	0.2305014672108108	0.0	1.04	49.39	0.6686833855799367	0.5147481565247133	0.0	1.86	213.31	0.0231661442006269	0.0764843130259486	0.0	0.58	7.390000000000001	0.6744514106583072	0.7213438325480168	0.0	2.1	215.15	0.298181818181818	0.3248213661694765	0.0	2.08	95.12	0.2052351097178683	0.2797791189165617	0.0	1.41	65.47	0.232319749216301	0.3038616837293058	0.0	1.56	74.11
