Part_id	Sc_id	answer	endpupilsize	maxpupilsize	maxpupilvelocity	meanpupilsize	meanpupilvelocity	minpupilsize	minpupilvelocity	startpupilsize	stddevpupilsize	stddevpupilvelocity
1	seg9	1.0	2591.0	3499.5	0.049147352	3219.109415	0.001292046	2224.5	0	3194.5	173.8900316	0.003916985
1	seg8	1.0	2999.5	3939.5	0.088381867	3343.199333	0.000933405	1532.0	0	3822.5	259.8116884	0.004329376
1	seg5	1.0	3536.5	4054.5	0.027289102	3307.123932	0.001634943	1591.0	0	3165.0	491.1295246	0.003940386
1	seg7	0.0	2999.5	3939.5	0.088381867	3343.199333	0.000933405	1532.0	0	3822.5	259.8116884	0.004329376
1	seg6	1.0	3194.5	3939.5	0.094926449	3406.706943	0.001068395	1532.0	0	3129.0	267.8959185	0.00529169
1	seg10	1.0	3388.0	3826.5	0.064305014	3320.463384	0.001167016	1901.0	0	3238.0	268.5065905	0.003953903
1	seg3	1.0	3697.5	3947.5	0.043410387	3409.759508	0.001159353	1433.0	0	3790.0	287.7705255	0.003456795
1	seg2	1.0	1747.0	3900.5	0.104840759	3419.24873	0.00094442	0.982	0	3850.0	263.864456	0.00475098
1	seg15	1.0	2449.5	3735.0	0.071059742	3204.924658	0.00099464	1759.0	0	2574.0	252.1353523	0.004718318
1	seg13	1.0	3095.5	3633.5	0.014259982	3166.92364	0.000534506	2838.0	0	3149.0	146.6161689	0.00096523
1	seg14	1.0	3539.0	3730.0	0.071059742	3154.079054	0.000977781	1759.0	0	3087.0	209.0177205	0.004801726
1	seg17	1.0	3115.5	3521.0	0.111024379	3202.53207	0.000731738	1150.0	0	3354.0	185.0020085	0.00411052
2	seg9	1.0	4309.0	4502.0	0.037888795	4084.95098	0.000979294	2588.0	0	4012.0	219.8740387	0.00260357
2	seg8	1.0	4046.0	5051.5	0.095292422	4303.2375	0.001527324	2296.0	0	2296.0	351.8439181	0.006283646
2	seg5	1.0	3880.0	5128.0	0.113703237	4266.319708	0.001261428	2245.5	0	4495.5	367.2467381	0.005505675
2	seg7	1.0	4046.0	5051.5	0.095292422	4303.2375	0.001527324	2296.0	0	2296.0	351.8439181	0.006283646
2	seg6	1.0	4134.0	5051.5	0.095292422	4374.373118	0.001606635	2296.0	0	3889.0	373.656686	0.007222202
2	seg10	1.0	4145.0	4596.0	0.061903332	3994.038018	0.001277979	1179.0	0	3650.0	456.831426	0.004623497
2	seg3	1.0	4172.5	4394.0	0.037886521	3875.437313	0.000657756	2146.0	0	4187.5	241.6143819	0.00189804
2	seg2	0.0	4350.5	4711.0	0.068988292	4363.736295	0.001224839	1492.0	0	4247.0	194.3057711	0.004343271
2	seg15	1.0	4436.0	4801.0	0.008706617	4437.759681	0.000684042	3936.0	0	4354.0	234.5815005	0.000832198
2	seg13	1.0	4705.5	4998.0	0.104533173	4672.691388	0.001107966	1732.0	0	1732.0	313.2264111	0.006008837
2	seg14	1.0	4566.0	4578.5	0.008706617	4264.44598	0.00072884	3936.0	0	3948.0	147.4783303	0.000931734
2	seg17	1.0	3772.5	4688.0	0.187451216	4197.600098	0.001105322	1427.0	0	4306.0	301.1581936	0.006204525
3	seg9	1.0	3395.0	3879.5	0.068456134	3495.669158	0.000623754	1748.0	0	3752.0	157.3591204	0.002663733
3	seg8	1.0	3770.5	3893.5	0.005703993	3584.513055	0.000654907	2728.0	0	3725.0	194.0761404	0.000657124
3	seg5	1.0	1439.0	3998.0	0.032246442	3519.511429	0.001532358	1439.0	0	3549.0	342.4027211	0.003283732
3	seg7	0.0	3770.5	3893.5	0.005703993	3584.513055	0.000654907	2728.0	0	3725.0	194.0761404	0.000657124
3	seg6	1.0	3362.0	4164.0	0.024677274	3639.424455	0.000735987	1439.0	0	3497.0	283.4823623	0.001804356
3	seg10	1.0	3746.5	3864.0	0.021795257	3466.895387	0.000577209	2992.0	0	3482.0	132.9719232	0.001209769
3	seg3	1.0	3995.0	4073.5	0.083883752	3777.321667	0.001083051	1735.0	0	3477.0	288.1243647	0.005168042
3	seg2	0.0	3947.0	4021.5	0.083883752	3637.861314	0.001800421	1368.0	0	3541.0	445.0462787	0.007582959
