Part_id	Sc_id	answer	meanfixationduration	numfixations	stddevfixationduration	sumfixationduration
12.0	seg8	0.0	247.1	30.0	137.9663502	7413.0
12.0	seg5	1.0	210.5897436	39.0	69.35102092	8213.0
12.0	seg7	0.0	247.1	30.0	137.9663502	7413.0
12.0	seg6	0.0	298.7666667	30.0	197.3903333	8963.0
12.0	seg1	0.0	265.3666667	30.0	293.7091551	7961.0
12.0	seg10	0.0	350.5217391	23.0	231.2098357	8062.0
12.0	seg3	1.0	233.2647059	34.0	113.0050438	7931.0
12.0	seg2	0.0	268.7931034	29.0	183.2083863	7795.0
12.0	seg15	0.0	322.9230769	26.0	264.486661	8396.0
12.0	seg13	0.0	334.44	25.0	336.310878	8361.0
12.0	seg14	0.0	256.8709677	31.0	227.2204131	7963.0
12.0	seg11	1.0	413.9	20.0	364.0043233	8278.0
12.0	seg12	0.0	413.9	20.0	364.0043233	8278.0
13.0	seg8	0.0	123.8571429	7.0	50.1013259	867.0
13.0	seg5	1.0	178.4285714	14.0	90.50602554	2498.0
13.0	seg7	1.0	123.8571429	7.0	50.1013259	867.0
13.0	seg6	1.0	189.0882353	34.0	59.52405556	6429.0
13.0	seg1	1.0	208.64	25.0	107.8049473	5216.0
13.0	seg10	1.0	186.0277778	36.0	106.6573917	6697.0
13.0	seg3	1.0	213.8333333	24.0	122.4583928	5132.0
13.0	seg2	1.0	190.7368421	38.0	76.04681496	7248.0
13.0	seg15	1.0	171.7894737	19.0	108.270022	3264.0
13.0	seg14	1.0	194.3333333	6.0	168.0722067	1166.0
14.0	seg8	0.0	174.4	15.0	113.8588098	2616.0
14.0	seg5	1.0	176.4090909	22.0	132.5298382	3881.0
14.0	seg7	1.0	174.4	15.0	113.8588098	2616.0
14.0	seg6	1.0	260.0	5.0	310.890656	1300.0
14.0	seg1	0.0	218.0	12.0	152.805878	2616.0
14.0	seg10	1.0	114.1538462	13.0	59.50188534	1484.0
14.0	seg3	1.0	164.2857143	7.0	69.16818702	1150.0
14.0	seg2	1.0	166.6	5.0	58.97287512	833.0
14.0	seg15	1.0	135.2222222	18.0	57.31087111	2434.0
14.0	seg13	0.0	170.0	10.0	57.12364756	1700.0
14.0	seg14	1.0	150.1666667	6.0	68.21558962	901.0
14.0	seg11	0.0	175.125	8.0	77.89450283	1401.0
14.0	seg12	0.0	175.125	8.0	77.89450283	1401.0
15.0	seg8	1.0	272.3928571	28.0	137.6025784	7627.0
15.0	seg5	1.0	223.6857143	35.0	97.12204918	7829.0
15.0	seg7	1.0	272.3928571	28.0	137.6025784	7627.0
15.0	seg6	0.0	244.0	31.0	133.535763	7564.0
15.0	seg1	1.0	229.5625	32.0	96.4371557	7346.0
15.0	seg10	0.0	1054.888889	9.0	1109.959058	9494.0
15.0	seg3	1.0	276.84375	32.0	149.6186786	8859.0
15.0	seg2	0.0	291.5	28.0	225.6543571	8162.0
15.0	seg15	1.0	332.375	24.0	263.5611987	7977.0
15.0	seg13	0.0	194.5882353	34.0	65.2803361	6616.0
15.0	seg14	0.0	387.047619	21.0	301.2597677	8128.0
15.0	seg11	1.0	259.030303	33.0	199.6073466	8548.0
15.0	seg12	1.0	259.030303	33.0	199.6073466	8548.0
16.0	seg8	1.0	254.7407407	27.0	162.8941593	6878.0
16.0	seg5	1.0	204.125	16.0	73.0633287	3266.0
16.0	seg7	1.0	254.7407407	27.0	162.8941593	6878.0
16.0	seg6	0.0	257.4193548	31.0	166.5862688	7980.0
16.0	seg1	1.0	253.3103448	29.0	126.9198576	7346.0
16.0	seg10	1.0	271.2903226	31.0	111.806438	8410.0
16.0	seg3	1.0	259.9642857	28.0	367.9060349	7279.0
16.0	seg2	1.0	305.9259259	27.0	187.0281603	8260.0
16.0	seg15	1.0	237.12	25.0	95.74285004	5928.0
16.0	seg13	0.0	217.8461538	26.0	80.73546547	5664.0
16.0	seg14	1.0	223.9545455	22.0	87.23612034	4927.0
16.0	seg11	1.0	311.3913043	23.0	377.531665	7162.0
16.0	seg12	1.0	311.3913043	23.0	377.531665	7162.0
17.0	seg5	1.0	103.4	5.0	47.45840284	517.0
17.0	seg6	0.0	160.0526316	38.0	79.63631773	6082.0
17.0	seg1	0.0	193.5588235	34.0	159.8509137	6581.0
17.0	seg10	1.0	171.2413793	29.0	65.30951318	4966.0
17.0	seg3	0.0	154.2666667	15.0	72.34487509	2314.0
17.0	seg15	1.0	160.1304348	23.0	43.69138083	3683.0
17.0	seg13	0.0	125.8387097	31.0	41.3457751	3901.0
17.0	seg14	0.0	159.4285714	14.0	38.01763616	2232.0
17.0	seg11	1.0	201.5238095	21.0	118.0036521	4232.0
17.0	seg17	0.0	136.6	5.0	43.21226678	683.0
18.0	seg16	1.0	260.1428571	21.0	241.5285254	5463.0
18.0	seg5	1.0	225.8333333	18.0	151.3081196	4065.0
18.0	seg4	1.0	174.25	24.0	101.5172935	4182.0
18.0	seg6	1.0	286.0	12.0	296.1427788	3432.0
18.0	seg1	1.0	334.8947368	19.0	366.2213803	6363.0
18.0	seg10	1.0	363.5294118	17.0	232.1893402	6180.0
18.0	seg3	1.0	301.5555556	9.0	375.6830816	2714.0
18.0	seg2	1.0	245.3636364	33.0	131.1387191	8097.0
18.0	seg15	0.0	219.6666667	21.0	93.51541762	4613.0
18.0	seg13	1.0	202.2727273	22.0	84.51214724	4450.0
18.0	seg14	1.0	258.5714286	21.0	111.1065126	5430.0
18.0	seg11	0.0	278.5	28.0	204.3965826	7798.0
19.0	seg16	0.0	223.1212121	33.0	152.3435176	7363.0
19.0	seg9	1.0	545.3684211	19.0	620.5482532	10362.0
19.0	seg4	1.0	223.8	35.0	99.19434282	7833.0
19.0	seg7	1.0	220.5454545	33.0	88.91255919	7278.0
19.0	seg1	1.0	268.8275862	29.0	142.2942296	7796.0
19.0	seg10	0.0	214.8214286	28.0	110.6931205	6015.0
19.0	seg3	1.0	313.3076923	26.0	207.7859994	8146.0
19.0	seg2	0.0	225.6969697	33.0	124.9473601	7448.0
19.0	seg15	0.0	239.46875	32.0	134.6201309	7663.0
19.0	seg13	0.0	227.2580645	31.0	104.105385	7045.0
19.0	seg14	1.0	206.1875	32.0	99.5925368	6598.0
19.0	seg11	1.0	287.2068966	29.0	154.3369179	8329.0
19.0	seg12	1.0	287.2068966	29.0	154.3369179	8329.0
20.0	seg16	1.0	223.7428571	35.0	84.86159765	7831.0
20.0	seg9	1.0	203.4	5.0	132.7678425	1017.0
20.0	seg4	1.0	220.75	32.0	94.76490435	7064.0
20.0	seg7	1.0	300.0	13.0	448.9393055	3900.0
20.0	seg1	1.0	268.2	10.0	182.1341386	2682.0
20.0	seg3	1.0	263.8571429	7.0	96.79261089	1847.0
20.0	seg2	1.0	246.2173913	23.0	97.34519483	5663.0
20.0	seg15	1.0	240.8333333	24.0	137.9453788	5780.0
20.0	seg13	0.0	378.0	10.0	364.4371612	3780.0
20.0	seg14	0.0	296.625	16.0	263.7885201	4746.0
20.0	seg11	1.0	266.5238095	21.0	228.5159992	5597.0
20.0	seg12	1.0	266.5238095	21.0	228.5159992	5597.0
21.0	seg16	1.0	248.6896552	29.0	177.4956948	7212.0
21.0	seg9	0.0	259.0322581	31.0	145.4376118	8030.0
21.0	seg4	0.0	210.35	40.0	98.99742291	8414.0
21.0	seg7	1.0	262.2258065	31.0	152.6898184	8129.0
21.0	seg1	1.0	315.2692308	26.0	235.9300842	8197.0
21.0	seg10	0.0	268.4230769	26.0	151.5404033	6979.0
21.0	seg3	0.0	284.862069	29.0	157.9985814	8261.0
21.0	seg2	0.0	314.0740741	27.0	276.4774196	8480.0
21.0	seg15	0.0	265.9677419	31.0	194.8181175	8245.0
21.0	seg13	0.0	1161.142857	7.0	914.9898776	8128.0
21.0	seg14	1.0	264.2068966	29.0	200.0770172	7662.0
21.0	seg11	0.0	299.7857143	28.0	191.4609248	8394.0
21.0	seg12	1.0	299.7857143	28.0	191.4609248	8394.0
22.0	seg16	0.0	258.25	16.0	202.7114534	4132.0
22.0	seg9	0.0	213.2	5.0	148.0209445	1066.0
22.0	seg4	0.0	190.8	40.0	70.43352931	7632.0
22.0	seg7	0.0	236.7142857	14.0	188.1053013	3314.0
22.0	seg1	1.0	272.0333333	30.0	200.3096712	8161.0
22.0	seg10	0.0	237.4166667	12.0	221.1636409	2849.0
22.0	seg3	0.0	209.1666667	18.0	134.7718115	3765.0
22.0	seg2	0.0	142.2307692	13.0	58.32117089	1849.0
22.0	seg15	0.0	177.7777778	9.0	56.44638557	1600.0
22.0	seg13	1.0	207.0	21.0	107.3457032	4347.0
22.0	seg14	0.0	216.5714286	7.0	145.1055445	1516.0
22.0	seg11	0.0	250.7142857	21.0	163.3609938	5265.0
22.0	seg12	1.0	250.7142857	21.0	163.3609938	5265.0
23.0	seg16	0.0	241.862069	29.0	106.7810591	7014.0
23.0	seg9	1.0	362.9473684	19.0	233.1674348	6896.0
23.0	seg4	1.0	215.2432432	37.0	82.90000851	7964.0
23.0	seg7	1.0	270.75	8.0	155.6504784	2166.0
23.0	seg1	1.0	491.3888889	18.0	561.6905301	8845.0
23.0	seg10	1.0	295.2	25.0	184.6837387	7380.0
23.0	seg3	1.0	233.1538462	13.0	135.4454664	3031.0
23.0	seg2	1.0	269.5714286	28.0	185.4646674	7548.0
23.0	seg15	1.0	340.375	16.0	322.7118167	5446.0
23.0	seg13	0.0	215.0	30.0	134.6796967	6450.0
23.0	seg14	1.0	418.2222222	9.0	397.3388912	3764.0
23.0	seg11	1.0	296.3103448	29.0	219.5476036	8593.0
23.0	seg12	1.0	296.3103448	29.0	219.5476036	8593.0
24.0	seg16	1.0	174.25	28.0	94.95130331	4879.0
24.0	seg9	1.0	219.24	25.0	142.5597185	5481.0
24.0	seg4	0.0	275.4615385	13.0	207.1314459	3581.0
24.0	seg7	1.0	187.45	20.0	68.37164309	3749.0
24.0	seg1	1.0	282.3684211	19.0	319.530595	5365.0
24.0	seg10	0.0	199.7857143	28.0	144.7335629	5594.0
24.0	seg3	0.0	226.4411765	34.0	193.9045675	7699.0
24.0	seg2	0.0	180.1818182	22.0	85.86791427	3964.0
24.0	seg15	1.0	194.3333333	15.0	102.905412	2915.0
24.0	seg13	1.0	181.2352941	17.0	72.82215443	3081.0
24.0	seg14	1.0	229.0	8.0	123.1375537	1832.0
24.0	seg11	0.0	203.6818182	22.0	90.68332464	4481.0
24.0	seg12	1.0	203.6818182	22.0	90.68332464	4481.0
25.0	seg16	1.0	152.2	15.0	52.97196024	2283.0
25.0	seg4	1.0	321.375	24.0	244.3797495	7713.0
25.0	seg7	1.0	111.7142857	7.0	36.90850979	782.0
25.0	seg1	1.0	173.4545455	22.0	85.2507379	3816.0
25.0	seg10	1.0	128.4285714	7.0	77.87566403	899.0
25.0	seg3	1.0	140.625	16.0	65.97158479	2250.0
25.0	seg2	1.0	127.3571429	14.0	69.22717024	1783.0
25.0	seg13	0.0	154.25	8.0	42.61371342	1234.0
