Part_id	Sc_id	answer	Mean gaze_angle_x	Standard Deviation gaze_angle_x	Minimum gaze_angle_x	Maximum gaze_angle_x	Sum gaze_angle_x	Mean gaze_angle_y	Standard Deviation gaze_angle_y	Minimum gaze_angle_y	Maximum gaze_angle_y	Sum gaze_angle_y	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz	Mean AU01_r	Standard Deviation AU01_r	Minimum AU01_r	Maximum AU01_r	Sum AU01_r	Mean AU02_r	Standard Deviation AU02_r	Minimum AU02_r	Maximum AU02_r	Sum AU02_r	Mean AU04_r	Standard Deviation AU04_r	Minimum AU04_r	Maximum AU04_r	Sum AU04_r	Mean AU05_r	Standard Deviation AU05_r	Minimum AU05_r	Maximum AU05_r	Sum AU05_r	Mean AU06_r	Standard Deviation AU06_r	Minimum AU06_r	Maximum AU06_r	Sum AU06_r	Mean AU07_r	Standard Deviation AU07_r	Minimum AU07_r	Maximum AU07_r	Sum AU07_r	Mean AU09_r	Standard Deviation AU09_r	Minimum AU09_r	Maximum AU09_r	Sum AU09_r	Mean AU10_r	Standard Deviation AU10_r	Minimum AU10_r	Maximum AU10_r	Sum AU10_r	Mean AU12_r	Standard Deviation AU12_r	Minimum AU12_r	Maximum AU12_r	Sum AU12_r	Mean AU14_r	Standard Deviation AU14_r	Minimum AU14_r	Maximum AU14_r	Sum AU14_r	Mean AU15_r	Standard Deviation AU15_r	Minimum AU15_r	Maximum AU15_r	Sum AU15_r	Mean AU17_r	Standard Deviation AU17_r	Minimum AU17_r	Maximum AU17_r	Sum AU17_r	Mean AU20_r	Standard Deviation AU20_r	Minimum AU20_r	Maximum AU20_r	Sum AU20_r	Mean AU23_r	Standard Deviation AU23_r	Minimum AU23_r	Maximum AU23_r	Sum AU23_r	Mean AU25_r	Standard Deviation AU25_r	Minimum AU25_r	Maximum AU25_r	Sum AU25_r	Mean AU26_r	Standard Deviation AU26_r	Minimum AU26_r	Maximum AU26_r	Sum AU26_r	Mean AU45_r	Standard Deviation AU45_r	Minimum AU45_r	Maximum AU45_r	Sum AU45_r
1	seg2	1.0	-0.0404638844301765	0.0660400303891788	-0.243	0.151	-25.209	0.4887720706260029	0.1022114513789124	0.155	0.779	304.505	-20.741412520064205	26.16927154058092	-74.8	35.2	-12921.9	58.14703049759232	8.015407715455071	29.3	76.5	36225.6	611.2833065810594	13.198404883705695	554.7	654.8	380829.5	0.959229534510431	0.592062572851089	0.0	2.62	597.5999999999999	0.2509951845906901	0.4012540194176269	0.0	1.99	156.37	0.2448314606741574	0.3265200465145692	0.0	1.18	152.53	0.3020706260032103	0.3917332536847806	0.0	1.9	188.19	0.8671268057784909	0.4397149174628896	0.0	1.94	540.22	0.4867576243980736	0.609723314880054	0.0	2.88	303.25	0.3563723916532906	0.325393456376841	0.0	1.36	222.02	0.308266452648475	0.2508730430678804	0.0	1.4	192.05	0.3732263242375602	0.3668975720716978	0.0	1.45	232.52	0.9063242375601932	0.6743275379349094	0.0	3.68	564.64	0.2653130016051369	0.3203371868296743	0.0	1.43	165.29	1.0240609951845896	0.4317737980146305	0.0	1.98	637.99	0.0218780096308186	0.0775911696827146	0.0	0.59	13.630000000000004	0.2314767255216694	0.3959442082812435	0.0	1.96	144.21	0.7547030497592294	0.5596489384359326	0.0	2.46	470.18	0.1353932584269662	0.3542012891181764	0.0	1.96	84.35	0.2408667736757624	0.3940886064868987	0.0	1.9	150.06
1	seg3	1.0	-0.0494607999999999	0.0531134226289362	-0.19	0.092	-30.913	0.4452095999999997	0.110177119529601	0.232	0.673	278.256	3.031039999999998	18.68473934842014	-42.8	24.8	1894.4	30.34271999999997	13.620522713963654	8.5	51.3	18964.2	616.7271999999996	10.359768151845866	569.5	641.9	385454.5	0.707952	0.9081814607753196	0.0	3.73	442.47	0.1841119999999999	0.3224921261922528	0.0	1.39	115.07	0.455808	0.4008834582967969	0.0	1.53	284.88	0.057328	0.1799619415765456	0.0	1.3	35.83	0.4112479999999996	0.3326519539939606	0.0	2.03	257.03000000000003	1.4642879999999991	0.8763925222501616	0.0	3.47	915.18	0.094896	0.1921941445101787	0.0	0.81	59.31000000000001	0.1362879999999999	0.1691843404573842	0.0	0.64	85.18	0.1966560000000001	0.2486363160602258	0.0	0.84	122.90999999999998	0.3932320000000001	0.3821532077269546	0.0	1.97	245.77	0.173312	0.2403465636450839	0.0	1.21	108.32	0.9035199999999992	0.4691433145638977	0.0	1.91	564.7	0.0994879999999999	0.189224252821884	0.0	1.03	62.18	0.018224	0.0819514845747182	0.0	0.76	11.39	0.7569120000000003	0.7348893142888928	0.0	3.78	473.0700000000001	0.5273919999999999	0.5932762580248772	0.0	2.22	329.62	0.6331359999999998	0.6172893693430989	0.0	2.83	395.7099999999999
1	seg5	1.0	0.0508405797101448	0.0677481983929702	-0.157	0.211	31.572000000000003	0.5742383252818032	0.1097998378536437	0.219	0.776	356.602	-31.59726247987117	35.9797166276924	-84.8	30.2	-19621.9	56.33413848631236	14.651087260445514	9.5	70.6	34983.5	609.9349436392911	11.759108692207452	588.6	654.1	378769.6	1.2024637681159414	0.6032783897297732	0.0	2.61	746.73	0.3111433172302738	0.336547997081246	0.0	1.74	193.22	0.2218035426731079	0.3076914719647209	0.0	1.35	137.74	0.0955072463768115	0.2733102535837134	0.0	1.77	59.31	0.3811433172302737	0.3780019686679613	0.0	1.74	236.69000000000003	0.6631239935587756	0.614232091249133	0.0	2.78	411.80000000000007	0.3712399355877619	0.3260472912795329	0.0	1.79	230.54	0.2339774557165862	0.2037335717348017	0.0	1.17	145.29999999999998	0.1695974235104671	0.2680567613475743	0.0	1.81	105.32	0.3111272141706925	0.4587190927340793	0.0	2.56	193.21	0.2258615136876009	0.2252923099973112	0.0	1.07	140.26	1.159114331723028	0.3383549596440056	0.0	1.89	719.81	0.064975845410628	0.167651796949572	0.0	1.33	40.35	0.050450885668277	0.1732416784430901	0.0	1.17	31.33	0.9712077294685996	0.6027820555108551	0.0	2.52	603.12	0.4238969404186793	0.4223166104848868	0.0	1.67	263.24	0.2819162640901773	0.3577124035880341	0.0	1.86	175.07000000000002
1	seg6	1.0	0.0296480263157894	0.0834924819105184	-0.342	0.241	18.026	0.4416546052631583	0.1170631820736674	-0.137	0.776	268.526	0.9029605263157896	18.815641880977065	-42.0	50.0	549.0	49.44325657894737	19.65870690452073	9.5	119.7	30061.500000000004	609.0894736842108	18.048570828005133	557.2	733.0	370326.4	0.8884868421052632	0.6570162918235803	0.0	2.61	540.2	0.3667105263157895	0.5131078248177426	0.0	2.25	222.96	0.5580921052631581	0.4756027803477557	0.0	1.99	339.32	0.2071052631578945	0.41323838471744	0.0	2.61	125.92	0.5176315789473681	0.3192842258826874	0.0	1.74	314.72	0.9903124999999988	0.7491993979376023	0.0	2.84	602.1099999999999	0.2083552631578946	0.3161907195926371	0.0	1.79	126.68000000000002	0.2869078947368419	0.3639756418119357	0.0	1.71	174.44	0.3297039473684213	0.2870171767007336	0.0	1.81	200.46	0.624605263157895	0.5301760898872068	0.0	2.56	379.7600000000001	0.1961513157894735	0.219093505028417	0.0	1.07	119.26	0.9584539473684208	0.5226758497690386	0.0	2.12	582.74	0.1783223684210527	0.3182298098357141	0.0	1.82	108.42	0.1119078947368421	0.2811114771211812	0.0	2.13	68.04	0.5984210526315787	0.5943399205301083	0.0	2.52	363.84	0.2846052631578949	0.4539966983113007	0.0	1.94	173.04000000000002	0.249703947368421	0.3594933082390124	0.0	1.86	151.82
1	seg7	0.0	0.0640124555160142	0.0785462543966009	-0.342	0.241	35.975	0.4171174377224198	0.1116437541709881	-0.137	0.78	234.42	-0.8258007117437713	18.53251235096245	-42.0	50.0	-464.1000000000001	53.71352313167266	19.63324841842097	23.6	119.7	30187.0	601.3688612099643	19.88741912939998	557.2	733.0	337969.30000000005	0.6380071174377229	0.6729918962929875	0.0	2.93	358.55999999999995	0.1209786476868328	0.2889789416645696	0.0	1.88	67.99000000000001	0.8055516014234879	0.455805725542075	0.0	1.99	452.72	0.2279181494661921	0.4318170337027781	0.0	2.61	128.08999999999995	0.4556583629893237	0.3360202671550586	0.0	1.31	256.08	1.2614412811387894	0.9252668486517912	0.0	3.34	708.9300000000001	0.1841637010676155	0.306045425359466	0.0	1.16	103.5	0.3478113879003565	0.3685259857159271	0.0	1.71	195.47000000000003	0.3088434163701068	0.3007273159226892	0.0	1.22	173.57	0.5006761565836303	0.5413636779284761	0.0	2.12	281.38	0.3122775800711742	0.3355875622207646	0.0	1.26	175.5	0.7842882562277581	0.4906281203676935	0.0	2.12	440.77	0.1577224199288254	0.2943485620386403	0.0	1.82	88.64	0.1098932384341637	0.2800253979149273	0.0	2.13	61.760000000000005	0.5694661921708178	0.5155297173067969	0.0	2.49	320.04	0.437437722419929	0.611744356045506	0.0	2.18	245.84	0.1564234875444839	0.2834645571810916	0.0	1.76	87.91
1	seg8	1.0	0.0640124555160142	0.0785462543966009	-0.342	0.241	35.975	0.4171174377224198	0.1116437541709881	-0.137	0.78	234.42	-0.8258007117437713	18.53251235096245	-42.0	50.0	-464.1000000000001	53.71352313167266	19.63324841842097	23.6	119.7	30187.0	601.3688612099643	19.88741912939998	557.2	733.0	337969.30000000005	0.6380071174377229	0.6729918962929875	0.0	2.93	358.55999999999995	0.1209786476868328	0.2889789416645696	0.0	1.88	67.99000000000001	0.8055516014234879	0.455805725542075	0.0	1.99	452.72	0.2279181494661921	0.4318170337027781	0.0	2.61	128.08999999999995	0.4556583629893237	0.3360202671550586	0.0	1.31	256.08	1.2614412811387894	0.9252668486517912	0.0	3.34	708.9300000000001	0.1841637010676155	0.306045425359466	0.0	1.16	103.5	0.3478113879003565	0.3685259857159271	0.0	1.71	195.47000000000003	0.3088434163701068	0.3007273159226892	0.0	1.22	173.57	0.5006761565836303	0.5413636779284761	0.0	2.12	281.38	0.3122775800711742	0.3355875622207646	0.0	1.26	175.5	0.7842882562277581	0.4906281203676935	0.0	2.12	440.77	0.1577224199288254	0.2943485620386403	0.0	1.82	88.64	0.1098932384341637	0.2800253979149273	0.0	2.13	61.760000000000005	0.5694661921708178	0.5155297173067969	0.0	2.49	320.04	0.437437722419929	0.611744356045506	0.0	2.18	245.84	0.1564234875444839	0.2834645571810916	0.0	1.76	87.91
1	seg9	1.0	0.0940848806366047	0.0593831528551902	-0.122	0.343	35.47	0.4478912466843496	0.1249920373178847	0.042	0.78	168.855	-13.71856763925729	32.74991526206565	-114.2	19.1	-5171.9	60.18567639257295	26.07549855847433	30.9	145.6	22690.0	582.4888594164462	29.22326900749153	489.6	647.2	219598.3	0.565862068965517	0.8068965743952486	0.0	2.93	213.33	0.0711671087533156	0.2336862168308887	0.0	1.88	26.830000000000005	0.8893103448275855	0.4339511294272443	0.0	1.81	335.27	0.0681962864721485	0.181152905758434	0.0	1.14	25.71	0.49	0.4673799651570857	0.0	1.92	184.73	1.5871618037135284	0.8787169075008069	0.0	3.62	598.36	0.2532095490716181	0.4907505658610088	0.0	2.29	95.46	0.343209549071618	0.4350133887558854	0.0	1.9	129.39	0.3212732095490716	0.4197674891951373	0.0	1.93	121.12	0.4774005305039787	0.4914609102591132	0.0	1.9	179.98000000000002	0.4320954907161803	0.3526054766750763	0.0	1.26	162.9	0.7444562334217514	0.4194296794959155	0.0	1.96	280.66	0.189761273209549	0.330746597427374	0.0	1.82	71.54	0.0819893899204243	0.2484637571442089	0.0	1.56	30.910000000000004	0.919761273209549	1.0675943836229218	0.0	4.57	346.75	0.5185145888594169	0.6644264557038304	0.0	2.18	195.48	0.1626525198938992	0.2908131263939785	0.0	1.76	61.32000000000001
1	seg10	1.0	0.0732173913043478	0.0907030302555682	-0.269	0.343	11.788	0.4461180124223601	0.1826587756147867	-0.125	0.729	71.82499999999999	-35.04347826086957	47.32452751662596	-114.2	19.1	-5642.0	100.2391304347826	32.84423462819889	47.1	145.6	16138.500000000002	576.4260869565218	51.73696075621928	489.6	648.8	92804.6	1.2032298136645958	1.0322769877720883	0.0	3.32	193.72	0.1202484472049689	0.3321171504575209	0.0	2.03	19.360000000000003	0.9346583850931686	0.4867193141356439	0.0	2.36	150.47999999999996	0.1542236024844719	0.2984153588531336	0.0	1.4	24.83	0.8124223602484473	0.4745848481921431	0.0	1.92	130.79999999999998	1.6343478260869568	1.0748801941667938	0.0	4.16	263.13000000000005	0.3396273291925465	0.6710045201676451	0.0	2.29	54.68	0.8169565217391308	0.5977504864677019	0.0	2.26	131.53	0.4166459627329193	0.5629171403996768	0.0	1.93	67.08000000000001	0.737329192546584	0.4416763067623716	0.0	1.84	118.71	0.1805590062111801	0.2614442649229934	0.0	1.22	29.07	0.3524223602484472	0.5678353540540462	0.0	3.59	56.74	0.0645962732919254	0.163323379972798	0.0	0.89	10.4	0.2358385093167702	0.4201412939000566	0.0	1.99	37.970000000000006	1.7903726708074534	1.2540220451363275	0.0	4.57	288.25	0.3088819875776397	0.4728557273292767	0.0	2.15	49.73	0.0385093167701863	0.1412728788929897	0.0	0.97	6.2
1	seg13	1.0	0.0069174311926605	0.0801807356472637	-0.281	0.282	2.261999999999999	0.3694036697247705	0.1595904229764404	-0.176	0.75	120.795	9.635168195718656	47.18378037176003	-92.2	68.9	3150.6999999999985	75.68715596330276	37.39060071161017	15.8	190.7	24749.7	607.8425076452593	30.833776464807965	494.0	678.9	198764.5	0.7196636085626913	0.838600594548556	0.0	3.63	235.33	0.1391743119266054	0.3448337677976404	0.0	2.19	45.510000000000005	0.9660856269113152	0.6365171613111205	0.0	2.42	315.91	0.3542813455657493	0.4192887749606178	0.0	1.95	115.85	0.7303669724770638	0.487454086172542	0.0	1.69	238.83	0.9204892966360853	0.8942615591223687	0.0	4.48	301.00000000000006	0.3637308868501531	0.4483658685080127	0.0	1.84	118.94	0.5455351681957181	0.3828393892987921	0.0	1.51	178.39	0.4512844036697245	0.374310622411831	0.0	1.86	147.57	0.7842201834862387	0.6011222332328228	0.0	2.56	256.43999999999994	0.1515902140672783	0.2286616632374359	0.0	1.04	49.57	0.6586238532110085	0.5147193669460199	0.0	1.86	215.37	0.0225993883792048	0.0756276594523699	0.0	0.58	7.390000000000001	0.6674006116207951	0.715839342934289	0.0	2.1	218.24	0.3036085626911314	0.32715688376274	0.0	2.08	99.28	0.2056880733944953	0.2831475565626868	0.0	1.41	67.26	0.228165137614679	0.3017416269373781	0.0	1.56	74.61
1	seg14	1.0	0.0134019607843137	0.1639975645326049	-1.127	0.336	2.7340000000000004	0.3492843137254902	0.1959272012389125	-1.01	0.631	71.254	-39.5764705882353	91.38055224564869	-1032.6	16.9	-8073.599999999999	92.578431372549	69.91667116892314	32.8	863.1	18886.0	634.1539215686277	505.6276781933613	493.8	6785.1	129367.4	0.8640196078431375	0.8376657106225531	0.0	3.73	176.25999999999996	0.1340686274509803	0.2774191547949345	0.0	1.8	27.35	1.3041666666666665	0.7966540270963856	0.0	3.27	266.05	0.218186274509804	0.450689172276956	0.0	2.24	44.51	0.5281372549019607	0.3857834666258729	0.0	1.68	107.73999999999998	0.919901960784314	0.801524888728389	0.0	2.67	187.66	0.564656862745098	0.8156738943135717	0.0	2.44	115.19	0.3757843137254903	0.2880850782372466	0.0	1.19	76.66	0.629558823529412	0.4878235994566592	0.0	1.91	128.43	0.7238725490196076	0.568122297168982	0.0	2.25	147.67000000000002	0.2699019607843138	0.3331577824925767	0.0	1.18	55.06	0.815735294117647	0.4477798703422664	0.0	1.88	166.41	0.1071078431372549	0.1961691150594079	0.0	0.81	21.85	0.4201470588235295	0.4512493310420078	0.0	1.73	85.71	0.8547549019607843	0.8156787374156867	0.0	3.31	174.37	0.6217647058823528	0.6606420106270154	0.0	2.61	126.84	0.7414705882352938	0.6832927731513266	0.0	2.57	151.26
