Part_id	Sc_id	enddistance	endpupilsize	length	maxdistance	maxpupilsize	maxpupilvelocity	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	mindistance	minpupilsize	minpupilvelocity	numfixations	numsamples	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	sumabspathangles	sumfixationduration	sumrelpathangles	answer
1.0	seg9	553.5	2591.0	9975221.0	560.3	3478.5	0.021645152	1.082241373	551.6020408	179.6666667	380.5170733	3165.129252	0.001383344	1.066252673	543.5	2542.5	0.0	9.0	598.0	553.1	3264.0	1.101817094	4.408117813	93.40904667	164.6781428	0.003224124	0.714143268	8.65793098	1617.0	7.463768712	1.0
1.0	seg8	556.3	2999.5	9992698.0	562.4	3499.5	0.049147352	1.542161036	556.1792683	184.75	240.7308866	3251.365854	0.001238184	1.140591233	551.25	2224.5	0.0	12.0	601.0	555.25	3194.5	1.018630087	2.469515584	67.15670277	171.5421359	0.004279001	0.835749334	16.96377139	2217.0	11.40591233	1.0
1.0	seg5	552.85	3536.5	9992693.0	564.7	4054.5	0.025758031	1.397227609	555.4254808	141.75	499.4611202	3469.634615	0.001764481	1.202019044	549.55	1621.0	0.0	8.0	601.0	558.9	2744.0	1.101823541	3.081285471	64.90597595	450.7951133	0.003652242	0.770778078	9.780593264	1134.0	7.212114263	1.0
1.0	seg7	556.3	2999.5	9992698.0	562.4	3499.5	0.049147352	1.542161036	556.1792683	184.75	240.7308866	3251.365854	0.001238184	1.140591233	551.25	2224.5	0.0	12.0	601.0	555.25	3194.5	1.018630087	2.469515584	67.15670277	171.5421359	0.004279001	0.835749334	16.96377139	2217.0	11.40591233	0.0
1.0	seg6	554.95	3194.5	9976033.0	563.4	3939.5	0.088381867	1.611793206	553.1235119	297.9230769	273.3436985	3388.022817	0.000787135	1.143628795	547.05	1532.0	0.0	26.0	600.0	548.85	3822.5	1.150357372	4.089906327	141.9720883	282.921137	0.00435003	1.176314037	40.29483016	7746.0	27.44709108	1.0
1.0	seg10	547.25	3388.0	9973609.0	569.6	3826.5	0.064305014	1.4863047	552.7834034	244.6923077	272.4369518	3388.136555	0.00099175	0.911497118	534.1	1901.0	0.0	13.0	596.0	537.8	3035.0	0.943682113	6.797727637	247.6150859	274.4695022	0.004393593	0.678692797	17.8356564	3181.0	10.0264683	1.0
1.0	seg3	553.5	3697.5	9976046.0	566.7	3947.5	0.043410387	1.275817302	553.8826347	166.6363636	286.2253034	3541.691617	0.001670188	1.648669207	547.35	1433.0	0.0	11.0	600.0	552.3	2518.0	1.232545602	3.708886788	100.2888555	361.1759481	0.004472663	1.078114196	12.75817302	1833.0	14.83802286	1.0
1.0	seg2	556.9	1747.0	9992700.0	573.3	3665.5	0.104840759	1.335092097	559.8438645	334.6086957	321.9930066	3396.777407	0.000906644	1.326203377	542.75	0.982	0.0	23.0	601.0	545.85	3175.5	1.237013815	5.188622335	390.5687856	262.720442	0.004976096	1.156134751	29.37202613	7696.0	27.85027091	1.0
1.0	seg15	561.3	2449.5	9992683.0	568.1	3735.0	0.022155509	1.566546518	560.3806785	308.1428571	455.4696253	3281.483776	0.000867131	0.836844568	550.45	2183.0	0.0	14.0	601.0	558.4	3057.5	0.849381762	3.479541196	332.2619118	282.1994089	0.002332463	0.820645985	20.36510474	4314.0	10.04213482	1.0
1.0	seg13	552.05	3095.5	9976011.0	560.1	3633.5	0.009966977	1.349196764	553.0066427	231.0967742	396.1659865	3141.472172	0.000531508	1.131571378	547.45	2882.0	0.0	31.0	600.0	550.3	3119.5	1.025739876	2.722035851	70.86623777	172.3022473	0.000787393	0.718365059	40.47590293	7164.0	32.81556995	1.0
