Part_id	Sc_id	answer	endpupilsize	maxpupilsize	maxpupilvelocity	meanpupilsize	meanpupilvelocity	minpupilsize	minpupilvelocity	startpupilsize	stddevpupilsize	stddevpupilvelocity
2	seg2	0.0	4350.5	4894.5	0.068988292	4340.274944	0.001157577	1492.0	0	4684.5	237.3505449	0.004002774
2	seg15	1.0	4436.0	4917.0	0.008706617	4471.831557	0.000594364	3936.0	0	4917.0	230.194725	0.000781189
2	seg13	1.0	4705.5	4998.0	0.104533173	4558.732775	0.001124109	1732.0	0	4014.0	377.2058429	0.00543561
2	seg14	1.0	4566.0	4998.0	0.104533173	4503.79314	0.000830255	2672.0	0	4577.0	281.1779542	0.004073324
2	seg17	1.0	3772.5	4688.0	0.187451216	4199.993304	0.001182148	1427.0	0	4082.0	320.3908195	0.006788563
3	seg9	1.0	3395.0	3893.5	0.068456134	3524.015677	0.000626056	1748.0	0	3725.0	173.6058812	0.002430225
3	seg8	1.0	3770.5	4164.0	0.024677274	3621.311633	0.000644015	2589.0	0	3439.0	236.3463151	0.001448612
3	seg5	1.0	1439.0	3998.0	0.032246442	3414.91443	0.001183753	1439.0	0	3645.0	306.1397871	0.002607235
3	seg7	0.0	3770.5	4164.0	0.024677274	3621.311633	0.000644015	2589.0	0	3439.0	236.3463151	0.001448612
3	seg6	1.0	3362.0	4164.0	0.032246442	3643.909753	0.000852776	1439.0	0	3920.5	283.8580233	0.002342604
3	seg10	1.0	3746.5	3879.5	0.068456134	3492.1421	0.000639936	1748.0	0	3607.0	156.9963094	0.00240712
3	seg3	1.0	3995.0	4073.5	0.083883752	3738.767477	0.001037881	1368.0	0	3541.0	369.7189067	0.00495639
3	seg2	0.0	3947.0	4409.0	0.083883752	3680.838068	0.001696254	1368.0	0	4031.0	410.4392534	0.006754606
3	seg15	1.0	1374.0	4179.0	0.020805812	3592.853933	0.000936479	1029.0	0	3403.5	374.5352902	0.001521009
3	seg13	1.0	3223.0	4234.0	0.006185072	3771.74911	0.000932335	3089.0	0	3805.0	289.4457083	0.00086788
3	seg14	1.0	2379.0	4179.0	0.020805812	3631.965136	0.000979618	1029.0	0	3924.5	354.1367231	0.001546109
3	seg17	0.0	3476.0	3814.0	0.058721105	3414.180641	0.000800468	1440.0	0	3631.0	164.7524735	0.00281265
4	seg9	0.0	3625.0	4090.5	0.042632401	3432.849668	0.000988573	2296.5	0	4039.0	267.1729957	0.002326449
4	seg8	1.0	3748.5	4126.0	0.038546983	3431.784328	0.000952543	2296.5	0	3339.0	259.9239558	0.002045214
4	seg5	0.0	3418.5	3916.0	0.028761859	3480.925034	0.00093395	2846.5	0	3324.0	190.4143309	0.001716401
4	seg7	0.0	3748.5	4126.0	0.038546983	3431.784328	0.000952543	2296.5	0	3339.0	259.9239558	0.002045214
4	seg6	0.0	3305.5	4126.0	0.038546983	3447.895623	0.000953871	2296.5	0	3209.0	243.239347	0.002161227
4	seg10	0.0	3084.0	3930.5	0.042632401	3531.742395	0.000936486	2622.0	0	3323.5	195.9745177	0.002083264
4	seg3	1.0	3829.5	4252.5	0.112698889	3701.56433	0.000900178	1686.0	0	3618.5	175.1943516	0.003683313
4	seg2	0.0	3483.0	4269.5	0.161883031	3757.861934	0.001253523	1753.0	0	3744.5	191.4105365	0.005183458
4	seg15	0.0	3694.5	4035.0	0.090068452	3414.943038	0.00088503	2141.0	0	3432.5	280.5684104	0.003109771
4	seg13	1.0	3069.0	3887.5	0.108916241	3441.895161	0.000982013	1388.0	0	3400.0	230.8997788	0.004476504
4	seg14	0.0	3714.5	4035.0	0.108916241	3357.605375	0.001042363	1388.0	0	3741.5	266.231949	0.004873756
4	seg17	0.0	3500.5	4039.0	0.022275593	3427.672558	0.000762858	2840.0	0	3382.0	278.8045841	0.001383764
5	seg9	1.0	4533.0	4842.0	0.083098169	4139.846469	0.001377035	2030.0	0	4055.0	378.3786193	0.005281131
5	seg8	1.0	3886.5	4842.0	0.083098169	4262.679612	0.001563586	1004.0	0	3767.0	394.279501	0.005261029
5	seg5	1.0	4456.0	5037.0	0.075412789	4313.642367	0.001465708	3137.0	0	3908.5	247.5438754	0.003923233
5	seg7	1.0	3886.5	4842.0	0.083098169	4262.679612	0.001563586	1004.0	0	3767.0	394.279501	0.005261029
5	seg6	1.0	4055.0	4804.0	0.043953405	4228.258147	0.001161591	3249.5	0	3895.5	264.56999	0.002526293
5	seg10	0.0	4126.0	4932.0	0.077874512	4104.487487	0.001244176	2306.0	0	4748.0	312.9145799	0.004099225
5	seg3	1.0	3745.0	4954.0	0.175043536	4338.804536	0.001520343	2142.0	0	4263.0	296.725816	0.006620253
5	seg2	1.0	4774.0	4981.0	0.075417317	4324.396787	0.001075704	2093.0	0	4219.5	311.451595	0.002865754
5	seg15	1.0	3945.0	4780.0	0.071990393	4130.099678	0.001665341	2632.0	0	4489.0	208.5250724	0.004750781
5	seg13	1.0	3850.5	5285.0	0.059024859	4060.33378	0.001063932	2593.0	0	5110.0	220.662121	0.002567876
5	seg14	1.0	4649.5	4780.0	0.071990393	4150.551724	0.001386509	2632.0	0	4269.5	203.770732	0.004287867
5	seg12	1.0	4255.5	4932.0	0.077874512	4216.270152	0.001003235	1546.0	0	3956.0	291.8483967	0.003523943
5	seg17	1.0	3572.0	4687.0	0.011047733	3746.992413	0.001003129	3328.0	0	3678.0	209.5437744	0.001459439
6	seg9	1.0	3900.5	4847.5	0.061666867	4059.270616	0.001078056	1990.0	0	4273.0	288.8117644	0.002707365
6	seg8	1.0	3923.0	4898.5	0.031375728	4152.143187	0.000972315	1883.0	0	3949.0	307.7072132	0.002152198
6	seg5	1.0	4061.5	4305.0	0.085504984	3991.279336	0.000794195	2011.5	0	3924.5	155.4975114	0.002910305
6	seg7	1.0	3923.0	4898.5	0.031375728	4152.143187	0.000972315	1883.0	0	3949.0	307.7072132	0.002152198
6	seg6	1.0	3852.5	4898.5	0.031375728	4190.956358	0.000922618	1883.0	0	4280.5	266.0701538	0.002028306
6	seg1	1.0	4267.0	4386.0	0.053977784	3992.26855	0.000844138	2349.0	0	3906.0	182.7608693	0.002501896
6	seg10	0.0	4045.0	4374.5	0.061666867	3928.910602	0.000873519	1990.0	0	3867.5	169.5712873	0.002523761
6	seg3	1.0	4165.5	4976.0	0.091504053	4097.79565	0.00101493	1889.0	0	4048.5	204.2452202	0.004355649
6	seg2	0.0	4084.0	4615.5	0.085619934	4177.173551	0.001081067	1986.0	0	3996.5	172.1530617	0.003560238
6	seg15	1.0	4020.5	5101.0	0.21915773	3836.964766	0.001063314	0.928	0	3410.5	346.4433628	0.006288529
6	seg13	1.0	3836.0	4101.0	0.060045635	3670.593786	0.000750909	1892.0	0	3827.0	184.0667985	0.002105694
6	seg14	1.0	3908.5	5101.0	0.21915773	3799.40244	0.001055311	0.928	0	3710.0	362.0340453	0.006248897
6	seg12	1.0	3946.0	4418.0	0.106581002	3968.404884	0.00086366	1517.0	0	3921.5	223.4500374	0.003701767
6	seg17	1.0	3861.5	4160.0	0.069112526	3777.392816	0.000929355	2278.5	0	4082.5	181.223986	0.002954545
7	seg16	0.0	3347.0	4687.5	0.054157911	3799.236568	0.000904325	2147.0	0	3882.5	348.7670707	0.002351631
7	seg9	1.0	3504.0	4002.0	0.043620534	3564.693407	0.000873555	2116.0	0	3998.0	183.2943036	0.002257627
7	seg8	1.0	3325.5	4264.0	0.059711798	3736.542857	0.00088669	1927.0	0	3654.0	266.5255378	0.002454815
7	seg5	1.0	3554.0	4288.5	0.027981266	3713.707156	0.001014241	2604.0	0	3315.5	258.7796276	0.001986211
7	seg4	1.0	3755.0	4381.5	0.048937192	3822.939986	0.000932009	2273.0	0	4042.0	245.3564797	0.002573611
7	seg7	0.0	3325.5	4264.0	0.059711798	3736.542857	0.00088669	1927.0	0	3654.0	266.5255378	0.002454815
7	seg6	1.0	3442.0	4264.0	0.059711798	3747.350394	0.000885743	1927.0	0	3541.5	268.6367368	0.002529887
7	seg1	0.0	4202.5	4326.0	0.031283776	4045.907346	0.001029983	2229.0	0	3921.0	154.5015796	0.002236661
7	seg10	1.0	3293.0	4687.5	0.036147472	3810.466724	0.000845084	2893.0	0	3801.5	335.709381	0.001729264
7	seg3	1.0	3593.0	4637.0	0.129698571	3842.570582	0.001296861	1464.0	0	3934.0	204.6612288	0.004694349
7	seg2	0.0	3744.5	4551.0	0.057944037	3990.84949	0.000879919	2214.0	0	3978.5	183.5060068	0.002486236
7	seg15	1.0	3557.5	4195.0	0.035875113	3611.867599	0.001120962	2490.0	0	3865.0	272.6743343	0.002739606
7	seg13	1.0	3744.5	4195.0	0.035875113	3516.125	0.000873803	2490.0	0	3122.0	256.5996779	0.002085276
7	seg14	1.0	3459.0	4195.0	0.035875113	3610.317037	0.001112488	2490.0	0	3269.5	275.9095268	0.002676688
7	seg11	0.0	3497.0	4687.5	0.054157911	3778.565017	0.000908265	2147.0	0	3261.0	325.0167156	0.002308604
7	seg12	1.0	3497.0	4687.5	0.054157911	3778.565017	0.000908265	2147.0	0	3261.0	325.0167156	0.002308604
7	seg17	1.0	3710.0	3966.0	0.062383669	3438.835873	0.000894056	1987.0	0	3479.0	230.865495	0.003123071
8	seg16	1.0	3781.0	4453.5	0.039537676	3869.972274	0.001287985	2623.0	0	3806.0	184.5034791	0.003094325
8	seg9	1.0	3977.0	4376.5	0.08225758	3718.778114	0.001876129	2372.0	0	4185.0	243.5171964	0.005466455
8	seg8	1.0	3886.5	4376.5	0.064665266	3786.956081	0.001802673	2372.0	0	3958.0	248.5658648	0.004504419
8	seg5	1.0	4092.5	4224.0	0.071214123	3741.068167	0.001270393	2394.0	0	3950.0	204.054153	0.003949732
8	seg4	0.0	3651.0	4971.0	0.14044674	4024.698264	0.00176903	1758.0	0	4266.0	240.916764	0.005137059
8	seg7	1.0	3886.5	4376.5	0.064665266	3786.956081	0.001802673	2372.0	0	3958.0	248.5658648	0.004504419
8	seg6	1.0	3501.0	4376.5	0.071214123	3763.689958	0.0018167	2372.0	0	3916.0	249.5371333	0.004842493
8	seg1	1.0	3751.5	4348.0	0.091569593	3860.738687	0.001545294	2359.0	0	3933.0	202.2198953	0.004594718
8	seg10	1.0	3792.0	4582.0	0.08225758	3851.225652	0.001344578	2395.0	0	3711.5	245.1835216	0.004122119
8	seg3	1.0	4315.0	4886.0	0.06478535	4097.975866	0.001930406	2869.0	0	4173.0	205.1450538	0.004095107
8	seg2	1.0	4086.0	4703.0	0.124061731	3978.333441	0.001684782	1898.0	0	3671.5	246.489517	0.005357325
8	seg15	1.0	4110.0	4549.0	0.048754128	3904.847012	0.001225068	1267.0	0	4089.5	244.7146042	0.003086077
8	seg13	0.0	3919.5	4549.0	0.056259382	3966.012739	0.001611197	2799.0	0	4088.5	218.0430863	0.004464448
8	seg14	1.0	3979.5	4549.0	0.048754128	3895.659683	0.001239	1267.0	0	4410.0	245.6933271	0.003275499
8	seg11	1.0	3708.5	4582.0	0.08225758	3913.652743	0.001253691	2395.0	0	3828.0	222.1759918	0.003549527
8	seg12	0.0	3708.5	4582.0	0.08225758	3913.652743	0.001253691	2395.0	0	3828.0	222.1759918	0.003549527
8	seg17	1.0	3681.5	4216.5	0.047616188	3678.874322	0.001297577	2534.0	0	3591.5	164.5629177	0.003624831
9	seg16	0.0	3686.5	4651.0	0.063524467	3513.271304	0.00077278	1703.0	0	3348.0	324.1057477	0.002504624
9	seg9	1.0	3433.0	4550.0	0.037976584	3758.503575	0.000914132	1569.5	0	3501.5	250.1376037	0.002182638
9	seg4	0.0	3705.0	5244.0	0.010087061	4228.14554	0.001034082	3260.0	0	3297.0	409.3717459	0.001739984
9	seg7	0.0	3483.0	5005.0	0.036147472	3766.77535	0.000915832	3103.5	0	3180.0	273.6352835	0.002066821
9	seg6	0.0	3616.0	5005.0	0.036147472	3767.466897	0.000993822	3103.5	0	3180.0	310.4304737	0.002316372
9	seg1	1.0	3816.0	5197.0	0.01924347	4233.959344	0.000925176	3187.0	0	4821.5	585.8306467	0.00154933
9	seg10	0.0	3243.0	4550.0	0.063524467	3582.898342	0.00095282	1569.5	0	3992.0	305.3994069	0.002902389
9	seg3	1.0	3949.5	4150.0	0.030861603	3764.902191	0.000699704	2399.0	0	3890.0	275.487579	0.001546206
9	seg2	0.0	3696.0	4417.0	0.01924347	3734.397248	0.000947279	2957.0	0	4104.0	304.9771967	0.001516107
9	seg15	1.0	3566.0	4089.5	0.040650895	3461.968771	0.000642484	1029.0	0	3304.5	268.1961624	0.001501631
9	seg13	1.0	3532.5	4345.0	0.078595017	3514.586826	0.001201771	2088.0	0	3103.5	280.2054048	0.004108152
9	seg11	1.0	3257.5	4651.0	0.063524467	3548.897125	0.000799051	1569.5	0	3978.0	341.4154899	0.002421898
9	seg12	1.0	3257.5	4651.0	0.063524467	3548.897125	0.000799051	1569.5	0	3978.0	341.4154899	0.002421898
9	seg17	1.0	3646.0	4014.0	0.046892825	3337.247821	0.000864479	2235.0	0	3385.5	255.4425765	0.002367591
10	seg16	0.0	3531.5	4999.0	0.057583764	3922.997308	0.001266679	2596.0	0	4483.0	280.0174836	0.003720133
10	seg9	1.0	3144.0	4728.5	0.024407085	3832.364691	0.00124348	3011.5	0	3770.0	279.397264	0.002683611
10	seg5	1.0	4035.0	5365.0	0.032726836	4067.972782	0.001286278	2993.0	0	5347.0	319.2174313	0.002125524
10	seg4	1.0	3748.5	5090.0	0.022095467	3998.165939	0.001565145	3078.0	0	4979.0	292.5092038	0.002204663
10	seg7	1.0	3616.5	4728.5	0.049444611	3848.697479	0.001166288	2803.5	0	3981.5	241.5514875	0.003438154
10	seg6	1.0	3844.0	4728.5	0.069408586	3909.873716	0.001185172	2681.0	0	4408.0	226.8754648	0.003780001
10	seg1	1.0	4498.0	4557.5	0.045154317	3868.143205	0.001097417	2564.0	0	4222.0	245.3966008	0.003091006
10	seg10	0.0	4108.0	4527.0	0.108375863	3974.579767	0.001036362	1745.0	0	4435.0	269.5327519	0.004221863
10	seg3	1.0	3759.5	4782.0	0.076318002	3908.457692	0.001342887	2192.0	0	3771.5	269.3001141	0.004060748
10	seg2	0.0	3880.5	4700.5	0.061306593	4019.786695	0.000904595	2474.0	0	3626.0	321.7519129	0.002959594
10	seg15	1.0	4306.0	4733.0	0.065926148	3915.633333	0.001122837	2350.0	0	4085.0	334.8979161	0.003513491
10	seg13	1.0	3989.0	4872.0	0.056022577	3832.693312	0.001867555	2694.0	0	3525.0	275.4730359	0.004356873
10	seg11	1.0	4208.5	4757.0	0.080641287	3963.791833	0.001444464	2522.0	0	4207.0	324.1449123	0.003947203
10	seg12	1.0	4208.5	4757.0	0.080641287	3963.791833	0.001444464	2522.0	0	4207.0	324.1449123	0.003947203
10	seg17	1.0	4010.5	4548.5	0.060706137	3973.266484	0.001228319	2685.0	0	4025.5	264.1760385	0.003802239
11	seg16	0.0	3204.5	3575.5	0.05740018	3241.549677	0.000976915	1389.0	0	3249.5	235.3114582	0.003093212
11	seg9	0.0	3192.0	3538.0	0.022395677	3313.095	0.000690247	2803.0	0	3440.0	88.00453002	0.001431512
11	seg5	1.0	3436.5	3685.5	0.026238367	3359.843543	0.000776605	2398.0	0	3399.0	152.3419604	0.001723691
11	seg4	0.0	3315.0	3632.0	0.063708418	3359.797175	0.000717747	2052.0	0	3258.0	121.3997767	0.002595144
11	seg7	0.0	3270.0	3682.0	0.050018014	3353.860996	0.000824375	2288.0	0	3286.5	108.0498069	0.002394734
11	seg6	0.0	2803.0	3685.5	0.050018014	3375.236938	0.000873794	2288.0	0	3269.0	139.1334421	0.002551388
11	seg1	0.0	3551.0	3654.0	0.05296025	3393.078411	0.001134622	2705.0	0	3428.0	117.2388042	0.003317955
11	seg10	0.0	3093.0	3575.5	0.029750826	3256.741206	0.00074361	1886.0	0	2005.0	144.276287	0.001761295
11	seg3	1.0	3395.0	3658.5	0.011708899	3382.867784	0.000500348	1887.0	0	3354.0	162.5784805	0.000722409
11	seg2	0.0	3505.0	3572.0	0.007745887	3361.148256	0.000708628	1440.0	0	3353.0	229.3505128	0.001035657
11	seg15	0.0	3073.0	3661.5	0.012518763	3209.29736	0.000591883	2661.0	0	3175.0	154.8778569	0.001047656
11	seg13	1.0	3034.5	3796.5	0.018734238	3236.923398	0.00069076	2705.0	0	3425.0	193.8400172	0.001279547
11	seg11	0.0	3093.0	3575.5	0.05740018	3247.935826	0.000860074	1389.0	0	3276.0	215.374804	0.00277922
11	seg12	0.0	3093.0	3575.5	0.05740018	3247.935826	0.000860074	1389.0	0	3276.0	215.374804	0.00277922
11	seg17	1.0	3162.0	3596.5	0.016333393	3168.34449	0.000639192	2648.0	0	3213.0	155.6382669	0.001074309
12	seg16	0.0	3384.0	3763.0	0.060042029	3308.896512	0.000932825	1159.0	0	3490.5	192.5230275	0.003200739
12	seg9	1.0	3231.5	3580.0	0.076978504	3115.852181	0.000885019	1900.0	0	3201.5	164.5924469	0.003221257
12	seg5	0.0	3186.5	3542.0	0.039029663	3142.740115	0.000742529	2093.0	0	3416.0	119.6586887	0.002125215
12	seg4	0.0	3427.5	3710.0	0.055238667	3214.964492	0.000845236	2391.0	0	3288.5	157.6791391	0.002698765
12	seg7	0.0	2849.0	3580.0	0.076978504	3134.05546	0.000839817	1900.0	0	3136.0	153.6495288	0.002919274
12	seg6	0.0	3019.5	3580.0	0.076978504	3151.943525	0.00081482	1900.0	0	3192.5	134.2924197	0.002923631
12	seg1	1.0	3488.0	3732.5	0.050558424	3363.319954	0.000845756	2137.0	0	3296.0	179.0086336	0.002942418
12	seg10	0.0	3329.5	3578.5	0.039147403	3230.302292	0.000830114	1910.5	0	2003.0	195.7823744	0.002962806
12	seg3	0.0	3767.0	3975.0	0.042449715	3372.007172	0.000879351	1524.0	0	3769.0	262.4845243	0.002643969
12	seg2	0.0	3738.5	3884.5	0.041611625	3476.964245	0.0007745	2316.0	0	3413.0	182.0202431	0.002460983
12	seg15	0.0	3176.5	3488.0	0.047072951	3182.840685	0.000643919	1503.0	0	3428.5	147.5367176	0.002093626
12	seg13	1.0	3065.0	3639.5	0.054338037	3187.128555	0.000701866	2156.0	0	3117.5	182.7613595	0.00228891
12	seg11	0.0	3226.5	3763.0	0.060042029	3348.148532	0.000867374	1159.0	0	3201.0	172.2645862	0.003406604
12	seg12	0.0	3226.5	3763.0	0.060042029	3348.148532	0.000867374	1159.0	0	3201.0	172.2645862	0.003406604
12	seg17	0.0	3070.0	4364.0	0.054217953	3161.673623	0.000675764	1967.0	0	3147.0	216.9080127	0.002428579
13	seg16	0.0	3256.0	3579.5	0.019935151	3258.713028	0.000885384	2836.5	0	3359.5	167.9113678	0.001776847
13	seg9	1.0	3564.0	3632.5	0.020625676	3326.279487	0.00097262	2854.5	0	3495.0	155.0256968	0.001766592
13	seg5	1.0	3286.0	3689.0	0.058300811	3252.803861	0.000941521	2141.0	0	3160.0	138.0987479	0.003286594
13	seg4	1.0	3196.0	4227.5	0.076438093	3649.288517	0.001212798	1961.0	0	3676.0	288.9110748	0.003667815
13	seg7	1.0	3016.0	3631.0	0.020625676	3339.835938	0.00115233	2854.5	0	3367.0	138.2009092	0.00208399
13	seg6	1.0	3066.0	3877.0	0.059501651	3438.90827	0.001075244	1219.0	0	3251.0	244.5748907	0.00356518
13	seg1	1.0	3416.5	3767.0	0.091564095	3375.158757	0.000863233	2167.0	0	3532.5	117.9156834	0.003352742
13	seg10	1.0	3492.5	3638.5	0.022996097	3354.477979	0.000901409	2410.0	0	3327.5	133.2156377	0.00167071
13	seg3	1.0	3759.5	4023.0	0.124407085	3369.111912	0.001085908	1186.0	0	3328.5	253.7620283	0.0051168
13	seg2	1.0	3478.0	3712.5	0.04422361	3380.107248	0.000704091	2291.0	0	3335.5	131.0226636	0.002344078
13	seg15	1.0	3689.0	3915.0	0.052897028	3486.77451	0.000959601	1803.0	0	3638.5	221.3518746	0.002658537
13	seg13	1.0	1235.0	3762.0	0.038489252	3376.39257	0.000910961	1235.0	0	2836.0	228.4194424	0.002375464
13	seg11	0.0	3178.0	3823.0	0.022996097	3443.356293	0.000839788	2671.0	0	3395.5	138.131934	0.001784689
13	seg12	0.0	3178.0	3823.0	0.022996097	3443.356293	0.000839788	2671.0	0	3395.5	138.131934	0.001784689
13	seg17	1.0	3433.5	4057.5	0.028339838	3700.363813	0.000939493	3227.0	0	3483.0	213.4597531	0.00182657
14	seg16	0.0	3952.0	5309.0	0.096793563	4428.991509	0.001893526	2749.0	0	5309.0	340.152385	0.005727702
14	seg9	1.0	3806.0	5506.0	0.033263284	4395.664089	0.00148391	1068.0	0	4510.0	437.3258199	0.002553295
14	seg5	1.0	4725.0	5346.0	0.031582107	4635.405676	0.001348944	3744.0	0	4440.0	377.145715	0.002455097
14	seg4	1.0	3775.0	5149.0	0.197069773	4403.210456	0.001432102	1241.0	0	4323.0	305.2486531	0.007543851
14	seg7	0.0	4823.0	5506.0	0.033263284	4491.547817	0.001437652	2952.0	0	5251.0	379.674316	0.002501421
14	seg6	1.0	5284.0	5394.0	0.013510268	4670.559955	0.001252734	3700.0	0	5089.5	363.9630587	0.001556666
14	seg1	1.0	4487.0	5237.5	0.059561693	4505.992944	0.001484428	1940.0	0	4502.5	387.4836177	0.003310374
14	seg10	1.0	4432.0	5393.0	0.033263284	4429.117293	0.001628179	1068.0	0	4716.5	441.0831946	0.003004964
14	seg3	1.0	4871.0	5494.0	0.020534374	4662.969671	0.001755341	3948.0	0	4814.5	309.5532531	0.002671155
14	seg2	0.0	5271.0	5308.0	0.031884232	4599.658076	0.001927598	1940.0	0	1940.0	298.755112	0.003361254
14	seg15	1.0	4504.5	5082.0	0.059441609	4465.198432	0.001542165	1869.0	0	4631.5	294.698156	0.004638078
14	seg13	0.0	4368.0	4815.0	0.127169018	4210.427928	0.002045009	1710.0	0	4661.0	358.0594525	0.008773785
14	seg11	0.0	4323.0	5393.0	0.054217953	4423.339965	0.001873085	3282.0	0	4690.0	389.0933312	0.004032532
14	seg12	0.0	4323.0	5393.0	0.054217953	4423.339965	0.001873085	3282.0	0	4690.0	389.0933312	0.004032532
14	seg17	0.0	3946.0	4859.5	0.050468356	4304.548201	0.001242027	2526.0	0	4635.0	250.7706842	0.00360054
15	seg16	1.0	3546.0	4216.0	0.032484688	3513.154499	0.000679237	2661.0	0	3604.0	274.4467928	0.001664894
15	seg9	1.0	2989.0	3793.5	0.064845392	3363.10006	0.000722715	1993.0	0	3031.0	171.2677187	0.002417815
15	seg5	1.0	3655.5	3796.0	0.062803963	3174.074232	0.00062974	2018.0	0	3333.0	195.3605463	0.002427635
15	seg4	0.0	3199.5	4052.0	0.026178325	3405.276263	0.000563781	2109.5	0	3438.5	246.4164168	0.001054202
15	seg7	1.0	3251.0	3796.0	0.064845392	3405.547362	0.000796795	1993.0	0	3105.5	208.944573	0.002560046
15	seg6	0.0	3255.0	3796.0	0.022156839	3340.366414	0.000696118	2260.0	0	2964.0	229.7228732	0.001639216
15	seg1	1.0	3839.5	3839.5	0.090068452	3380.699024	0.000793317	1867.0	0	3663.5	198.245648	0.003507091
15	seg10	0.0	3301.0	4216.0	0.064845392	3422.251884	0.000575312	2285.0	0	2285.0	265.7379591	0.001918598
15	seg3	1.0	3912.0	3912.0	0.074761304	3473.758827	0.00071511	2010.5	0	3573.5	187.9046807	0.002775646
15	seg2	0.0	3360.0	3974.0	0.047288777	3573.270726	0.000651099	2526.0	0	3413.0	180.6317211	0.002115949
15	seg15	0.0	3167.5	3655.0	0.094806364	3243.782488	0.000873653	1432.0	0	3133.5	181.2968629	0.003466697
15	seg13	1.0	3252.0	3812.0	0.061606821	3296.793187	0.000812282	1827.0	0	3728.5	191.9790232	0.002714855
15	seg11	1.0	2661.0	4216.0	0.032484688	3416.926471	0.000627279	2422.5	0	3375.5	269.8625544	0.001537736
15	seg12	0.0	2661.0	4216.0	0.032484688	3416.926471	0.000627279	2422.5	0	3375.5	269.8625544	0.001537736
15	seg17	1.0	2924.5	3906.0	0.066110244	3182.599876	0.000902734	1859.0	0	3241.5	289.9093209	0.00295544
16	seg16	1.0	3649.5	4664.0	0.075532873	4018.484887	0.000941294	2209.0	0	4249.0	228.1661579	0.003190075
16	seg9	1.0	3693.0	4755.0	0.041969379	3968.985498	0.000646556	1847.0	0	4708.0	197.2791476	0.001524394
16	seg5	1.0	4230.0	5086.0	0.087781447	3988.840069	0.001108011	1779.0	0	3488.0	440.2805867	0.003787833
16	seg4	0.0	3706.0	4529.0	0.124774829	3816.718653	0.000836524	1853.0	0	4268.5	205.4398369	0.003666422
16	seg7	1.0	3655.5	4958.0	0.041969379	3997.821685	0.00077102	1847.0	0	4612.5	265.697613	0.001849986
16	seg6	1.0	3390.0	5086.0	0.082077454	4071.800758	0.001003442	2260.0	0	5076.0	353.2628305	0.003403007
16	seg1	1.0	3946.5	4272.0	0.036900258	3695.260488	0.000680097	1835.0	0	3328.0	193.8269465	0.001895014
16	seg10	1.0	3914.0	4327.5	0.075532873	3942.480758	0.00072742	1847.0	0	4140.0	227.4847552	0.002669858
16	seg3	1.0	4137.5	4653.0	0.037015911	4178.093043	0.000534061	2833.0	0	3847.5	268.9121785	0.001307235
16	seg2	0.0	4103.5	4375.0	0.055148604	3873.313967	0.00070446	2791.0	0	3683.0	211.6540334	0.002253934
