Part_id	Sc_id	answer	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz
1	seg2	1.0	-14.404144385026743	27.96934382594664	-74.8	41.4	-10774.3	54.473796791443846	11.179774663212283	29.3	76.5	40746.4	612.408422459893	12.698538640631984	554.7	654.8	458081.5
1	seg3	1.0	-4.023631508678228	26.93685470041491	-76.0	24.8	-3013.7	32.44552736982637	15.402289355117194	1.6	76.5	24301.700000000004	613.3994659546055	14.911469935232674	554.7	654.8	459436.2
1	seg5	1.0	-29.531769436997305	33.21576786212689	-84.8	30.2	-22030.700000000004	51.7093833780161	16.88505193881101	9.5	70.6	38575.2	614.1001340482569	14.90143352706899	588.6	654.1	458118.7
1	seg6	1.0	-12.535205479452076	34.61016806051305	-84.8	50.0	-9150.7	52.225753424657526	19.001532592680697	9.5	119.7	38124.8	608.890684931507	16.598415366581044	557.2	733.0	444490.2
1	seg7	0.0	-1.6925764192139738	17.39895896682234	-42.0	50.0	-1162.7999999999995	52.32096069868998	18.247545673172755	23.6	119.7	35944.5	603.5327510917027	19.1836376900334	557.2	733.0	414627.0
1	seg8	1.0	-1.6925764192139738	17.39895896682234	-42.0	50.0	-1162.7999999999995	52.32096069868998	18.247545673172755	23.6	119.7	35944.5	603.5327510917027	19.1836376900334	557.2	733.0	414627.0
1	seg9	1.0	-7.237903225806449	33.8613351030106	-114.2	50.0	-3590.0	57.9574596774194	25.32032654387966	25.4	145.6	28746.9	591.3687500000005	32.60266988946413	489.6	733.0	293318.9
1	seg10	1.0	-20.795075757575763	41.37486810372114	-114.2	19.1	-5489.9	81.39886363636357	36.216073447868496	35.9	145.6	21489.3	583.871590909091	41.92018556823273	489.6	648.8	154142.1
1	seg13	1.0	8.868717948717949	43.287405592986616	-92.2	68.9	3458.8000000000006	74.49384615384614	35.2738904396093	15.8	190.7	29052.6	601.8946153846147	34.972776910792646	433.7	678.9	234738.9
1	seg14	1.0	-17.991390728476812	85.40920196433798	-1032.6	67.8	-5433.4	83.42350993377488	61.13446592638402	32.2	863.1	25193.9	627.6086092715227	415.7865881429112	493.8	6785.1	189537.8
1	seg15	1.0	-55.14448160535119	80.1058171073129	-1032.6	16.9	-16488.2	105.8876254180602	61.54205632222608	32.8	863.1	31660.4	621.537792642141	418.2713184796274	493.8	6785.1	185839.8
1	seg17	1.0	-7.991481481481471	35.72865124836694	-385.2	30.0	-4315.4	53.10888888888889	45.87066474284645	-18.2	880.0	28678.8	620.1012962962965	98.7442518635761	564.3	2842.2	334854.7
2	seg2	0.0	4.848933333333333	17.61426748014862	-42.8	24.8	3636.7	28.445333333333306	13.466222368908408	1.6	51.3	21334.0	616.3173333333332	10.783287975175108	568.2	641.9	462238.0
2	seg3	1.0	8.448933333333347	11.871202923976252	-27.7	29.7	6336.700000000001	19.245600000000007	7.071316754325176	-4.8	36.6	14434.2	626.1206666666675	9.43462061888141	605.6	654.1	469590.5
2	seg5	1.0	-0.908348134991118	18.61916976415732	-47.3	50.0	-511.4	53.87673179396098	19.99374436743589	23.6	145.6	30332.6	601.45026642984	19.96324631175485	557.2	733.0	338616.5
2	seg6	1.0	-18.96242038216561	38.402479541119234	-114.2	19.1	-5954.2	78.21019108280252	34.71567990366426	35.9	145.6	24558.0	584.1009554140129	38.49648051219796	489.6	648.8	183407.7
2	seg7	1.0	-8.66447368421053	47.78172121865983	-114.2	48.2	-2634.0	69.28684210526313	41.68278419110747	15.2	145.6	21063.2	592.567434210526	41.97291841484016	489.6	648.8	180140.5
2	seg8	1.0	-8.66447368421053	47.78172121865983	-114.2	48.2	-2634.0	69.28684210526313	41.68278419110747	15.2	145.6	21063.2	592.567434210526	41.97291841484016	489.6	648.8	180140.5
2	seg9	1.0	7.3199115044247804	25.725477230815976	-95.5	48.2	3308.6000000000004	44.385398230088505	19.925859461611445	15.2	140.9	20062.2	602.5159292035403	18.4518031177409	507.3	645.1	272337.2
2	seg10	1.0	12.814479025710416	13.55323763677908	-88.5	48.2	9469.9	56.12070365358594	26.79533549661806	15.2	117.5	41473.2	621.3784844384298	31.68542622912744	582.2	744.5	459198.7
2	seg13	1.0	-70.68271276595745	75.6138963649669	-1032.6	16.9	-26576.7	113.78563829787234	56.569394459249736	32.8	863.1	42783.4	616.0954787234051	373.1305724567452	493.8	6785.1	231651.9
2	seg14	1.0	-91.1040404040404	33.48222178402036	-122.6	5.5	-27057.9	121.2252525252525	27.76138105597206	43.8	158.1	36003.9	578.1343434343435	30.586144268310736	494.7	628.2	171705.90000000002
2	seg15	1.0	-84.39327354260087	36.19781104240279	-122.6	5.5	-18819.7	115.35156950672648	29.558871631973417	43.8	158.1	25723.4	572.5941704035877	32.951316339821936	494.7	620.5	127688.50000000004
2	seg17	1.0	-28.75917241379308	15.10993240375799	-62.6	23.3	-20850.4	59.311724137931	22.71725427631901	11.2	93.4	43001.0	604.7350344827585	17.509412252060432	555.1	656.0	438432.9
3	seg2	0.0	-9.924299065420554	26.09187724983724	-76.0	24.8	-7433.3	39.21895861148191	17.217756800735923	1.6	76.5	29375.0	610.7650200267017	13.99837886497562	554.7	654.8	457463.0
3	seg3	1.0	2.5114666666666663	21.02738663066703	-76.0	24.8	1883.6000000000008	28.98013333333329	13.736950364457012	1.6	51.3	21735.1	615.0027999999999	12.45051560485214	562.6	641.9	461252.1
3	seg5	1.0	-20.29383561643835	38.29842377135436	-84.8	50.0	-14814.500000000002	54.34260273972602	18.641585014581864	9.5	119.7	39670.100000000006	610.6957534246578	14.817001380569668	557.2	733.0	445807.9
