Part_id	Sc_id	answer	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz
2	seg10	1.0	11.070325203252034	7.792401284611934	-13.2	22.8	2723.3	85.9178861788618	24.650117605617712	37.0	117.5	21135.8	649.8548780487804	40.62839575032825	582.2	744.5	159864.3
2	seg13	1.0	-92.94372469635628	26.02296305898987	-117.9	-9.1	-22957.1	130.59554655870443	15.47030917586394	75.5	149.3	32257.099999999995	588.0809716599191	19.860964151611206	544.0	647.1	145256.0
2	seg14	1.0	-34.606976744186056	3.4318206808494063	-42.2	-28.0	-1488.1	84.1790697674419	14.903777547359564	66.3	138.0	3619.7	544.9558139534882	27.53442076134999	494.7	615.0	23433.099999999995
2	seg15	1.0	-33.11290322580645	2.751157168325413	-37.5	-28.0	-1026.4999999999998	78.15806451612904	12.922368059063407	66.3	138.0	2422.9000000000005	531.4451612903225	16.45092092156344	494.7	556.1	16474.8
2	seg17	1.0	-35.53434782608697	12.672843037835896	-62.6	-3.9	-8172.9	67.06695652173914	16.06791142911118	34.9	91.7	15425.4	589.9986956521738	18.181604368952467	555.1	636.8	135699.7
3	seg2	0.0	1.8211999999999955	19.526070535568618	-42.3	24.8	455.30000000000007	21.61440000000001	9.549828932499269	8.5	38.1	5403.6	620.1100000000001	7.395832610328603	602.9	635.2	155027.5
3	seg3	1.0	14.3664	5.362155447205906	-0.5	19.7	3591.6	16.801199999999998	2.3371004599717176	8.7	19.3	4200.299999999999	621.7103999999997	7.610648582085498	603.0	641.9	155427.6
3	seg5	1.0	2.593589743589748	25.79029337585917	-42.0	50.0	606.9000000000002	59.35384615384615	23.21151548303269	23.6	119.7	13888.8	614.3273504273507	22.524490466102502	557.2	733.0	143752.59999999998
3	seg6	1.0	-2.544881889763779	11.380060671699503	-21.6	13.3	-323.19999999999993	56.85039370078737	17.65140521726846	35.9	87.3	7220.0	593.514960629921	10.060753081032503	567.7	616.9	75376.40000000002
3	seg7	0.0	-49.03913043478259	20.09873972104448	-95.5	-11.7	-2255.8	61.92391304347827	14.847751766317272	47.1	92.9	2848.5000000000005	560.0826086956523	20.8978707501592	507.3	592.3	25763.8
3	seg8	1.0	-49.03913043478259	20.09873972104448	-95.5	-11.7	-2255.8	61.92391304347827	14.847751766317272	47.1	92.9	2848.5000000000005	560.0826086956523	20.8978707501592	507.3	592.3	25763.8
3	seg9	1.0	18.124528301886794	26.06646009259088	-88.5	48.2	2881.8	36.46981132075472	14.290858910229051	15.2	79.6	5798.7	610.8044025157234	9.97347643453286	583.8	644.3	97117.9
3	seg10	1.0	11.689599999999997	5.366664871221231	-0.2	17.6	2922.4	42.78359999999997	5.955462286002653	33.1	51.6	10695.9	604.2896	7.263225994005696	590.5	619.5	151072.40000000002
3	seg13	1.0	-89.11868131868133	37.47305819610633	-122.6	5.5	-8109.8	114.2065934065934	35.26140935206678	43.8	153.2	10392.800000000005	569.5274725274726	31.55571408499704	513.2	618.8	51827.0
3	seg14	1.0	15.2108	7.389403450888302	-7.8	28.4	3802.7	40.829999999999984	29.810912431524123	-18.2	80.5	10207.5	620.4968000000001	27.62961436140576	565.5	674.8	155124.2
3	seg15	1.0	4.958400000000003	18.83505533413693	-46.9	23.6	1239.6	58.29320000000003	31.00570389073596	-9.7	94.7	14573.3	632.4023999999998	17.741239929610334	591.6	674.8	158100.6
3	seg17	0.0	20.101515151515155	35.752778344073874	-60.3	79.3	3980.099999999999	44.18888888888889	24.31451488553633	-1.7	92.9	8749.4	600.7353535353532	29.38875382076685	530.6	650.7	118945.6
4	seg2	0.0	-8.867479674796748	35.85038466515852	-84.7	27.7	-2181.4	44.82195121951224	16.791534048589405	9.5	68.0	11026.200000000004	609.1528455284549	7.6720994381685825	588.6	630.8	149851.6
4	seg3	1.0	-1.5853932584269657	9.852029398672848	-21.6	13.3	-282.2000000000001	52.49719101123596	16.992617133726114	35.6	87.3	9344.5	591.2191011235956	9.488459890948244	567.7	616.9	105237.0
4	seg5	0.0	-18.2344	40.2718454585831	-84.7	21.7	-4558.6	101.35880000000007	7.137670667661826	85.9	117.5	25339.7	650.0164000000001	40.84226256024511	590.6	744.5	162504.1
4	seg6	0.0	-16.11106382978724	52.47273055654487	-111.0	54.6	-3786.1	69.09787234042552	34.26535431177332	18.3	121.3	16238.0	611.0608510638298	18.110119403460736	577.9	671.1	143599.30000000002
4	seg7	0.0	-12.159999999999988	46.5040359857396	-75.6	46.7	-1641.6000000000008	59.47851851851858	24.275372019684923	30.9	105.0	8029.5999999999985	597.0785185185185	32.107724662305145	517.0	663.0	80605.6
4	seg8	1.0	-12.159999999999988	46.5040359857396	-75.6	46.7	-1641.6000000000008	59.47851851851858	24.275372019684923	30.9	105.0	8029.5999999999985	597.0785185185185	32.107724662305145	517.0	663.0	80605.6
4	seg9	0.0	-1.8757575757575728	13.975780572400854	-32.6	20.3	-371.4000000000001	72.84696969696967	20.28111192509606	49.0	129.1	14423.7	565.8994949494949	27.786831954146106	493.5	652.2	112048.1
4	seg10	0.0	-23.57333333333333	33.5004570449751	-92.2	19.8	-707.1999999999999	73.78999999999999	29.458517161142613	45.7	167.6	2213.7	561.3033333333334	16.319752517186718	494.0	574.0	16839.100000000002
4	seg13	1.0	-22.59800000000001	31.82527228477392	-69.0	23.1	-5649.499999999999	76.1332	13.067139616610822	44.0	94.7	19033.3	627.9271999999997	20.092547378568	592.8	674.8	156981.8
4	seg14	0.0	-34.49311740890686	12.012068543203537	-50.6	-9.9	-8519.8	62.409716599190325	26.071163641155245	11.2	93.4	15415.2	612.5311740890687	13.708549588482924	568.1	643.8	151295.2
4	seg15	0.0	-34.4604	11.251445766655944	-50.6	-9.9	-8615.1	57.91760000000001	23.25563695623063	11.2	92.2	14479.4	604.8752000000002	15.469012410622732	565.0	636.8	151218.80000000002
4	seg17	0.0	-4.759999999999995	18.51583322456756	-45.7	26.7	-1190.0	68.7828	25.01090450503541	36.7	116.5	17195.699999999997	572.3848	29.40122189569678	535.7	704.4	143096.2
5	seg2	1.0	-52.19761904761904	18.079434358187708	-95.5	-24.2	-2192.3	61.39285714285715	15.30366269351016	47.1	92.9	2578.5000000000005	558.0000000000001	20.547957840831085	507.3	582.2	23436.0
5	seg3	1.0	-86.92750000000004	30.5687789051182	-114.3	6.6	-20862.6	100.72666666666666	29.89941814744154	34.4	126.6	24174.4	597.571666666667	15.034145488040062	552.1	633.1	143417.2
5	seg5	1.0	-10.50224719101123	11.93439912985074	-36.5	1.6	-934.7	60.31910112359548	23.920650081375644	32.8	122.5	5368.4	575.0438202247192	18.157061059124068	537.4	628.4	51178.9
5	seg6	1.0	-107.20880503144654	13.329205573235027	-122.6	-32.7	-17046.2	133.7924528301887	9.445364555891263	95.4	158.1	21273.0	589.3880503144653	25.854270755999146	522.7	620.5	93712.7
5	seg7	1.0	-385.2	0.0	-385.2	-385.2	-385.2	880.0	0.0	880.0	880.0	880.0	2842.2	0.0	2842.2	2842.2	2842.2
5	seg8	1.0	-385.2	0.0	-385.2	-385.2	-385.2	880.0	0.0	880.0	880.0	880.0	2842.2	0.0	2842.2	2842.2	2842.2
5	seg9	1.0	17.056326530612257	8.442734515396026	-7.8	30.0	4178.8	29.17510204081632	22.59993842527724	-18.2	68.2	7147.9	605.6065306122448	24.313796331403736	564.3	661.2	148373.6
5	seg10	0.0	-44.314000000000014	17.97715450231209	-69.0	23.3	-11078.5	63.52999999999996	20.383066010784542	24.8	94.7	15882.5	613.3112	16.361377526357625	579.7	670.8	153327.8
5	seg12	1.0	-22.47183673469388	8.488839172935053	-37.6	-4.5	-5505.599999999999	58.089387755102045	19.785469045222094	21.3	87.9	14231.9	611.5383673469387	15.091170461759177	568.1	656.0	149826.89999999997
5	seg13	1.0	-76.005504587156	34.013164841625034	-104.8	15.5	-8284.6	126.26605504587152	19.77521022601804	57.1	145.7	13763.0	616.4376146788992	25.05585243210125	528.8	650.7	67191.70000000001
5	seg14	1.0	12.958775510204063	13.469438367251849	-27.7	31.9	3174.9	42.27510204081633	29.54555653061681	19.0	102.2	10357.4	608.2159183673471	8.472107397126058	589.2	625.6	149012.9
5	seg15	1.0	-0.5694444444444537	22.798430169857667	-49.5	23.3	-123.0	59.87175925925925	31.193793730089595	20.7	102.2	12932.3	604.8004629629631	12.054976295678436	575.4	625.6	130636.9
5	seg17	1.0	0.4552763819095501	36.53703510783754	-50.4	55.6	90.59999999999997	68.54623115577893	21.24473741201244	41.0	110.5	13640.7	575.5447236180903	23.680203121985407	476.6	622.9	114533.4
6	seg1	1.0	12.452000000000009	6.593361509882495	-2.6	19.7	3113.0	18.800000000000004	7.349204038533707	8.5	38.1	4700.0	620.4092000000006	8.61847523405387	602.9	641.9	155102.3
6	seg2	0.0	14.265199999999991	5.716784844648256	-1.8	29.7	3566.3	16.0524	8.402686132422179	-4.8	36.6	4013.1	627.6519999999999	11.567112690727964	608.2	654.1	156913.0
6	seg3	1.0	-58.83333333333334	34.17239333328383	-84.8	27.7	-14473.0	58.15325203252031	16.995744613071228	10.1	68.7	14305.7	606.9081300813009	5.495143361955604	588.6	630.8	149299.4
6	seg5	1.0	-56.97619047619048	12.509002653780604	-95.1	-49.4	-1196.5	70.11904761904762	17.03493941866928	51.0	92.9	1472.5	562.1666666666666	15.931201291904348	518.5	582.2	11805.499999999998
6	seg6	1.0	11.7208	4.283041834957953	1.0	17.6	2930.2000000000007	41.39640000000001	6.702479171172404	28.5	56.6	10349.1	603.3252000000003	6.949973018652665	590.5	622.1	150831.3
6	seg7	1.0	12.139430894308944	7.074782745472183	-1.9	22.8	2986.3	67.45528455284555	23.618162376118946	37.0	106.1	16594.0	622.8296747967479	23.45970367763008	582.2	678.2	153216.1
6	seg8	1.0	12.139430894308944	7.074782745472183	-1.9	22.8	2986.3	67.45528455284555	23.618162376118946	37.0	106.1	16594.0	622.8296747967479	23.45970367763008	582.2	678.2	153216.1
6	seg9	1.0	-37.274800000000006	36.02156638681888	-90.0	16.0	-9318.7	92.70040000000006	22.675488965841502	37.6	117.5	23175.1	632.1316000000008	50.27847174924871	552.1	744.5	158032.9
6	seg10	0.0	-18.10680851063831	54.77690727547016	-113.3	54.6	-4255.099999999999	69.58382978723405	34.86530425296587	18.3	121.6	16352.2	611.6493617021279	17.877708383329907	578.7	671.1	143737.59999999998
6	seg12	1.0	-0.1964912280701814	43.3544063399792	-75.6	46.7	-22.400000000000063	56.99561403508776	24.06991056897386	30.9	124.8	6497.499999999999	586.6271929824559	45.98349109761201	493.5	663.0	66875.5
6	seg13	1.0	-32.07656250000001	12.013478656642036	-57.5	5.5	-2052.9	74.11250000000001	17.08681417789753	43.8	109.0	4743.2	544.721875	24.39033151649184	494.7	615.0	34862.2
6	seg14	1.0	16.75440000000001	8.105361228224194	-7.8	28.8	4188.6	31.0884	24.02940168709992	-18.2	72.7	7772.1	607.6127999999994	24.89847537822345	564.3	661.2	151903.2
6	seg15	1.0	13.699200000000005	7.166276533877266	-7.8	26.4	3424.8	43.07960000000001	31.55552731044119	-18.2	85.4	10769.9	624.4832000000004	24.435962795846606	565.5	674.8	156120.8
6	seg17	1.0	5.41066666666667	31.782607710647163	-60.3	57.2	811.5999999999998	51.202	22.283199859984208	16.3	92.9	7680.299999999999	593.9806666666664	31.51866049748237	521.2	650.7	89097.1
7	seg1	0.0	12.034400000000003	7.19322574649232	-2.6	24.8	3008.5999999999995	19.4572	8.700618837760919	8.5	38.1	4864.299999999999	621.952	8.404690119213196	602.9	641.9	155488.0
7	seg2	0.0	14.14359999999999	2.8917916660783147	11.8	29.4	3535.9	14.902800000000004	4.403529511653124	-4.8	20.3	3725.7	625.1060000000001	10.618237330178676	608.2	654.1	156276.5
7	seg3	1.0	-2.639200000000001	11.34008039477675	-21.1	22.3	-659.8000000000001	49.41479999999996	11.67606016428487	23.6	73.7	12353.7	611.1684000000004	11.352930962531216	584.4	641.1	152792.1
7	seg4	1.0	-73.40925925925927	49.29046286129735	-114.2	19.0	-3964.1	94.76111111111108	20.80929650391032	65.2	145.6	5117.1	533.1333333333333	50.406029180820994	489.6	647.2	28789.200000000004
7	seg5	1.0	11.644399999999996	5.428516246636828	-0.2	17.6	2911.1000000000004	42.78679999999997	5.955396356246997	33.1	51.6	10696.7	604.3171999999998	7.242523328233051	590.5	619.5	151079.3
7	seg6	1.0	-48.7032	35.78723668795901	-103.1	14.1	-12175.8	95.0584	23.98431548825189	37.6	121.8	23764.6	623.7056000000006	50.71916687643832	552.1	744.5	155926.4
7	seg7	0.0	-2.3049107142857106	32.784548611664604	-57.9	54.6	-516.2999999999997	60.99241071428571	27.523473512412203	18.3	105.8	13662.3	606.9964285714285	23.260469718615145	552.2	671.1	135967.19999999998
7	seg8	1.0	-2.3049107142857106	32.784548611664604	-57.9	54.6	-516.2999999999997	60.99241071428571	27.523473512412203	18.3	105.8	13662.3	606.9964285714285	23.260469718615145	552.2	671.1	135967.19999999998
7	seg9	1.0	-1.7687022900763416	40.53494785432183	-75.6	46.7	-231.70000000000007	60.39618320610689	24.114885348177555	30.9	124.8	7911.9	577.9114503816793	48.4295090807742	493.5	663.0	75706.4
7	seg10	1.0	-89.41964285714288	33.810379427260294	-122.6	5.5	-10015.0	116.19732142857144	32.065366997469376	43.8	153.2	13014.1	566.2294642857144	30.96905321213206	513.2	618.8	63417.7
7	seg11	0.0	-34.606976744186056	3.4318206808494063	-42.2	-28.0	-1488.1	84.1790697674419	14.903777547359564	66.3	138.0	3619.7	544.9558139534882	27.53442076134999	494.7	615.0	23433.099999999995
7	seg12	1.0	-34.606976744186056	3.4318206808494063	-42.2	-28.0	-1488.1	84.1790697674419	14.903777547359564	66.3	138.0	3619.7	544.9558139534882	27.53442076134999	494.7	615.0	23433.099999999995
7	seg13	1.0	17.33045267489714	23.80725713700925	-16.6	79.3	4211.299999999999	73.63497942386833	37.92688073929552	-1.7	113.7	17893.3	567.2806584362143	32.21968183438268	504.8	644.4	137849.2
7	seg14	1.0	-5.482399999999997	18.40150021710187	-45.7	26.7	-1370.6	65.3248	22.303273861924392	36.7	116.5	16331.2	564.2147999999999	15.390866803399993	535.7	606.1	141053.7
7	seg15	1.0	3.076399999999999	14.770193060349616	-15.3	35.9	769.0999999999998	68.05520000000003	19.654528052334403	41.4	113.0	17013.8	573.7091999999998	28.43967713178193	535.7	678.1	143427.3
7	seg16	0.0	-89.41964285714288	33.810379427260294	-122.6	5.5	-10015.0	116.19732142857144	32.065366997469376	43.8	153.2	13014.1	566.2294642857144	30.96905321213206	513.2	618.8	63417.7
7	seg17	1.0	-4.846017699115048	40.06266559287796	-84.6	38.5	-1095.2000000000005	76.03539823008852	30.49421509147192	26.3	130.1	17184.0	575.0685840707964	32.32427421157169	511.1	635.1	129965.5
8	seg1	1.0	12.568000000000003	11.44329393138182	-20.1	41.4	3142.0	36.966000000000015	9.478582383457985	26.6	61.2	9241.5	615.9487999999999	8.496904057361126	587.0	640.3	153987.2
8	seg2	1.0	-18.548995983935733	22.849054381758258	-72.4	13.2	-4618.7	61.34337349397591	7.815064118339353	29.3	76.5	15274.5	610.8522088353415	15.133433462835145	554.7	654.8	152102.2
8	seg3	1.0	12.020400000000006	6.682324733204757	-2.6	19.7	3005.1	19.386800000000008	7.943809272634881	8.5	38.1	4846.7	620.6008000000004	8.377374252115036	602.9	641.9	155150.2
8	seg4	0.0	-0.2116000000000015	14.397982686473826	-25.2	29.7	-52.89999999999986	23.85639999999999	10.150080740565564	-4.8	36.6	5964.1	627.9692	11.900526516083229	605.6	654.1	156992.3
8	seg5	1.0	-6.174390243902439	32.77489549998139	-84.6	27.7	-1518.9	43.98861788617889	16.19035245829774	9.5	66.9	10821.2	609.3252032520325	7.773125408561549	588.6	630.8	149894.0
8	seg6	1.0	3.258974358974366	24.920494616670705	-42.0	50.0	762.5999999999999	52.60769230769234	22.418620747338977	25.4	119.7	12310.2	603.2491452991458	24.66804785019626	557.2	733.0	141160.3
8	seg7	1.0	-1.35360824742268	9.4766893807767	-21.6	13.3	-262.5999999999999	51.33041237113402	16.754250201962183	35.3	87.3	9958.1	590.9005154639177	9.190013054423943	567.7	616.9	114634.7
8	seg8	1.0	-1.35360824742268	9.4766893807767	-21.6	13.3	-262.5999999999999	51.33041237113402	16.754250201962183	35.3	87.3	9958.1	590.9005154639177	9.190013054423943	567.7	616.9	114634.7
8	seg9	1.0	-55.90895522388061	56.840065571147285	-114.2	19.1	-3745.9	103.04328358208951	25.18405811714902	65.2	145.6	6903.900000000001	550.6626865671642	57.67997618310751	489.6	647.2	36894.4
8	seg10	1.0	-61.80769230769231	16.34142737097069	-95.5	-49.4	-1607.0000000000002	66.69230769230768	16.863819329169292	50.1	92.9	1734.0	553.6730769230769	22.8859472786301	507.3	582.2	14395.5
8	seg11	1.0	16.587903225806446	17.55093551748801	-36.7	48.2	4113.8	39.53911290322578	12.695924321385563	15.2	56.6	9805.7	609.9991935483871	8.394617092150746	583.8	632.7	151279.8
8	seg12	0.0	16.587903225806446	17.55093551748801	-36.7	48.2	4113.8	39.53911290322578	12.695924321385563	15.2	56.6	9805.7	609.9991935483871	8.394617092150746	583.8	632.7	151279.8
8	seg13	0.0	32.41220657276997	36.23245039088883	-75.2	68.9	6903.8	66.87840375586853	37.45424004011457	15.8	128.7	14245.1	623.5075117370892	18.53754823992415	558.0	678.9	132807.1
8	seg14	1.0	-37.49583333333333	32.68699595957252	-86.3	1.6	-5399.400000000001	88.11041666666661	34.208918425264315	32.8	136.4	12687.9	573.5909722222224	16.777373624064364	537.4	605.5	82597.1
8	seg15	1.0	-61.29760765550239	41.63985880339462	-114.5	1.6	-12811.2	106.92392344497604	38.75744598211215	32.8	149.3	22347.1	581.4124401913876	18.517167471691035	544.0	647.1	121515.2
8	seg16	1.0	12.072399999999991	5.338726275058499	-0.2	18.2	3018.1	42.6508	6.021111139980727	33.1	51.6	10662.7	604.5283999999998	7.031457419340604	591.5	619.5	151132.10000000003
8	seg17	1.0	-37.502400000000016	23.69484488744336	-69.0	23.1	-9375.6	68.97759999999998	20.14374489115667	24.8	94.7	17244.4	618.7363999999998	18.78343938260509	579.7	670.8	154684.09999999998
9	seg1	1.0	14.22	0.996875117554852	11.9	15.8	3555.0	16.785199999999996	1.3307369988093063	14.5	20.3	4196.3	626.1063999999997	6.818072971155416	610.1	639.9	156526.60000000003
9	seg2	0.0	-22.42439999999998	16.824325384395063	-44.2	30.2	-5606.1	50.64440000000005	17.156973761126977	26.3	70.6	12661.1	626.6764000000003	16.915419091467996	598.0	654.1	156669.1
9	seg3	1.0	11.793548387096775	6.091046336506161	-1.9	18.2	2924.8	46.290725806451626	10.15974200153336	35.4	88.3	11480.100000000002	604.2588709677423	8.026187100388793	582.2	623.8	149856.2
9	seg4	0.0	-3.0850467289719607	33.640937466068735	-58.9	54.6	-660.2000000000003	62.43177570093457	27.448046414764622	18.3	105.8	13360.4	605.4018691588786	23.850308022495803	520.9	671.1	129556.0
9	seg5	1.0	-48.13478260869564	31.216489632127782	-98.0	5.5	-2214.2	81.97173913043478	25.841663890461835	43.8	121.6	3770.7	552.6456521739129	22.60225754905469	513.2	615.0	25421.7
9	seg6	0.0	-385.2	0.0	-385.2	-385.2	-385.2	880.0	0.0	880.0	880.0	880.0	2842.2	0.0	2842.2	2842.2	2842.2
9	seg7	0.0	16.910222222222234	8.713755789016426	-7.8	30.0	3804.8	25.96044444444444	20.71484899031026	-18.2	59.1	5841.1	605.0635555555556	25.26758143951393	564.3	661.2	136139.3
9	seg9	1.0	-29.13639999999998	22.918306984592046	-64.4	23.3	-7284.1	45.29319999999999	14.320128273168509	24.4	71.2	11323.3	610.3748000000002	10.78075530563606	579.7	646.5	152593.7
9	seg10	0.0	-33.70571428571428	11.76198858655305	-50.6	-9.9	-8257.9	64.72775510204082	26.436310161602226	11.2	93.4	15858.3	611.17387755102	13.222681937400573	568.1	656.0	149737.6
9	seg11	1.0	-36.33411214953272	12.77014644002065	-62.6	-3.9	-7775.500000000001	66.54719626168223	16.518900717786828	34.9	91.7	14241.1	587.2981308411213	15.58417890106064	555.1	634.1	125681.8
9	seg12	1.0	-36.33411214953272	12.77014644002065	-62.6	-3.9	-7775.500000000001	66.54719626168223	16.518900717786828	34.9	91.7	14241.1	587.2981308411213	15.58417890106064	555.1	634.1	125681.8
9	seg13	1.0	-27.394166666666667	33.895892808798465	-65.9	14.5	-3287.3	133.27333333333328	58.88075199549981	40.8	199.1	15992.8	571.9216666666667	46.46529741526346	486.5	651.4	68630.6
9	seg15	1.0	-22.734146341463408	15.961319246106976	-47.0	7.6	-5592.6	79.65528455284553	18.956746673182742	37.0	100.9	19595.2	597.1313008130079	18.8713389798724	543.6	641.4	146894.30000000005
9	seg16	0.0	-55.11666666666665	0.7033649282003064	-55.8	-53.5	-661.4	56.51666666666667	5.9521471382649445	51.7	71.2	678.2	584.2083333333333	2.887460918446463	579.3	587.5	7010.499999999999
9	seg17	1.0	-4.857200000000004	38.33313720738232	-60.8	53.8	-1214.3000000000002	38.8688	22.21852350089897	19.0	78.2	9717.2	602.0524000000001	14.336552383331211	564.6	622.6	150513.1
10	seg1	1.0	-12.474799999999998	23.294539380721822	-48.8	41.4	-3118.7000000000003	52.3284	9.909968387436962	30.3	61.8	13082.1	608.61	10.492138962099189	587.0	640.3	152152.5
10	seg2	0.0	-20.42088353413654	33.35748390620463	-76.0	17.9	-5084.799999999999	46.81686746987955	15.434870180746312	1.6	76.5	11657.4	601.5714859437755	17.783240559018562	554.7	654.8	149791.3
10	seg3	1.0	15.964400000000005	1.488587464679182	14.1	19.3	3991.1	17.83080000000001	0.9086535973626012	15.1	19.3	4457.7	621.2016	6.309548116941494	603.0	634.4	155300.4
10	seg4	1.0	-85.58880000000002	25.6845267536702	-114.3	-29.3	-21397.2	101.35319999999996	27.46507909619051	37.6	126.6	25338.3	596.1580000000001	13.718173201997418	552.1	617.8	149039.5
10	seg5	1.0	31.96027397260276	35.83408012709516	-75.2	68.9	6999.3	68.4118721461187	38.05096853017161	15.8	128.7	14982.2	624.0844748858448	18.60637039416348	558.0	678.9	136674.5
10	seg6	1.0	-52.40730337078651	38.76550653896543	-112.8	1.6	-9328.5	100.55955056179776	38.60759871385024	32.8	149.3	17899.6	578.7191011235956	18.408750828266147	544.0	647.1	103012.0
10	seg7	1.0	-107.32911392405066	12.522245035689757	-117.9	-32.7	-16957.999999999996	135.04873417721512	8.553589352006322	95.4	158.1	21337.7	592.5348101265821	18.652796740161268	529.0	621.4	93620.5
10	seg9	1.0	-89.29468085106383	36.88307969043984	-122.6	5.5	-8393.699999999999	114.47446808510638	34.72554684148935	43.8	153.2	10760.600000000002	568.1117021276594	32.01329463321408	513.2	618.8	53402.5
10	seg10	0.0	-48.16190476190476	75.37898201558055	-385.2	-28.0	-1011.4	113.94285714285716	171.943400353634	66.3	880.0	2392.8	645.2095238095238	491.3911504763185	509.3	2842.2	13549.399999999998
10	seg11	1.0	-14.709274193548383	20.2819310842302	-45.2	47.8	-3647.9	102.76411290322586	12.164555632212316	67.9	120.1	25485.5	551.0447580645161	28.716236358315275	504.8	664.1	136659.10000000003
10	seg12	1.0	-14.709274193548383	20.2819310842302	-45.2	47.8	-3647.9	102.76411290322586	12.164555632212316	67.9	120.1	25485.5	551.0447580645161	28.716236358315275	504.8	664.1	136659.10000000003
