Part_id	Sc_id	answer	Mean gaze_angle_x	Standard Deviation gaze_angle_x	Minimum gaze_angle_x	Maximum gaze_angle_x	Sum gaze_angle_x	Mean gaze_angle_y	Standard Deviation gaze_angle_y	Minimum gaze_angle_y	Maximum gaze_angle_y	Sum gaze_angle_y
2	seg13	1.0	-0.0038701657458563	0.0853803142427663	-0.164	0.336	-1.4009999999999998	0.4223922651933703	0.1278110472829954	-0.141	0.631	152.906
2	seg14	1.0	0.0084797687861271	0.0813269708048526	-0.223	0.285	1.467	0.3983930635838152	0.1362378333471401	-0.037	0.704	68.922
2	seg15	1.0	0.0038709677419354	0.0753411775066976	-0.223	0.285	0.6000000000000003	0.3923290322580646	0.1348965247251924	-0.037	0.704	60.811
2	seg17	1.0	-0.0456566666666666	0.0792304158066136	-0.308	0.22	-27.394	0.4741616666666659	0.1228586811363183	-0.035	0.734	284.497
3	seg2	0.0	-0.0571839999999999	0.0592740056348479	-0.243	0.151	-35.74	0.4505583999999999	0.1084407902472127	0.148	0.673	281.59900000000005
3	seg3	1.0	-0.061496	0.0505177709722034	-0.175	0.072	-38.435	0.4089663999999998	0.108403323154966	0.232	0.669	255.604
3	seg5	1.0	0.023092561983471	0.0762098539921338	-0.342	0.228	13.971000000000002	0.4735950413223148	0.1252708522430198	-0.137	0.776	286.525
3	seg6	1.0	0.0745699588477366	0.0753263014499037	-0.342	0.241	36.241	0.4137777777777781	0.1129784567395164	-0.137	0.78	201.096
3	seg7	0.0	0.0753410404624277	0.0883652718190654	-0.269	0.343	13.034	0.4556184971098265	0.1802147213327051	-0.125	0.729	78.822
3	seg8	1.0	0.0753410404624277	0.0883652718190654	-0.269	0.343	13.034	0.4556184971098265	0.1802147213327051	-0.125	0.729	78.822
3	seg9	1.0	0.045140350877193	0.093991421519068	-0.269	0.246	12.865	0.4213298245614031	0.1493061495835922	-0.125	0.647	120.079
3	seg10	1.0	0.019901768172888	0.0688118229037227	-0.191	0.238	10.13	0.4811532416502946	0.1498333065076005	0.112	0.702	244.90700000000004
3	seg13	1.0	-0.0073225806451612	0.0730916218799336	-0.143	0.252	-2.724	0.4631720430107525	0.0819304548593532	-0.031	0.704	172.3
3	seg14	1.0	0.0207396825396825	0.0652760354666888	-0.13	0.221	6.533	0.3933492063492066	0.1413493655248963	-0.287	0.656	123.905
3	seg15	1.0	0.0070025641025641	0.0709590166554429	-0.185	0.221	2.731	0.3965358974358978	0.1371529279106028	-0.287	0.692	154.649
3	seg17	0.0	-0.0627795918367347	0.1000955074112471	-0.355	0.22	-15.380999999999997	0.46	0.1685301644410597	0.007	0.765	112.7
4	seg2	0.0	0.0508405797101448	0.0677481983929702	-0.157	0.211	31.572000000000003	0.5742383252818032	0.1097998378536437	0.219	0.776	356.602
4	seg3	1.0	0.0694506517690875	0.0753189733796992	-0.342	0.241	37.295	0.4147821229050278	0.1109831593276147	-0.137	0.78	222.738
4	seg5	0.0	0.0034685990338164	0.0567217214466081	-0.152	0.181	2.153999999999998	0.430341384863124	0.1541275880822964	0.131	0.719	267.242
4	seg6	0.0	-0.002955737704918	0.0654825944201722	-0.152	0.2	-1.8030000000000004	0.3973934426229504	0.1207472198625781	-0.146	0.768	242.41
4	seg7	0.0	0.024040404040404	0.0756342233466496	-0.175	0.221	11.900000000000002	0.3966787878787881	0.1236557777389626	-0.146	0.768	196.356
4	seg8	1.0	0.024040404040404	0.0756342233466496	-0.175	0.221	11.900000000000002	0.3966787878787881	0.1236557777389626	-0.146	0.768	196.356
4	seg9	0.0	0.0693780219780219	0.0694890453888558	-0.175	0.221	31.567	0.3734263736263735	0.1731294204562262	-0.283	0.768	169.909
4	seg10	0.0	0.080118320610687	0.0730879249866832	-0.281	0.393	20.991	0.3703282442748091	0.1993269186536803	-0.283	0.75	97.026
4	seg13	1.0	0.0012372188139059	0.0733842519258104	-0.343	0.221	0.6050000000000004	0.4257259713701436	0.1360763595341102	0.023	0.839	208.18
4	seg14	0.0	-0.0290483870967741	0.0775429386605138	-0.308	0.159	-18.01	0.4749548387096771	0.1484872685727629	-0.035	0.878	294.47200000000004
4	seg15	0.0	-0.0464467741935484	0.0772017804778426	-0.308	0.159	-28.797	0.4604483870967738	0.1362953703588993	-0.035	0.878	285.47799999999995
4	seg17	0.0	-0.009360294117647	0.0825489091026109	-0.218	0.32	-5.091999999999999	0.3582408088235294	0.1413455393580024	-0.087	0.67	194.883
5	seg2	1.0	0.0752095808383233	0.0898544286683817	-0.269	0.343	12.56	0.4506766467065868	0.1814427961011924	-0.125	0.729	75.26299999999999
5	seg3	1.0	0.0022111292962356	0.0609362813396398	-0.152	0.2	1.350999999999999	0.4193518821603924	0.1240399686478235	-0.146	0.719	256.224
5	seg5	1.0	0.0030960451977401	0.1726654347495204	-1.127	0.336	0.5480000000000003	0.3013672316384181	0.2001100986497225	-1.01	0.631	53.342
5	seg6	1.0	-0.0086359102244389	0.0720022658775622	-0.143	0.252	-3.463	0.4474164588528681	0.09918487550834	-0.141	0.637	179.41400000000002
5	seg7	1.0	-0.0036119402985074	0.0919496869600769	-0.223	0.285	-0.242	0.3063731343283582	0.1672809626713857	-0.287	0.635	20.527
5	seg8	1.0	-0.0036119402985074	0.0919496869600769	-0.223	0.285	-0.242	0.3063731343283582	0.1672809626713857	-0.287	0.635	20.527
5	seg9	1.0	0.0149068825910931	0.0678973641454003	-0.13	0.285	3.682	0.3894696356275304	0.1484079005594049	-0.287	0.656	96.199
5	seg10	0.0	0.0078521008403361	0.0740232189881525	-0.343	0.221	4.671999999999999	0.4511983193277317	0.1487537957898259	0.023	0.839	268.463
5	seg12	1.0	-0.0159370967741935	0.0778578372251486	-0.343	0.221	-9.881	0.4676112903225809	0.1497401583871839	-0.035	0.878	289.919
5	seg13	1.0	-0.0016611570247933	0.0880813442334248	-0.324	0.29	-0.6030000000000006	0.4949449035812668	0.1148514299383119	0.101	0.759	179.66500000000002
5	seg14	1.0	0.012295	0.1031167201524563	-0.341	0.276	7.377000000000001	0.4679516666666667	0.1431650422783285	-0.013	0.767	280.771
