Part_id	Sc_id	answer	meanabspathangles	meanrelpathangles	stddevabspathangles	stddevrelpathangles	sumabspathangles	sumrelpathangles
3	seg8	1.0	1.688210108	1.198739985	1.083900047	0.945545679	99.60439638	69.52691912
3	seg5	1.0	1.459194367	1.474115557	1.049701003	1.103199488	26.2654986	25.05996447
3	seg7	0.0	1.688210108	1.198739985	1.083900047	0.945545679	99.60439638	69.52691912
3	seg6	1.0	1.847969539	1.445119158	1.173229539	1.067450655	77.61472064	59.24988549
3	seg10	1.0	1.507726181	1.102358373	1.03215765	0.815758152	91.97129705	66.14150241
3	seg3	1.0	1.617858966	1.540238654	1.180409886	1.172750852	25.88574345	23.10357981
3	seg2	0.0	1.510265022	1.501093919	1.088631746	0.998916601	15.10265022	13.50984527
3	seg15	1.0	1.567475996	1.510586512	1.075021845	1.050573211	54.86165987	51.35994139
3	seg13	1.0	1.397214068	1.450839491	1.081032142	1.006693586	29.34149544	29.01678981
3	seg14	1.0	1.569193256	1.589287854	1.080594941	1.018396413	54.92176398	54.03578704
3	seg17	0.0	1.465735353	1.390604197	1.167356554	1.027344569	83.54691513	77.87383504
4	seg9	0.0	1.57788413	1.252360405	1.048487632	0.97183114	126.2307304	98.93647202
4	seg8	1.0	1.525343345	1.345028125	1.045712815	0.946321253	134.2302143	117.0174468
4	seg5	0.0	1.401037907	1.476308546	0.904899896	0.981365988	98.0726535	101.8652897
4	seg7	0.0	1.525343345	1.345028125	1.045712815	0.946321253	134.2302143	117.0174468
4	seg6	0.0	1.510997395	1.340978904	1.035900597	0.966986331	143.5447526	126.052017
4	seg10	0.0	1.518839836	1.172586545	1.001739338	0.959485772	104.7999487	79.73588508
4	seg3	1.0	1.5026157	1.332444575	1.229913368	1.141349021	106.6857147	93.27112023
4	seg2	0.0	1.446541797	1.446493779	1.036538137	0.972028258	130.1887617	128.7379463
4	seg15	0.0	1.668057467	1.347998188	1.100242287	1.050715026	136.7807123	109.1878532
4	seg13	1.0	1.522348095	1.525357546	1.17038124	1.085030196	121.7878476	120.5032462
4	seg14	0.0	1.708334957	1.485640679	1.106540437	1.054402675	141.7918014	121.8225357
4	seg17	0.0	1.546583635	1.665538238	1.118961988	1.133819633	137.6459435	146.5673649
5	seg9	1.0	1.470747341	1.130386295	1.143734322	1.016060897	77.94960905	58.78008736
5	seg8	1.0	1.526326056	1.107780618	1.184733759	1.059198091	71.73732466	50.95790845
5	seg5	1.0	1.317854707	1.081646524	1.261193221	1.032691942	43.48920534	34.61268878
5	seg7	1.0	1.526326056	1.107780618	1.184733759	1.059198091	71.73732466	50.95790845
5	seg6	1.0	1.457154947	1.163846901	1.21454798	1.111283653	74.31490231	58.19234504
5	seg10	0.0	1.465037164	1.188167298	1.099620207	0.96515977	79.11200688	62.97286678
5	seg3	1.0	1.412932635	1.251133667	1.113593269	1.012493091	73.47249701	63.80781701
5	seg2	1.0	1.382429645	1.203458297	1.055219071	0.954022072	103.6822233	89.05591399
5	seg15	1.0	1.457607084	1.113764329	1.182054421	1.004368629	49.55864084	36.75422286
5	seg13	1.0	1.260299638	1.204249397	1.220617921	1.140409071	56.71348373	52.98697347
5	seg14	1.0	1.449453246	1.198277755	1.151656298	0.998474741	55.07922334	44.33627695
5	seg12	1.0	1.60137808	1.22737217	0.949102466	0.928199077	110.4950875	83.46130756
5	seg17	1.0	1.382429089	1.335523162	1.131733826	1.064264506	56.67959264	53.42092647
6	seg9	1.0	1.597795647	1.5528156	1.129407576	0.952314296	140.606017	135.0949572
6	seg8	1.0	1.56408555	1.571136916	1.139158787	1.03069179	139.2036139	138.2600486
6	seg5	1.0	1.533241127	1.482593303	1.158080479	1.072246382	128.7922546	123.0552441
6	seg7	1.0	1.56408555	1.571136916	1.139158787	1.03069179	139.2036139	138.2600486
6	seg6	1.0	1.523071523	1.601835906	1.191223558	1.0836278	141.6456517	147.3689033
6	seg1	1.0	1.449486818	1.550213604	1.11332315	1.075690482	107.2620245	113.1655931
6	seg10	0.0	1.584464758	1.508434803	1.014962452	1.006798197	129.9261101	122.183219
6	seg3	1.0	1.506291551	1.605094043	1.068674436	1.001440841	105.4404086	110.7514889
6	seg2	0.0	1.366816007	1.532737987	1.243107184	1.18228945	105.2448326	116.488087
6	seg15	1.0	1.450298867	1.622481921	0.998872895	1.014418019	98.62032295	108.7062887
6	seg13	1.0	1.584914348	1.369448186	1.236698784	1.027603738	118.8685761	101.3391657
6	seg14	1.0	1.516486254	1.582351174	1.01609987	1.00713838	106.1540378	109.182231
6	seg12	1.0	1.593045216	1.487556141	0.914815998	0.964385409	122.6644816	113.0542667
6	seg17	1.0	1.478972761	1.555502319	1.220220156	1.123090653	116.8388481	121.3291809
7	seg16	0.0	1.461842371	1.449275859	1.119794465	1.093288825	93.55791172	91.30437914
7	seg9	1.0	1.547267164	1.262295774	1.173259686	1.059708154	40.22894628	31.55739434
7	seg8	1.0	1.475691409	1.416739255	1.099609276	1.123578045	75.26026185	70.83696273
7	seg5	1.0	1.487813734	1.408064221	0.954720772	0.794935579	55.04910815	50.69031197
7	seg4	1.0	1.537875064	1.676097588	1.143854426	1.029517362	127.6436303	137.4400022
7	seg7	0.0	1.475691409	1.416739255	1.099609276	1.123578045	75.26026185	70.83696273
7	seg6	1.0	1.463055652	1.522563196	1.122618207	1.079738789	76.07889393	77.65072298
7	seg1	0.0	1.569938773	1.561617069	1.145407258	1.035056164	89.48651003	87.45055586
7	seg10	1.0	1.443183863	1.431142586	1.120019253	1.088815243	90.92058335	88.7308403
7	seg3	1.0	1.420298863	1.253895694	1.107494042	1.044632561	78.11643747	67.71036745
7	seg2	0.0	1.545025888	1.645086486	1.116175169	1.027315621	117.4219675	123.3814864
7	seg15	1.0	1.387528237	1.578491462	1.129566404	1.112500013	48.56348831	53.66870971
7	seg13	1.0	1.511991128	1.536115661	1.151541065	1.084466008	49.89570723	49.15570115
7	seg14	1.0	1.472114297	1.615049456	1.142369975	1.182008578	54.46822899	58.14178041
7	seg11	0.0	1.455519164	1.395614717	1.105277998	1.07408166	94.60874567	89.31934186
7	seg12	1.0	1.455519164	1.395614717	1.105277998	1.07408166	94.60874567	89.31934186
7	seg17	1.0	1.512926521	1.528011449	1.187618326	1.127816247	75.64632603	74.872561
8	seg16	1.0	1.516682775	1.442520513	1.003363917	0.95280954	81.90086984	76.45358721
8	seg9	1.0	1.423471696	1.221690941	1.087988872	1.025188358	86.83177343	73.30145645
8	seg8	1.0	1.39918962	1.347074656	1.03261442	1.056426341	81.15299794	76.78325537
8	seg5	1.0	1.236307083	1.452534991	1.105436024	1.091018105	75.41473208	87.15209945
8	seg4	0.0	1.380806502	1.344436894	1.150921372	1.143764049	107.7029072	103.5216408
8	seg7	1.0	1.39918962	1.347074656	1.03261442	1.056426341	81.15299794	76.78325537
8	seg6	1.0	1.327606226	1.441674684	1.113808155	1.081865342	78.32876735	83.61713165
8	seg1	1.0	1.400397263	1.6181659	1.113353352	1.075779966	114.8325755	131.0714379
8	seg10	1.0	1.51546438	1.194766908	0.922945983	1.061040895	87.89693404	68.10171376
8	seg3	1.0	1.363781328	1.460062244	0.975398369	1.049035001	62.7339411	65.702801
8	seg2	1.0	1.488567993	1.371819065	1.151331064	1.124290696	128.0168474	116.6046205
8	seg15	1.0	1.452514302	1.225144728	1.200322958	1.161347838	65.3631436	53.90636804
8	seg13	0.0	1.507517231	1.344011555	1.225089544	1.178537052	75.37586154	65.85656621
8	seg14	1.0	1.458301765	1.316693204	1.237578512	1.222532152	67.08188118	59.25119416
8	seg11	1.0	1.568132042	1.317033641	0.923896149	1.021108924	87.81539432	72.43685025
8	seg12	0.0	1.568132042	1.317033641	0.923896149	1.021108924	87.81539432	72.43685025
8	seg17	1.0	1.319499402	1.292439094	1.178967885	1.106918833	65.97497008	63.32951563
9	seg16	0.0	1.520146985	1.437930655	0.949138456	0.928593042	130.7326407	122.2241056
9	seg9	1.0	1.586343453	1.295569494	1.107219522	1.079978521	82.48985957	66.07404418
9	seg4	0.0	1.591705084	1.461769309	1.073259529	1.078811636	27.05898643	23.38830894
9	seg7	0.0	1.483536913	1.375237156	1.052186137	1.053064095	84.56160406	77.01328073
9	seg6	0.0	1.504044558	1.346203146	1.106931298	1.091690083	49.6334704	43.07850066
9	seg1	1.0	1.659464639	1.355476694	1.059996374	1.035560573	54.76233308	43.37525422
9	seg10	0.0	1.570370577	1.342993533	0.941252518	1.038145893	86.37038173	72.5216508
9	seg3	1.0	1.540586546	1.610092044	1.16166137	1.274473579	46.21759639	46.69266929
9	seg2	0.0	1.483053503	1.422908196	0.922215288	0.876008597	53.38992609	49.80178688
9	seg15	1.0	1.444437998	1.658635222	1.242048667	1.196578152	86.6662799	97.85947809
9	seg13	1.0	1.561360155	1.543694826	1.055896206	0.844837267	109.2952109	106.514943
9	seg11	1.0	1.549569809	1.378765839	0.852120652	0.976795494	117.7673054	103.4074379
9	seg12	1.0	1.549569809	1.378765839	0.852120652	0.976795494	117.7673054	103.4074379
9	seg17	1.0	1.417747604	1.69239791	1.192211918	1.072233852	106.3310703	125.2374453
10	seg16	0.0	1.567935724	1.526077161	1.117440455	1.041142103	58.0136218	54.93877778
10	seg9	1.0	1.513583026	1.289971679	1.172029038	1.129669295	27.24449446	21.92951854
10	seg5	1.0	1.4027804	1.756237129	1.122914166	1.124937797	35.06950999	42.1496911
10	seg4	1.0	1.378553209	1.641308475	1.0470885	1.080636166	33.08527701	37.75009493
10	seg7	1.0	1.576639366	1.482556777	1.205577231	1.210591811	56.75901719	51.88948718
10	seg6	1.0	1.579737541	1.549684289	1.069176001	1.16458081	83.72608965	80.58358303
10	seg1	1.0	1.473305725	1.484195014	1.108688189	1.044001316	111.9712351	111.3146261
10	seg10	0.0	1.648760011	1.114209528	0.837319013	0.876089792	54.40908038	35.65470489
10	seg3	1.0	1.474189561	1.152296433	1.039461386	0.969729715	110.564217	85.26993603
10	seg2	0.0	1.475501297	1.518221662	1.090674499	1.015790057	106.2360934	107.793738
10	seg15	1.0	1.45864403	1.413481389	1.182034463	1.010576877	40.84203284	38.16399749
10	seg13	1.0	1.389998165	1.225863062	1.227158336	1.104236143	54.20992844	46.58279636
10	seg11	1.0	1.661352505	1.144658	1.155360543	0.968487974	38.2111076	25.18247601
10	seg12	1.0	1.661352505	1.144658	1.155360543	0.968487974	38.2111076	25.18247601
10	seg17	1.0	1.366604906	1.252014099	1.203689859	1.136152926	80.62968947	72.61681776
11	seg16	0.0	1.551372611	1.292727834	1.219946909	1.103253341	54.2980414	43.95274635
11	seg9	0.0	1.660378873	1.215684865	1.090079839	0.904560165	56.45288169	40.11760054
11	seg5	1.0	1.551797155	1.227192091	1.123540095	1.023778151	52.76110326	40.497339
11	seg4	0.0	1.460480228	1.222141774	1.239272495	1.093814103	71.56353115	58.66280514
11	seg7	0.0	1.688751662	1.319793916	1.044842681	0.970501427	74.30507312	56.7511384
11	seg6	0.0	1.677134834	1.421710955	1.063742691	1.040727082	78.82533718	65.39870391
11	seg1	0.0	1.399501088	1.426864117	1.195068735	1.120268528	30.78902393	29.96414646
11	seg10	0.0	1.610135715	1.43071596	1.19611959	1.034450582	91.77773575	80.12009375
11	seg3	1.0	1.542400665	1.340551734	0.913021732	0.831586497	32.39041396	26.81103467
11	seg2	0.0	1.303276872	1.771065586	1.040903462	1.055992836	13.03276872	15.93959027
11	seg15	0.0	1.427392271	1.28009059	0.936105009	1.04926652	45.67655269	39.6828083
11	seg13	1.0	1.558804141	1.507040431	0.788327281	1.076969881	52.9993408	49.73233423
11	seg11	0.0	1.554176328	1.391179646	1.226710848	1.055336423	85.47969803	75.12370089
11	seg12	0.0	1.554176328	1.391179646	1.226710848	1.055336423	85.47969803	75.12370089
11	seg17	1.0	1.359972886	1.373474599	1.117427564	1.141082294	70.71859007	70.04720456
12	seg16	0.0	1.44813532	1.733389618	1.093408726	1.042366303	101.3694724	119.6038837
12	seg9	1.0	1.696296019	1.392740293	1.159313782	1.021864152	150.9703457	122.5611457
12	seg5	0.0	1.399967308	1.601637034	1.183070511	1.075170686	144.1966327	163.3669775
12	seg4	0.0	1.455749201	1.435908623	1.252729403	1.185581068	123.7386821	120.6163243
12	seg7	0.0	1.518099755	1.452355914	1.18094042	1.051584464	145.7375765	137.9738118
12	seg6	0.0	1.442436442	1.517249322	1.207406206	1.105425903	148.5709535	154.7594308
12	seg1	1.0	1.35723106	1.54308426	1.166153219	1.137838678	120.7935643	135.7914149
12	seg10	0.0	1.657622899	1.412833449	1.011605716	1.004651532	134.2674548	113.0266759
12	seg3	0.0	1.436899039	1.581755696	1.039896175	0.993771622	139.3792068	151.8485468
12	seg2	0.0	1.496487817	1.429121201	1.22558008	1.127961496	136.1803913	128.6209081
12	seg15	0.0	1.313444375	1.815978292	1.095078335	1.064945534	115.583105	157.9901114
12	seg13	1.0	1.404589242	1.602064113	1.226016473	1.174650837	119.3900855	134.5733855
12	seg11	0.0	1.555097252	1.604743077	0.952914566	1.046493411	107.3017104	109.1225292
12	seg12	0.0	1.555097252	1.604743077	0.952914566	1.046493411	107.3017104	109.1225292
12	seg17	0.0	1.46030408	1.38843031	1.129550227	1.038963312	94.91976519	88.85953983
13	seg16	0.0	1.318043023	1.584446312	1.219427702	0.919623134	22.40673139	25.35114099
13	seg9	1.0	1.370722582	1.039654133	1.210952143	0.972504796	38.3802323	28.0706616
13	seg5	1.0	1.392622002	1.415311345	1.168394501	1.069418481	71.0237221	70.76556727
13	seg4	1.0	1.521689391	1.580112467	1.134940216	1.09050231	66.95433321	67.94483606
13	seg7	1.0	1.529365445	1.048460584	1.138465325	0.844925424	41.29286701	27.25997518
13	seg6	1.0	1.510206009	1.385814673	1.126263295	0.993645912	105.7144206	95.62121247
13	seg1	1.0	1.433654631	1.61547611	1.111378402	1.063804297	130.4625714	145.3928499
13	seg10	1.0	1.470041838	1.266833644	0.994691948	0.999373162	79.38225924	67.14218312
13	seg3	1.0	1.441472294	1.378974238	1.114219102	0.98204996	89.37128221	84.11742852
13	seg2	1.0	1.464885647	1.476087794	1.20629612	1.131832112	162.6023068	162.3696573
13	seg15	1.0	1.295460791	1.697063191	1.09026916	0.987185598	45.34112769	57.70014849
13	seg13	1.0	1.607272283	1.683375636	1.252241673	1.076501737	61.07634677	62.28489853
13	seg11	0.0	1.597820486	1.306714889	0.883890921	0.966381947	62.31499897	49.65516578
13	seg12	0.0	1.597820486	1.306714889	0.883890921	0.966381947	62.31499897	49.65516578
13	seg17	1.0	1.281133212	1.475471281	1.286693298	1.221386834	37.15286314	41.31319586
14	seg16	0.0	1.594182907	1.172939455	0.950104653	1.127276129	38.26038976	26.97760746
14	seg9	1.0	1.472415351	1.166739038	1.015679627	0.738557511	45.64487588	35.00217113
14	seg5	1.0	1.403557236	1.293704631	1.035458992	0.982180366	49.12450324	43.98595747
14	seg4	1.0	1.443053447	1.474635922	1.043951913	0.961982439	73.59572579	73.73179612
14	seg7	0.0	1.510737276	1.188501563	1.049866941	0.801814168	42.30064373	32.0895422
14	seg6	1.0	1.414493013	1.491514836	1.011111754	0.798373829	38.19131136	38.77938575
14	seg1	1.0	1.480654746	1.470336518	1.148502464	0.952422714	37.01636864	35.28807643
14	seg10	1.0	1.538994871	0.967849651	0.915986606	0.813247321	58.48180511	35.8104371
14	seg3	1.0	1.626684489	1.074842112	1.164953271	0.94991476	43.92048119	27.94589492
14	seg2	0.0	1.428058916	1.2451485	1.172638	1.126495431	41.41370858	34.86415799
14	seg15	1.0	1.367279432	1.424965609	1.017609361	1.038044615	61.52757443	62.69848679
14	seg13	0.0	1.361294905	1.31343822	1.139328897	1.031555666	39.47755224	36.77627016
14	seg11	0.0	1.543453758	1.147648888	0.896363636	0.999958824	49.39052027	35.57711552
14	seg12	0.0	1.543453758	1.147648888	0.896363636	0.999958824	49.39052027	35.57711552
14	seg17	0.0	1.417754919	1.38337946	1.132507945	0.9653979	55.29244186	52.56841949
15	seg16	1.0	1.605501971	1.490576428	0.937680388	0.916174488	122.0181498	111.7932321
15	seg9	1.0	1.602732163	1.285369445	1.067794305	1.105765037	133.0267695	105.4002945
15	seg5	1.0	1.567005951	1.499950562	1.090260516	1.0961248	150.4325713	142.4953034
15	seg4	0.0	1.612194003	1.292102243	1.136595564	1.018744481	120.9145502	95.61556597
15	seg7	1.0	1.58073561	1.28949629	1.082226638	1.077325786	135.9432624	109.6071847
15	seg6	0.0	1.537428071	1.398923589	1.119410499	1.116153199	141.4433826	127.3020466
15	seg1	1.0	1.477848618	1.574188913	1.019918274	1.055946249	135.9620728	143.2511911
15	seg10	0.0	1.512768019	1.495529959	1.028508857	1.110422532	86.22777707	83.74967771
15	seg3	1.0	1.514035293	1.499902725	1.11418186	1.057110469	139.2912469	136.4911479
15	seg2	0.0	1.511736542	1.576312601	0.931408474	1.068239747	139.0797618	143.4444467
15	seg15	0.0	1.521166459	1.779329438	1.051889608	1.052731924	114.0874844	131.6703784
15	seg13	1.0	1.586280712	1.516715964	1.084555563	1.101510171	158.6280712	150.1548804
15	seg11	1.0	1.56365971	1.382083918	0.921287894	0.952620833	95.38324228	82.9250351
15	seg12	0.0	1.56365971	1.382083918	0.921287894	0.952620833	95.38324228	82.9250351
15	seg17	1.0	1.420408801	1.570189006	1.025993637	1.047632629	151.9837417	166.4400346
16	seg16	1.0	1.587957949	1.331234985	1.003658028	1.028939292	127.0366359	105.1675638
16	seg9	1.0	1.614206388	1.405614948	0.911122178	0.926503574	132.3649238	113.8548108
16	seg5	1.0	1.504875937	1.449980621	1.163841915	1.072071651	84.27305248	79.74893414
16	seg4	0.0	1.522726175	1.594694823	1.129429454	1.12205288	144.6589866	149.9013134
16	seg7	1.0	1.530893813	1.38815468	0.907054178	0.898682753	90.32273496	80.51297147
16	seg6	1.0	1.507381308	1.448164535	1.138358716	1.102710839	110.0388355	104.2678465
16	seg1	1.0	1.556967804	1.63947971	1.098305777	1.130210531	123.0004565	127.8794173
16	seg10	1.0	1.651704938	1.370125234	0.851593724	1.000365856	133.7881	109.6100188
16	seg3	1.0	1.449598973	1.454266901	1.218287102	1.111247697	69.58075072	68.35054433
16	seg2	0.0	1.419184923	1.402990362	1.071043795	1.006477442	109.2772391	106.6272675
16	seg15	1.0	1.558518411	1.286088481	1.16513393	1.080829763	110.6548072	90.02619365
16	seg13	1.0	1.448600999	1.418157753	1.097887976	1.056519254	107.1964739	103.525516
16	seg11	1.0	1.678385949	1.285023413	0.849178384	0.981407058	122.5221743	92.52168571
16	seg12	1.0	1.678385949	1.285023413	0.849178384	0.981407058	122.5221743	92.52168571
16	seg17	1.0	1.479976692	1.616969225	1.22399428	1.128118	103.5983684	111.5708765
17	seg16	0.0	1.480689732	1.436193496	1.049083957	1.040709104	99.20621208	94.78877075
17	seg9	1.0	1.555250427	0.928320583	1.098883935	0.910582954	52.87851451	30.63457923
17	seg5	1.0	1.314889535	1.371954107	1.287178864	1.116398764	51.28069188	52.13425608
17	seg4	0.0	1.459104678	1.37304825	1.109569909	0.868429317	77.33254796	71.398509
17	seg7	0.0	1.596778995	1.122481793	1.147338121	0.91297632	79.83894976	55.00160786
17	seg6	1.0	1.460017282	1.296721433	1.115787556	1.007863129	96.36114059	84.28689313
17	seg1	0.0	1.520081691	1.411456258	1.073048631	0.968306553	161.1286593	148.2029071
17	seg10	1.0	1.554386247	1.172257446	0.930315058	0.937907649	85.49124361	63.30190208
17	seg3	0.0	1.563514235	1.38938097	1.097416012	1.203802042	37.52434164	31.95576231
17	seg2	0.0	1.530997496	1.434285042	1.156984114	1.071140933	62.77089735	57.37140167
17	seg15	1.0	1.514020096	1.303678359	1.084232826	1.071150407	71.15894452	59.9692045
17	seg13	1.0	1.478147401	1.423889145	1.134811743	1.000788945	141.9021505	135.2694688
17	seg11	0.0	1.561905002	1.307071441	0.821200832	0.933229683	110.8952552	91.49500088
17	seg12	0.0	1.561905002	1.307071441	0.821200832	0.933229683	110.8952552	91.49500088
17	seg17	1.0	1.396373752	1.168283769	1.182182865	1.141157394	37.70209129	30.375378
18	seg16	1.0	1.364882897	1.448926644	1.249485738	1.198159687	85.98762251	89.83345191
18	seg9	1.0	1.423352485	1.016562809	1.085970387	0.919392955	62.62750933	43.7122008
18	seg5	1.0	1.365866396	1.401816647	1.132024917	1.01938938	54.63465582	54.67084922
18	seg4	1.0	1.579805357	1.484003861	1.03624456	0.947291769	86.88929465	80.13620852
18	seg7	1.0	1.481741076	1.166146146	1.134777399	0.937431279	66.67834843	51.31043042
18	seg6	1.0	1.440244756	1.245758419	1.112367326	0.971146955	37.44636365	31.14396047
18	seg1	1.0	1.447393852	1.417391608	1.104292316	0.960084187	81.05405572	77.95653845
18	seg10	0.0	1.604414799	1.27589739	1.13034559	1.009490032	60.96776235	47.20820342
18	seg3	1.0	1.5297175	1.381545985	1.178262364	1.127311584	58.12926499	51.11720143
18	seg2	1.0	1.513990977	1.194800675	1.154078402	1.079967757	95.38143155	74.07764186
18	seg15	0.0	1.588443262	1.233522432	1.152880967	0.975558827	84.18749291	64.14316647
18	seg13	1.0	1.546006029	1.345767674	1.183095878	1.025052343	72.66228334	61.90531298
18	seg11	1.0	1.586445858	1.413214345	1.037506968	0.94497047	96.77319733	84.79286072
18	seg12	0.0	1.586445858	1.413214345	1.037506968	0.94497047	96.77319733	84.79286072
18	seg17	1.0	1.577126809	1.40027835	1.04989691	0.985091561	53.6223115	46.20918556
19	seg16	1.0	1.520807049	1.059745511	1.053310162	0.946259909	139.9142485	96.43684154
19	seg9	1.0	1.564582109	1.213895946	1.110174999	1.025120277	132.9894793	101.9672594
19	seg5	1.0	1.300426516	1.300224515	1.106534604	0.994066056	115.7379599	114.4197573
19	seg4	0.0	1.512352509	1.216728239	1.259249715	1.101939888	148.2105459	118.0226392
19	seg7	1.0	1.468058538	1.226086406	1.12770063	1.006525357	142.4016781	117.704295
19	seg6	0.0	1.447361498	1.29234229	1.182098456	1.009170662	136.0519808	120.1878329
19	seg1	0.0	1.517605364	1.325049971	1.133745704	1.054222805	130.5140613	112.6292475
19	seg10	0.0	1.543597182	1.210401793	1.013426747	1.007905226	108.0518028	83.51772371
19	seg3	1.0	1.443423321	1.175322804	1.01931146	0.978996999	121.247559	97.5517927
19	seg2	1.0	1.571601008	1.271970141	1.305692	1.17424295	141.4440907	113.2053425
19	seg15	0.0	1.615422413	1.313610976	1.095107092	1.060300974	148.618862	119.5385988
19	seg13	1.0	1.526656604	1.171325977	1.162853937	0.988196897	146.5590339	111.2759678
19	seg11	1.0	1.629927522	1.24467256	1.020852372	0.986391202	130.3942018	98.32913224
19	seg12	1.0	1.629927522	1.24467256	1.020852372	0.986391202	130.3942018	98.32913224
19	seg17	1.0	1.433156978	1.294503188	1.239156779	1.124228511	156.2141106	139.8063443
20	seg16	1.0	1.585817182	0.802540808	1.200828961	0.797147589	93.56321373	46.54736684
20	seg9	1.0	1.670180551	1.299072402	1.223518163	1.179965899	78.49848589	59.7573305
20	seg5	1.0	1.405022476	1.452358107	1.042447104	1.030205624	56.20089902	56.64196618
20	seg4	1.0	1.410622831	1.12613077	1.269128067	1.062515914	95.92235253	75.45076158
20	seg7	1.0	1.649543461	1.163377197	1.201829786	1.154843986	108.8698685	75.61951782
20	seg6	1.0	1.780071791	1.159666084	1.037119173	0.954228494	46.28186656	28.99165209
20	seg1	1.0	1.525130417	1.325775045	1.245992653	1.174587966	36.60313001	30.49282603
20	seg10	0.0	1.672556484	1.162640763	1.054383455	0.982202325	33.45112969	22.0901745
20	seg3	0.0	1.720468844	1.261578639	1.049602056	1.035061353	41.29125225	29.0163087
20	seg2	1.0	1.629925092	1.155557058	1.210364123	1.075858343	60.30722839	41.6000541
20	seg15	0.0	1.452839491	1.461769923	1.067043465	0.954658584	65.37777709	64.3178766
20	seg13	1.0	1.570643717	1.279871609	1.167724705	1.055195751	62.82574868	49.91499274
20	seg11	1.0	1.534817596	1.004773189	1.110893986	0.825606525	42.9748927	27.1288761
20	seg12	1.0	1.534817596	1.004773189	1.110893986	0.825606525	42.9748927	27.1288761
20	seg17	0.0	1.70689842	1.359068152	1.06803532	1.2706695	42.67246049	32.61763565
21	seg16	0.0	1.600489845	1.45041694	0.970376435	1.008726477	142.4435962	127.6366907
21	seg9	1.0	1.596805562	1.338834171	1.12405007	1.103766243	145.3093061	120.4950754
21	seg5	1.0	1.574042124	1.556654293	1.068186611	1.044840236	151.1080439	147.8821578
21	seg4	0.0	1.496397518	1.484726876	1.1380549	1.069574092	121.208199	118.7781501
21	seg7	0.0	1.489691482	1.416604397	1.151603302	1.1195189	138.5413078	130.3276046
21	seg6	0.0	1.425587148	1.524012816	1.109220618	1.090163446	141.1331277	149.3532559
21	seg1	0.0	1.458345364	1.692607736	1.098489923	1.054454681	107.9175569	123.5603647
21	seg10	0.0	1.60640534	1.281268577	0.948894593	0.947874321	134.9380486	106.3452919
21	seg3	1.0	1.46927289	1.311984164	0.989310342	0.937843489	124.8881956	110.2066698
21	seg2	0.0	1.573299194	1.605647236	1.134471488	1.059268568	144.7435259	146.1138985
21	seg15	1.0	1.438894283	1.503158239	0.976063848	1.072321067	110.7948598	114.2400262
21	seg13	1.0	1.549893243	1.542707881	1.211888924	1.074680354	94.54348782	92.56247284
21	seg11	0.0	1.58119732	1.380208834	0.855381472	0.95766699	131.2393776	113.1771244
21	seg12	0.0	1.58119732	1.380208834	0.855381472	0.95766699	131.2393776	113.1771244
