Part_id	Sc_id	answer	meanfixationduration	numfixations	stddevfixationduration	sumfixationduration
24	seg9	1.0	201.0689655	58	114.3466355	11662
24	seg5	1.0	177.7222222	36	77.45804804	6398
24	seg4	0.0	208.0392157	51	136.9824749	10610
24	seg7	0.0	185.0909091	55	89.27491306	10180
24	seg6	0.0	187.8431373	51	154.0231635	9580
24	seg1	1.0	239.7457627	59	241.3878403	14145
24	seg10	1.0	203.2698413	63	133.9541576	12806
24	seg3	1.0	225.7843137	51	176.9317737	11515
24	seg2	0.0	209.3239437	71	151.1128977	14862
24	seg15	1.0	180.15625	32	82.27103491	5765
24	seg13	1.0	204.1851852	54	153.8496048	11026
24	seg11	1.0	198.0606061	66	114.4786011	13072
24	seg12	1.0	198.0606061	66	114.4786011	13072
24	seg17	1.0	191.3571429	56	110.27345	10716
25	seg16	1.0	132.6666667	24	54.27279458	3184
25	seg5	1.0	179.3076923	13	133.1186092	2331
25	seg4	1.0	314.8166667	60	296.8958895	18889
25	seg7	1.0	111.7142857	7	36.90850979	782
25	seg6	1.0	111.2222222	9	47.94470194	1001
25	seg1	0.0	171.7959184	49	74.90159644	8418
25	seg10	0.0	154.75	24	121.6303202	3714
25	seg3	0.0	132.4210526	19	63.37570143	2516
25	seg2	0.0	127.4117647	17	64.65974291	2166
25	seg15	1.0	159.7058824	17	39.52809872	2715
25	seg13	1.0	140.9090909	11	43.84621887	1550
25	seg11	1.0	143.3	10	65.1750634	1433
25	seg12	1.0	143.3	10	65.1750634	1433
25	seg17	1.0	152.2380952	21	69.08828031	3197
