Part_id	Sc_id	answer	meanabspathangles	meanrelpathangles	stddevabspathangles	stddevrelpathangles	sumabspathangles	sumrelpathangles
5	seg3	1.0	1.400016949	1.176631641	1.117191982	1.000789432	61.60074576	50.59516057
5	seg2	1.0	1.336089849	1.192815297	1.073658068	0.918643398	73.48494171	64.41202606
5	seg15	1.0	1.559859653	1.088253251	1.137617801	0.930045986	43.67607028	29.38283778
5	seg13	1.0	1.41434318	1.018174163	1.219014587	1.01870053	48.08766813	33.59974739
5	seg14	1.0	1.563611012	0.988390702	1.102169546	0.891092588	37.52666429	22.73298616
5	seg12	1.0	1.685029842	1.219051363	0.872411878	0.898922017	85.93652194	60.95256813
5	seg17	1.0	1.351222639	1.33504321	1.108646872	1.073851619	47.29279236	45.39146913
6	seg9	1.0	1.554263782	1.525676948	1.143392136	0.977960439	85.48450801	82.3865552
6	seg8	1.0	1.580522	1.636809493	1.130524302	0.963163348	93.25079801	94.93495057
6	seg5	1.0	1.458232614	1.559089841	1.230011934	1.109044491	75.82809595	79.5135819
6	seg7	1.0	1.580522	1.636809493	1.130524302	0.963163348	93.25079801	94.93495057
6	seg6	1.0	1.580861917	1.525148354	1.132711972	1.030291624	98.01343885	93.03404958
6	seg1	1.0	1.414797714	1.462514167	1.190155876	1.110347826	60.83630171	61.425595
6	seg10	0.0	1.600934133	1.54204902	0.953564676	1.026835879	86.4504432	81.72859807
6	seg3	1.0	1.490262807	1.61639286	1.139093984	0.97320863	71.53261472	75.97046441
6	seg2	0.0	1.535107874	1.462940501	1.178523311	1.08725265	73.68517794	68.75820353
6	seg15	1.0	1.495396906	1.562945399	1.020654554	0.966416886	71.77905148	73.45843376
6	seg13	1.0	1.567235173	1.352996875	1.223108719	1.007262768	75.22728831	63.59085315
6	seg14	1.0	1.504187141	1.642764152	1.080895692	0.996257012	72.20098278	77.20991513
6	seg12	1.0	1.6295914	1.476478239	0.811112253	0.935954921	81.47956999	72.34743369
6	seg17	1.0	1.484977066	1.529800302	1.156332668	1.039583561	78.70378452	79.54961568
7	seg16	0.0	1.530654206	1.504026473	1.05906474	1.064334272	75.00205608	72.19327071
7	seg9	1.0	1.333995398	1.449806378	1.164523932	1.027428724	20.00993098	20.29728929
7	seg8	1.0	1.465445861	1.316153241	1.155779625	1.090773643	51.29060512	44.74921021
7	seg5	1.0	1.410204799	1.376651294	1.072732695	0.708506153	23.97348158	22.02642071
7	seg4	1.0	1.548420726	1.663395283	1.180030562	1.049847161	89.80840213	94.81353112
7	seg7	0.0	1.465445861	1.316153241	1.155779625	1.090773643	51.29060512	44.74921021
7	seg6	1.0	1.484502959	1.557167742	1.128207526	1.154444123	62.34912429	63.84387741
7	seg1	0.0	1.607996544	1.59656638	1.132991545	1.043970452	82.00782375	79.82831902
7	seg10	1.0	1.498377227	1.478111806	1.069097262	1.070262497	70.42372967	67.99314307
7	seg3	1.0	1.404364644	1.277483343	1.102975923	1.085838484	70.2182322	62.59668379
7	seg2	0.0	1.556684971	1.457158197	1.064158076	0.994392458	65.38076879	59.74348606
7	seg15	1.0	1.300537666	1.563088859	1.101513247	1.10698006	28.61182866	32.82486604
7	seg13	1.0	1.559599663	1.536885907	1.121699082	1.074268297	46.78798988	44.56969131
7	seg14	1.0	1.058828773	1.692388263	1.127760796	1.255369054	14.82360282	22.00104742
7	seg11	0.0	1.489452181	1.398084815	1.066532087	1.048255988	55.10973069	50.33105334
7	seg12	1.0	1.489452181	1.398084815	1.066532087	1.048255988	55.10973069	50.33105334
7	seg17	1.0	1.416625552	1.29489037	1.128355535	1.033458171	36.83226436	32.37225924
8	seg16	1.0	1.498974622	1.339233376	1.109971996	0.946825465	38.97334017	33.4808344
8	seg9	1.0	1.407657926	1.036921665	1.0529097	1.003904272	50.67568532	36.29225827
8	seg8	1.0	1.410811726	1.422799332	1.074935442	1.046404485	57.84328076	56.91197326
8	seg5	1.0	1.071348996	1.704344745	1.0467008	1.066920312	35.35451687	54.53903184
8	seg4	0.0	1.326526359	1.340790026	1.133993831	1.14318264	70.30589703	69.72108135
8	seg7	1.0	1.410811726	1.422799332	1.074935442	1.046404485	57.84328076	56.91197326
8	seg6	1.0	1.449353719	1.301088334	1.059059557	1.035776476	59.42350249	52.04353336
8	seg1	1.0	1.282194962	1.6317905	1.091908276	1.040114933	66.67413802	83.22131547
8	seg10	1.0	1.540528643	1.266068811	0.920601595	1.07210244	67.78326028	54.44095888
8	seg3	1.0	1.307984879	1.611037992	1.095369875	1.096770007	31.39163709	37.05387382
8	seg2	1.0	1.559320784	1.188166329	1.141227151	1.093845843	91.99992626	68.9136471
8	seg15	1.0	1.504511695	1.092703227	1.248000171	1.166186047	42.12632746	29.50298713
8	seg13	0.0	1.532470548	1.478570345	1.178866096	1.194673604	58.23388084	54.70710275
8	seg14	1.0	1.530582911	1.048853437	1.312101419	1.183748157	45.91748733	30.41674968
8	seg11	1.0	1.594234002	1.576952365	0.91434813	0.938940547	62.1751261	59.92418986
8	seg12	0.0	1.594234002	1.576952365	0.91434813	0.938940547	62.1751261	59.92418986
8	seg17	1.0	1.324176718	1.35712449	1.140213568	1.087111739	59.58795233	59.71347756
9	seg16	0.0	1.455321834	1.514338748	0.981196799	0.91524259	87.31931003	89.34598611
9	seg9	1.0	1.605312236	1.190343115	1.222240457	1.13846755	44.94874262	32.13926412
9	seg4	0.0	1.502585031	1.498975054	1.041468446	1.105999677	24.0413605	22.48462581
9	seg7	0.0	1.537032532	1.376905498	1.085934297	1.077859661	64.55536636	56.45312542
9	seg6	0.0	1.504044558	1.346203146	1.106931298	1.091690083	49.6334704	43.07850066
9	seg1	1.0	1.582169922	1.218520409	1.064663848	1.014617087	33.22556836	24.37040818
9	seg10	0.0	1.57991492	1.425586377	0.933759761	1.062313486	69.51625647	61.30021422
9	seg3	1.0	1.387943433	2.013473093	1.231450882	1.164662031	26.37092523	36.24251567
9	seg2	0.0	1.486973695	1.42950267	0.955301208	0.885474067	47.58315823	44.31458277
9	seg15	1.0	1.37135395	1.677793964	1.253761196	1.200021948	58.96821985	70.46734647
9	seg13	1.0	1.632006582	1.58184341	1.036315404	0.838507387	68.54427644	64.85557979
9	seg11	1.0	1.586663514	1.345999227	0.823922051	0.909016039	80.91983923	67.29996136
9	seg12	1.0	1.586663514	1.345999227	0.823922051	0.909016039	80.91983923	67.29996136
9	seg17	1.0	1.497255098	1.753950091	1.213406838	1.051197202	68.87373452	78.9277541
10	seg16	0.0	1.450744935	1.602977458	1.12017581	1.051647553	42.07160312	44.88336882
10	seg9	1.0	1.574788304	1.160675865	1.147463111	1.036628095	23.62182456	16.24946212
10	seg5	1.0	1.507364194	1.692663906	1.110183907	1.139924137	34.66937647	37.23860592
10	seg4	1.0	1.446288028	1.792129746	1.08475657	1.126360946	27.47947253	32.25833543
10	seg7	1.0	1.460724247	1.393068302	1.168235583	1.227756379	17.52869096	15.32375132
10	seg6	1.0	1.631714716	1.464735983	1.253614538	1.236642185	42.42458261	36.61839958
10	seg1	1.0	1.422342605	1.568070444	1.180166116	1.114048679	59.73838939	64.29088822
10	seg10	0.0	1.598282377	1.118154263	0.714539343	0.892051152	39.95705942	26.83570231
10	seg3	1.0	1.478769944	1.216918737	1.104796805	0.966817357	73.93849721	59.62901813
10	seg2	0.0	1.531844034	1.431358134	1.069054057	0.973922514	73.52851364	67.27383229
10	seg15	1.0	1.355930122	1.687841475	1.096504523	0.80873276	14.91523134	16.87841475
10	seg13	1.0	1.346591646	1.382040292	1.14896323	1.08686409	33.66479116	33.168967
10	seg11	1.0	1.841009459	1.307523955	1.121979831	0.984253742	34.97917972	23.53543119
10	seg12	1.0	1.841009459	1.307523955	1.121979831	0.984253742	34.97917972	23.53543119
10	seg17	1.0	1.301590009	1.390388908	1.216829579	1.21093928	49.46042032	51.4443896
11	seg16	0.0	1.718350706	1.405482113	1.063001957	0.936716743	30.93031271	23.89319592
11	seg9	0.0	1.525010816	1.101263558	1.16324477	0.754401932	27.45019468	18.72148049
11	seg5	1.0	1.585365385	1.427649943	1.157387462	1.086943216	34.87803848	29.9806488
11	seg4	0.0	1.491387239	1.153135693	1.291526469	1.106084031	62.63826405	47.2785634
11	seg7	0.0	1.740422621	1.36266853	1.017801617	0.98120347	41.77014291	31.34137619
11	seg6	0.0	1.736772036	1.32246156	1.055048304	1.022740961	60.78702124	44.96369304
11	seg1	0.0	1.267066641	1.406138917	1.118167174	1.024886246	15.2047997	15.46752809
11	seg10	0.0	1.581223251	1.400355614	1.258284093	1.093052999	74.31749279	64.41635826
11	seg3	1.0	1.344404212	1.4288544	0.965652296	1.086322706	10.75523369	10.0019808
11	seg15	0.0	1.447385218	1.12578268	1.167651047	1.033416832	11.57908174	7.880478759
11	seg13	1.0	1.584676598	1.506028306	0.743016916	1.139461438	45.95562134	42.16879258
11	seg11	0.0	1.484376353	1.218293928	1.295848168	1.154451552	34.14065611	26.80246641
11	seg12	0.0	1.484376353	1.218293928	1.295848168	1.154451552	34.14065611	26.80246641
11	seg17	1.0	1.255441539	1.686798251	0.875694434	1.049508269	32.64148002	42.16995628
12	seg16	0.0	1.38438732	1.765060824	1.13676245	1.083537776	62.2974294	77.66267626
12	seg9	1.0	1.639377003	1.279588032	1.131364207	1.006562347	96.7232432	74.21610587
12	seg5	0.0	1.334056264	1.564192213	1.224793155	1.147859244	88.04771345	101.6724938
12	seg4	0.0	1.555494804	1.310679838	1.2398107	1.147700503	87.10770901	72.08739111
12	seg7	0.0	1.680200389	1.408714964	1.22042809	1.042941497	99.13182293	81.7054679
12	seg6	0.0	1.484105567	1.519653043	1.167189927	1.037244716	97.95096745	98.77744776
12	seg1	1.0	1.428215213	1.299716131	1.169348229	1.160342234	71.41076064	63.68609044
12	seg10	0.0	1.643825896	1.54466547	0.916637363	1.024351051	80.54746892	74.14394254
12	seg3	0.0	1.434084107	1.54260806	1.072999054	0.931238068	88.91321465	94.09909165
12	seg2	0.0	1.58493694	1.514243247	1.165617857	1.063354438	90.34140557	84.79762182
12	seg15	0.0	1.364994949	1.838761776	1.109859009	0.976632872	80.53470197	106.648183
12	seg13	1.0	1.309533685	1.665408523	1.269918718	1.263720205	70.71481897	88.2666517
12	seg11	0.0	1.539285093	1.62460425	0.955753285	1.030692709	66.18925899	68.2333785
12	seg12	0.0	1.539285093	1.62460425	0.955753285	1.030692709	66.18925899	68.2333785
12	seg17	0.0	1.489089545	1.469547017	1.085095226	0.9395722	67.00902952	64.66006873
13	seg16	0.0	1.318043023	1.584446312	1.219427702	0.919623134	22.40673139	25.35114099
13	seg9	1.0	1.333808068	1.15700635	1.231522235	1.096955515	24.00854523	19.66910795
13	seg5	1.0	1.486400837	1.460298097	1.217889936	1.03128422	28.2416159	26.28536575
13	seg4	1.0	1.550599974	1.674293596	1.088695536	1.056886815	54.27099909	56.92598227
13	seg7	1.0	1.43116196	0.897220704	1.138933731	0.75495942	22.89859136	13.45831056
13	seg6	1.0	1.485859059	1.332966423	1.107825633	0.959652298	92.12326167	81.31095177
13	seg1	1.0	1.443240518	1.444749722	1.100954225	1.009866171	70.71878537	69.34798667
13	seg10	1.0	1.499910292	1.277642496	0.959833261	0.971823012	76.49542489	63.8821248
13	seg3	1.0	1.456215532	1.183196015	1.20903994	1.020013573	36.40538831	28.39670436
13	seg2	1.0	1.565476652	1.489855177	1.197717708	1.098472634	111.1488423	104.2898624
13	seg15	1.0	1.202584398	1.762969265	1.003293699	0.903150466	27.65944115	38.78532382
13	seg13	1.0	1.522313879	1.698185815	1.267903527	1.149165737	41.10247473	44.15283118
13	seg11	0.0	1.504912322	1.579563161	1.132652073	0.789850309	7.524561612	6.318252645
13	seg12	0.0	1.504912322	1.579563161	1.132652073	0.789850309	7.524561612	6.318252645
13	seg17	1.0	1.189047929	1.303027367	1.346917288	1.265522745	19.02476686	19.54541051
14	seg16	0.0	1.629580475	1.29610424	0.980013656	1.213432074	30.96202902	23.32987632
14	seg9	1.0	1.480250752	1.216115014	1.000454348	0.792837082	38.48651956	30.40287536
14	seg5	1.0	1.427961585	1.365859692	1.052920588	0.988442435	45.69477071	42.34165044
14	seg4	1.0	1.512360881	1.349657973	1.116165513	0.942233653	48.39554819	41.83939715
14	seg7	0.0	1.451082305	1.064529235	1.047776202	0.727526726	27.5705638	19.16152622
14	seg6	1.0	1.476771424	1.353401759	1.098160655	0.811695104	19.19802851	16.2408211
14	seg1	1.0	1.42869767	1.265297851	1.173416366	0.93650106	18.57306972	15.18357421
14	seg10	1.0	1.518755849	1.03741734	0.931496531	0.925826559	36.45014038	23.86059882
14	seg3	1.0	1.424815683	0.826168582	1.184181087	0.762513205	19.94741956	10.74019156
14	seg2	0.0	1.423585815	1.310429661	1.186656023	1.134481359	31.31888792	27.51902289
14	seg15	1.0	1.384917987	1.378654558	1.023949311	0.994449575	44.31737558	42.73829129
14	seg13	0.0	1.23054282	1.479435635	1.111459986	1.084749538	23.38031358	26.62984144
14	seg11	0.0	1.642290432	1.258673929	0.864885525	1.139568782	24.63435648	17.62143501
14	seg12	0.0	1.642290432	1.258673929	0.864885525	1.139568782	24.63435648	17.62143501
14	seg17	0.0	1.399888382	1.511458885	1.110472441	0.93961666	48.99609336	51.3896021
15	seg16	1.0	1.606419737	1.482782739	0.929873382	0.950757252	102.8108632	93.41531258
15	seg9	1.0	1.532813266	1.416120877	1.018357478	1.158249788	79.70628981	72.22216472
15	seg5	1.0	1.544552971	1.512375912	1.109186703	1.13320569	94.21773122	90.7425547
15	seg4	0.0	1.605644014	1.225035852	1.143129167	1.047109785	93.12735282	69.82704355
15	seg7	1.0	1.651275021	1.166283781	1.088397147	1.030230034	95.77395121	66.47817552
15	seg6	0.0	1.562440312	1.318162097	1.112852176	1.09412897	90.62153812	75.13523955
15	seg1	1.0	1.449223495	1.572823018	1.025166218	1.102877811	82.60573919	88.07808898
15	seg10	0.0	1.441393343	1.484999523	0.921330864	1.086435495	41.80040695	41.57998663
15	seg3	1.0	1.542934024	1.368410032	1.187559036	1.017322838	92.57604141	80.73619188
15	seg2	0.0	1.533793707	1.60998886	0.846902713	1.084262201	92.02762241	94.98934275
15	seg15	0.0	1.422482087	1.799766676	1.107591999	1.013223291	65.43417599	80.98950044
15	seg13	1.0	1.598024769	1.497696208	1.058547198	1.096218057	103.87161	95.85255734
15	seg11	1.0	1.638524373	1.43082369	0.864667325	0.894359222	67.17949929	57.2329476
15	seg12	0.0	1.638524373	1.43082369	0.864667325	0.894359222	67.17949929	57.2329476
15	seg17	1.0	1.474739585	1.488631012	0.996497858	0.997347461	110.6054689	110.1586949
16	seg16	1.0	1.584975814	1.304579541	1.112026623	1.054247966	82.41874235	66.5335566
16	seg9	1.0	1.639412044	1.339546704	0.92470667	0.91982845	85.24942629	68.31688188
16	seg5	1.0	1.297695143	1.397604388	1.190669621	1.096707993	44.12163487	46.12094479
16	seg4	0.0	1.49772103	1.579839541	1.183691172	1.193575642	98.84958795	102.6895701
16	seg7	1.0	1.524930489	1.408766615	0.891576294	0.901899185	85.39610736	77.48216384
16	seg6	1.0	1.623274443	1.493013588	1.047137963	1.069059572	84.41027103	76.14369297
16	seg1	1.0	1.612643777	1.498347669	1.200948801	1.118442422	75.79425752	68.92399278
16	seg10	1.0	1.61733879	1.396863312	0.811716313	1.07155032	84.10161706	71.24002889
16	seg3	1.0	1.46355394	1.564477006	1.224611333	1.099324295	46.83372607	48.49878717
16	seg2	0.0	1.463200015	1.389476495	1.041942653	1.00515101	76.0864008	70.86330125
16	seg15	1.0	1.517077333	1.403612635	1.234842911	1.119569797	69.78555731	63.16256859
16	seg13	1.0	1.507104572	1.286929988	1.089098691	1.052533073	73.84812403	61.77263941
16	seg11	1.0	1.654212639	1.279646035	0.825018891	0.996701406	84.3648446	63.98230177
16	seg12	1.0	1.654212639	1.279646035	0.825018891	0.996701406	84.3648446	63.98230177
16	seg17	1.0	1.393886709	1.643026061	1.19121366	1.070922996	79.45154242	92.00945941
17	seg16	0.0	1.393976902	1.413953647	1.162312139	1.081895243	61.33498367	60.80000682
17	seg9	1.0	1.549902871	1.019513173	1.056539762	0.941538912	40.29747464	25.48782932
17	seg5	1.0	1.54658573	0.94747482	1.269917739	0.715600317	20.10561449	11.36969784
17	seg4	0.0	1.478469251	1.411057051	1.102168257	0.840820946	66.53111628	62.08651024
17	seg7	0.0	1.615975919	0.623523998	1.300116039	0.732337569	17.77573511	6.235239977
17	seg6	1.0	1.426484106	1.327586037	1.105083328	1.017210663	88.44201458	80.98274826
17	seg1	0.0	1.440587178	1.404698349	1.082488951	0.984366293	93.63816658	89.90069437
17	seg10	1.0	1.544049234	1.160854349	0.873318597	0.951200411	66.39411706	48.75588264
17	seg3	0.0	1.592597012	1.376611636	1.143709654	1.168810981	35.03713427	28.90884435
17	seg2	0.0	1.613404378	1.422878372	1.305157676	1.153896803	22.58766129	18.49741884
17	seg15	1.0	1.386777271	1.345464889	0.979167473	1.028537364	36.05620905	33.63662221
17	seg13	1.0	1.68098219	1.486413568	1.059739605	0.969043521	107.5828601	93.64405475
17	seg11	0.0	1.599844501	1.426767048	0.795873415	0.897188304	92.79098106	81.32572173
17	seg12	0.0	1.599844501	1.426767048	0.795873415	0.897188304	92.79098106	81.32572173
17	seg17	1.0	1.304275014	1.121215426	1.28028101	1.23587325	7.825650086	5.606077131
18	seg16	1.0	1.279049927	1.411941942	1.279246464	1.221550142	69.06869607	74.83292295
18	seg9	1.0	1.411975256	1.106457931	1.142408083	1.015039123	45.18320819	34.30019586
18	seg5	1.0	1.410374561	1.477528371	1.223682207	1.075302776	40.90086226	41.37079438
18	seg4	1.0	1.728360606	1.553685747	1.013304178	0.944384136	65.67770303	57.48637266
18	seg7	1.0	1.464295583	1.075530384	1.118578391	0.935826229	54.17893657	38.71909382
18	seg6	1.0	1.523325161	1.162441392	1.095132958	0.80198432	28.94317807	20.92394505
18	seg1	1.0	1.39911915	1.088615989	1.072086281	0.950756006	36.37709789	27.21539974
18	seg10	0.0	1.609862205	1.272926227	1.131365578	1.00451586	46.68600393	35.64193434
18	seg3	1.0	1.603960894	1.55368826	1.124186838	1.100381509	30.47525698	27.96638867
18	seg2	1.0	1.520098569	1.324469693	1.223848272	1.150929363	69.92453418	59.60113618
18	seg15	0.0	1.621756127	1.281160653	1.096865578	0.946787948	48.6526838	37.15365892
18	seg13	1.0	1.575733575	1.336768395	1.191490748	1.031324936	59.87787587	49.4604306
18	seg11	1.0	1.501746168	1.500358654	1.021309323	0.941681145	64.57508522	63.01506349
18	seg12	0.0	1.501746168	1.500358654	1.021309323	0.941681145	64.57508522	63.01506349
18	seg17	1.0	2.057502686	1.794760437	1.107579656	0.861736339	18.51752418	14.3580835
19	seg16	1.0	1.532428644	1.050837607	1.178114699	1.026609357	95.01057591	64.10109403
19	seg9	1.0	1.463702859	1.191091827	1.110056507	1.038658696	74.64884581	59.55459135
19	seg5	1.0	1.316641468	1.280121914	1.160122963	0.98904297	71.09863928	67.84646142
19	seg4	0.0	1.474732949	1.26275569	1.239170654	1.077320479	101.7565735	85.86738692
19	seg7	1.0	1.556420457	1.152102456	1.089988369	0.988950527	102.7237501	74.88665961
19	seg6	0.0	1.491036197	1.335149969	1.166700726	1.02990672	95.42631664	84.11444803
19	seg1	0.0	1.567460059	1.166540137	1.224068458	1.128348509	78.37300296	57.1604667
19	seg10	0.0	1.677596406	1.312141479	0.966005636	1.016987954	75.49183827	57.73422508
19	seg3	1.0	1.51298083	1.138035699	1.007856299	1.001379148	86.2399073	63.72999916
19	seg2	1.0	1.643729298	1.246451636	1.310561121	1.193612318	100.2674872	74.78709819
19	seg15	0.0	1.650677382	1.384146024	1.095812425	1.060691276	99.04064289	81.66461544
19	seg13	1.0	1.537915683	1.157168741	1.198461363	1.031576714	92.27494097	68.2729557
19	seg11	1.0	1.610595186	1.129005848	0.949200721	0.911200917	96.63571115	66.61134504
19	seg12	1.0	1.610595186	1.129005848	0.949200721	0.911200917	96.63571115	66.61134504
19	seg17	1.0	1.43049021	1.374429986	1.229491612	1.062670485	100.1343147	94.83566904
20	seg16	1.0	1.585817182	0.802540808	1.200828961	0.797147589	93.56321373	46.54736684
20	seg9	1.0	1.720223147	1.116805363	1.148649834	1.060413236	29.2437935	17.8688858
20	seg5	1.0	1.093546973	1.576240846	1.178954706	1.251460864	18.59029854	25.21985353
20	seg4	1.0	1.362348793	1.155850958	1.254731724	1.099987605	73.56683483	61.2601008
20	seg7	1.0	1.681560662	1.333999153	1.271553452	1.218686582	70.62554781	54.69396529
20	seg6	1.0	1.675517628	0.950621517	0.920606182	0.701029501	20.10621154	10.45683669
20	seg1	1.0	1.57722171	1.304785484	1.248820928	1.225918857	33.12165591	26.09570968
20	seg10	0.0	1.646275492	1.086969566	0.839135571	0.717303926	13.17020393	7.608786964
20	seg3	0.0	1.611009334	1.094537015	0.968483101	0.913051961	32.22018667	20.79620328
20	seg2	1.0	1.587812385	1.161847933	1.182513356	1.038310641	53.98562109	38.34098179
20	seg15	0.0	1.39908786	1.434358205	1.049801715	0.951827978	50.36716295	50.20253719
20	seg13	1.0	1.621545887	1.327855297	1.21768923	1.098746516	43.78173894	34.52423772
20	seg11	1.0	1.47689985	0.796678192	1.206322492	0.6593824	29.537997	15.13688566
20	seg12	1.0	1.47689985	0.796678192	1.206322492	0.6593824	29.537997	15.13688566
20	seg17	0.0	1.142737972	0.75582331	1.22518506	1.263315102	10.28464175	6.046586477
21	seg16	0.0	1.588166057	1.498575662	1.013991637	1.053924763	88.93729919	82.42166139
21	seg9	1.0	1.618687017	1.343580498	1.122894685	1.106550568	98.73990805	80.61482987
21	seg5	1.0	1.455401226	1.509830338	1.065520334	1.080675776	90.23487604	92.09965063
21	seg4	0.0	1.51584387	1.433880609	1.117600543	1.064828474	109.1407586	101.8055232
21	seg7	0.0	1.562215882	1.38649534	1.176522316	1.127639534	93.73295291	81.80322507
21	seg6	0.0	1.466067404	1.4072808	1.123988777	1.110462602	90.89617904	85.84412878
21	seg1	0.0	1.406524634	1.663822514	1.068938244	1.059297398	67.51318243	78.19965814
21	seg10	0.0	1.532124795	1.200855735	0.849257694	0.897530042	81.20261412	62.44449822
21	seg3	1.0	1.473541129	1.291026371	0.989698917	0.875936374	78.09767984	67.13337129
21	seg2	0.0	1.685257757	1.615351449	1.088352149	1.040296019	101.1154654	95.30573547
21	seg15	1.0	1.409503614	1.525685483	0.975585582	1.050779634	84.57021687	90.01544351
21	seg13	1.0	1.554738946	1.622111685	1.257038544	1.130206891	49.75164626	50.28546224
21	seg11	0.0	1.618006505	1.426565489	0.837765447	0.933400189	95.46238377	82.74079835
21	seg12	0.0	1.618006505	1.426565489	0.837765447	0.933400189	95.46238377	82.74079835
