Part_id	Sc_id	answer	Mean AU01_r	Standard Deviation AU01_r	Minimum AU01_r	Maximum AU01_r	Sum AU01_r	Mean AU02_r	Standard Deviation AU02_r	Minimum AU02_r	Maximum AU02_r	Sum AU02_r	Mean AU04_r	Standard Deviation AU04_r	Minimum AU04_r	Maximum AU04_r	Sum AU04_r	Mean AU05_r	Standard Deviation AU05_r	Minimum AU05_r	Maximum AU05_r	Sum AU05_r	Mean AU06_r	Standard Deviation AU06_r	Minimum AU06_r	Maximum AU06_r	Sum AU06_r	Mean AU07_r	Standard Deviation AU07_r	Minimum AU07_r	Maximum AU07_r	Sum AU07_r	Mean AU09_r	Standard Deviation AU09_r	Minimum AU09_r	Maximum AU09_r	Sum AU09_r	Mean AU10_r	Standard Deviation AU10_r	Minimum AU10_r	Maximum AU10_r	Sum AU10_r	Mean AU12_r	Standard Deviation AU12_r	Minimum AU12_r	Maximum AU12_r	Sum AU12_r	Mean AU14_r	Standard Deviation AU14_r	Minimum AU14_r	Maximum AU14_r	Sum AU14_r	Mean AU15_r	Standard Deviation AU15_r	Minimum AU15_r	Maximum AU15_r	Sum AU15_r	Mean AU17_r	Standard Deviation AU17_r	Minimum AU17_r	Maximum AU17_r	Sum AU17_r	Mean AU20_r	Standard Deviation AU20_r	Minimum AU20_r	Maximum AU20_r	Sum AU20_r	Mean AU23_r	Standard Deviation AU23_r	Minimum AU23_r	Maximum AU23_r	Sum AU23_r	Mean AU25_r	Standard Deviation AU25_r	Minimum AU25_r	Maximum AU25_r	Sum AU25_r	Mean AU26_r	Standard Deviation AU26_r	Minimum AU26_r	Maximum AU26_r	Sum AU26_r	Mean AU45_r	Standard Deviation AU45_r	Minimum AU45_r	Maximum AU45_r	Sum AU45_r
1	seg2	1.0	0.9558981233243968	0.4908536748397805	0.0	1.98	356.54999999999995	0.1926005361930295	0.4034707914716481	0.0	1.99	71.84	0.2808042895442358	0.3556007593287997	0.0	1.12	104.74	0.2197319034852547	0.2535695471771525	0.0	1.01	81.96	1.0041554959785526	0.4204002273502252	0.0	1.94	374.55	0.6318766756032168	0.6320961475526317	0.0	2.72	235.69	0.2937801608579087	0.2861923928391686	0.0	1.19	109.58	0.3919034852546917	0.2639052379152659	0.0	1.4	146.18	0.5539410187667562	0.3515027360703099	0.0	1.45	206.62	1.21426273458445	0.6452838231909108	0.0	3.68	452.9200000000001	0.1244235924932976	0.2666322641188253	0.0	1.43	46.40999999999999	0.8566756032171573	0.4257397842997856	0.0	1.93	319.54	0.0294638069705093	0.0845789565819945	0.0	0.5	10.99	0.2340482573726541	0.4444274779916455	0.0	1.96	87.3	0.5581233243967826	0.4575827803544232	0.0	1.85	208.18	0.1464343163538874	0.4284649251296488	0.0	1.96	54.620000000000005	0.2377747989276138	0.4143978902973184	0.0	1.9	88.69
1	seg3	1.0	0.5597066666666665	1.0506590537795268	0.0	3.73	209.89	0.1311466666666666	0.3116844854799299	0.0	1.39	49.18000000000001	0.6087199999999998	0.3281454376746181	0.0	1.2	228.27	0.0838133333333332	0.2259465832644721	0.0	1.3	31.43	0.2080533333333334	0.1746102626486261	0.0	0.68	78.02000000000001	1.6686399999999986	0.8797763449119708	0.0	3.14	625.74	0.0006399999999999	0.0053780789630994	0.0	0.07	0.24	0.0921066666666665	0.1181731580727573	0.0	0.61	34.540000000000006	0.0923733333333333	0.1726529291832481	0.0	0.63	34.64	0.2292266666666667	0.2504740877261007	0.0	1.14	85.96000000000001	0.1294133333333334	0.1953190274624798	0.0	0.91	48.53	0.7519199999999998	0.498482544261415	0.0	1.91	281.97	0.1126933333333333	0.2011114432900884	0.0	1.03	42.260000000000005	0.0001066666666666	0.0014566933635997	0.0	0.02	0.04	0.7684266666666667	0.6256251736907299	0.0	2.25	288.16	0.6399199999999998	0.6311971643366806	0.0	2.22	239.97	0.7145066666666661	0.7434651908163254	0.0	2.83	267.94
1	seg5	1.0	1.3342587601078173	0.5988454101239276	0.0	2.61	495.01	0.3723719676549863	0.3854185692204022	0.0	1.74	138.14999999999998	0.2453099730458222	0.3593676662557918	0.0	1.35	91.01	0.0359568733153638	0.0964342060244784	0.0	0.6	13.34	0.360754716981132	0.3752102328188584	0.0	1.74	133.84	0.7812129380053906	0.7143563520989302	0.0	2.78	289.83000000000004	0.4364959568733157	0.326594965587339	0.0	1.79	161.94	0.2436118598382749	0.2302404702589417	0.0	1.17	90.38	0.1846361185983827	0.2604269037033921	0.0	1.81	68.49999999999999	0.3522641509433961	0.4808407341583036	0.0	2.56	130.69	0.2975202156334231	0.2319466350371888	0.0	1.07	110.38	1.1181671159029651	0.3541839016996937	0.0	1.89	414.84	0.1078706199460916	0.2059428242805793	0.0	1.33	40.02	0.0073854447439353	0.0259983350805111	0.0	0.23	2.74	0.9687870619946096	0.6852881310674616	0.0	2.52	359.42	0.4329919137466307	0.4480956379426589	0.0	1.67	160.64	0.342156334231806	0.3480677310106883	0.0	1.86	126.94
1	seg6	1.0	0.7127019498607244	0.5854995227243183	0.0	2.25	255.86	0.1841225626740947	0.3445108704424903	0.0	1.88	66.1	0.7071866295264619	0.46623023977281	0.0	1.99	253.88	0.3234261838440108	0.4995487819004746	0.0	2.61	116.11	0.4826462395543173	0.3186076344255915	0.0	1.31	173.26999999999998	0.9254038997214484	0.7716070781845956	0.0	2.84	332.22	0.2313649025069637	0.3405993046745224	0.0	1.16	83.06	0.4066852367688023	0.4048348314522564	0.0	1.71	146.0	0.339025069637883	0.2960546455165988	0.0	1.22	121.70999999999998	0.5637047353760447	0.5621010444110508	0.0	2.12	202.37	0.1677437325905292	0.2088212869182403	0.0	0.89	60.220000000000006	0.7776601671309199	0.5425931611738382	0.0	2.12	279.18	0.1455710306406685	0.3154501489723555	0.0	1.82	52.260000000000005	0.133091922005571	0.2934145724525355	0.0	2.13	47.78	0.5738997214484677	0.5449692444619169	0.0	2.49	206.03	0.3319220055710307	0.5105166256985568	0.0	1.94	119.16	0.14008356545961	0.2812452289563076	0.0	1.76	50.28999999999999
1	seg7	0.0	0.5405031446540879	0.7498526469437028	0.0	2.93	171.88	0.080062893081761	0.2508927377501781	0.0	1.88	25.460000000000004	0.8773270440251569	0.4106285563391803	0.0	1.79	278.99	0.0670754716981131	0.1839091602114565	0.0	1.14	21.33	0.3704716981132078	0.3484775027942552	0.0	1.18	117.81	1.6376415094339634	0.8355740901702009	0.0	3.34	520.77	0.1305345911949685	0.2417754631669901	0.0	0.93	41.51	0.2131761006289306	0.2394667302581262	0.0	1.15	67.78999999999999	0.2323270440251573	0.2779421119055323	0.0	1.17	73.88000000000001	0.4382389937106917	0.5128990664019273	0.0	1.9	139.36	0.4410691823899371	0.356370754566999	0.0	1.26	140.26	0.8319496855345916	0.3864627167408503	0.0	1.96	264.56	0.2221698113207547	0.3471736865725738	0.0	1.82	70.65	0.0875471698113207	0.2567031346659716	0.0	1.56	27.84	0.5733333333333334	0.5258280880640218	0.0	2.12	182.32	0.6084905660377364	0.6858412533187025	0.0	2.18	193.5	0.1925157232704402	0.307463693318014	0.0	1.76	61.21999999999999
1	seg8	1.0	0.5405031446540879	0.7498526469437028	0.0	2.93	171.88	0.080062893081761	0.2508927377501781	0.0	1.88	25.460000000000004	0.8773270440251569	0.4106285563391803	0.0	1.79	278.99	0.0670754716981131	0.1839091602114565	0.0	1.14	21.33	0.3704716981132078	0.3484775027942552	0.0	1.18	117.81	1.6376415094339634	0.8355740901702009	0.0	3.34	520.77	0.1305345911949685	0.2417754631669901	0.0	0.93	41.51	0.2131761006289306	0.2394667302581262	0.0	1.15	67.78999999999999	0.2323270440251573	0.2779421119055323	0.0	1.17	73.88000000000001	0.4382389937106917	0.5128990664019273	0.0	1.9	139.36	0.4410691823899371	0.356370754566999	0.0	1.26	140.26	0.8319496855345916	0.3864627167408503	0.0	1.96	264.56	0.2221698113207547	0.3471736865725738	0.0	1.82	70.65	0.0875471698113207	0.2567031346659716	0.0	1.56	27.84	0.5733333333333334	0.5258280880640218	0.0	2.12	182.32	0.6084905660377364	0.6858412533187025	0.0	2.18	193.5	0.1925157232704402	0.307463693318014	0.0	1.76	61.21999999999999
1	seg9	1.0	0.4851824817518249	0.8343887156141349	0.0	2.69	66.47	0.0132116788321167	0.0595841343033963	0.0	0.45	1.81	0.956277372262774	0.4405868801689815	0.0	1.81	131.01	0.031970802919708	0.1145848706338993	0.0	0.64	4.38	0.6543065693430657	0.5526905598256112	0.0	1.92	89.64	1.8229197080291977	0.947202689586046	0.0	3.62	249.74	0.4633576642335766	0.6981835424425374	0.0	2.29	63.48	0.5701459854014598	0.5616243197177999	0.0	1.9	78.11000000000001	0.4421167883211679	0.554273945624764	0.0	1.93	60.57	0.5094890510948908	0.3939289668227244	0.0	1.53	69.8	0.417810218978102	0.3950750004163346	0.0	1.26	57.24000000000001	0.4611678832116788	0.3421722486228771	0.0	1.13	63.18	0.0394160583941605	0.1057180275448202	0.0	0.89	5.4	0.0224087591240875	0.1308842780086558	0.0	1.4	3.0699999999999994	1.6180291970802914	1.3727652520018618	0.0	4.57	221.67	0.4041605839416057	0.5263753515402754	0.0	1.41	55.370000000000005	0.1591240875912408	0.2571104862126743	0.0	0.99	21.8
1	seg10	1.0	1.6016239316239314	0.9102699489382792	0.0	3.32	187.39	0.1609401709401709	0.3803641595318637	0.0	2.03	18.83	0.9211965811965814	0.4483629527784485	0.0	2.36	107.78	0.1986324786324786	0.3318142462099443	0.0	1.4	23.24	0.6541880341880342	0.3351954126224643	0.0	1.46	76.54	1.926068376068376	1.0838172152205714	0.0	4.16	225.35	0.0067521367521367	0.0288179982883756	0.0	0.2	0.79	0.7288888888888895	0.5648988681561192	0.0	2.26	85.27999999999999	0.1817948717948718	0.3284296107303219	0.0	1.04	21.270000000000003	0.7538461538461542	0.4855217409619732	0.0	1.84	88.19999999999999	0.1012820512820512	0.1477323663623039	0.0	0.73	11.85	0.353931623931624	0.6532665550186308	0.0	3.59	41.41	0.0812820512820512	0.1705022167514539	0.0	0.81	9.51	0.2982905982905983	0.458054769610458	0.0	1.99	34.900000000000006	1.3809401709401714	0.9119978847122556	0.0	3.16	161.57	0.4137606837606837	0.5144422363323304	0.0	2.15	48.41	0.0521367521367521	0.1634030675826933	0.0	0.97	6.1000000000000005
1	seg13	1.0	0.7176489028213165	0.8467069470367181	0.0	3.63	228.92999999999995	0.1326332288401253	0.3366271394230688	0.0	2.19	42.31	0.983510971786834	0.632585052483618	0.0	2.42	313.74	0.3482445141065832	0.4209625368773695	0.0	1.95	111.09	0.7475862068965513	0.480871861591594	0.0	1.69	238.48	0.9334482758620686	0.9008460093662348	0.0	4.48	297.77000000000004	0.3724137931034484	0.4505372667996159	0.0	1.84	118.8	0.5538557993730402	0.3812401696837229	0.0	1.51	176.68	0.454733542319749	0.3760567236572536	0.0	1.86	145.06	0.7971473354231976	0.6027952237207497	0.0	2.56	254.29	0.1548275862068966	0.2305014672108108	0.0	1.04	49.39	0.6686833855799367	0.5147481565247133	0.0	1.86	213.31	0.0231661442006269	0.0764843130259486	0.0	0.58	7.390000000000001	0.6744514106583072	0.7213438325480168	0.0	2.1	215.15	0.298181818181818	0.3248213661694765	0.0	2.08	95.12	0.2052351097178683	0.2797791189165617	0.0	1.41	65.47	0.232319749216301	0.3038616837293058	0.0	1.56	74.11
1	seg14	1.0	0.8659473684210529	0.8336324429036435	0.0	3.73	164.52999999999997	0.1417368421052631	0.2855385202339536	0.0	1.8	26.93	1.3728421052631572	0.7675678103531338	0.0	3.27	260.84000000000003	0.1976842105263158	0.4477451169479042	0.0	2.24	37.56	0.5511578947368421	0.3878655848504185	0.0	1.68	104.72	0.9276315789473688	0.8115561212572667	0.0	2.67	176.25	0.5987894736842105	0.8340075147299565	0.0	2.44	113.77	0.3747894736842106	0.2794123681373895	0.0	1.19	71.21000000000001	0.6304736842105267	0.4994368268803587	0.0	1.91	119.79	0.7308947368421052	0.574934082696428	0.0	2.25	138.87	0.2805789473684211	0.3385264999017568	0.0	1.18	53.31	0.813842105263158	0.4490017891369693	0.0	1.88	154.63	0.0999473684210526	0.1918373690845593	0.0	0.81	18.99	0.4183684210526317	0.4548648972961571	0.0	1.73	79.49	0.8884736842105266	0.8256546282174847	0.0	3.31	168.81	0.6432105263157891	0.6700759641890864	0.0	2.61	122.21	0.7898947368421049	0.6818419244753869	0.0	2.57	150.07999999999998
1	seg15	1.0	1.5463555555555553	1.3392837415002516	0.0	3.96	347.93	0.7126222222222223	0.9335684296501816	0.0	2.66	160.34	1.3773777777777787	0.7570532137142421	0.0	3.27	309.91	0.3819555555555555	0.5621590899995627	0.0	2.24	85.94	0.3759999999999997	0.3733916621100874	0.0	1.68	84.6	0.7369333333333336	0.7783503467091301	0.0	2.67	165.81	0.6083999999999999	0.7900234145615915	0.0	2.44	136.89	0.2376444444444447	0.2579186052102101	0.0	1.19	53.47	0.4321777777777776	0.3333042179877043	0.0	1.66	97.24	0.513422222222222	0.5025546510420045	0.0	1.92	115.52	0.5018222222222222	0.4732861614470509	0.0	1.96	112.91	0.5732888888888891	0.4202473674831805	0.0	1.72	128.99	0.0271111111111111	0.1018369551395693	0.0	0.81	6.1	0.2815111111111112	0.4114002442727204	0.0	1.73	63.34	2.089866666666667	1.8000909804167626	0.0	5.0	470.22	0.9098666666666662	0.7571939308320484	0.0	2.61	204.72	0.6189777777777774	0.6841321018922487	0.0	2.57	139.27
1	seg17	1.0	0.7089866666666669	0.7300761876833276	0.0	3.17	265.87	0.31072	0.4675419570477067	0.0	2.48	116.52	1.0625599999999995	0.4854247415751832	0.0	2.03	398.46	0.1175999999999999	0.2845095897622199	0.0	1.41	44.10000000000001	0.601333333333333	0.4742863645051962	0.0	1.55	225.5	0.9050933333333332	1.1627734336299356	0.0	4.06	339.41	0.5338133333333335	0.5414711982080761	0.0	1.78	200.18	0.3578133333333335	0.3731230607840912	0.0	1.43	134.18	0.5663733333333332	0.6864468277214836	0.0	2.12	212.39	0.6646666666666668	0.6608732270429953	0.0	2.24	249.25	0.1934666666666666	0.2953862706506327	0.0	1.33	72.55	0.6195733333333333	0.4629330599077534	0.0	1.68	232.34	0.0349066666666666	0.107695518115761	0.0	0.77	13.09	0.6521066666666664	1.0576850643215536	0.0	3.97	244.54	0.7860800000000006	0.5943295104008662	0.0	2.03	294.78	0.5443999999999996	0.8497024420348589	0.0	3.13	204.15	0.1570933333333334	0.3189747397870592	0.0	1.91	58.91
2	seg2	0.0	0.4336533333333331	1.053387038630893	0.0	3.73	162.62	0.1109866666666666	0.3101515110751833	0.0	1.39	41.620000000000005	0.6572000000000001	0.2944833215424372	0.0	1.2	246.45	0.0066399999999999	0.0320818287093075	0.0	0.27	2.49	0.1710933333333335	0.1655653082287737	0.0	0.68	64.16	2.000213333333333	0.6322931449537914	0.08	3.14	750.0799999999999	0.0006399999999999	0.0053780789630994	0.0	0.07	0.24	0.0857599999999999	0.1120137896272893	0.0	0.45	32.16	0.08968	0.1730137690089054	0.0	0.63	33.63	0.1897333333333335	0.2627524732942054	0.0	1.14	71.14999999999999	0.0778399999999999	0.1597443824781755	0.0	0.82	29.19	0.5255200000000003	0.3861346003662452	0.0	1.7	197.07	0.1022666666666666	0.1828687932796501	0.0	0.89	38.35	0.0260533333333333	0.0844773568610087	0.0	0.51	9.77	0.611333333333334	0.4271235054277498	0.0	1.88	229.25	0.9274400000000004	0.7096901528601526	0.0	2.25	347.79	0.7053866666666669	0.7436137329435372	0.0	2.83	264.52000000000004
