Part_id	Sc_id	answer	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz
1	seg17	1.0	-9.777399999999991	31.728356863222533	-69.0	28.4	-4888.699999999999	53.75	28.895103045325865	-18.2	94.7	26875.0	617.1885999999998	24.73343910660224	564.3	674.8	308594.3
2	seg2	0.0	5.163799999999998	19.33114454862928	-42.8	24.8	2581.9000000000005	21.614000000000004	9.375888437902823	8.5	44.5	10807.0	620.4826000000002	7.592583041363462	601.1	641.9	310241.3
2	seg3	1.0	5.390399999999998	13.532199667459832	-27.7	29.7	2695.2	20.226999999999983	8.455789200305318	-4.8	36.6	10113.5	626.3402000000004	11.007017941295445	605.6	654.1	313170.1
2	seg5	1.0	-4.2200626959247645	12.26684135632612	-47.3	13.3	-1346.1999999999998	53.3896551724138	20.27315935327361	30.9	145.6	17031.3	590.4501567398124	9.674614925495682	557.2	647.2	188353.6
2	seg6	1.0	-35.04347826086957	47.32452751662596	-114.2	19.1	-5642.0	100.2391304347826	32.84423462819889	47.1	145.6	16138.500000000002	576.4260869565218	51.73696075621928	489.6	648.8	92804.6
2	seg7	1.0	4.024752475247528	37.549954597645865	-95.5	48.2	812.9999999999995	46.93217821782177	28.406236315147424	15.2	140.9	9480.3	600.5311881188118	26.30560057023316	507.3	645.1	121307.30000000002
2	seg8	1.0	4.024752475247528	37.549954597645865	-95.5	48.2	812.9999999999995	46.93217821782177	28.406236315147424	15.2	140.9	9480.3	600.5311881188118	26.30560057023316	507.3	645.1	121307.30000000002
2	seg9	1.0	14.004071246819334	17.237850645464214	-88.5	48.2	5503.6	39.45699745547075	10.861246473319344	15.2	79.6	15506.6	606.5287531806617	9.037533424819468	583.8	644.3	238365.8
2	seg10	1.0	11.594153225806457	6.442195366318241	-13.2	22.8	5750.7	64.20403225806452	28.00324692923313	33.1	117.5	31845.2	626.8953629032258	36.941779590374175	582.2	744.5	310940.1
2	seg13	1.0	-71.6	42.98978229046271	-117.9	1.6	-23842.8	112.85945945945944	35.684670992625975	32.8	149.3	37582.2	584.5588588588597	20.359941707318924	537.4	647.1	194658.1
2	seg14	1.0	-72.43884892086334	39.55935802446888	-122.6	5.5	-10069.0	105.2323741007194	32.92225027892828	43.8	153.2	14627.3	560.401438848921	32.47816086513385	494.7	618.8	77895.8
2	seg15	1.0	-32.54545454545456	12.34122411562874	-60.8	5.5	-2148.0	75.21515151515152	18.57244001221558	43.8	138.0	4964.199999999999	544.0303030303029	24.38154399924173	494.7	615.0	35905.99999999999
2	seg17	1.0	-35.33396226415093	12.199729334327914	-62.6	-3.9	-16854.3	64.60796645702311	22.072417961083683	11.2	93.4	30818.0	601.2597484276731	19.122515029900924	555.1	656.0	286800.9
3	seg2	0.0	0.276399999999998	19.303247473935585	-42.8	24.8	138.20000000000005	32.979800000000026	13.499932294645031	8.5	51.3	16489.9	615.7473999999999	8.885213179209604	569.5	635.2	307873.7
3	seg3	1.0	3.321400000000002	20.1117597947072	-42.8	24.8	1660.6999999999998	22.843400000000027	10.418714721116038	8.5	44.5	11421.7	619.9200000000005	7.8701029218174785	601.1	641.9	309960.0
3	seg5	1.0	1.3012396694214907	19.824923751908983	-42.0	50.0	629.8000000000004	50.58491735537191	20.27093958163004	9.5	119.7	24483.1	613.0367768595045	17.330911890801854	557.2	733.0	296709.80000000005
3	seg6	1.0	0.6926430517711203	17.23549266646285	-42.0	47.7	254.2	50.917438692098166	19.61153308520177	25.4	119.7	18686.7	591.5610354223436	9.67144914830105	557.2	628.2	217102.9
3	seg7	0.0	-35.04347826086957	47.32452751662596	-114.2	19.1	-5642.0	100.2391304347826	32.84423462819889	47.1	145.6	16138.500000000002	576.4260869565218	51.73696075621928	489.6	648.8	92804.6
3	seg8	1.0	-35.04347826086957	47.32452751662596	-114.2	19.1	-5642.0	100.2391304347826	32.84423462819889	47.1	145.6	16138.500000000002	576.4260869565218	51.73696075621928	489.6	648.8	92804.6
3	seg9	1.0	3.05365853658537	37.45296039984917	-95.5	48.2	626.0000000000002	42.18146341463417	17.906195897424848	15.2	92.9	8647.2	599.4229268292684	24.957902335625995	507.3	644.3	122881.7
3	seg10	1.0	14.2992	12.806435857021238	-18.2	48.2	7149.599999999999	41.29440000000001	9.950556197519806	15.2	56.6	20647.2	607.0512	8.378986726329147	583.8	632.7	303525.60000000003
3	seg13	1.0	-100.5164	26.197920738867808	-122.6	5.5	-25129.1	127.23679999999996	24.43452814686627	43.8	158.1	31809.2	583.1311999999997	27.11075776440046	513.2	620.5	145782.8
3	seg14	1.0	15.604761904761908	23.850722451348258	-385.2	30.0	4915.5	41.75142857142855	54.629002903921325	-18.2	880.0	13151.7	621.8231746031746	128.3593042468963	564.3	2842.2	195874.3
3	seg15	1.0	10.028277634961444	17.5233057405605	-46.9	30.0	3901.0	48.23290488431879	30.96307274103765	-18.2	94.7	18762.6	619.0825192802055	27.378257803173533	564.3	674.8	240823.10000000003
3	seg17	0.0	14.762441314553987	39.556173852062976	-60.3	79.3	3144.3999999999987	45.52957746478871	24.24808241408857	-1.7	92.9	9697.8	598.8107981220652	29.76089417957223	521.2	650.7	127546.7
4	seg2	0.0	-35.44012096774192	38.03351428485587	-84.8	27.7	-17578.300000000003	54.94274193548385	15.575572393495383	9.5	68.7	27251.6	606.1018145161293	6.416917592189464	588.6	630.8	300626.5
4	seg3	1.0	2.235436893203888	19.234286400925136	-42.0	50.0	920.9999999999995	51.17281553398066	19.958034585097625	25.4	119.7	21083.2	596.4162621359226	19.55055315705461	557.2	733.0	245723.5
4	seg5	0.0	-3.4747983870967745	32.55932101626197	-84.7	22.8	-1723.5	77.02499999999996	27.957248108034413	36.2	117.5	38204.4	629.6179435483867	37.308312506214094	582.2	744.5	312290.5
4	seg6	0.0	-49.9787628865979	52.42253806750129	-114.3	54.6	-24239.7	84.86969072164946	34.342062347740566	18.3	126.6	41161.8	603.096907216495	17.673668768942058	552.1	671.1	292502.0
4	seg7	0.0	-14.669459459459452	50.41286314005666	-111.0	54.6	-5427.7	65.58810810810802	31.339705740166195	18.3	121.3	24267.6	605.9591891891897	25.094957701603896	517.0	671.1	224204.9
4	seg8	1.0	-14.669459459459452	50.41286314005666	-111.0	54.6	-5427.7	65.58810810810802	31.339705740166195	18.3	121.3	24267.6	605.9591891891897	25.094957701603896	517.0	671.1	224204.9
4	seg9	0.0	-6.045045045045037	31.911952081604667	-75.6	46.7	-2013.0000000000005	67.42732732732732	22.94674872920356	30.9	129.1	22453.3	578.53963963964	33.337069914747616	493.5	663.0	192653.7
4	seg10	0.0	1.81264367816092	18.838767222996044	-92.2	24.0	315.4000000000001	69.98103448275866	29.128751784775137	45.7	190.7	12176.7	573.3431034482759	25.72824901281004	433.7	652.2	99761.7
4	seg13	1.0	-3.2795501022494853	30.717590715218765	-69.0	30.0	-1603.699999999999	52.7083844580777	29.973448223594808	-18.2	94.7	25774.4	616.8907975460124	25.0721155611074	564.3	674.8	301659.60000000003
4	seg14	0.0	-27.4260606060606	12.771868852134562	-50.6	-4.5	-13575.9	57.87252525252522	23.90531348497693	11.2	93.4	28646.9	612.0951515151511	12.754012112940895	568.1	656.0	302987.1
4	seg15	0.0	-30.660202020202	11.52526307066684	-50.6	-4.5	-15176.8	60.87373737373733	22.980374524902	11.2	93.4	30132.5	608.3551515151513	15.32703061265572	565.0	656.0	301135.80000000005
4	seg17	0.0	-0.9420047732696892	24.779547378754103	-45.7	47.8	-394.7000000000003	81.04582338902149	31.38425871303036	26.0	129.5	33958.2	574.6353221957045	29.25413285905653	522.8	704.4	240772.2
5	seg2	1.0	-35.04347826086957	47.32452751662596	-114.2	19.1	-5642.0	100.2391304347826	32.84423462819889	47.1	145.6	16138.500000000002	576.4260869565218	51.73696075621928	489.6	648.8	92804.6
5	seg3	1.0	-50.467551020408166	50.30795234863673	-114.3	22.8	-24729.1	101.25918367346948	21.491937912900696	34.4	126.6	49617.0	625.193469387755	40.87157535056386	552.1	744.5	306344.80000000005
5	seg5	1.0	-27.164492753623204	108.5975456796389	-1032.6	16.9	-3748.7	81.54057971014491	82.56664206731817	32.8	863.1	11252.6	664.2833333333335	612.3499614615262	493.8	6785.1	91671.1
5	seg6	1.0	-83.15114503816797	39.22088560506547	-122.6	1.6	-32678.4	119.84096692111962	32.05411258194818	32.8	158.1	47097.5	584.9256997455477	21.66026429771215	522.7	647.1	229875.8
5	seg7	1.0	-42.57500000000001	52.359848101210325	-385.2	-28.0	-1873.3	102.26590909090912	119.5149609181397	66.3	880.0	4499.700000000001	597.1659090909089	343.4448387250867	494.7	2842.2	26275.3
5	seg8	1.0	-42.57500000000001	52.359848101210325	-385.2	-28.0	-1873.3	102.26590909090912	119.5149609181397	66.3	880.0	4499.700000000001	597.1659090909089	343.4448387250867	494.7	2842.2	26275.3
5	seg9	1.0	15.42113821138212	26.945890532521897	-385.2	30.0	3793.6	32.63373983739836	58.64651688654824	-18.2	880.0	8027.900000000001	614.6983739837399	144.36361554523018	564.3	2842.2	151215.8
5	seg10	0.0	-16.201	31.41186111964716	-69.0	24.3	-8100.5	54.26199999999997	28.93547849958596	-18.2	94.7	27131.0	620.7515999999999	20.31300906906704	566.9	674.8	310375.8
5	seg12	1.0	-30.62888888888892	19.738137052948726	-69.0	23.3	-15161.3	54.584040404040415	20.32926357280335	21.3	88.7	27019.1	609.9656565656568	12.277712102338583	568.1	656.0	301933.0
5	seg13	1.0	-12.482916666666677	62.646467044516726	-104.8	57.2	-2995.9	74.7783333333333	48.989488129824586	23.4	145.7	17946.8	606.4850000000001	19.8791920107433	528.8	650.7	145556.4
5	seg14	1.0	-11.397575757575746	34.76034595179835	-60.8	53.8	-5641.799999999999	52.29575757575757	26.846469628179893	19.0	102.2	25886.4	599.7868686868688	14.519871764360174	564.6	625.6	296894.5
5	seg15	1.0	-7.992703862660953	33.49771740327839	-60.8	53.8	-3724.600000000001	52.36244635193133	28.400888307873497	19.0	102.2	24400.9	601.4427038626616	14.004878073603804	564.6	625.6	280272.30000000005
5	seg17	1.0	-0.2757847533632288	28.886484126513864	-50.4	55.6	-123.0	71.48744394618831	21.923067160770348	34.5	110.5	31883.4	579.6132286995515	21.923555116533823	476.6	635.9	258507.5
6	seg1	1.0	1.328600000000001	19.935928421821743	-42.8	24.8	664.3000000000002	25.553600000000035	11.936720112325672	8.5	45.7	12776.8	618.7334000000002	8.718134229294705	593.0	641.9	309366.7
6	seg2	0.0	14.403000000000011	4.078746253446027	-1.8	29.7	7201.5	16.492600000000003	6.030413355649844	-4.8	36.6	8246.3	627.0438	9.240200298694829	608.2	654.1	313521.9
6	seg3	1.0	-43.21471774193546	31.819044895557308	-84.8	30.2	-21434.5	58.29213709677421	15.050750124288978	10.1	70.6	28912.9	612.5479838709674	14.06508187652272	588.6	654.1	303823.80000000005
6	seg5	1.0	-34.58616352201258	47.36708577526366	-114.2	19.1	-5499.2	99.91069182389936	32.84764830079086	47.1	140.9	15885.8	576.1100628930818	51.73132476199758	489.6	648.8	91601.5
6	seg6	1.0	14.145498783454984	16.86921635033263	-88.5	48.2	5813.8	39.553527980535286	10.636916661757224	15.2	79.6	16256.5	606.2423357664236	9.0066295341872	583.8	644.3	249165.6
6	seg7	1.0	11.928427419354843	5.84075799692155	-1.9	22.8	5916.5	54.32076612903228	21.65773795027366	28.5	106.1	26943.1	612.9987903225809	19.80922618592325	582.2	678.2	304047.4
6	seg8	1.0	11.928427419354843	5.84075799692155	-1.9	22.8	5916.5	54.32076612903228	21.65773795027366	28.5	106.1	26943.1	612.9987903225809	19.80922618592325	582.2	678.2	304047.4
6	seg9	1.0	-12.766935483870965	35.90591866875782	-90.0	22.8	-6332.400000000001	80.17963709677417	26.36551405377704	37.0	117.5	39769.1	627.51814516129	39.60738966297088	552.1	744.5	311249.0
6	seg10	0.0	-50.0684536082474	52.42013556900238	-114.3	54.6	-24283.2	84.81134020618552	34.312948703358515	18.3	126.6	41133.5	603.5542268041238	17.915232465672204	552.1	671.1	292723.8
6	seg12	1.0	-3.7922190201729102	39.126097373138535	-107.5	54.6	-1315.9000000000003	60.73515850144082	27.230579684091364	18.3	124.8	21075.1	600.389048991355	33.62859178661685	493.5	671.1	208335.0
6	seg13	1.0	-74.20322580645167	37.84681078199808	-122.6	5.5	-11501.5	107.4445161290323	31.947156250718223	43.8	158.1	16653.899999999998	560.8090322580648	31.640422018599704	494.7	618.8	86925.4
6	seg14	1.0	15.536434108527136	26.31886297932964	-385.2	30.0	4008.4	34.396899224806184	57.821019538423165	-18.2	880.0	8874.4	615.7554263565889	141.06578043075908	564.3	2842.2	158864.90000000002
6	seg15	1.0	16.27801204819277	7.898899856284667	-7.8	30.0	5404.299999999999	41.36295180722892	28.281541423033104	-18.2	85.4	13732.499999999998	615.5301204819277	27.34291712405525	564.3	674.8	204356.0
6	seg17	1.0	0.9271604938271548	34.44733504840694	-60.3	57.2	150.19999999999982	51.59567901234567	21.54812686644764	16.3	92.9	8358.5	593.2567901234564	30.446779870973344	521.2	650.7	96107.6
7	seg1	0.0	0.9812000000000004	19.687138099784843	-42.8	24.8	490.6000000000008	29.588600000000035	13.33406952284261	8.5	50.4	14794.3	618.084	8.79776471610829	592.0	641.9	309042.0
7	seg2	0.0	14.352800000000013	2.104170183231384	11.8	29.4	7176.4	16.1198	3.42649499634831	-4.8	20.3	8059.900000000001	625.2954000000004	8.230939122603205	608.2	654.1	312647.7
7	seg3	1.0	-22.86814516129034	38.26808492698487	-84.8	27.7	-11342.6	50.97580645161289	16.223882838261495	9.5	73.7	25284.0	609.7544354838716	9.514800677859002	584.4	641.1	302438.2
7	seg4	1.0	-15.967175572519082	37.74939348938606	-114.2	19.0	-4183.4	60.17480916030536	24.67767586366841	35.3	145.6	15765.799999999996	578.9767175572521	33.66026538162537	489.6	647.2	151691.90000000002
7	seg5	1.0	14.2252	12.834625236445351	-18.2	48.2	7112.6	41.43860000000001	9.785393708993016	15.2	56.6	20719.3	607.0084	8.396254488758666	583.8	632.7	303504.19999999995
7	seg6	1.0	-18.743548387096777	39.76747230511364	-103.1	22.8	-9296.8	83.78326612903224	26.618778657850303	37.0	121.8	41556.50000000001	625.9342741935478	40.68131598708366	552.1	744.5	310463.4
7	seg7	0.0	-46.99116379310341	52.73425638919589	-114.3	54.6	-21803.9	82.18125000000003	34.7981509267412	18.3	126.6	38132.1	601.8737068965519	19.8207049106602	552.1	671.1	279269.4
7	seg8	1.0	-46.99116379310341	52.73425638919589	-114.3	54.6	-21803.9	82.18125000000003	34.7981509267412	18.3	126.6	38132.1	601.8737068965519	19.8207049106602	552.1	671.1	279269.4
7	seg9	1.0	-2.107042253521125	35.84114687843561	-75.6	54.6	-748.0000000000005	60.77239436619711	26.3186770004828	18.3	124.8	21574.2	596.2636619718315	37.46807471981555	493.5	671.1	211673.6
7	seg10	1.0	-99.37817589576548	24.167812051231564	-122.6	5.5	-30509.1	129.4557003257329	22.778910293322586	43.8	158.1	39742.90000000001	583.0042345276871	26.871841121533848	513.2	647.1	178982.3
7	seg11	0.0	-73.1152777777778	39.03044986404212	-122.6	5.5	-10528.6	105.87152777777776	32.52084088873378	43.8	153.2	15245.5	559.5562500000002	32.227814761023325	494.7	618.8	80576.09999999999
7	seg12	1.0	-73.1152777777778	39.03044986404212	-122.6	5.5	-10528.6	105.87152777777776	32.52084088873378	43.8	153.2	15245.5	559.5562500000002	32.227814761023325	494.7	618.8	80576.09999999999
7	seg13	1.0	13.69850000000001	28.345579862652325	-60.3	79.3	5479.4	65.035	34.3053337689637	-1.7	113.7	26014.0	578.1499999999995	34.56289701399465	504.8	650.7	231260.0
7	seg14	1.0	0.9959427207637214	22.944186877335905	-45.7	47.8	417.3000000000002	78.37684964200476	30.43200117581006	26.0	129.5	32839.899999999994	574.7968973747021	28.90907753013586	535.7	704.4	240839.9
7	seg15	1.0	3.961520190023749	20.58857791791109	-45.7	39.3	1667.7999999999995	80.86508313539191	27.669021785397213	36.7	129.5	34044.200000000004	578.4593824228031	31.62620742822609	535.7	704.4	243531.4
7	seg16	0.0	-99.89433333333336	24.2046414534256	-122.6	5.5	-29968.3	129.62866666666662	23.008093754638217	43.8	158.1	38888.600000000006	583.8129999999996	26.63688791256717	513.2	647.1	175143.9
7	seg17	1.0	-15.05646067415732	44.36591702073958	-86.3	38.5	-5360.099999999999	78.67837078651696	34.70619798025332	20.7	134.6	28009.5	563.2988764044946	41.40883853538873	441.3	635.1	200534.4
8	seg1	1.0	5.008119658119661	26.12404045370293	-80.9	41.4	2343.8	39.20341880341881	26.6913601425724	-6.2	116.7	18347.2	620.3448717948719	13.029337187580442	581.3	684.5	290321.4
8	seg2	1.0	-22.174899598393576	28.971752488570573	-74.8	28.2	-11043.1	57.96726907630522	8.81032805824294	29.3	76.5	28867.7	612.6016064257027	13.766044214770302	554.7	654.8	305075.6
8	seg3	1.0	1.2358000000000025	19.874782473275	-42.8	24.8	617.9000000000005	25.947000000000035	12.068967271477698	8.5	45.7	12973.5	618.6648	8.892536250136963	592.0	641.9	309332.4
8	seg4	0.0	6.722199999999996	12.348107837235633	-25.2	29.7	3361.1000000000004	19.78679999999998	8.37544421269702	-4.8	36.6	9893.4	626.1524000000002	10.794439968798748	605.6	654.1	313076.19999999995
8	seg5	1.0	-34.87217741935483	38.17668854791692	-84.8	27.7	-17296.600000000002	54.60927419354837	15.590156461866028	9.5	68.7	27086.2	606.3618951612908	6.4837964626948335	588.6	630.8	300755.5
8	seg6	1.0	-1.9601239669421484	19.815250012111484	-42.0	50.0	-948.7000000000004	52.61549586776863	18.949113772697764	23.6	119.7	25465.9	608.4762396694211	19.98282406870312	557.2	733.0	294502.5
8	seg7	1.0	1.168224299065425	19.634545886625133	-42.0	50.0	500.00000000000006	52.02873831775708	20.060476119635737	25.4	119.7	22268.3	597.6518691588791	20.217869889317857	557.2	733.0	255795.0
8	seg8	1.0	1.168224299065425	19.634545886625133	-42.0	50.0	500.00000000000006	52.02873831775708	20.060476119635737	25.4	119.7	22268.3	597.6518691588791	20.217869889317857	557.2	733.0	255795.0
8	seg9	1.0	-15.35823754789272	38.26240989126098	-114.2	19.1	-4008.5	64.60536398467433	29.693767325332164	35.3	145.6	16862.0	580.5712643678163	35.01087595019356	489.6	647.2	151529.1
8	seg10	1.0	-35.04347826086957	47.32452751662596	-114.2	19.1	-5642.0	100.2391304347826	32.84423462819889	47.1	145.6	16138.500000000002	576.4260869565218	51.73696075621928	489.6	648.8	92804.6
8	seg11	1.0	10.280073800738004	26.85189888621086	-88.5	48.2	2785.9	42.28745387453873	15.81412994961691	15.2	92.9	11459.9	606.9177121771219	14.16520280164117	546.5	644.3	164474.69999999998
8	seg12	0.0	10.280073800738004	26.85189888621086	-88.5	48.2	2785.9	42.28745387453873	15.81412994961691	15.2	92.9	11459.9	606.9177121771219	14.16520280164117	546.5	644.3	164474.69999999998
8	seg13	0.0	10.278683385579942	47.11863420985986	-75.2	68.9	3278.899999999999	72.99749216300935	33.69133159184653	15.8	128.7	23286.2	608.8282131661435	29.95225909187672	556.6	678.9	194216.2
8	seg14	1.0	-42.24137931034484	90.36803274355302	-1032.6	4.7	-8575.0	93.51477832512312	70.19894655101342	32.8	863.1	18983.5	629.5950738916256	503.3492903089775	493.8	6785.1	127807.8
8	seg15	1.0	-51.1121771217712	41.48535818778268	-114.5	4.7	-13851.4	101.7542435424354	37.44904891022161	32.8	149.3	27575.4	578.1335793357939	26.232316090722097	493.8	647.9	156674.2
8	seg16	1.0	13.374399999999998	11.862542081695649	-18.2	47.6	6687.200000000001	42.06740000000002	8.888072751727451	21.2	56.6	21033.7	606.6238000000001	8.416672356697745	583.8	632.7	303311.9
8	seg17	1.0	-10.95379999999999	31.84173245223947	-69.0	28.4	-5476.900000000001	54.04860000000001	28.82182260093904	-18.2	94.7	27024.300000000003	617.3812	24.4418216702438	565.2	674.8	308690.6
9	seg1	1.0	15.113400000000013	1.552159927327077	11.9	19.3	7556.700000000001	17.296200000000017	1.2542430227033354	14.5	20.3	8648.099999999999	623.7050000000004	7.033235030908604	603.0	639.9	311852.5
9	seg2	0.0	-9.968399999999995	19.7545225566198	-44.2	30.2	-4984.200000000001	36.595200000000006	20.00954614577752	-4.8	70.6	18297.6	627.0059999999997	14.40273737870686	598.0	654.1	313503.0
9	seg3	1.0	10.789959839357428	9.002238655001314	-18.2	38.1	5373.4	44.881726907630565	9.346324548182496	21.9	88.3	22351.1	606.3674698795182	8.867382245943785	582.2	632.7	301971.0
9	seg4	0.0	-46.1962555066079	53.04345495659267	-114.3	54.6	-20973.1	81.8537444933921	35.097972023519986	18.3	126.6	37161.6	601.6094713656389	20.38270241823506	520.9	671.1	273130.69999999995
9	seg5	1.0	-93.91512195121948	31.03138797442477	-122.6	5.5	-19252.6	122.00487804878048	26.2312320942088	43.8	158.1	25011.0	580.8990243902438	29.36843334427232	513.2	620.5	119084.3
9	seg6	0.0	-42.57500000000001	52.359848101210325	-385.2	-28.0	-1873.3	102.26590909090912	119.5149609181397	66.3	880.0	4499.700000000001	597.1659090909089	343.4448387250867	494.7	2842.2	26275.3
9	seg7	0.0	15.13097345132744	28.069235133848853	-385.2	30.0	3419.6000000000004	29.73938053097343	60.33478940052445	-18.2	880.0	6721.1	614.9623893805312	150.60770453428788	564.3	2842.2	138981.5
9	seg9	1.0	-21.10460000000001	28.446405727965	-69.0	23.6	-10552.3	61.09499999999999	20.587706890278	24.4	94.7	30547.5	619.0273999999995	18.31358919600414	579.7	674.8	309513.69999999995
9	seg10	0.0	-25.407272727272733	16.430328806301958	-59.5	23.3	-12576.6	55.2280808080808	24.152201718101274	11.2	93.4	27337.9	611.8644444444452	11.96786389066568	568.1	656.0	302872.9
9	seg11	1.0	-35.33015184381775	12.408020889990654	-62.6	-3.9	-16287.2	64.13687635574844	22.297219903062725	11.2	93.4	29567.1	600.9041214750544	19.34489020231676	555.1	656.0	277016.8
9	seg12	1.0	-35.33015184381775	12.408020889990654	-62.6	-3.9	-16287.2	64.13687635574844	22.297219903062725	11.2	93.4	29567.1	600.9041214750544	19.34489020231676	555.1	656.0	277016.8
9	seg13	1.0	7.260606060606056	33.21516492356929	-65.9	49.5	2635.5999999999995	76.73140495867766	55.0211630204211	19.2	199.1	27853.5	586.8203856749312	42.974836930669625	486.5	777.3	213015.8
9	seg15	1.0	-14.823051948051946	21.913730376120395	-47.0	36.2	-4565.5	77.64707792207793	20.35166059229709	37.0	127.0	23915.3	597.0139610389615	21.26283645660428	536.7	671.8	183880.3
9	seg16	0.0	-37.70199004975125	13.840599159517206	-62.6	-3.9	-7578.1	66.67512437810944	16.845466139651407	34.9	91.7	13401.7	586.2029850746263	14.545998100545416	555.1	625.0	117826.8
9	seg17	1.0	-22.26604166666664	33.980631630360634	-60.8	53.8	-10687.7	56.7160416666666	25.77099574777034	19.0	93.5	27223.7	593.8458333333333	16.84494679833952	535.9	632.4	285046.0
10	seg1	1.0	0.8409999999999987	21.35583243519203	-48.8	41.4	420.5	41.73960000000001	13.04165909077522	15.5	61.8	20869.8	614.2929999999998	9.862661456219612	587.0	640.3	307146.5
10	seg2	0.0	-10.523694779116465	28.827486479227662	-76.0	28.2	-5240.799999999999	55.0610441767068	13.910495896927983	1.6	76.5	27420.4	608.6787148594375	16.20886231743371	554.7	654.8	303122.0
10	seg3	1.0	12.043200000000011	10.12360280532578	-40.0	24.8	6021.6	18.8894	6.492745770473386	8.5	38.1	9444.7	621.0745999999997	7.3553256107394756	602.9	641.9	310537.3
10	seg4	1.0	-42.9288306451613	50.00334540666668	-114.3	22.8	-21292.7	99.12479838709685	21.706005978158885	37.6	126.6	49165.9	625.6296370967742	41.015370700985606	552.1	744.5	310312.30000000005
10	seg5	1.0	10.278683385579942	47.11863420985986	-75.2	68.9	3278.899999999999	72.99749216300935	33.69133159184653	15.8	128.7	23286.2	608.8282131661435	29.95225909187672	556.6	678.9	194216.2
10	seg6	1.0	-43.202916666666646	37.36725549407826	-112.8	4.7	-10368.7	96.36624999999998	36.46517154679929	32.8	149.3	23127.9	575.7125000000001	26.73556171874208	493.8	647.9	138171.0
10	seg7	1.0	-78.23363095238099	40.265038227758446	-117.9	1.6	-26286.5	116.7776785714286	33.47180328050857	32.8	158.1	39237.3	585.2157738095245	19.76574465840381	529.0	647.1	196632.5
10	seg9	1.0	-100.60198412698414	26.11163374241759	-122.6	5.5	-25351.7	127.37420634920628	24.386025983316905	43.8	158.1	32098.300000000007	583.424603174603	27.201727846929177	513.2	621.4	147023.0
10	seg10	0.0	-37.80895522388061	44.48062040311214	-385.2	5.5	-2533.2	87.22686567164179	99.30937275525235	43.8	880.0	5844.199999999999	578.331343283582	279.7117035043404	494.7	2842.2	38748.19999999999
10	seg11	1.0	5.530688935281833	30.028494431347507	-45.2	79.3	2649.2000000000007	81.10709812108563	33.280731504752346	-1.7	120.1	38850.3	567.7240083507305	35.943215302934185	504.8	664.1	271939.80000000005
