Part_id	Sc_id	answer	Mean AU01_r	Standard Deviation AU01_r	Minimum AU01_r	Maximum AU01_r	Sum AU01_r	Mean AU02_r	Standard Deviation AU02_r	Minimum AU02_r	Maximum AU02_r	Sum AU02_r	Mean AU04_r	Standard Deviation AU04_r	Minimum AU04_r	Maximum AU04_r	Sum AU04_r	Mean AU05_r	Standard Deviation AU05_r	Minimum AU05_r	Maximum AU05_r	Sum AU05_r	Mean AU06_r	Standard Deviation AU06_r	Minimum AU06_r	Maximum AU06_r	Sum AU06_r	Mean AU07_r	Standard Deviation AU07_r	Minimum AU07_r	Maximum AU07_r	Sum AU07_r	Mean AU09_r	Standard Deviation AU09_r	Minimum AU09_r	Maximum AU09_r	Sum AU09_r	Mean AU10_r	Standard Deviation AU10_r	Minimum AU10_r	Maximum AU10_r	Sum AU10_r	Mean AU12_r	Standard Deviation AU12_r	Minimum AU12_r	Maximum AU12_r	Sum AU12_r	Mean AU14_r	Standard Deviation AU14_r	Minimum AU14_r	Maximum AU14_r	Sum AU14_r	Mean AU15_r	Standard Deviation AU15_r	Minimum AU15_r	Maximum AU15_r	Sum AU15_r	Mean AU17_r	Standard Deviation AU17_r	Minimum AU17_r	Maximum AU17_r	Sum AU17_r	Mean AU20_r	Standard Deviation AU20_r	Minimum AU20_r	Maximum AU20_r	Sum AU20_r	Mean AU23_r	Standard Deviation AU23_r	Minimum AU23_r	Maximum AU23_r	Sum AU23_r	Mean AU25_r	Standard Deviation AU25_r	Minimum AU25_r	Maximum AU25_r	Sum AU25_r	Mean AU26_r	Standard Deviation AU26_r	Minimum AU26_r	Maximum AU26_r	Sum AU26_r	Mean AU45_r	Standard Deviation AU45_r	Minimum AU45_r	Maximum AU45_r	Sum AU45_r
1	seg17	1.0	0.64218	0.6754129459819374	0.0	3.17	321.09000000000003	0.23304	0.4266721907975723	0.0	2.48	116.52	1.0010599999999994	0.5998482111334501	0.0	2.62	500.53	0.1	0.2547846149201322	0.0	1.41	50.0	0.49778	0.4606604732338119	0.0	1.55	248.89	0.9700999999999996	1.0761770254005594	0.0	4.06	485.05000000000007	0.4039800000000001	0.5205777171566222	0.0	1.78	201.99	0.3149000000000003	0.3466845684480346	0.0	1.43	157.45	0.4294799999999998	0.6403412602667415	0.0	2.12	214.74	0.594	0.6083715969701408	0.0	2.24	297.0	0.1936399999999999	0.2736368951731474	0.0	1.33	96.82	0.65092	0.5096837780428178	0.0	2.11	325.46000000000004	0.09882	0.1995013974888385	0.0	1.08	49.41	0.5136999999999998	0.9520132929744196	0.0	3.97	256.85	0.70562	0.5680192035486127	0.0	2.03	352.81000000000006	0.6052200000000002	0.7842041517360132	0.0	3.13	302.61	0.24882	0.4883904253770774	0.0	2.74	124.41
2	seg2	0.0	0.4509399999999998	0.9392124980003128	0.0	3.73	225.47000000000003	0.1019599999999999	0.2754265027189662	0.0	1.39	50.98	0.5987399999999999	0.317137529157305	0.0	1.2	299.37	0.0642399999999999	0.1989965386633643	0.0	1.3	32.120000000000005	0.2033400000000002	0.1994368180652711	0.0	0.93	101.67	1.708439999999999	0.8598646209723946	0.0	3.14	854.22	0.0004799999999999	0.0046657903939204	0.0	0.07	0.24	0.0897399999999999	0.12030183872244	0.0	0.61	44.870000000000005	0.0806399999999999	0.1546854563299351	0.0	0.63	40.32000000000001	0.1862800000000001	0.2374358052190103	0.0	1.14	93.14	0.1137800000000001	0.1928707121363959	0.0	0.93	56.88999999999999	0.6647799999999988	0.5186483891809553	0.0	1.91	332.39	0.1018	0.1867007230837634	0.0	1.03	50.9	0.0205799999999999	0.0743307715552583	0.0	0.51	10.29	0.7944800000000002	0.5799878702179893	0.0	2.25	397.24	0.8021600000000003	0.6763319705588375	0.0	2.25	401.08	0.5981999999999996	0.6873999999999995	0.0	2.83	299.1
2	seg3	1.0	0.12242	0.2486876426362998	0.0	0.97	61.21	0.00444	0.0221604693091098	0.0	0.25	2.22	0.6678600000000003	0.3539310955539226	0.0	1.38	333.93	0.0109999999999999	0.0404202919336314	0.0	0.29	5.5	0.2766199999999998	0.2433293562232063	0.0	0.91	138.31	1.6128999999999984	0.8793503226814667	0.0	3.22	806.45	0.0076399999999999	0.0309714449130162	0.0	0.25	3.82	0.08938	0.1219320122035229	0.0	0.5	44.69	0.0254799999999999	0.0529071790969808	0.0	0.24	12.74	0.1001400000000001	0.2471302903328525	0.0	1.23	50.07	0.27976	0.2646385126923138	0.0	1.08	139.88	0.7597000000000003	0.5330209282945652	0.0	1.76	379.85	0.1469999999999999	0.2073880420853632	0.0	0.89	73.5	0.0926	0.2422883406191877	0.0	1.19	46.3	0.7171599999999996	0.3915404632984945	0.04	1.87	358.58000000000004	0.582339999999999	0.6736152643757427	0.0	2.66	291.17	0.4167000000000002	0.5036662684754674	0.0	2.45	208.35
2	seg5	1.0	0.5388087774294669	0.7492858613319243	0.0	2.93	171.88	0.0798119122257053	0.2505391597716838	0.0	1.88	25.460000000000004	0.8745768025078366	0.4129074139593874	0.0	1.79	278.99	0.0668652037617554	0.1836589554691469	0.0	1.14	21.33	0.3696865203761758	0.3482124916600212	0.0	1.18	117.93	1.6329153605015685	0.8385096285820873	0.0	3.34	520.9	0.1301253918495298	0.2415064722246875	0.0	0.93	41.51	0.212758620689655	0.2392069735998244	0.0	1.15	67.86999999999999	0.2325391849529781	0.2775319081894649	0.0	1.17	74.18	0.4368652037617553	0.5126801700393765	0.0	1.9	139.36	0.4424137931034482	0.3566187491194809	0.0	1.26	141.13	0.8327272727272731	0.3861055748905049	0.0	1.96	265.64	0.2242633228840125	0.3486337052575716	0.0	1.82	71.54	0.0877429467084639	0.2563242394737309	0.0	1.56	27.99	0.5747021943573668	0.5255704370991117	0.0	2.12	183.33	0.606583072100314	0.685609756637718	0.0	2.18	193.5	0.1919122257053292	0.3071699801158764	0.0	1.76	61.21999999999999
2	seg6	1.0	1.2032298136645958	1.0322769877720883	0.0	3.32	193.72	0.1202484472049689	0.3321171504575209	0.0	2.03	19.360000000000003	0.9346583850931686	0.4867193141356439	0.0	2.36	150.47999999999996	0.1542236024844719	0.2984153588531336	0.0	1.4	24.83	0.8124223602484473	0.4745848481921431	0.0	1.92	130.79999999999998	1.6343478260869568	1.0748801941667938	0.0	4.16	263.13000000000005	0.3396273291925465	0.6710045201676451	0.0	2.29	54.68	0.8169565217391308	0.5977504864677019	0.0	2.26	131.53	0.4166459627329193	0.5629171403996768	0.0	1.93	67.08000000000001	0.737329192546584	0.4416763067623716	0.0	1.84	118.71	0.1805590062111801	0.2614442649229934	0.0	1.22	29.07	0.3524223602484472	0.5678353540540462	0.0	3.59	56.74	0.0645962732919254	0.163323379972798	0.0	0.89	10.4	0.2358385093167702	0.4201412939000566	0.0	1.99	37.970000000000006	1.7903726708074534	1.2540220451363275	0.0	4.57	288.25	0.3088819875776397	0.4728557273292767	0.0	2.15	49.73	0.0385093167701863	0.1412728788929897	0.0	0.97	6.2
2	seg7	1.0	0.5270297029702976	0.6969204459826267	0.0	3.32	106.45999999999998	0.1417326732673267	0.3382811353833068	0.0	2.03	28.63	0.669851485148514	0.5188233810417718	0.0	2.36	135.31	0.2386138613861387	0.3422653990286173	0.0	1.4	48.2	0.3814851485148515	0.3693247414280806	0.0	1.46	77.06	1.081039603960396	0.9959857092774934	0.0	4.16	218.37	0.1366336633663366	0.2977914654360997	0.0	1.12	27.6	0.4984158415841583	0.4600231003094858	0.0	2.26	100.68	0.208019801980198	0.2691902775890608	0.0	1.04	42.02	0.3098019801980197	0.3844952463315048	0.0	1.84	62.58	0.1003960396039603	0.1362977287976742	0.0	0.69	20.28	0.6453960396039603	0.5874875954739813	0.0	3.59	130.37	0.0578217821782177	0.1369476590077942	0.0	0.81	11.68	0.2831188118811881	0.4888668203733554	0.0	1.99	57.19	0.6936138613861387	0.5086005935586959	0.0	2.83	140.11	0.7510396039603958	0.5954168258046865	0.0	2.35	151.71	0.2736138613861386	0.294507996169649	0.0	1.46	55.27
2	seg8	1.0	0.5270297029702976	0.6969204459826267	0.0	3.32	106.45999999999998	0.1417326732673267	0.3382811353833068	0.0	2.03	28.63	0.669851485148514	0.5188233810417718	0.0	2.36	135.31	0.2386138613861387	0.3422653990286173	0.0	1.4	48.2	0.3814851485148515	0.3693247414280806	0.0	1.46	77.06	1.081039603960396	0.9959857092774934	0.0	4.16	218.37	0.1366336633663366	0.2977914654360997	0.0	1.12	27.6	0.4984158415841583	0.4600231003094858	0.0	2.26	100.68	0.208019801980198	0.2691902775890608	0.0	1.04	42.02	0.3098019801980197	0.3844952463315048	0.0	1.84	62.58	0.1003960396039603	0.1362977287976742	0.0	0.69	20.28	0.6453960396039603	0.5874875954739813	0.0	3.59	130.37	0.0578217821782177	0.1369476590077942	0.0	0.81	11.68	0.2831188118811881	0.4888668203733554	0.0	1.99	57.19	0.6936138613861387	0.5086005935586959	0.0	2.83	140.11	0.7510396039603958	0.5954168258046865	0.0	2.35	151.71	0.2736138613861386	0.294507996169649	0.0	1.46	55.27
2	seg9	1.0	0.3137659033078881	0.4334336147317137	0.0	2.11	123.31	0.049236641221374	0.1615366019573419	0.0	1.55	19.35	0.7072264631043252	0.4889612941611474	0.0	1.79	277.94000000000005	0.1303307888040713	0.2335447442701782	0.0	1.08	51.22	0.642213740458015	0.3979737931895173	0.0	1.73	252.39	1.3223664122137406	0.8942870690808938	0.0	2.95	519.69	0.2977353689567429	0.3171095783444421	0.0	1.12	117.01	0.2584223918575061	0.3196571870917643	0.0	1.43	101.56	0.254376590330789	0.3019380666514387	0.0	1.18	99.97	0.5487022900763359	0.529080142194909	0.0	2.01	215.64	0.1894656488549619	0.1781098653586177	0.0	0.82	74.46000000000001	1.0264885496183207	0.4688900710442165	0.0	1.91	403.41	0.0837404580152671	0.1740243725926885	0.0	0.79	32.910000000000004	0.0615776081424936	0.2690896058697825	0.0	1.9	24.2	0.3678117048346055	0.4409765881692353	0.0	2.83	144.54999999999998	0.4467684478371499	0.4972734717146358	0.0	2.35	175.57999999999998	0.232035623409669	0.3210168778757594	0.0	1.46	91.19
2	seg10	1.0	0.7594556451612903	0.8868355679862819	0.0	3.76	376.69000000000005	0.0594556451612903	0.1441532074780039	0.0	0.93	29.49	0.6791330645161282	0.5411992493113096	0.0	2.21	336.85	0.2556451612903227	0.4752991281143531	0.0	1.76	126.8	0.7903225806451615	0.3075054037916768	0.25	1.73	392.0	1.0664112903225802	0.8430269148890601	0.0	2.69	528.94	0.3332862903225807	0.3136573515269217	0.0	0.99	165.31	0.2293145161290324	0.337924663939996	0.0	1.68	113.74	0.6968145161290318	0.6059689104520491	0.0	2.26	345.62	0.9802016129032264	0.6474110660040464	0.0	2.43	486.18	0.0992137096774193	0.1416321432641382	0.0	0.75	49.21	1.17766129032258	0.2957777033379686	0.04	1.84	584.1200000000001	0.0925604838709677	0.212959409398549	0.0	0.95	45.91	0.3782056451612901	0.6170995877963747	0.0	1.81	187.59000000000003	0.0553629032258064	0.1010023821722763	0.0	0.56	27.46	0.1623387096774195	0.25995613423685	0.0	1.33	80.52	0.3696370967741935	0.6001661978780934	0.0	1.99	183.34000000000003
2	seg13	1.0	1.926606606606605	1.2664403134233608	0.0	3.96	641.56	1.118528528528529	1.0071068469323765	0.0	2.66	372.47	1.0475975975975975	0.8270085715466601	0.0	3.27	348.85	0.3531831831831832	0.4855028223068801	0.0	2.24	117.61	0.3043243243243241	0.357751457053556	0.0	1.68	101.34	0.5124024024024028	0.7250230980644413	0.0	2.67	170.63000000000002	0.5238138138138141	0.673093027443431	0.0	2.44	174.43	0.1840240240240242	0.2501591553920219	0.0	1.19	61.28	0.4645345345345346	0.3532859599928742	0.0	1.78	154.69	0.4032132132132132	0.4588268820516939	0.0	1.92	134.27	0.5523723723723725	0.6795415028764675	0.0	2.83	183.94	0.5376576576576579	0.3889254194583068	0.0	1.72	179.04000000000002	0.0203303303303303	0.0882200304055473	0.0	0.81	6.77	0.2044444444444445	0.3590487190470323	0.0	1.73	68.08	2.796246246246246	1.890554527074868	0.0	5.0	931.15	1.0640540540540535	0.7202110698025594	0.0	2.61	354.33	0.4252252252252252	0.6289332885177349	0.0	2.57	141.6
2	seg14	1.0	1.914028776978418	1.3650997904991438	0.0	4.69	266.05	1.0242446043165467	0.9790569375329092	0.0	2.86	142.37	0.686258992805755	0.469423760301581	0.0	1.76	95.39	0.4229496402877697	0.4636614574279246	0.0	1.82	58.79	0.3644604316546763	0.2857960551249676	0.0	1.14	50.66	0.6549640287769785	0.6335708713836073	0.0	2.27	91.04	0.2684172661870503	0.4910351113364387	0.0	2.06	37.31	0.1762589928057554	0.2293728496264282	0.0	0.95	24.5	0.3173381294964029	0.3513644023267021	0.0	1.57	44.11	0.3545323741007194	0.4602567675954206	0.0	2.19	49.28	0.4787769784172663	0.5590079347600377	0.0	1.96	66.55000000000001	0.507697841726619	0.4159574489630637	0.0	1.51	70.57	0.0156115107913669	0.0529029939982276	0.0	0.33	2.17	0.4388489208633095	0.5506243403859424	0.0	2.95	61.0	2.195827338129497	1.8384791569326129	0.0	5.0	305.22	1.054244604316547	0.8858422634466571	0.0	2.85	146.54	0.1518705035971222	0.3126852103708114	0.0	2.13	21.11
2	seg15	1.0	1.0699999999999998	0.9190838653328386	0.0	3.22	70.61999999999999	0.5292424242424243	0.6481122017667709	0.0	2.14	34.93000000000001	0.5859090909090907	0.3937310929476093	0.0	1.24	38.67	0.495151515151515	0.5156468207114493	0.0	1.82	32.68	0.2624242424242424	0.2326986645926743	0.0	0.9	17.320000000000004	0.7890909090909091	0.7740423746773449	0.0	2.27	52.08	0.0893939393939393	0.2067928167373762	0.0	0.94	5.9	0.0986363636363636	0.1867658261813469	0.0	0.95	6.51	0.1593939393939394	0.2339961071152407	0.0	1.01	10.52	0.4792424242424241	0.4449014552312122	0.0	2.19	31.630000000000003	0.0618181818181818	0.0941132311393148	0.0	0.45	4.080000000000001	0.605	0.3736156264981917	0.0	1.51	39.92999999999999	0.0328787878787878	0.0729832930553111	0.0	0.33	2.1700000000000004	0.6736363636363638	0.6323612229204472	0.0	2.95	44.46	0.7828787878787881	0.6468894457359707	0.0	2.76	51.67000000000001	0.5365151515151515	0.5965925781602432	0.0	2.13	35.410000000000004	0.2240909090909091	0.4255227703650815	0.0	2.13	14.79
