Part_id	Sc_id	enddistance	endpupilsize	length	maxdistance	maxpupilsize	maxpupilvelocity	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	mindistance	minpupilsize	minpupilvelocity	numfixations	numsamples	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	sumabspathangles	sumfixationduration	sumrelpathangles	answer
1	seg14	558.95	3539.0	19985398	568.1	3730.0	0.071059742	1.560434581	559.9812162	325.5428571	394.8024712	3154.079054	0.000977781	1.334600234	551.3	1759.0	0	35	1201	559.2	3087.0	1.155762125	2.685506861	250.5524887	209.0177205	0.004801726	1.172559964	53.05477576	11394	44.04180772	1.0
1	seg17	539.5	3115.5	19967365	562.85	3521.0	0.111024379	1.574264868	546.487172	283.1176471	361.5431468	3202.53207	0.000731738	1.199329738	536.95	1150.0	0	51	1198	554.15	3354.0	1.20482015	6.581121721	148.8127208	185.0020085	0.00411052	0.979508649	78.7132434	14439	58.76715716	1.0
2	seg9	544.55	4309.0	19985393	571.7	4502.0	0.037888795	1.455579061	556.3005882	180.5	306.1117398	4084.95098	0.000979294	1.410857436	539.6	2588.0	0	36	1201	561.6	4012.0	1.098389067	6.41266472	78.98842592	219.8740387	0.00260357	0.948200779	50.94526713	6498	47.96915283	1.0
2	seg8	559.85	4046.0	19985409	614.45	5051.5	0.095292422	1.550064926	567.9202941	172.5098039	320.6682155	4303.2375	0.001527324	1.558507854	525.5	2296.0	0	51	1201	525.5	2296.0	1.009657826	15.66949773	104.2271313	351.8439181	0.006283646	0.922736581	77.50324631	8798	76.36688483	1.0
2	seg5	547.0	3880.0	19983260	683.7	5128.0	0.113703237	1.434619376	585.5118248	228.225	396.2018153	4266.319708	0.001261428	1.605124847	546.4	2245.5	0	40	1199	626.75	4495.5	1.016196971	43.26549294	149.5325173	367.2467381	0.005505675	1.098562616	55.95015566	9129	60.99474417	1.0
2	seg7	559.85	4046.0	19985409	614.45	5051.5	0.095292422	1.550064926	567.9202941	172.5098039	320.6682155	4303.2375	0.001527324	1.558507854	525.5	2296.0	0	51	1201	525.5	2296.0	1.009657826	15.66949773	104.2271313	351.8439181	0.006283646	0.922736581	77.50324631	8798	76.36688483	1.0
2	seg6	561.3	4134.0	19983048	614.45	5051.5	0.095292422	1.581312434	568.9922581	159.2777778	322.3306416	4374.373118	0.001606635	1.63532658	525.5	2296.0	0	36	1199	557.7	3889.0	0.992382258	20.72532455	114.3060081	373.656686	0.007222202	0.897838434	55.34593521	5734	55.60110371	1.0
2	seg10	553.7	4145.0	19984497	566.7	4596.0	0.061903332	1.654992865	551.3974654	169.3225806	443.6339821	3994.038018	0.001277979	1.461077784	538.65	1179.0	0	31	1199	554.7	3650.0	0.911754565	6.722544404	102.2553624	456.831426	0.004623497	1.06177629	49.64978596	5249	42.37125574	1.0
2	seg3	555.65	4172.5	19985404	575.3	4394.0	0.037886521	1.590443032	566.5675373	253.1081081	252.1501475	3875.437313	0.000657756	1.573533782	551.85	2146.0	0	37	1201	572.2	4187.5	1.142693667	4.980652618	149.8191101	241.6143819	0.00189804	1.08088456	57.25594917	9365	55.07368236	1.0
2	seg2	569.7	4350.5	19985433	584.9	4711.0	0.068988292	1.490444054	571.1322779	199.9859155	281.4384194	4363.736295	0.001224839	1.700255751	557.2	1492.0	0	71	1201	558.1	4247.0	1.172677866	3.915883553	101.9147393	194.3057711	0.004343271	1.07197381	104.3310838	14199	117.3176468	0.0
2	seg15	544.35	4436.0	19981477	567.05	4801.0	0.008706617	1.589841599	546.5930524	181.75	318.467633	4437.759681	0.000684042	1.69478354	532.75	3936.0	0	32	1195	544.6	4354.0	1.154212989	9.283238604	63.56505431	234.5815005	0.000832198	1.057935371	49.28508955	5816	50.84350619	1.0
2	seg13	551.0	4705.5	19981651	587.6	4998.0	0.104533173	1.607801309	556.6619617	186.46875	290.9377157	4672.691388	0.001107966	1.762331783	548.75	1732.0	0	32	1197	587.6	1732.0	1.102226733	5.202573886	81.66492688	313.2264111	0.006008837	0.990741126	49.84184057	5967	52.86995348	1.0
2	seg14	539.25	4566.0	19998138	567.05	4578.5	0.008706617	1.497569238	550.1111809	184.4333333	236.3320683	4264.44598	0.00072884	1.752074101	538.3	3936.0	0	30	1196	550.9	3948.0	1.165827856	6.964282345	82.16874283	147.4783303	0.000931734	1.132454144	43.42950789	5533	49.05807483	1.0
2	seg17	547.2	3772.5	19980883	608.3	4688.0	0.187451216	1.564030749	561.3427734	165.1875	293.0908642	4197.600098	0.001105322	1.681090487	530.35	1427.0	0	80	1197	544.8	4306.0	1.116542618	24.19733494	76.63262579	301.1581936	0.006204525	1.027586003	123.5584292	13215	131.125058	1.0
3	seg9	543.6	3395.0	19984586	554.3	3879.5	0.068456134	1.460805527	537.3035326	239.5952381	239.1114117	3495.669158	0.000623754	0.894863605	512.3	1748.0	0	42	1199	527.6	3752.0	1.060922866	7.406439174	157.8885157	157.3591204	0.002663733	0.773286912	59.89302663	10063	35.79454418	1.0
3	seg8	540.45	3770.5	19982134	554.3	3893.5	0.005703993	1.511780977	532.8263708	182.6666667	267.7518874	3584.513055	0.000654907	1.038240349	512.3	2728.0	0	27	1195	521.9	3725.0	1.014809085	9.50351735	74.48438143	194.0761404	0.000657124	0.88688118	39.30630541	4932	25.95600871	1.0
3	seg5	534.2	1439.0	19977035	549.1	3998.0	0.032246442	1.358117588	527.9762857	162.4166667	323.679151	3519.511429	0.001532358	1.164521515	486.15	1439.0	0	12	1189	530.9	3549.0	1.279808484	8.277310799	74.48545719	342.4027211	0.003283732	1.078112406	14.93929347	1949	11.64521515	1.0
3	seg7	540.45	3770.5	19982134	554.3	3893.5	0.005703993	1.511780977	532.8263708	182.6666667	267.7518874	3584.513055	0.000654907	1.038240349	512.3	2728.0	0	27	1195	521.9	3725.0	1.014809085	9.50351735	74.48438143	194.0761404	0.000657124	0.88688118	39.30630541	4932	25.95600871	0.0
3	seg6	545.0	3362.0	19980111	558.7	4164.0	0.024677274	1.844461142	539.6834112	216.15	303.8469493	3639.424455	0.000735987	1.412817539	486.15	1439.0	0	40	1193	486.15	3497.0	1.163546618	11.99400857	98.11964178	283.4823623	0.001804356	1.039281687	71.93398454	8646	53.68706649	1.0
3	seg10	548.7	3746.5	19968772	557.0	3864.0	0.021795257	1.566726372	541.5892916	228.2972973	274.5450103	3466.895387	0.000577209	1.218277848	530.45	2992.0	0	37	1200	541.75	3482.0	1.039352152	5.583760694	162.7700943	132.9719232	0.001209769	0.767079128	56.40214939	8447	42.63972469	1.0
3	seg3	509.1	3995.0	19979856	527.0	4073.5	0.083883752	1.527337303	516.1396667	288.6666667	282.5824465	3777.321667	0.001083051	1.512482918	481.7	1735.0	0	15	1195	481.7	3477.0	1.236343696	5.94062398	292.8904395	288.1243647	0.005168042	1.203500807	21.38272224	4330	19.66227794	1.0
3	seg2	523.45	3947.0	19963198	527.0	4021.5	0.083883752	1.715394324	516.1383212	272.625	186.0536992	3637.861314	0.001800421	1.466890859	481.7	1368.0	0	8	1194	495.1	3541.0	0.956915965	7.457369684	242.3450536	445.0462787	0.007582959	1.052543198	12.00776027	2181	8.801345156	0.0
3	seg15	520.2	1374.0	19984510	535.8	4150.5	0.015610928	1.660500132	513.4190828	215.8	293.3999673	3640.599112	0.001000247	1.356814145	488.8	1374.0	0	20	1199	522.2	3796.0	0.996799269	8.410354544	217.696457	377.6216409	0.001329032	1.012123591	31.54950251	4316	24.42265461	1.0
3	seg13	513.9	3223.0	19981994	568.5	4230.0	0.006185072	1.333827369	531.2263636	134.4666667	276.8353973	3814.512121	0.000942055	1.384696274	495.7	3223.0	0	15	1197	496.0	4028.0	1.134165004	16.58995763	43.71966976	262.2246462	0.000861726	1.093512007	18.67358317	2017	18.00105156	1.0
3	seg14	511.0	2379.0	19984510	541.1	4179.0	0.015610928	1.61449947	514.4433993	180.85	274.2925654	3743.957096	0.001031334	1.59414243	488.8	1686.0	0	20	1199	540.0	4165.0	1.009208499	9.14472703	178.3403827	322.3539966	0.001344469	1.001756744	30.67548992	3617	28.69456374	1.0
3	seg17	514.9	3476.0	19982787	531.05	3768.5	0.058721105	1.459423235	516.7501923	180.2894737	269.1119656	3364.8375	0.000679308	1.476430428	493.1	1440.0	0	38	1199	513.65	3341.5	1.133097282	5.912334838	70.36503581	146.9305147	0.002660365	0.93033616	53.9986597	6851	53.1514954	0.0
4	seg9	590.6	3625.0	19985401	639.9	3930.5	0.042632401	1.508798091	609.8772657	176.2222222	535.170865	3490.691244	0.000984731	1.329719345	587.6	2622.0	0	45	1201	615.45	3303.5	1.003763728	8.75005042	76.27816585	246.0026515	0.002158771	0.959241109	66.38711601	7930	57.17793182	0.0
4	seg8	616.5	3748.5	19985414	639.9	4090.5	0.038546983	1.64151678	612.6997002	190.9642857	452.6870103	3331.053957	0.000988073	1.274591632	603.1	2296.5	0	56	1201	611.7	4039.0	1.061909145	5.604194475	73.68531722	243.9876187	0.002219365	0.952507301	90.28342289	10694	68.82794814	1.0
4	seg5	595.15	3418.5	19985414	620.9	3910.0	0.028761859	1.449355751	604.5915962	238.6530612	531.6662502	3390.162791	0.000893712	1.370070635	592.15	2888.0	0	49	1201	602.3	3653.0	0.948623139	5.39006834	202.4655887	140.2992415	0.001658781	0.97317017	69.56907607	11694	64.39331986	0.0
4	seg7	616.5	3748.5	19985414	639.9	4090.5	0.038546983	1.64151678	612.6997002	190.9642857	452.6870103	3331.053957	0.000988073	1.274591632	603.1	2296.5	0	56	1201	611.7	4039.0	1.061909145	5.604194475	73.68531722	243.9876187	0.002219365	0.952507301	90.28342289	10694	68.82794814	0.0
4	seg6	614.75	3305.5	19985391	624.8	4126.0	0.038546983	1.50480258	606.6282814	197.2898551	378.3991821	3476.11237	0.000945894	1.293101232	592.05	2296.5	0	69	1201	607.3	3339.0	1.073418255	5.688735052	80.06837178	265.5553676	0.002168562	0.973583431	102.3265755	13613	86.63778255	0.0
4	seg10	598.95	3084.0	19985371	623.8	3930.5	0.026238367	1.56719286	599.8692362	194.8478261	546.4204146	3592.937765	0.000980906	1.043427667	576.8	2967.0	0	46	1201	601.8	3457.5	0.949523421	7.24264337	206.4686113	158.49459	0.001833177	0.972971889	70.52367869	8963	45.91081736	0.0
4	seg3	586.15	3829.5	19968763	632.65	4252.5	0.112698889	1.416600924	598.0852703	258.6052632	373.7659481	3706.882432	0.001085135	1.123225567	577.8	1686.0	0	38	1200	590.65	3755.5	1.356004759	13.57723008	152.0829325	205.2346071	0.00470057	1.158224424	52.41423417	9827	40.4361204	1.0
4	seg2	612.15	3483.0	19985418	615.65	4183.0	0.07506155	1.457341909	602.4476889	247.3770492	325.4821009	3752.096	0.001183918	1.437592487	586.15	1753.0	0	61	1201	586.15	3680.5	1.06356919	4.735084184	180.9159256	181.0411679	0.003770976	1.008037252	87.44051456	15090	84.81795673	0.0
4	seg15	615.05	3694.5	19985417	635.8	4035.0	0.090068452	1.687995882	616.8001192	211.22	518.5664215	3530.624553	0.000997934	1.340459581	600.05	2141.0	0	50	1201	625.4	3455.5	1.037281718	6.493312145	104.8657626	245.1791896	0.003787582	0.989518505	82.7117982	10561	64.34205987	0.0
4	seg13	619.2	3069.0	19985374	621.8	3887.5	0.108916241	1.556097886	613.3829229	212.5344828	364.2260973	3445.478051	0.001121023	1.642291918	593.0	1388.0	0	58	1201	619.7	3284.0	1.110559064	5.279985579	109.4612349	266.6303491	0.005238731	1.023807713	88.69757953	12327	91.96834743	1.0
4	seg14	615.25	3714.5	19985415	635.8	4035.0	0.090068452	1.545230274	618.2658273	218.5	476.2186946	3479.189448	0.000958496	1.316115246	600.05	2141.0	0	50	1201	620.35	3443.5	1.140931629	6.936461425	102.4590013	209.1010803	0.003731881	1.063994713	75.71628342	10925	63.17353182	0.0
4	seg17	566.1	3500.5	19982982	596.5	4039.0	0.022275593	1.573672986	558.5735267	274.1525424	331.8584208	3381.11786	0.000708513	1.729534088	463.8	2840.0	0	59	1199	583.8	3423.5	1.191340213	27.65537967	268.9027393	308.2930328	0.001245901	1.155325522	91.27303321	16175	98.58344301	0.0
5	seg9	551.0	4533.0	19985394	551.4	4842.0	0.077874512	1.43550585	525.3861687	214.8974359	286.7049964	4052.524205	0.001262203	1.141409606	458.05	2154.0	0	39	1201	519.65	4541.0	1.136417824	9.627833014	133.644815	352.2314989	0.004640628	0.968691791	54.54922229	8381	42.23215544	1.0
5	seg8	525.65	3886.5	19985382	540.4	4842.0	0.083098169	1.523524662	520.4253211	238.0967742	300.4537992	4348.699083	0.001662061	1.157141719	458.05	2030.0	0	31	1201	528.0	4055.0	1.19596362	8.835620023	259.6329916	351.8630135	0.006113765	1.084794725	45.70573987	7381	33.55710985	1.0
5	seg5	515.65	4456.0	19980318	528.7	4859.0	0.031045457	1.300400555	513.5520173	201.6190476	273.6223292	4289.991354	0.001312233	0.894306709	464.6	3137.0	0	21	1195	527.65	4605.0	1.368907718	10.39748241	108.0488205	214.1243155	0.002434569	1.110096737	26.00801109	4234	16.99182747	1.0
5	seg7	525.65	3886.5	19985382	540.4	4842.0	0.083098169	1.523524662	520.4253211	238.0967742	300.4537992	4348.699083	0.001662061	1.157141719	458.05	2030.0	0	31	1201	528.0	4055.0	1.19596362	8.835620023	259.6329916	351.8630135	0.006113765	1.084794725	45.70573987	7381	33.55710985	1.0
5	seg6	529.65	4055.0	19983055	536.4	4804.0	0.043953405	1.45640853	524.8298056	254.4166667	312.1460852	4215.49514	0.001111074	1.242304631	464.6	3249.5	0	48	1196	465.0	4467.0	1.194030674	7.22511441	150.2458741	264.9223491	0.00245453	1.124821576	68.45120091	12212	57.14601302	1.0
5	seg10	530.1	4126.0	19983642	551.4	4932.0	0.077874512	1.530859222	529.8564873	221.3428571	327.2914023	4209.287184	0.001381348	1.138701357	518.2	2306.0	0	35	1197	535.3	4514.0	1.08992862	7.084073832	166.5229083	298.7830193	0.004909204	0.954496507	52.04921353	7747	37.57714477	0.0
5	seg3	508.05	3745.0	19968706	521.1	4954.0	0.040831032	1.400016949	507.3199158	242.4666667	422.0578042	4311.093863	0.001252092	1.176631641	486.1	2188.0	0	45	1200	492.85	4820.0	1.117191982	6.653400969	144.6151004	265.3046832	0.003022331	1.000789432	61.60074576	10911	50.59516057	1.0
5	seg2	489.45	4774.0	19985389	506.0	4981.0	0.024798847	1.336089849	484.8933491	247.5	413.2293015	4285.554717	0.000956538	1.192815297	462.9	3612.0	0	56	1201	478.35	4346.5	1.073658068	12.14884613	180.4770446	329.9504718	0.001920812	0.918643398	73.48494171	13860	64.41202606	1.0
5	seg15	557.0	3945.0	19977247	576.5	4780.0	0.071990393	1.559859653	539.3357411	229.2758621	465.3366043	4128.535647	0.001764584	1.088253251	465.65	2632.0	0	29	1192	518.7	4617.0	1.137617801	22.66490827	126.1789819	216.4877157	0.005106981	0.930045986	43.67607028	6649	29.38283778	1.0
5	seg13	519.5	3850.5	19994993	532.35	4994.0	0.059024859	1.41434318	512.9497545	234.6571429	282.8430007	4038.42635	0.000955017	1.018174163	478.7	2593.0	0	35	1194	514.3	4333.0	1.219014587	13.10689954	133.4655591	202.5762786	0.002714669	1.01870053	48.08766813	8213	33.59974739	1.0
5	seg14	545.6	4649.5	19988236	576.5	4780.0	0.071990393	1.563611012	536.9929234	218.64	485.6318087	4102.815545	0.001634252	0.988390702	465.65	2632.0	0	25	1188	518.1	4107.5	1.102169546	24.72205074	120.7086299	213.2662741	0.005278101	0.891092588	37.52666429	5466	22.73298616	1.0
5	seg12	529.7	4255.5	19983196	548.5	4932.0	0.070493575	1.685029842	530.051417	266.5	265.5363331	4259.458502	0.000930253	1.219051363	517.95	1546.0	0	52	1199	548.5	4932.0	0.872411878	5.569658178	163.7107085	267.3870171	0.002991695	0.898922017	85.93652194	13858	60.95256813	1.0
5	seg17	510.3	3572.0	19983911	511.2	4687.0	0.011047733	1.351222639	481.0704545	213.2777778	263.4590692	3759.198427	0.001000219	1.33504321	421.75	3332.0	0	36	1191	471.5	4687.0	1.108646872	29.87513641	116.9738948	214.6371545	0.001499653	1.073851619	47.29279236	7678	45.39146913	1.0
6	seg9	507.3	3900.5	19985415	519.55	4340.0	0.061666867	1.554263782	510.690078	284.1071429	175.2169481	3949.268631	0.00096439	1.525676948	498.5	1990.0	0	56	1201	498.55	3845.5	1.143392136	3.380465142	191.7219273	209.3303653	0.002640979	0.977960439	85.48450801	15910	82.3865552	1.0
6	seg8	513.7	3923.0	19985401	519.55	4847.5	0.031375728	1.580522	504.134913	268.2166667	241.0408388	4104.263043	0.00100613	1.636809493	490.5	2699.0	0	60	1201	492.25	4273.0	1.130524302	7.471663076	166.6970348	308.9592931	0.002318729	0.963163348	93.25079801	16093	94.93495057	1.0
6	seg5	536.5	4061.5	19968758	546.2	4305.0	0.085504984	1.458232614	538.35	299.8113208	185.1756241	4040.676702	0.000848018	1.559089841	530.15	2011.5	0	53	1200	535.35	3772.5	1.230011934	2.859073506	183.7486846	163.0877332	0.003544833	1.109044491	75.82809595	15890	79.5135819	1.0
6	seg7	513.7	3923.0	19985401	519.55	4847.5	0.031375728	1.580522	504.134913	268.2166667	241.0408388	4104.263043	0.00100613	1.636809493	490.5	2699.0	0	60	1201	492.25	4273.0	1.130524302	7.471663076	166.6970348	308.9592931	0.002318729	0.963163348	93.25079801	16093	94.93495057	1.0
6	seg6	498.75	3852.5	19985379	539.75	4898.5	0.031375728	1.580861917	516.0137391	254.0952381	245.0731283	4264.536957	0.001104927	1.525148354	490.5	1883.0	0	63	1201	539.75	3949.0	1.132711972	19.22839678	135.2189043	291.2122403	0.00236191	1.030291624	98.01343885	16008	93.03404958	1.0
6	seg1	635.0	4267.0	19985412	641.2	4386.0	0.053977784	1.414797714	634.0801553	376.25	207.0204188	3991.893011	0.00097342	1.462514167	628.15	2349.0	0	44	1201	633.5	3897.5	1.190155876	2.986712597	254.6163667	199.6577095	0.003012494	1.110347826	60.83630171	16555	61.425595	1.0
6	seg10	502.7	4045.0	19985411	518.55	4374.5	0.061666867	1.600934133	506.5923605	298.6181818	239.8813413	3945.458369	0.000888244	1.54204902	494.2	1990.0	0	55	1201	509.75	4056.5	0.953564676	4.643927973	187.230843	155.5555592	0.00282152	1.026835879	86.4504432	16424	81.72859807	0.0
6	seg3	628.05	4165.5	19985431	632.85	4570.0	0.091504053	1.490262807	626.9106599	377.2653061	297.1368214	4092.227157	0.00084966	1.61639286	618.5	1889.0	0	49	1201	631.3	4007.5	1.139093984	2.744435628	285.4632766	187.7750565	0.003769664	0.97320863	71.53261472	18486	75.97046441	1.0
6	seg2	627.65	4084.0	19985397	637.65	4442.0	0.085619934	1.535107874	629.2906701	345.6734694	286.9451507	4185.899067	0.000956642	1.462940501	623.4	1986.0	0	49	1201	637.45	4405.5	1.178523311	3.535387124	199.2144351	156.8156366	0.00376085	1.08725265	73.68517794	16938	68.75820353	0.0
6	seg15	537.75	4020.5	19985426	544.0	4436.5	0.21915773	1.495396906	530.0814864	320.5714286	325.3413746	3834.770322	0.001160612	1.562945399	521.35	0.928	0	49	1201	531.6	3763.5	1.020654554	4.348696865	235.0381175	288.1858502	0.007628785	0.966416886	71.77905148	15708	73.45843376	1.0
6	seg13	644.5	3836.0	19985411	656.4	3966.0	0.060045635	1.567235173	645.087846	346.4081633	321.7015966	3628.04628	0.000844906	1.352996875	636.8	1892.0	0	49	1201	647.15	3681.0	1.223108719	3.041498226	216.4452316	207.109394	0.002483492	1.007262768	75.22728831	16974	63.59085315	1.0
6	seg14	524.6	3908.5	19985426	544.0	4436.5	0.21915773	1.504187141	530.4097295	347.1020408	297.970784	3785.684429	0.001078991	1.642764152	521.35	0.928	0	49	1201	537.6	3379.0	1.080895692	4.149116707	246.4515034	296.3687375	0.007508878	0.996257012	72.20098278	17008	77.20991513	1.0
6	seg12	505.8	3946.0	19985412	513.6	4418.0	0.106581002	1.6295914	505.7675926	341.9607843	242.0210124	3983.801768	0.000751714	1.476478239	494.2	1517.0	0	51	1201	510.65	4174.0	0.811112253	4.215838703	183.0367133	245.9566113	0.003612012	0.935954921	81.47956999	17440	72.34743369	1.0
6	seg17	662.6	3861.5	19985400	670.25	4153.0	0.069112526	1.484977066	663.7327055	309.7037037	259.9369107	3749.985873	0.001044955	1.529800302	659.0	2278.5	0	54	1201	667.3	3866.5	1.156332668	1.930896061	168.5684039	179.5403956	0.003308119	1.039583561	78.70378452	16724	79.54961568	1.0
7	seg16	496.2	3347.0	19986660	595.4	4687.5	0.054157911	1.530654206	498.0431053	244.46	352.5329287	3835.530402	0.000964739	1.504026473	457.6	2147.0	0	50	1186	474.4	3289.0	1.05906474	44.40831975	202.6953288	348.1247748	0.002577638	1.064334272	75.00205608	12223	72.19327071	0.0
7	seg9	457.7	3504.0	19981007	479.9	3730.0	0.043620534	1.333995398	457.5896364	203.0	310.8850811	3524.916364	0.000870856	1.449806378	442.0	2116.0	0	16	1134	479.9	3503.0	1.164523932	3.667734122	99.23507444	191.273766	0.002786123	1.027428724	20.00993098	3248	20.29728929	1.0
7	seg8	453.4	3325.5	25756094	479.9	4185.0	0.059711798	1.465445861	460.5765125	193.9444444	318.2043568	3770.633452	0.000969742	1.316153241	450.05	1927.0	0	36	1493	459.9	4074.0	1.155779625	4.922027495	73.77918578	241.1276464	0.002895423	1.090773643	51.29060512	6982	44.74921021	1.0
7	seg5	444.7	3554.0	19998541	465.1	4288.5	0.008886754	1.410204799	442.3294554	134.1666667	291.9281686	3735.403465	0.001181123	1.376651294	432.8	3384.0	0	18	1147	438.5	3707.0	1.072732695	5.695851349	70.66927946	271.1507619	0.001492317	0.708506153	23.97348158	2415	22.02642071	1.0
7	seg4	474.45	3755.0	19982970	504.9	4207.0	0.048937192	1.548420726	486.4855984	218.7966102	393.3568302	3825.469067	0.000866962	1.663395283	470.2	2273.0	0	59	1197	499.6	4130.5	1.180030562	9.757075293	162.5665678	215.8289822	0.002403939	1.049847161	89.80840213	12909	94.81353112	1.0
7	seg7	453.4	3325.5	25756094	479.9	4185.0	0.059711798	1.465445861	460.5765125	193.9444444	318.2043568	3770.633452	0.000969742	1.316153241	450.05	1927.0	0	36	1493	459.9	4074.0	1.155779625	4.922027495	73.77918578	241.1276464	0.002895423	1.090773643	51.29060512	6982	44.74921021	0.0
7	seg6	460.85	3442.0	19981650	467.05	4264.0	0.059711798	1.484502959	459.6569254	201.8372093	306.0635571	3782.204718	0.000850556	1.557167742	433.6	1927.0	0	43	1175	448.0	3654.0	1.128207526	3.637986827	75.61806607	270.0432997	0.002647558	1.154444123	62.34912429	8679	63.84387741	1.0
7	seg1	461.1	4202.5	19973762	474.5	4326.0	0.031283776	1.607996544	449.0438564	190.0192308	322.2042575	4053.201946	0.001030578	1.59656638	429.2	2229.0	0	52	1187	467.1	4137.0	1.132991545	8.032966597	93.65508066	153.9584746	0.002251598	1.043970452	82.00782375	9881	79.82831902	0.0
7	seg10	484.7	3293.0	19986661	595.4	4687.5	0.036147472	1.498377227	498.180454	247.0208333	357.814365	3849.204873	0.00089958	1.478111806	457.6	2893.0	0	48	1186	474.4	3289.0	1.069097262	44.83510615	205.8473396	333.8530297	0.001880636	1.070262497	70.42372967	11857	67.99314307	1.0
7	seg3	425.7	3593.0	34905717	454.95	4637.0	0.129698571	1.404364644	435.1580814	197.0392157	526.0989084	3851.12907	0.001334078	1.277483343	412.7	1464.0	0	51	2076	444.25	3663.0	1.102975923	9.116251932	121.1593927	208.6880653	0.004858135	1.085838484	70.2182322	10049	62.59668379	1.0
7	seg2	452.5	3744.5	19980896	486.5	4551.0	0.057944037	1.556684971	471.928834	229.3488372	378.4845812	3905.014575	0.000884279	1.457158197	451.55	2214.0	0	43	1197	475.25	3797.5	1.064158076	5.602526344	101.897447	168.3436462	0.002905353	0.994392458	65.38076879	9862	59.74348606	0.0
7	seg15	569.25	3557.5	19986342	569.25	3594.5	0.008916241	1.300537666	533.4023891	167.3043478	370.7111176	3414.404437	0.000898656	1.563088859	510.9	3106.0	0	23	1183	528.1	3529.0	1.101513247	13.71095556	59.76958392	88.35256515	0.001224476	1.10698006	28.61182866	3848	32.82486604	1.0
