Part_id	Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numfixations	numsaccades	numsamples	numsegments	relpathanglesrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	answer
1	1_allsc	2.29E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	539.5	3115.5	0.000519173	1.60E-06	0.008055851	569687443	1082.755595	99927	575	4054.5	0.111024379	0.01839891	1.464268557	555.8035222	297.8065934	331.9487425	3315.957326	0.000879963	1.300101962	289.2847728	60647.46541	0.004570612	534.1	0.982	0	0.000460586	910	636	34204	19	1.99E-06	563.2	3328.5	1.10977316	5.872845907	277.6645608	235.8596632	253.8419679	0.003907112	1.028206375	202.6317133	16192.54153	0.002868255	1304.663284	271004	295766.3296	1133.688911	183985.1155	38571788	
1	seg16	2.35E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	552.9	2937.5	0.000521815	1.63E-06	0.006753665	29976849	802.7372748	99927	566.1	3826.5	0.064305014	0.01586128	1.465169717	551.8008559	325.9591837	325.8826989	3406.268018	0.000710945	1.37745955	301.4414308	60639.4359	0.004811631	544	2109	0	0.000977253	49	39	1799	1	2.16E-06	566.1	3150.5	0.979356128	3.961696871	249.0922653	209.4796183	187.8380248	0.002702025	0.844109126	204.4932179	17294.03338	0.003123318	70.3281464	15972	15642.36955	64.74059883	11756.2158	2364938	
1	seg9	2.31E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	553.5	2591	0.000433165	1.57E-06	0.006208103	29977259	499.1135818	83273	563.4	3939.5	0.088381867	0.007931126	1.50325694	553.7122074	246.3829787	282.2848742	3314.01728	0.001005662	1.134318005	244.6463234	60171.09677	0.003889025	543.5	1532	0	0.000907743	47	31	1799	1	1.70E-06	548.85	3822.5	1.081102404	4.101320539	130.0520888	180.8122717	255.3354302	0.004173335	1.005174591	147.5637177	15903.25946	0.001842799	69.14981923	11580	12985.10421	51.04431024	7584.036025	1865304	1
1	seg8	2.57E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	556.3	2999.5	0.000484239	1.73E-06	0.006450076	29978073	612.8676925	83273	563.4	3939.5	0.094926449	0.01839891	1.509653122	553.6659799	254.0961538	284.6383414	3368.301005	0.001109972	1.201642984	257.4089784	58528.65714	0.004429547	546.4	1532	0	0.000907743	52	35	1801	1	2.00E-06	555.9	3129	1.115885515	3.702346572	121.1329297	195.8770913	256.4278731	0.005060901	1.08359746	159.2167771	14770.40464	0.00311955	76.99230921	13213	14516.55541	60.08214919	9009.314244	2048503	1
1	seg5	7.66E-07	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	552.85	3536.5	0.000256312	5.67E-07	0.022794643	29994731	530.3355223	66618	565.2	4054.5	0.027289102	0.007960844	1.436685379	557.9019199	424.2941176	480.5009184	3503.285476	0.000936099	1.023359839	208.2780157	52739	0.003743425	548.4	1591	0	0.0023068	17	6	1802	1	5.12E-07	558.4	3849	1.091652957	3.636891818	800.8240884	418.8809599	380.2460812	0.002616033	0.837140193	161.4028993	12537.38426	0.002123961	22.98696607	7213	7688.014694	15.35039759	1249.668094	316434	1
1	seg4	2.02E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	560.9	3460	0.00056627	1.47E-06	0.013170461	29978089	939.028569	83273	568.45	3939	0.108736115	0.014095718	1.405031729	557.9093179	473.5909091	394.7833828	3419.332982	0.000758171	1.49392858	299.9109792	58599.14815	0.00502629	544.15	1495	0	0.001118677	44	27	1801	1	2.09E-06	550.75	3398.5	1.296975806	4.229501964	591.7831673	244.6766316	220.6393516	0.003424225	1.205674332	198.4702442	14139.51419	0.002821878	60.41636435	20838	16975.68546	62.74500038	8097.596439	1582177	
1	seg7	2.57E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	556.3	2999.5	0.000484239	1.73E-06	0.006450076	29978073	612.8676925	83273	563.4	3939.5	0.094926449	0.01839891	1.509653122	553.6659799	254.0961538	284.6383414	3368.301005	0.001109972	1.201642984	257.4089784	58528.65714	0.004429547	546.4	1532	0	0.000907743	52	35	1801	1	2.00E-06	555.9	3129	1.115885515	3.702346572	121.1329297	195.8770913	256.4278731	0.005060901	1.08359746	159.2167771	14770.40464	0.00311955	76.99230921	13213	14516.55541	60.08214919	9009.314244	2048503	0
1	seg6	2.30E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	554.95	3194.5	0.000542548	1.63E-06	0.006929288	29978072	612.8676925	83273	565.2	4054.5	0.094926449	0.01839891	1.43783002	553.5888262	256.7142857	338.8445093	3410.081264	0.001217493	1.221286302	270.3254647	56729.3125	0.004756302	546.4	1532	0	0.000907743	49	32	1801	1	1.91E-06	564.8	2119	1.135449746	3.976446811	132.6629501	290.6700303	314.5346803	0.005190369	1.101736516	166.2692754	14567.77986	0.003213411	69.01584096	12579	16264.53645	57.4004562	8650.41487	1815338	1
1	seg1	1.29E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	564.4	3376.5	0.000323343	9.67E-07	0.011599468	29994764	502.2441399	83273	575	3786	0.105553888	0.011371363	1.381617769	564.5677289	399.6896552	346.3787192	3379.918308	0.000998592	1.191926848	296.8148177	66618	0.004547183	547.35	1068	0	0.000756374	29	15	1802	1	1.07E-06	563.2	3328.5	0.914162555	3.845656052	394.5931995	284.252556	259.5289292	0.00492271	0.951242178	127.6894298	15418.76226	0.002489019	38.68529752	11591	9698.604138	32.1820249	4452.222265	999270	
1	seg10	1.56E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	547.25	3388	0.000312806	1.10E-06	0.004699474	29974824	627.3555556	83273	569.6	3826.5	0.064305014	0.008694718	1.464693421	553.3220536	203.969697	293.0098488	3306.025893	0.001117772	1.080559078	249.6171596	65104	0.003491117	534.1	1901	0	0.000977253	33	22	1795	1	1.12E-06	560.35	3482.5	1.033926314	5.745910911	167.5213578	181.6525673	237.1486946	0.003664991	0.814017284	188.0122639	15340.95212	0.002212866	46.87018947	6731	9376.315163	33.49733143	5491.577511	1432288	1
