Part_id	Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numfixations	numsaccades	numsamples	numsegments	relpathanglesrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	answer
1	1_allsc	2.28E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	539.5	3115.5	0.000516318	1.60E-06	0.008022397	474690286	1082.755595	99927	575	4054.5	0.111024379	0.01839891	1.463404484	555.5719404	300.7144737	330.7575905	3318.146086	0.000856424	1.293863363	289.0272241	60113.28113	0.004618989	534.1	0.982	0	0.000460586	760	530	28500	19	1.97E-06	566.9	3387	1.099340758	5.904816205	263.9212189	231.8191178	243.9385247	0.003770405	1.021454827	203.7154328	16161.59504	0.002953353	1084.382723	228543	245091.3746	934.1693481	153184.4288	31860039	
1	seg16	2.36E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	552.9	2937.5	0.00053805	1.60E-06	0.007106244	24980510	802.7372748	99927	561.1	3826.5	0.037048157	0.01586128	1.512839437	551.8450538	337.3	344.6350855	3399.325806	0.000665503	1.473709529	306.527235	59331.625	0.005059818	544	2479	0	0.001028252	40	32	1499	1	2.24E-06	551.4	2962	1.002700342	3.844354373	240.1849928	209.7315738	182.5277595	0.002026525	0.847402375	203.860382	16887.9575	0.003238753	59.00073805	13492	13440.76833	56.00096209	9808.87152	1898612	
1	seg9	1.82E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	553.5	2591	0.000394084	1.32E-06	0.005800663	24980921	489.0156057	83273	562.4	3499.5	0.049147352	0.007931126	1.418974625	553.2281972	245.9090909	307.6430494	3211.862866	0.000954402	1.057216947	271.0921399	63589.90909	0.004077938	543.5	2224.5	0	0.001644047	33	22	1499	1	1.31E-06	550.85	3302.5	0.968997513	3.83269902	127.1599297	151.7981612	148.7421426	0.00309747	0.88324986	149.4207052	14202.89366	0.001962878	45.40718799	8115	9844.57758	32.77372536	5964.027078	1398978	1
1	seg8	2.86E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	556.3	2999.5	0.000550387	1.96E-06	0.006355566	24981728	612.8676925	83273	563.4	3939.5	0.094926449	0.01839891	1.490078927	553.6651739	257.0612245	286.4502804	3360.041623	0.001078881	1.183059941	260.5795981	58290.73529	0.004493776	546.6	1532	0	0.000907743	49	34	1501	1	2.23E-06	558.8	3633	1.103255744	3.735529252	123.943268	191.3067809	257.7686938	0.005105558	1.088764204	160.4856763	14924.29676	0.003142885	71.52378849	12596	13749.61346	55.60381722	8859.706335	1981885	1
1	seg5	8.03E-07	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	552.85	3536.5	0.000270379	6.40E-07	0.01210995	24981729	530.3355223	66618	565.2	4054.5	0.027289102	0.007960844	1.338005639	556.4089947	239.5	450.3030596	3426.97619	0.001165236	1.078755806	208.2780157	52739	0.003743425	548.4	1591	0	0.0023068	16	6	1501	1	6.05E-07	560.4	3632	1.053516112	3.205201102	254.639091	415.1643665	438.1435253	0.003139709	0.83972624	161.4028993	12537.38426	0.002123961	20.07008458	3832	6754.545895	15.10258129	1249.668094	316434	1
1	seg4	2.15E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	560.9	3460	0.000613635	1.60E-06	0.014164061	24981736	939.028569	83273	568.45	3939	0.108736115	0.014095718	1.376607416	558.0908826	507.175	393.0685548	3413.374909	0.000721192	1.550997269	286.7248779	57291.48	0.004950001	544.15	1495	0	0.001118677	40	25	1501	1	2.36E-06	554.85	3566	1.291243417	4.173579223	610.9906998	251.9031423	221.3355213	0.003450415	1.19702402	192.1692683	13666.06335	0.002866113	53.68768921	20287	15329.67364	58.9378962	7168.121948	1432287	
1	seg7	2.86E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	556.3	2999.5	0.000550387	1.96E-06	0.006355566	24981728	612.8676925	83273	563.4	3939.5	0.094926449	0.01839891	1.490078927	553.6651739	257.0612245	286.4502804	3360.041623	0.001078881	1.183059941	260.5795981	58290.73529	0.004493776	546.6	1532	0	0.000907743	49	34	1501	1	2.23E-06	558.8	3633	1.103255744	3.735529252	123.943268	191.3067809	257.7686938	0.005105558	1.088764204	160.4856763	14924.29676	0.003142885	71.52378849	12596	13749.61346	55.60381722	8859.706335	1981885	0
1	seg6	2.62E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	554.95	3194.5	0.000549832	1.84E-06	0.006628957	24981723	612.8676925	83273	563.4	4054.5	0.094926449	0.01839891	1.451742682	553.0922749	256.8043478	305.2388339	3425.902068	0.001129677	1.249225615	275.9849211	57484.83871	0.004817839	546.4	1532	0	0.000907743	46	31	1501	1	2.20E-06	557.5	3445	1.146568566	3.660006797	127.8991998	218.0964884	273.5291323	0.00513612	1.111804235	165.8549987	14156.94555	0.003247305	65.32842068	11813	13735.74752	54.96592707	8555.532554	1782030	1
1	seg1	1.06E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	564.4	3376.5	0.000221017	8.01E-07	0.0183457	24981763	367.271949	66619	575	3786	0.065029422	0.005513104	1.394261454	564.2632479	397.2	290.5993337	3403.940171	0.001050602	0.950750725	223.1084658	61859.57143	0.003403106	547.35	1068	0	0.000756374	20	7	1501	1	6.85E-07	566.9	3387	0.90044672	3.614081296	446.5294945	274.5474577	286.4401023	0.003914378	0.833319473	123.6567463	12589.17769	0.001758248	26.49096763	7944	5521.387341	17.11351305	1561.759261	433017	
1	seg10	1.40E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	547.25	3388	0.000295911	1.00E-06	0.005442614	24978479	627.3555556	83273	569.6	3826.5	0.064305014	0.008694718	1.460838313	552.1532184	213.92	307.9749856	3316.547126	0.001151023	1.148828121	281.5276113	65507.73333	0.003887638	534.1	1901	0	0.000977253	25	15	1495	1	1.06E-06	556.4	3311	1.004744175	5.933175395	187.8476599	191.4527752	257.1891698	0.003800889	0.803686363	208.1386043	16007.36543	0.002498703	35.06011952	5348	7391.399654	26.42304677	4222.914169	982616	1
1	seg3	1.57E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	553.5	3697.5	0.000308061	1.04E-06	0.008940288	24981733	1082.755595	83273	574.75	3947.5	0.043410387	0.013002481	1.573054955	559.5442149	274.8846154	307.836114	3433.323967	0.001031877	1.452625197	236.8935952	53294.33333	0.003494786	547.35	1433	0	0.000667941	26	15	1501	1	1.40E-06	560.25	3465.5	1.196762655	6.128663893	272.6146477	328.9926653	269.8495749	0.003063373	0.974156977	310.963152	18025.53789	0.003464461	39.32637388	7147	7695.902851	34.86300473	3553.403928	799415	1
1	seg2	1.80E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	556.9	1747	0.000401887	1.32E-06	0.006403153	24980634	650.5435313	83273	573.3	3992.5	0.104840759	0.011704636	1.408777343	558.0243357	297.3030303	313.730949	3427.575474	0.001024618	1.286397925	324.9151188	66618	0.005056917	542.75	0.982	0	0.001305713	33	23	1499	1	1.60E-06	554.4	3745	1.195432062	6.192591417	333.7294455	143.9051584	257.0511375	0.004507904	1.062176173	161.8835053	13285.75193	0.0028475	45.08087497	9811	10039.39037	39.87833566	7473.047732	1532214	1
1	seg15	2.52E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	561.3	2449.5	0.000611912	1.64E-06	0.007175519	24981738	996.4660216	99927	568.1	3735	0.071059742	0.010827823	1.574671307	559.2354904	317.7073171	382.1657799	3212.233064	0.000932386	1.328561815	326.1958625	62597.89655	0.004769535	550.45	1759	0	0.000966425	41	29	1501	1	2.07E-06	561	3112.5	1.136323111	2.824023834	251.5173199	250.0868396	235.067113	0.004340986	1.12081194	236.2433401	15834.5931	0.002644153	62.98685228	13026	15286.6312	51.81391078	9459.680011	1815339	1
1	seg13	3.52E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	552.05	3095.5	0.000861855	2.68E-06	0.005574901	24981712	992.4010003	99927	572	3633.5	0.021346223	0.01181758	1.330482689	552.9629796	253.5970149	326.2214023	3192.822449	0.00055281	1.376755416	275.8666829	59760.13725	0.004376703	546.7	2677	0	0.000679451	67	51	1501	1	3.58E-06	550.65	3324	1.075375565	3.395241723	135.2575612	261.7497449	148.2915	0.001212829	0.949580119	211.1570035	19185.67175	0.002862668	87.81185746	16991	21530.61255	89.48910206	14069.20083	3047767	1
1	seg14	2.59E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	558.95	3539	0.000623232	1.76E-06	0.00720825	24998394	996.4660216	99927	568.1	3730	0.071059742	0.010827823	1.506903744	559.6785189	330.1363636	362.3209234	3173.797794	0.000875582	1.271176889	326.3426571	62974.71875	0.004764416	551.3	1759	0	0.000966425	44	32	1502	1	2.14E-06	553.5	3087.5	1.122409548	2.994865605	255.8615715	247.2389717	195.5766026	0.004272755	1.094226324	230.8295694	15095.77171	0.00265458	64.79686099	14526	15579.79971	53.38942933	10442.96503	2015191	1
