Part_id	Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numfixations	numsaccades	numsamples	numsegments	relpathanglesrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	answer
4	seg19	3.88E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	619.5	3213.5	0.00090468	2.60E-06	0.006284913	14972407	772.5738984	116581	622.1	3973.5	0.024980484	0.010134587	1.528059599	616.5414662	319.3846154	356.453446	3550.511455	0.000668568	1.331120349	276.1691898	61934.03125	0.004148551	606	2866	0	0.001083395	39	32	900	1	3.29E-06	609.4	3595	0.973991334	2.942834347	251.5633869	331.2516701	206.7413078	0.001446966	0.945050498	206.0501901	19947.04177	0.002496525	58.06626475	12456	13545.23095	49.25145291	8837.414074	1981889	
4	seg12	4.94E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	615.45	3701	0.001219491	3.27E-06	0.004317854	14989064	867.2754378	116582	640.9	4116	0.051546082	0.007850485	1.543685772	615.6076011	199.5918367	380.8131911	3624.693166	0.000875364	1.509960451	278.2377376	59605.63158	0.004117368	593.5	1780	0	0.001051432	49	38	901	1	4.73E-06	598.4	3625	0.959810048	11.17556855	101.1308802	397.158499	189.9096466	0.002502653	0.99901573	226.44235	22118.83855	0.002354933	74.09691707	9780	18279.03318	70.96814118	10573.03403	2265014	
4	seg17	5.12E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	566.1	3500.5	0.000863948	3.34E-06	0.005592855	14989038	650.7061704	99927	579.1	3993.5	0.022275593	0.014162592	1.566801167	557.9142207	255.22	264.2807411	3331.761092	0.000713918	1.748686345	232.4462254	57041.525	0.004048906	463.8	2840	0	0.001020652	50	40	901	1	5.60E-06	499.8	3795.5	1.253916777	27.46017062	266.0303259	173.3906238	299.0888447	0.00134413	1.171984293	160.1083241	15951.13349	0.002704502	76.77325718	12761	12949.75631	83.93694457	9297.849015	2281661	0
4	seg18	2.45E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	608.85	3317	0.000682817	1.67E-06	0.007738737	14989031	674.2973455	83273	632.1	4004	0.02056563	0.010121697	1.52919889	616.7402655	314.48	426.4485197	3468.315929	0.000765694	1.321087995	291.0907476	59760.47059	0.004543582	606.75	3041.5	0	0.001074129	25	17	901	1	2.03E-06	610.25	3175	1.295361988	6.141529868	485.8006381	505.8232137	146.369837	0.001490468	1.168649693	197.275425	13244.15045	0.002612003	36.70077337	7862	10234.76447	30.38502389	4948.542709	1015928	
5	5_allsc	2.93E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	510.3	3572	0.000642175	2.02E-06	0.005792263	284685977	1032.256307	133236	576.5	4994	0.077874512	0.013355945	1.502745886	522.0308811	233.4912892	329.4020853	4194.374258	0.001174053	1.243378757	256.6277267	61877.2302	0.003832417	421.75	1502	0	0.0005777	574	404	17069	19	2.34E-06	496.5	4124.5	1.08977183	23.39785013	163.5081558	333.168683	297.9579978	0.003261871	1.015300356	191.2877167	19140.05541	0.002224077	834.0239666	134024	182818.1574	666.4510138	103677.6016	24998401	
5	seg16	3.04E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	546	4027	0.000516079	2.14E-06	0.003911248	14984922	875.7490965	99928	548.7	4740	0.024198391	0.008864471	1.469506723	536.2523958	203.5625	249.4645445	4117.510417	0.000858671	1.439611793	246.4487771	61683.44444	0.003633688	481.7	1789	0	0.000830778	32	27	897	1	2.88E-06	534.45	4155.5	1.131655735	10.37865158	118.3180344	197.1603977	214.2459538	0.001658485	0.945838814	206.0844398	18369.30441	0.00222014	45.55470841	6514	7733.400879	43.18835379	6654.116982	1665453	
5	seg9	2.87E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	551	4533	0.000606044	2.13E-06	0.003318426	14989047	687.8984429	99927	551.4	4842	0.077874512	0.010326015	1.387545546	526.8321161	207.25	293.0327742	3898.401685	0.001082684	1.168626662	306.6139953	71376.35714	0.004372911	458.05	2532	0	0.001062197	32	28	901	1	2.34E-06	525.5	3792	1.082910162	10.46151813	129.8937531	146.1085888	217.1680862	0.003714676	0.910645526	140.4515943	16253.11151	0.002057381	43.01391194	6632	9084.015999	35.05879986	8585.191868	1998538	1
5	seg8	2.45E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	525.65	3886.5	0.000442485	1.60E-06	0.005042853	14989041	504.711715	99927	539.9	4842	0.074761304	0.007576206	1.593740565	518.1445476	255.4583333	288.3662005	4353.341067	0.001361438	1.242761426	284.1492771	71516.47059	0.003915752	458.05	2154	0	0.001482289	24	17	901	1	1.82E-06	529.25	4314.5	1.266217663	8.290655946	292.2418562	203.4567735	310.1568409	0.004554856	1.10732822	113.5253607	14137.5142	0.001448078	36.656033	6131	6632.422611	27.34075138	4830.537711	1215780	1
5	seg5	1.37E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	515.65	4456	0.000305783	1.07E-06	0.004436426	14983973	490.8220056	83272	528.7	4647	0.031045457	0.007587618	1.369936662	512.0272201	203.1875	305.4559666	4272.992278	0.001369393	0.572300224	283.4363595	66617.90909	0.004164177	464.6	3137	0	0.001764059	16	11	895	1	5.35E-07	501.2	4141.5	1.437133636	9.952303033	113.0664812	152.6063533	222.131133	0.002751447	0.962867889	139.1733735	12900.39114	0.001846874	20.54904994	3251	4581.839499	8.012203142	3117.799954	732797	1
5	seg4	2.65E-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	568.5	4099	0.000893635	2.07E-06	0.004076807	14989049	754.372038	133236	574.2	4645	0.020894626	0.009059023	1.321640112	560.4196145	170.8387097	446.4911209	4169.342404	0.001200942	1.592140268	252.0485131	59048	0.003878951	548.3	1502	0	0.001137777	31	22	901	1	3.08E-06	567.6	4300	1.201112401	5.17352259	80.58291662	484.0738177	252.9923049	0.002367893	1.217341282	203.2898644	23957.40204	0.001969567	39.64920335	5296	13394.73363	46.17206778	5545.067289	1299056	
