Part_id	Sc_id	Start Time	End Time	answer	Mean gaze_angle_x	Standard Deviation gaze_angle_x	Minimum gaze_angle_x	Maximum gaze_angle_x	Sum gaze_angle_x	Mean gaze_angle_y	Standard Deviation gaze_angle_y	Minimum gaze_angle_y	Maximum gaze_angle_y	Sum gaze_angle_y	Mean pose_Tx	Standard Deviation pose_Tx	Minimum pose_Tx	Maximum pose_Tx	Sum pose_Tx	Mean pose_Ty	Standard Deviation pose_Ty	Minimum pose_Ty	Maximum pose_Ty	Sum pose_Ty	Mean pose_Tz	Standard Deviation pose_Tz	Minimum pose_Tz	Maximum pose_Tz	Sum pose_Tz	Mean AU01_r	Standard Deviation AU01_r	Minimum AU01_r	Maximum AU01_r	Sum AU01_r	Mean AU02_r	Standard Deviation AU02_r	Minimum AU02_r	Maximum AU02_r	Sum AU02_r	Mean AU04_r	Standard Deviation AU04_r	Minimum AU04_r	Maximum AU04_r	Sum AU04_r	Mean AU05_r	Standard Deviation AU05_r	Minimum AU05_r	Maximum AU05_r	Sum AU05_r	Mean AU06_r	Standard Deviation AU06_r	Minimum AU06_r	Maximum AU06_r	Sum AU06_r	Mean AU07_r	Standard Deviation AU07_r	Minimum AU07_r	Maximum AU07_r	Sum AU07_r	Mean AU09_r	Standard Deviation AU09_r	Minimum AU09_r	Maximum AU09_r	Sum AU09_r	Mean AU10_r	Standard Deviation AU10_r	Minimum AU10_r	Maximum AU10_r	Sum AU10_r	Mean AU12_r	Standard Deviation AU12_r	Minimum AU12_r	Maximum AU12_r	Sum AU12_r	Mean AU14_r	Standard Deviation AU14_r	Minimum AU14_r	Maximum AU14_r	Sum AU14_r	Mean AU15_r	Standard Deviation AU15_r	Minimum AU15_r	Maximum AU15_r	Sum AU15_r	Mean AU17_r	Standard Deviation AU17_r	Minimum AU17_r	Maximum AU17_r	Sum AU17_r	Mean AU20_r	Standard Deviation AU20_r	Minimum AU20_r	Maximum AU20_r	Sum AU20_r	Mean AU23_r	Standard Deviation AU23_r	Minimum AU23_r	Maximum AU23_r	Sum AU23_r	Mean AU25_r	Standard Deviation AU25_r	Minimum AU25_r	Maximum AU25_r	Sum AU25_r	Mean AU26_r	Standard Deviation AU26_r	Minimum AU26_r	Maximum AU26_r	Sum AU26_r	Mean AU45_r	Standard Deviation AU45_r	Minimum AU45_r	Maximum AU45_r	Sum AU45_r
1	seg1	210142374	240142374		-0.04239732142857139	0.05209610674573824	-0.219	0.088	-28.491	0.45264136904761887	0.10914323110364998	0.136	0.779	304.175	7.430952380952376	22.06938787632832	-80.9	41.4	4993.6	47.399255952380926	31.52076199818769	-6.2	116.7	31852.3	626.6089285714288	17.428745516548588	581.3	722.3	421081.19999999995	0.43491071428571426	0.44597704844795255	0.0	2.09	292.26	0.004672619047619049	0.03212531212073847	0.0	0.37	3.14	0.547678571428572	0.5272784721187318	0.0	2.44	368.03999999999996	0.03803571428571429	0.13370858917708964	0.0	1.07	25.560000000000002	0.47989583333333335	0.4555593969498442	0.0	1.96	322.49	1.9526190476190497	0.7803934737828752	0.0	4.02	1312.16	0.1723511904761904	0.21422717247621548	0.0	1.21	115.82	0.4074999999999997	0.26796910358507814	0.0	1.36	273.84000000000003	0.3350595238095237	0.32909778729091066	0.0	1.76	225.16000000000003	0.43296130952380935	0.6493171859937623	0.0	3.29	290.95	0.5257291666666666	0.4350862713923152	0.0	1.38	353.28999999999996	1.2950446428571434	0.4279063765061633	0.0	2.04	870.27	0.007276785714285712	0.04335135587654717	0.0	0.59	4.890000000000001	0.2100892857142858	0.388461929408134	0.0	1.61	141.18	0.261889880952381	0.40056303352428513	0.0	2.07	175.99	0.19758928571428594	0.24700676755615028	0.0	0.94	132.78	0.5172470238095241	0.5145629314358062	0.0	2.37	347.59
1	seg2	234142374	264142374	1.0	-0.03789438502673797	0.06168018099706231	-0.243	0.151	-28.345	0.4932580213903747	0.09795128114750742	0.155	0.779	368.957	-14.404144385026743	27.969343825946634	-74.8	41.4	-10774.300000000001	54.473796791443846	11.179774663212283	29.3	76.5	40746.4	612.408422459893	12.698538640631984	554.7	654.8	458081.5	0.9169518716577533	0.5699379015185828	0.0	2.62	685.8799999999999	0.20905080213903737	0.3779780609128551	0.0	1.99	156.37	0.22402406417112322	0.31720703686039226	0.0	1.18	167.57	0.2574598930481284	0.3739980800745568	0.0	1.9	192.57999999999998	0.7929545454545462	0.44582371407333304	0.0	1.94	593.13	0.802700534759357	0.9266539952420793	0.0	3.08	600.4200000000001	0.34743315508021383	0.3042666111577913	0.0	1.36	259.88	0.3302005347593584	0.24891494456014998	0.0	1.4	246.98999999999998	0.3504278074866307	0.350466196584875	0.0	1.45	262.12	0.7867245989304813	0.6799281135989832	0.0	3.68	588.47	0.32731283422459945	0.33902324860887484	0.0	1.43	244.82999999999998	1.074184491978609	0.4368650511480416	0.0	1.98	803.49	0.019545454545454536	0.07147833012319005	0.0	0.59	14.620000000000001	0.19279411764705892	0.37152536474632597	0.0	1.96	144.21	0.6381818181818181	0.5767175316627514	0.0	2.46	477.36	0.12050802139037434	0.3267425660686283	0.0	1.96	90.14000000000001	0.2836764705882352	0.3991360819398056	0.0	1.9	212.19
1	seg3	262142374	292142374	1.0	-0.05230307076101466	0.05809637270902195	-0.243	0.151	-39.175	0.43188251001335126	0.11341300437158439	0.148	0.726	323.48	-4.0236315086782275	26.93685470041491	-76.0	24.8	-3013.6999999999994	32.44552736982637	15.402289355117194	1.6	76.5	24301.700000000004	613.3994659546055	14.911469935232674	554.7	654.8	459436.19999999995	0.641121495327103	0.8612955264621839	0.0	3.73	480.20000000000005	0.2225100133511348	0.3944350562318765	0.0	1.99	166.66000000000003	0.43983978638184273	0.430989454912935	0.0	1.81	329.44	0.07664886515353811	0.19204641966233313	0.0	1.3	57.410000000000004	0.40540720961281645	0.35726449346734895	0.0	2.03	303.65	1.3564485981308407	0.9599939872913528	0.0	4.04	1015.98	0.11595460614152202	0.20769008201894867	0.0	0.85	86.85000000000001	0.2095193591455275	0.2584280997415688	0.0	1.17	156.93	0.21094793057409883	0.2775941533564659	0.0	1.45	158.0	0.6229773030707609	0.7661776023285659	0.0	3.68	466.61	0.3023364485981305	0.588551219808198	0.0	3.36	226.45	0.8810280373831768	0.4715425194810369	0.0	1.91	659.89	0.08552736982643522	0.1773161308668188	0.0	1.03	64.06	0.22192256341789043	0.6014333474626682	0.0	2.79	166.22	0.7794659546061413	0.712408414821488	0.0	3.78	583.8199999999999	0.6381842456608808	0.7039491221583997	0.0	2.51	478.0	0.621161548731642	0.5966274703598455	0.0	2.83	465.25
1	seg4	293142374	323142374		-0.06518800000000007	0.05233920763634079	-0.197	0.053	-48.891000000000005	0.3391399999999998	0.07842221028934768	0.234	0.593	254.35500000000002	9.774666666666683	10.197565635429317	-18.7	29.7	7330.999999999999	18.934133333333342	6.87482229459222	-4.8	36.6	14200.600000000002	625.3712000000005	9.151675833419802	605.6	654.1	469028.4	0.05861333333333335	0.17646211252151425	0.0	0.94	43.960000000000015	0.0008400000000000001	0.005793191406009875	0.0	0.07	0.63	0.6266000000000002	0.29100384877179897	0.0	1.38	469.95000000000005	0.005226666666666666	0.02770105814264541	0.0	0.29	3.9200000000000004	0.1895466666666667	0.2339368742963702	0.0	0.91	142.15999999999997	1.8694533333333316	0.703790381545212	0.0	3.22	1402.09	0.0050933333333333325	0.02554325655736863	0.0	0.25	3.82	0.07287999999999997	0.10936653479622246	0.0	0.5	54.66	0.01953333333333331	0.04650930611776054	0.0	0.24	14.649999999999999	0.06500000000000006	0.20714873883275284	0.0	1.23	48.75	0.17886666666666667	0.2444175025556796	0.0	1.08	134.15	0.6131066666666662	0.5741895871187108	0.0	2.09	459.83	0.10615999999999993	0.1858226423232643	0.0	0.89	79.62	0.06553333333333333	0.20325201652682862	0.0	1.19	49.150000000000006	0.6276266666666667	0.3148442481961869	0.0	1.61	470.72	0.7257600000000001	0.6334705642201028	0.0	2.66	544.32	0.3808533333333335	0.44716835586710263	0.0	2.45	285.64
1	seg5	321142374	351142374	1.0	0.027981233243967795	0.08192473281128416	-0.18	0.211	20.873999999999995	0.5620026809651474	0.10455924340560403	0.219	0.776	419.254	-29.531769436997305	33.21576786212689	-84.8	30.2	-22030.700000000004	51.7093833780161	16.88505193881101	9.5	70.6	38575.2	614.1001340482569	14.90143352706899	588.6	654.1	458118.69999999995	1.1038873994638063	0.5977524106397875	0.0	2.61	823.5	0.26517426273458455	0.3244852127271931	0.0	1.74	197.82	0.31788203753351235	0.3750954366838522	0.0	1.35	237.14000000000001	0.0883243967828419	0.25160451725779703	0.0	1.77	65.89	0.3708847184986599	0.3561618003057587	0.0	1.74	276.68	0.5662198391420906	0.6046395021350036	0.0	2.78	422.4	0.3113270777479895	0.3266385508265966	0.0	1.79	232.25	0.2168766756032171	0.19247653195674524	0.0	1.17	161.79000000000002	0.14746648793565698	0.25035018814724386	0.0	1.81	110.01	0.272426273458445	0.42886831009789056	0.0	2.56	203.23000000000002	0.26272117962466496	0.22915913434635946	0.0	1.07	195.99	1.196193029490617	0.32351700877205375	0.0	1.89	892.36	0.05408847184986596	0.154875328919271	0.0	1.33	40.349999999999994	0.04199731903485257	0.15918156963283975	0.0	1.17	31.33	1.0487131367292233	0.5838179375433743	0.0	2.52	782.3400000000001	0.3597453083109919	0.412052749832115	0.0	1.67	268.37	0.2500804289544237	0.3372376254976462	0.0	1.86	186.56000000000003
1	seg6	338142374	368142374	1.0	0.031153424657534262	0.07699225024546792	-0.342	0.241	22.742	0.4713164383561649	0.1270226379496909	-0.137	0.776	344.061	-12.535205479452076	34.61016806051305	-84.8	50.0	-9150.7	52.225753424657526	19.001532592680697	9.5	119.7	38124.8	608.890684931507	16.598415366581044	557.2	733.0	444490.2	1.0132739726027404	0.6674762067541045	0.0	2.61	739.69	0.36486301369863	0.4739146739878954	0.0	2.25	266.35	0.47306849315068505	0.47517138447486135	0.0	1.99	345.34000000000003	0.17742465753424647	0.3849290245130316	0.0	2.61	129.51999999999998	0.44372602739725997	0.34058182531299824	0.0	1.74	323.91999999999996	0.8900684931506843	0.7275683807954724	0.0	2.84	649.75	0.28834246575342476	0.3418777607057148	0.0	1.79	210.49	0.31184931506849317	0.345607274594959	0.0	1.71	227.65	0.27571232876712354	0.28852501515215184	0.0	1.81	201.26999999999998	0.5203424657534248	0.5369260738170629	0.0	2.56	379.85	0.2258630136986302	0.22746701191321253	0.0	1.07	164.88	0.9395068493150687	0.48900040965015373	0.0	2.12	685.84	0.14852054794520558	0.2979459411107281	0.0	1.82	108.42	0.09695890410958904	0.2592635744775075	0.0	2.13	70.78	0.7731506849315068	0.6719920839233862	0.0	2.52	564.4000000000001	0.3339452054794521	0.45232979514166727	0.0	1.94	243.78	0.24449315068493158	0.3353506904264941	0.0	1.86	178.48
1	seg7	348142374	378142374	0.0	0.050248908296943215	0.0818611779486471	-0.342	0.241	34.521	0.43059534206695765	0.11250763199145222	-0.137	0.78	295.819	-1.6925764192139738	17.39895896682234	-42.0	50.0	-1162.7999999999997	52.32096069868998	18.247545673172755	23.6	119.7	35944.5	603.5327510917027	19.183637690033393	557.2	733.0	414627.0	0.8005822416302747	0.7425352604151196	0.0	2.93	550.0	0.2950363901018923	0.49636432787105705	0.0	2.25	202.69	0.6906986899563321	0.4922811243869575	0.0	1.99	474.51	0.19497816593886452	0.3984123782013557	0.0	2.61	133.95	0.46950509461426543	0.320303785325723	0.0	1.31	322.55	1.1897671033478887	0.8886107459628563	0.0	3.34	817.37	0.16505094614264906	0.284487263734083	0.0	1.16	113.38999999999999	0.2955167394468707	0.35365751975221477	0.0	1.71	203.02000000000004	0.31337700145560454	0.287935393642593	0.0	1.22	215.28999999999996	0.5519068413391561	0.5284855212754054	0.0	2.12	379.16	0.30196506550218316	0.3144669183536225	0.0	1.26	207.45000000000002	0.8714264919941782	0.49826073337642457	0.0	2.12	598.6700000000001	0.17228529839883538	0.3072659926196596	0.0	1.82	118.36	0.11938864628820958	0.29418909650072506	0.0	2.13	82.02	0.6439737991266372	0.5894922339842816	0.0	2.52	442.40999999999997	0.3857059679767104	0.575697580278207	0.0	2.18	264.97999999999996	0.1870596797671035	0.3210505421063748	0.0	1.76	128.51
1	seg8	348142374	378142374	1.0	0.050248908296943215	0.0818611779486471	-0.342	0.241	34.521	0.43059534206695765	0.11250763199145222	-0.137	0.78	295.819	-1.6925764192139738	17.39895896682234	-42.0	50.0	-1162.7999999999997	52.32096069868998	18.247545673172755	23.6	119.7	35944.5	603.5327510917027	19.183637690033393	557.2	733.0	414627.0	0.8005822416302747	0.7425352604151196	0.0	2.93	550.0	0.2950363901018923	0.49636432787105705	0.0	2.25	202.69	0.6906986899563321	0.4922811243869575	0.0	1.99	474.51	0.19497816593886452	0.3984123782013557	0.0	2.61	133.95	0.46950509461426543	0.320303785325723	0.0	1.31	322.55	1.1897671033478887	0.8886107459628563	0.0	3.34	817.37	0.16505094614264906	0.284487263734083	0.0	1.16	113.38999999999999	0.2955167394468707	0.35365751975221477	0.0	1.71	203.02000000000004	0.31337700145560454	0.287935393642593	0.0	1.22	215.28999999999996	0.5519068413391561	0.5284855212754054	0.0	2.12	379.16	0.30196506550218316	0.3144669183536225	0.0	1.26	207.45000000000002	0.8714264919941782	0.49826073337642457	0.0	2.12	598.6700000000001	0.17228529839883538	0.3072659926196596	0.0	1.82	118.36	0.11938864628820958	0.29418909650072506	0.0	2.13	82.02	0.6439737991266372	0.5894922339842816	0.0	2.52	442.40999999999997	0.3857059679767104	0.575697580278207	0.0	2.18	264.97999999999996	0.1870596797671035	0.3210505421063748	0.0	1.76	128.51
1	seg9	358142374	388142374	1.0	0.08729435483870963	0.07628130008282302	-0.342	0.343	43.298	0.4327782258064516	0.12456281292823385	-0.137	0.78	214.65800000000002	-7.237903225806449	33.861335103010596	-114.2	50.0	-3590.0	57.9574596774194	25.32032654387966	25.4	145.6	28746.9	591.3687500000005	32.60266988946413	489.6	733.0	293318.9	0.577983870967742	0.750541449542789	0.0	2.93	286.67999999999995	0.10699596774193551	0.27986108302190477	0.0	1.88	53.07	0.8377217741935482	0.45168529760694215	0.0	1.81	415.51	0.1622983870967743	0.3845425115942361	0.0	2.61	80.5	0.4860282258064516	0.42829433748986767	0.0	1.92	241.07000000000002	1.4613709677419358	0.8876194464621495	0.0	3.62	724.8399999999999	0.25290322580645175	0.4721165011252585	0.0	2.29	125.44	0.4215927419354844	0.46453289436521156	0.0	1.9	209.11	0.3464314516129033	0.3903084586346595	0.0	1.93	171.82999999999998	0.5245161290322579	0.512369345798564	0.0	1.9	260.16	0.3388306451612902	0.3527784926371305	0.0	1.26	168.06	0.6694153225806447	0.4540492780106502	0.0	1.96	332.03	0.15368951612903214	0.3027606454585467	0.0	1.82	76.22999999999999	0.10433467741935487	0.28855724415151035	0.0	2.13	51.75	0.8293145161290318	0.9615551153154364	0.0	4.57	411.34	0.4909677419354842	0.630088856195184	0.0	2.18	243.51999999999998	0.13733870967741932	0.27745054447701617	0.0	1.76	68.12
1	seg10	372142374	402142374	1.0	0.08511742424242416	0.07681346354151897	-0.269	0.343	22.471	0.44284090909090873	0.15810745432877313	-0.125	0.729	116.91	-20.795075757575763	41.37486810372114	-114.2	19.1	-5489.9	81.39886363636357	36.216073447868496	35.9	145.6	21489.3	583.871590909091	41.92018556823273	489.6	648.8	154142.1	0.9121969696969696	0.9862964966909074	0.0	3.32	240.82000000000002	0.07856060606060605	0.2667371097557383	0.0	2.03	20.740000000000002	0.9278030303030312	0.46694496203147406	0.0	2.36	244.94	0.1258333333333333	0.27510615490142487	0.0	1.4	33.22	0.662424242424242	0.4595132820517834	0.0	1.92	174.88	1.7265530303030303	1.0243445118737977	0.0	4.16	455.80999999999995	0.26079545454545466	0.5551962966898533	0.0	2.29	68.85	0.6165151515151516	0.5496369116234067	0.0	2.26	162.76	0.37068181818181833	0.4848167307310002	0.0	1.93	97.85999999999999	0.6531060606060607	0.460587787466482	0.0	1.84	172.42000000000002	0.29159090909090907	0.3554187234914118	0.0	1.26	76.98	0.49068181818181816	0.5437505739207253	0.0	3.59	129.54000000000002	0.08094696969696968	0.1699093258357788	0.0	0.89	21.369999999999997	0.1953030303030304	0.39333161156647967	0.0	1.99	51.559999999999995	1.3367803030303032	1.171702276374214	0.0	4.57	352.91	0.39060606060606057	0.5184092182234294	0.0	2.15	103.12	0.12662878787878784	0.2333184488316284	0.0	0.99	33.43
