,Recording timestamp,Eye movement type,gaze_direction
2808,573605828,EyesNotFound,screen
2895,575054778,EyesNotFound,screen
2896,575071433,EyesNotFound,screen
2897,575088088,EyesNotFound,screen
2943,575854201,EyesNotFound,screen
2944,575870856,EyesNotFound,screen
2945,575887511,EyesNotFound,screen
2946,575904165,EyesNotFound,screen
2947,575920819,EyesNotFound,screen
2948,575937474,EyesNotFound,screen
2949,575954129,EyesNotFound,screen
3025,577219881,EyesNotFound,screen
3107,578585559,EyesNotFound,screen
3108,578602213,EyesNotFound,screen
3109,578618868,EyesNotFound,screen
3110,578635522,EyesNotFound,screen
3111,578652177,EyesNotFound,screen
3112,578668832,EyesNotFound,screen
3113,578685486,EyesNotFound,screen
3114,578702141,EyesNotFound,screen
3115,578718796,EyesNotFound,screen
3118,578768760,EyesNotFound,screen
3119,578785414,EyesNotFound,screen
3120,578802069,EyesNotFound,screen
3121,578818724,EyesNotFound,screen
3124,578868687,EyesNotFound,screen
3141,579151817,EyesNotFound,screen
3155,579384981,EyesNotFound,screen
3194,580034511,EyesNotFound,screen
3460,584464640,EyesNotFound,screen
3475,584714460,EyesNotFound,screen
3476,584731115,EyesNotFound,screen
3477,584747770,EyesNotFound,screen
3478,584764424,EyesNotFound,screen
3479,584781079,EyesNotFound,screen
3480,584797734,EyesNotFound,screen
3481,584814388,EyesNotFound,screen
3755,589377774,EyesNotFound,screen
3760,589461047,EyesNotFound,screen
3761,589477702,EyesNotFound,screen
3764,589527666,EyesNotFound,screen
3765,589544321,EyesNotFound,screen
3801,590143886,EyesNotFound,screen
3999,593441501,EyesNotFound,screen
4109,595273513,EyesNotFound,screen
4254,597688443,EyesNotFound,screen
4255,597705097,EyesNotFound,screen
4256,597721752,EyesNotFound,screen
4257,597738407,EyesNotFound,screen
4258,597755061,EyesNotFound,screen
4404,600186642,EyesNotFound,screen
4462,601152610,EyesNotFound,screen
4463,601169264,EyesNotFound,screen
4464,601185919,EyesNotFound,screen
4465,601202574,EyesNotFound,screen
4627,603900623,EyesNotFound,screen
4669,604600116,EyesNotFound,screen
5050,610945518,EyesNotFound,screen
5051,610962173,EyesNotFound,screen
5052,610978827,EyesNotFound,screen
5053,610995482,EyesNotFound,screen
5054,611012137,EyesNotFound,screen
5055,611028791,EyesNotFound,screen
5058,611078755,EyesNotFound,screen
5061,611128720,EyesNotFound,screen
5209,613593603,EyesNotFound,screen
5254,614343062,EyesNotFound,screen
5255,614359716,EyesNotFound,screen
5351,615958563,EyesNotFound,screen
5374,616341621,EyesNotFound,screen
5375,616358275,EyesNotFound,screen
5376,616374930,EyesNotFound,screen
5377,616391585,EyesNotFound,screen
5378,616408239,EyesNotFound,screen
5379,616424894,EyesNotFound,screen
5380,616441549,EyesNotFound,screen
5381,616458204,EyesNotFound,screen
5447,617557410,EyesNotFound,screen
5455,617690648,EyesNotFound,screen
5456,617707303,EyesNotFound,screen
5457,617723957,EyesNotFound,screen
5458,617740611,EyesNotFound,screen
5459,617757266,EyesNotFound,screen
5460,617773921,EyesNotFound,screen
5461,617790576,EyesNotFound,screen
5462,617807230,EyesNotFound,screen
5463,617823885,EyesNotFound,screen
5464,617840540,EyesNotFound,screen
5465,617857194,EyesNotFound,screen
5466,617873849,EyesNotFound,screen
5467,617890504,EyesNotFound,screen
5468,617907158,EyesNotFound,screen
5469,617923813,EyesNotFound,screen
5470,617940468,EyesNotFound,screen
5471,617957122,EyesNotFound,screen
5472,617973777,EyesNotFound,screen
5473,617990432,EyesNotFound,screen
5474,618007086,EyesNotFound,screen
5475,618023741,EyesNotFound,screen
5476,618040395,EyesNotFound,screen
5477,618057050,EyesNotFound,screen
5478,618073705,EyesNotFound,screen
5479,618090360,EyesNotFound,screen
5480,618107015,EyesNotFound,screen
5481,618123669,EyesNotFound,screen
5482,618140324,EyesNotFound,screen
5483,618156979,EyesNotFound,screen
5484,618173633,EyesNotFound,screen
5485,618190288,EyesNotFound,screen
5486,618206943,EyesNotFound,screen
5487,618223597,EyesNotFound,screen
5488,618240252,EyesNotFound,screen
5489,618256907,EyesNotFound,screen
5583,619822443,EyesNotFound,screen
5621,620455320,EyesNotFound,screen
5736,622370602,EyesNotFound,screen
5737,622387256,EyesNotFound,screen
5738,622403911,EyesNotFound,screen
5739,622420566,EyesNotFound,screen
5740,622437220,EyesNotFound,screen
5741,622453875,EyesNotFound,screen
5742,622470530,EyesNotFound,screen
5743,622487183,EyesNotFound,screen
5744,622503838,EyesNotFound,screen
5745,622520493,EyesNotFound,screen
5746,622537147,EyesNotFound,screen
5747,622553802,EyesNotFound,screen
5748,622570457,EyesNotFound,screen
5749,622587112,EyesNotFound,screen
5750,622603766,EyesNotFound,screen
5751,622620421,EyesNotFound,screen
5752,622651741,EyesNotFound,screen
5753,622668395,EyesNotFound,screen
5754,622685050,EyesNotFound,screen
5755,622718438,EyesNotFound,screen
5777,623084839,EyesNotFound,screen
5778,623101494,EyesNotFound,screen
5779,623118149,EyesNotFound,screen
5780,623134803,EyesNotFound,screen
5781,623151458,EyesNotFound,screen
5782,623168113,EyesNotFound,screen
5783,623184768,EyesNotFound,screen
5784,623201422,EyesNotFound,screen
5785,623218077,EyesNotFound,screen
5867,624583756,EyesNotFound,screen
5973,626349149,EyesNotFound,screen
6076,628064578,EyesNotFound,screen
6083,628181160,EyesNotFound,screen
6190,629963207,EyesNotFound,screen
6191,629979862,EyesNotFound,screen
6192,629996517,EyesNotFound,screen
6193,630013171,EyesNotFound,screen
6194,630029826,EyesNotFound,screen
6195,630046481,EyesNotFound,screen
6196,630063135,EyesNotFound,screen
6197,630079790,EyesNotFound,screen
6198,630096445,EyesNotFound,screen
6199,630113100,EyesNotFound,screen
6200,630129753,EyesNotFound,screen
6201,630146408,EyesNotFound,screen
6202,630163063,EyesNotFound,screen
6203,630179717,EyesNotFound,screen
6499,635109486,EyesNotFound,screen
6532,635659087,EyesNotFound,screen
6583,636508472,EyesNotFound,screen
6686,638223895,EyesNotFound,screen
6777,639739465,EyesNotFound,screen
6989,643270246,EyesNotFound,screen
7514,652013904,EyesNotFound,screen
7515,652030558,EyesNotFound,screen
7516,652047213,EyesNotFound,screen
7517,652063868,EyesNotFound,screen
7518,652080522,EyesNotFound,screen
7519,652097176,EyesNotFound,screen
7520,652113831,EyesNotFound,screen
7690,654945115,EyesNotFound,screen
7753,655994354,EyesNotFound,screen
7754,656011009,EyesNotFound,screen
7890,658276032,EyesNotFound,screen
7891,658292687,EyesNotFound,screen
7892,658309341,EyesNotFound,screen
8008,660241276,EyesNotFound,screen
8009,660257931,EyesNotFound,screen
8010,660274586,EyesNotFound,screen
8011,660291240,EyesNotFound,screen
8012,660307895,EyesNotFound,screen
8317,665387548,EyesNotFound,screen
8351,665953802,EyesNotFound,screen
8352,665970456,EyesNotFound,screen
8353,665987110,EyesNotFound,screen
8387,666553365,EyesNotFound,screen
8394,666669948,EyesNotFound,screen
8395,666686601,EyesNotFound,screen
8396,666703256,EyesNotFound,screen
8397,666719911,EyesNotFound,screen
8398,666736565,EyesNotFound,screen
8399,666753219,EyesNotFound,screen
8400,666769874,EyesNotFound,screen
8401,666786528,EyesNotFound,screen
8402,666803183,EyesNotFound,screen
8403,666819838,EyesNotFound,screen
8404,666836492,EyesNotFound,screen
8405,666853147,EyesNotFound,screen
8406,666869802,EyesNotFound,screen
8407,666886457,EyesNotFound,screen
8408,666903110,EyesNotFound,screen
8409,666919765,EyesNotFound,screen
8410,666936420,EyesNotFound,screen
8765,672848796,EyesNotFound,screen
8766,672865450,EyesNotFound,screen
8767,672882105,EyesNotFound,screen
8768,672898760,EyesNotFound,screen
8769,672915413,EyesNotFound,screen
8770,672932068,EyesNotFound,screen
8771,672948723,EyesNotFound,screen
8772,672965377,EyesNotFound,screen
8773,672982032,EyesNotFound,screen
8774,672998687,EyesNotFound,screen
8873,674647492,EyesNotFound,screen
9057,677711925,EyesNotFound,screen
9058,677728580,EyesNotFound,screen
9059,677745235,EyesNotFound,screen
9060,677761888,EyesNotFound,screen
9061,677778543,EyesNotFound,screen
9062,677795198,EyesNotFound,screen
9063,677811853,EyesNotFound,screen
9064,677828507,EyesNotFound,screen
9065,677845162,EyesNotFound,screen
9066,677861817,EyesNotFound,screen
9067,677878470,EyesNotFound,screen
9068,677895125,EyesNotFound,screen
9069,677911780,EyesNotFound,screen
9085,678178252,EyesNotFound,screen
9086,678194906,EyesNotFound,screen
9087,678211561,EyesNotFound,screen
9088,678228216,EyesNotFound,screen
9089,678244870,EyesNotFound,screen
9090,678261525,EyesNotFound,screen
9091,678278180,EyesNotFound,screen
9092,678294833,EyesNotFound,screen
9093,678311488,EyesNotFound,screen
9094,678328143,EyesNotFound,screen
9095,678344798,EyesNotFound,screen
9117,678711197,EyesNotFound,screen
9118,678727851,EyesNotFound,screen
9119,678744506,EyesNotFound,screen
9158,679394033,EyesNotFound,screen
9159,679410688,EyesNotFound,screen
9160,679427342,EyesNotFound,screen
9161,679443997,EyesNotFound,screen
9162,679460652,EyesNotFound,screen
9163,679477306,EyesNotFound,screen
9164,679493961,EyesNotFound,screen
9165,679510616,EyesNotFound,screen
9210,680260073,EyesNotFound,screen
9211,680276727,EyesNotFound,screen
9212,680293382,EyesNotFound,screen
9213,680310037,EyesNotFound,screen
9214,680326691,EyesNotFound,screen
9215,680343346,EyesNotFound,screen
9216,680360000,EyesNotFound,screen
9217,680376654,EyesNotFound,screen
9218,680393309,EyesNotFound,screen
9219,680409964,EyesNotFound,screen
9324,682158697,EyesNotFound,screen
9325,682175352,EyesNotFound,screen
9326,682192006,EyesNotFound,screen
9327,682208661,EyesNotFound,screen
9328,682225316,EyesNotFound,screen
9329,682241970,EyesNotFound,screen
9330,682258625,EyesNotFound,screen
9331,682275280,EyesNotFound,screen
9332,682291934,EyesNotFound,screen
9427,683874122,EyesNotFound,screen
9428,683890776,EyesNotFound,screen
9429,683907431,EyesNotFound,screen
9430,683924086,EyesNotFound,screen
9431,683940740,EyesNotFound,screen
9437,684040668,EyesNotFound,screen
9438,684057322,EyesNotFound,screen
9439,684073977,EyesNotFound,screen
9579,686405629,EyesNotFound,screen
9580,686422284,EyesNotFound,screen
9581,686438939,EyesNotFound,screen
9582,686455593,EyesNotFound,screen
9583,686472248,EyesNotFound,screen
9584,686488903,EyesNotFound,screen
9585,686505557,EyesNotFound,screen
9586,686522212,EyesNotFound,screen
9587,686538867,EyesNotFound,screen
9588,686555521,EyesNotFound,screen
9589,686572176,EyesNotFound,screen
9590,686588831,EyesNotFound,screen
9591,686605486,EyesNotFound,screen
9592,686622140,EyesNotFound,screen
9593,686638795,EyesNotFound,screen
9594,686655450,EyesNotFound,screen
9595,686672104,EyesNotFound,screen
9596,686688759,EyesNotFound,screen
9597,686705414,EyesNotFound,screen
9598,686722068,EyesNotFound,screen
9599,686738722,EyesNotFound,screen
9600,686755378,EyesNotFound,screen
9601,686772032,EyesNotFound,screen
9608,686888615,EyesNotFound,screen
9609,686905270,EyesNotFound,screen
9610,686921925,EyesNotFound,screen
9611,686938578,EyesNotFound,screen
9639,687404910,EyesNotFound,screen
9640,687421564,EyesNotFound,screen
9641,687438219,EyesNotFound,screen
9642,687454874,EyesNotFound,screen
9643,687471529,EyesNotFound,screen
9644,687488184,EyesNotFound,screen
9645,687504839,EyesNotFound,screen
9646,687521493,EyesNotFound,screen
9647,687538147,EyesNotFound,screen
9648,687554802,EyesNotFound,screen
9649,687571456,EyesNotFound,screen
9650,687588111,EyesNotFound,screen
9651,687604766,EyesNotFound,screen
9652,687621420,EyesNotFound,screen
9653,687638075,EyesNotFound,screen
9654,687654730,EyesNotFound,screen
9655,687671385,EyesNotFound,screen
9656,687688039,EyesNotFound,screen
9657,687704694,EyesNotFound,screen
9658,687721350,EyesNotFound,screen
9659,687738003,EyesNotFound,screen
9694,688320917,EyesNotFound,screen
9695,688337572,EyesNotFound,screen
9696,688354227,EyesNotFound,screen
9697,688370881,EyesNotFound,screen
9698,688387535,EyesNotFound,screen
9699,688404190,EyesNotFound,screen
9700,688420845,EyesNotFound,screen
9701,688437500,EyesNotFound,screen
9702,688454155,EyesNotFound,screen
9703,688470810,EyesNotFound,screen
9706,688520774,EyesNotFound,screen
9707,688537428,EyesNotFound,screen
9767,689536709,EyesNotFound,screen
9774,689653290,EyesNotFound,screen
9775,689669945,EyesNotFound,screen
9776,689686600,EyesNotFound,screen
9777,689703254,EyesNotFound,screen
9778,689719909,EyesNotFound,screen
9779,689736564,EyesNotFound,screen
9780,689753218,EyesNotFound,screen
9781,689769873,EyesNotFound,screen
9782,689786528,EyesNotFound,screen
9783,689803183,EyesNotFound,screen
9784,689819837,EyesNotFound,screen
9785,689836492,EyesNotFound,screen
9791,689936419,EyesNotFound,screen
9792,689953074,EyesNotFound,screen
9793,689969728,EyesNotFound,screen
9817,690369439,EyesNotFound,screen
9834,690652568,EyesNotFound,screen
9835,690669222,EyesNotFound,screen
9836,690685876,EyesNotFound,screen
9851,690935695,EyesNotFound,screen
9852,690952350,EyesNotFound,screen
9853,690969005,EyesNotFound,screen
9854,690985659,EyesNotFound,screen
9855,691002314,EyesNotFound,screen
9856,691018969,EyesNotFound,screen
9857,691035623,EyesNotFound,screen
9858,691052278,EyesNotFound,screen
9859,691068933,EyesNotFound,screen
9860,691085587,EyesNotFound,screen
9861,691102241,EyesNotFound,screen
9862,691118896,EyesNotFound,screen
9915,692001590,EyesNotFound,screen
10097,695032732,EyesNotFound,screen
10098,695049387,EyesNotFound,screen
10099,695066042,EyesNotFound,screen
10100,695082696,EyesNotFound,screen
10101,695099350,EyesNotFound,screen
10139,695732229,EyesNotFound,screen
10171,696265179,EyesNotFound,screen
10207,696864749,EyesNotFound,screen
10223,697131224,EyesNotFound,screen
10247,697530937,EyesNotFound,screen
10250,697580902,EyesNotFound,screen
10251,697597556,EyesNotFound,screen
10252,697614210,EyesNotFound,screen
10253,697630866,EyesNotFound,screen
10291,698263744,EyesNotFound,screen
10324,698813349,EyesNotFound,screen
10325,698830004,EyesNotFound,screen
10326,698846659,EyesNotFound,screen
10327,698863314,EyesNotFound,screen
10443,700795252,EyesNotFound,screen
10538,702377441,EyesNotFound,screen
10539,702394095,EyesNotFound,screen
10540,702410750,EyesNotFound,screen
10541,702427405,EyesNotFound,screen
10542,702444059,EyesNotFound,screen
10543,702460714,EyesNotFound,screen
10544,702477369,EyesNotFound,screen
10545,702494023,EyesNotFound,screen
10546,702510678,EyesNotFound,screen
10547,702527333,EyesNotFound,screen
10548,702543987,EyesNotFound,screen
10549,702560641,EyesNotFound,screen
10550,702577296,EyesNotFound,screen
10551,702593951,EyesNotFound,screen
10552,702610605,EyesNotFound,screen
10553,702627260,EyesNotFound,screen
10554,702643915,EyesNotFound,screen
10555,702660569,EyesNotFound,screen
10556,702677224,EyesNotFound,screen
10557,702693879,EyesNotFound,screen
10565,702827115,EyesNotFound,screen
10566,702843770,EyesNotFound,screen
10567,702860425,EyesNotFound,screen
10568,702877079,EyesNotFound,screen
10569,702893734,EyesNotFound,screen
10570,702910389,EyesNotFound,screen
10571,702927043,EyesNotFound,screen
10615,703659847,EyesNotFound,screen
10616,703676501,EyesNotFound,screen
10624,703809738,EyesNotFound,screen
10625,703826392,EyesNotFound,screen
10653,704292722,EyesNotFound,screen
10835,707323863,EyesNotFound,screen
10880,708073321,EyesNotFound,screen
11018,710371659,EyesNotFound,screen
11019,710388313,EyesNotFound,screen
11020,710404968,EyesNotFound,screen
11021,710421623,EyesNotFound,screen
11022,710438276,EyesNotFound,screen
11064,711137770,EyesNotFound,screen
11065,711154425,EyesNotFound,screen
11066,711171080,EyesNotFound,screen
11067,711187734,EyesNotFound,screen
11068,711204389,EyesNotFound,screen
11242,714102292,EyesNotFound,screen
11243,714118946,EyesNotFound,screen
11249,714218874,EyesNotFound,screen
11250,714235529,EyesNotFound,screen
11251,714252184,EyesNotFound,screen
11257,714352111,EyesNotFound,screen
11258,714368766,EyesNotFound,screen
11259,714385420,EyesNotFound,screen
11260,714402075,EyesNotFound,screen
11261,714418730,EyesNotFound,screen
11318,715368044,EyesNotFound,screen
11319,715384699,EyesNotFound,screen
11406,716833652,EyesNotFound,screen
11407,716850307,EyesNotFound,screen
11408,716866962,EyesNotFound,screen
11409,716883616,EyesNotFound,screen
11888,724861184,EyesNotFound,screen
11889,724877838,EyesNotFound,screen
11890,724894493,EyesNotFound,screen
11891,724911148,EyesNotFound,screen
11892,724927802,EyesNotFound,screen
11893,724944457,EyesNotFound,screen
11894,724961112,EyesNotFound,screen
11895,724977767,EyesNotFound,screen
11932,725593989,EyesNotFound,screen
11933,725610644,EyesNotFound,screen
11979,726376758,EyesNotFound,screen
11989,726543304,EyesNotFound,screen
11990,726559959,EyesNotFound,screen
11991,726576614,EyesNotFound,screen
11992,726593268,EyesNotFound,screen
11993,726609923,EyesNotFound,screen
11999,726709851,EyesNotFound,screen
12000,726726506,EyesNotFound,screen
12001,726743160,EyesNotFound,screen
12002,726759815,EyesNotFound,screen
12003,726776470,EyesNotFound,screen
12004,726793124,EyesNotFound,screen
12005,726809779,EyesNotFound,screen
12012,726926362,EyesNotFound,screen
12103,728441937,EyesNotFound,screen
12106,728491901,EyesNotFound,screen
12107,728508555,EyesNotFound,screen
12108,728525209,EyesNotFound,screen
12109,728541864,EyesNotFound,screen
12110,728558518,EyesNotFound,screen
12111,728575173,EyesNotFound,screen
12112,728591828,EyesNotFound,screen
12113,728608482,EyesNotFound,screen
12114,728625137,EyesNotFound,screen
12115,728641792,EyesNotFound,screen
12116,728658446,EyesNotFound,screen
12117,728675101,EyesNotFound,screen
12118,728691756,EyesNotFound,screen
12119,728708411,EyesNotFound,screen
12120,728725065,EyesNotFound,screen
12121,728741720,EyesNotFound,screen
12122,728758375,EyesNotFound,screen
12123,728775029,EyesNotFound,screen
12124,728791684,EyesNotFound,screen
12125,728808339,EyesNotFound,screen
12498,735020515,EyesNotFound,screen
12499,735037169,EyesNotFound,screen
12500,735053823,EyesNotFound,screen
12501,735070478,EyesNotFound,screen
12534,735620081,EyesNotFound,screen
12535,735636736,EyesNotFound,screen
12536,735653390,EyesNotFound,screen
12537,735670045,EyesNotFound,screen
12538,735686700,EyesNotFound,screen
12539,735703354,EyesNotFound,screen
12655,737635290,EyesNotFound,screen
12656,737651945,EyesNotFound,screen
12726,738817768,EyesNotFound,screen
12727,738834423,EyesNotFound,screen
12730,738884387,EyesNotFound,screen
12731,738901041,EyesNotFound,screen
12762,739417335,EyesNotFound,screen
12769,739533917,EyesNotFound,screen
12930,742215312,EyesNotFound,screen
12931,742231967,EyesNotFound,screen
12932,742248621,EyesNotFound,screen
12933,742265276,EyesNotFound,screen
12934,742281931,EyesNotFound,screen
13266,747811257,EyesNotFound,screen
13267,747827912,EyesNotFound,screen
13268,747844565,EyesNotFound,screen
13269,747861220,EyesNotFound,screen
13275,747961147,EyesNotFound,screen
13278,748011111,EyesNotFound,screen
13279,748027766,EyesNotFound,screen
13508,751841670,EyesNotFound,screen
13509,751858325,EyesNotFound,screen
13510,751874980,EyesNotFound,screen
13875,757953923,EyesNotFound,screen
13901,758386944,EyesNotFound,screen
14118,762001000,EyesNotFound,screen
14119,762017655,EyesNotFound,screen
14120,762034309,EyesNotFound,screen
14121,762050964,EyesNotFound,screen
14122,762067619,EyesNotFound,screen
14123,762084273,EyesNotFound,screen
14124,762100928,EyesNotFound,screen
14256,764299339,EyesNotFound,screen
14257,764315993,EyesNotFound,screen
14258,764332648,EyesNotFound,screen
14259,764349302,EyesNotFound,screen
14260,764365956,EyesNotFound,screen
14261,764382611,EyesNotFound,screen
14271,764549158,EyesNotFound,screen
14277,764649085,EyesNotFound,screen
14278,764665740,EyesNotFound,screen
14279,764682395,EyesNotFound,screen
14280,764699049,EyesNotFound,screen
14281,764715704,EyesNotFound,screen
14282,764732358,EyesNotFound,screen
14283,764749012,EyesNotFound,screen
14284,764765667,EyesNotFound,screen
14285,764782322,EyesNotFound,screen
14286,764798976,EyesNotFound,screen
14287,764815631,EyesNotFound,screen
14295,764948868,EyesNotFound,screen
14726,772126991,EyesNotFound,screen
14727,772143645,EyesNotFound,screen
14728,772160299,EyesNotFound,screen
14729,772176954,EyesNotFound,screen
14730,772193609,EyesNotFound,screen
14731,772210263,EyesNotFound,screen
14732,772226918,EyesNotFound,screen
14733,772243573,EyesNotFound,screen
14734,772260227,EyesNotFound,screen
14810,773525979,EyesNotFound,screen
14811,773542633,EyesNotFound,screen
14812,773559288,EyesNotFound,screen
14813,773575943,EyesNotFound,screen
14814,773592596,EyesNotFound,screen
14815,773609251,EyesNotFound,screen
14816,773625906,EyesNotFound,screen
14817,773642560,EyesNotFound,screen
14818,773659215,EyesNotFound,screen
14819,773675870,EyesNotFound,screen
14996,776623734,EyesNotFound,screen
14997,776640389,EyesNotFound,screen
14998,776657044,EyesNotFound,screen
14999,776673699,EyesNotFound,screen
15161,779371742,EyesNotFound,screen
15174,779588252,EyesNotFound,screen
15175,779604907,EyesNotFound,screen
15176,779621561,EyesNotFound,screen
15177,779638216,EyesNotFound,screen
15178,779654871,EyesNotFound,screen
15179,779671525,EyesNotFound,screen
15180,779688180,EyesNotFound,screen
15181,779704835,EyesNotFound,screen
15498,784984347,EyesNotFound,screen
15499,785001001,EyesNotFound,screen
15898,791646195,EyesNotFound,screen
15927,792129179,EyesNotFound,screen
15935,792262416,EyesNotFound,screen
15938,792312379,EyesNotFound,screen
15939,792329034,EyesNotFound,screen
15947,792462271,EyesNotFound,screen
15963,792728745,EyesNotFound,screen
15981,793028528,EyesNotFound,screen
15993,793228383,EyesNotFound,screen
16007,793461548,EyesNotFound,screen
16011,793528166,EyesNotFound,screen
16012,793544821,EyesNotFound,screen
16013,793561476,EyesNotFound,screen
16014,793578130,EyesNotFound,screen
16015,793594785,EyesNotFound,screen
16016,793611440,EyesNotFound,screen
16035,793927877,EyesNotFound,screen
16036,793944531,EyesNotFound,screen
16055,794260970,EyesNotFound,screen
16056,794277624,EyesNotFound,screen
16057,794294279,EyesNotFound,screen
16058,794310934,EyesNotFound,screen
16132,795543375,EyesNotFound,screen
16135,795593340,EyesNotFound,screen
16222,797042295,EyesNotFound,screen
16223,797058950,EyesNotFound,screen
16224,797075604,EyesNotFound,screen
16225,797092258,EyesNotFound,screen
16226,797108913,EyesNotFound,screen
16227,797125568,EyesNotFound,screen
16228,797142222,EyesNotFound,screen
16229,797158877,EyesNotFound,screen
16364,799407256,EyesNotFound,screen
16365,799423911,EyesNotFound,screen
16366,799440565,EyesNotFound,screen
16367,799457220,EyesNotFound,screen
16368,799473875,EyesNotFound,screen
16441,800689664,EyesNotFound,screen
16442,800706318,EyesNotFound,screen
16443,800722972,EyesNotFound,screen
16444,800739627,EyesNotFound,screen
16445,800756282,EyesNotFound,screen
16446,800772936,EyesNotFound,screen
16447,800789591,EyesNotFound,screen
16448,800806246,EyesNotFound,screen
16449,800822900,EyesNotFound,screen
16450,800839555,EyesNotFound,screen
16451,800856210,EyesNotFound,screen
16452,800872864,EyesNotFound,screen
16453,800889519,EyesNotFound,screen
16454,800906174,EyesNotFound,screen
16455,800922829,EyesNotFound,screen
16456,800939482,EyesNotFound,screen
16457,800956137,EyesNotFound,screen
16458,800972792,EyesNotFound,screen
16459,800989446,EyesNotFound,screen
16460,801006101,EyesNotFound,screen
16461,801022756,EyesNotFound,screen
16462,801039410,EyesNotFound,screen
16463,801056065,EyesNotFound,screen
16464,801072720,EyesNotFound,screen
