,Recording timestamp,Eye movement type,gaze_direction
201,346363127,EyesNotFound,screen
202,346379782,EyesNotFound,screen
203,346396436,EyesNotFound,screen
204,346413091,EyesNotFound,screen
205,346429746,EyesNotFound,screen
206,346446399,EyesNotFound,screen
207,346463054,EyesNotFound,screen
208,346479708,EyesNotFound,screen
209,346496363,EyesNotFound,screen
210,346513017,EyesNotFound,screen
211,346529672,EyesNotFound,screen
212,346546327,EyesNotFound,screen
213,346562981,EyesNotFound,screen
214,346579636,EyesNotFound,screen
215,346596291,EyesNotFound,screen
216,346612945,EyesNotFound,screen
217,346629600,EyesNotFound,screen
218,346646255,EyesNotFound,screen
219,346662908,EyesNotFound,screen
220,346693408,EyesNotFound,screen
221,346710062,EyesNotFound,screen
222,346744103,EyesNotFound,screen
223,346760758,EyesNotFound,screen
228,346844030,EyesNotFound,screen
232,346910648,EyesNotFound,screen
233,346927303,EyesNotFound,screen
234,346943957,EyesNotFound,screen
235,346960612,EyesNotFound,screen
236,346977267,EyesNotFound,screen
237,346993922,EyesNotFound,screen
238,347010576,EyesNotFound,screen
251,347227085,EyesNotFound,screen
252,347243739,EyesNotFound,screen
253,347260394,EyesNotFound,None
254,347277048,EyesNotFound,None
255,347293703,EyesNotFound,None
256,347310358,EyesNotFound,None
257,347327012,EyesNotFound,None
258,347343667,EyesNotFound,None
259,347360322,EyesNotFound,None
260,347376976,EyesNotFound,None
261,347393631,EyesNotFound,None
262,347410286,EyesNotFound,None
263,347426940,EyesNotFound,None
264,347443594,EyesNotFound,None
265,347460249,EyesNotFound,None
266,347476903,EyesNotFound,None
267,347493558,EyesNotFound,None
268,347510213,EyesNotFound,None
269,347526868,EyesNotFound,None
270,347557399,EyesNotFound,None
271,347574054,EyesNotFound,None
272,347608090,EyesNotFound,None
273,347624745,EyesNotFound,None
309,348224310,EyesNotFound,None
310,348240965,EyesNotFound,None
311,348257619,EyesNotFound,None
312,348274274,EyesNotFound,None
313,348290929,EyesNotFound,None
314,348307583,EyesNotFound,None
315,348324238,EyesNotFound,None
481,351088902,EyesNotFound,screen
482,351105557,EyesNotFound,screen
483,351122212,EyesNotFound,screen
484,351138865,EyesNotFound,screen
485,351155520,EyesNotFound,screen
486,351172175,EyesNotFound,screen
487,351188829,EyesNotFound,screen
488,351205484,EyesNotFound,screen
489,351222139,EyesNotFound,screen
490,351238793,EyesNotFound,screen
491,351255448,EyesNotFound,screen
492,351272103,EyesNotFound,screen
493,351288757,EyesNotFound,screen
494,351305412,EyesNotFound,screen
495,351322067,EyesNotFound,screen
496,351338720,EyesNotFound,screen
497,351355375,EyesNotFound,screen
498,351372030,EyesNotFound,screen
499,351388685,EyesNotFound,screen
500,351405339,EyesNotFound,screen
501,351421994,EyesNotFound,screen
502,351438649,EyesNotFound,screen
503,351455303,EyesNotFound,screen
504,351471958,EyesNotFound,screen
505,351488613,EyesNotFound,screen
506,351505267,EyesNotFound,screen
507,351521921,EyesNotFound,screen
508,351538576,EyesNotFound,screen
509,351555230,EyesNotFound,screen
510,351571885,EyesNotFound,screen
511,351603374,EyesNotFound,screen
512,351620029,EyesNotFound,screen
513,351654076,EyesNotFound,screen
514,351670731,EyesNotFound,screen
515,351687386,EyesNotFound,screen
516,351704040,EyesNotFound,screen
517,351720694,EyesNotFound,screen
518,351737349,EyesNotFound,screen
519,351754003,EyesNotFound,screen
520,351770658,EyesNotFound,screen
521,351787313,EyesNotFound,screen
522,351803968,EyesNotFound,screen
523,351820622,EyesNotFound,screen
524,351837277,EyesNotFound,screen
525,351853932,EyesNotFound,screen
526,351870586,EyesNotFound,screen
527,351887241,EyesNotFound,screen
528,351903896,EyesNotFound,screen
529,351920549,EyesNotFound,screen
530,351937204,EyesNotFound,screen
531,351953859,EyesNotFound,screen
532,351970513,EyesNotFound,screen
533,351987168,EyesNotFound,screen
534,352003823,EyesNotFound,screen
535,352020477,EyesNotFound,screen
536,352037132,EyesNotFound,screen
537,352053787,EyesNotFound,screen
538,352070442,EyesNotFound,screen
539,352087096,EyesNotFound,screen
540,352103750,EyesNotFound,screen
541,352120405,EyesNotFound,screen
542,352137059,EyesNotFound,screen
543,352153714,EyesNotFound,screen
544,352170369,EyesNotFound,screen
545,352187023,EyesNotFound,screen
546,352203678,EyesNotFound,screen
547,352220333,EyesNotFound,screen
548,352236987,EyesNotFound,screen
549,352253642,EyesNotFound,screen
550,352270297,EyesNotFound,screen
551,352286951,EyesNotFound,screen
552,352303605,EyesNotFound,screen
553,352320260,EyesNotFound,screen
554,352336915,EyesNotFound,screen
555,352353569,EyesNotFound,screen
556,352370224,EyesNotFound,screen
557,352386879,EyesNotFound,screen
558,352403533,EyesNotFound,screen
559,352420188,EyesNotFound,screen
560,352436843,EyesNotFound,screen
561,352453497,EyesNotFound,screen
562,352470152,EyesNotFound,screen
563,352486807,EyesNotFound,screen
564,352503460,EyesNotFound,screen
565,352520115,EyesNotFound,screen
566,352536770,EyesNotFound,screen
567,352553424,EyesNotFound,screen
568,352570079,EyesNotFound,screen
569,352586734,EyesNotFound,screen
570,352603389,EyesNotFound,screen
571,352620043,EyesNotFound,screen
572,352636698,EyesNotFound,screen
573,352653353,EyesNotFound,screen
574,352670007,EyesNotFound,screen
575,352686661,EyesNotFound,screen
576,352703316,EyesNotFound,screen
577,352719970,EyesNotFound,screen
578,352736625,EyesNotFound,screen
579,352753280,EyesNotFound,screen
580,352769934,EyesNotFound,screen
581,352786589,EyesNotFound,screen
582,352803244,EyesNotFound,screen
583,352833377,EyesNotFound,screen
584,352850031,EyesNotFound,screen
585,352884070,EyesNotFound,screen
586,352900725,EyesNotFound,screen
587,352917380,EyesNotFound,screen
588,352934034,EyesNotFound,screen
589,352950689,EyesNotFound,screen
590,352967344,EyesNotFound,screen
591,352983998,EyesNotFound,screen
592,353000653,EyesNotFound,screen
593,353017308,EyesNotFound,screen
594,353033963,EyesNotFound,screen
595,353050617,EyesNotFound,screen
596,353067272,EyesNotFound,screen
730,355298994,EyesNotFound,screen
731,355315649,EyesNotFound,screen
732,355332303,EyesNotFound,screen
733,355348958,EyesNotFound,screen
734,355365613,EyesNotFound,screen
735,355382267,EyesNotFound,screen
736,355398922,EyesNotFound,screen
1310,364958670,EyesNotFound,screen
1311,364975324,EyesNotFound,screen
1312,364991979,EyesNotFound,screen
1313,365008634,EyesNotFound,screen
1314,365025289,EyesNotFound,screen
1315,365041943,EyesNotFound,screen
1316,365058598,EyesNotFound,screen
1317,365075253,EyesNotFound,screen
1318,365091907,EyesNotFound,screen
1319,365108562,EyesNotFound,screen
1320,365125216,EyesNotFound,screen
1321,365141870,EyesNotFound,screen
1322,365158525,EyesNotFound,screen
1323,365175180,EyesNotFound,screen
1324,365191833,EyesNotFound,screen
1325,365208488,EyesNotFound,screen
1326,365225143,EyesNotFound,screen
1327,365241797,EyesNotFound,screen
1328,365258452,EyesNotFound,screen
1329,365275107,EyesNotFound,screen
1330,365291762,EyesNotFound,screen
1331,365308416,EyesNotFound,screen
1332,365325071,EyesNotFound,screen
1333,365341726,EyesNotFound,screen
1334,365358380,EyesNotFound,screen
1335,365375035,EyesNotFound,screen
1336,365391689,EyesNotFound,screen
1337,365408343,EyesNotFound,screen
1338,365424998,EyesNotFound,screen
1339,365441653,EyesNotFound,screen
1340,365458307,EyesNotFound,screen
1341,365474962,EyesNotFound,screen
1342,365491617,EyesNotFound,screen
1343,365508271,EyesNotFound,screen
1344,365524926,EyesNotFound,screen
1345,365541581,EyesNotFound,screen
1346,365558236,EyesNotFound,screen
1347,365574890,EyesNotFound,screen
1348,365591544,EyesNotFound,screen
1349,365608199,EyesNotFound,screen
1350,365624853,EyesNotFound,screen
1351,365641508,EyesNotFound,screen
1352,365658163,EyesNotFound,screen
1353,365674817,EyesNotFound,screen
1354,365691472,EyesNotFound,screen
1355,365708127,EyesNotFound,screen
1356,365724781,EyesNotFound,screen
1357,365755320,EyesNotFound,screen
1358,365771974,EyesNotFound,screen
1359,365806008,EyesNotFound,screen
1360,365822663,EyesNotFound,screen
1361,365839317,EyesNotFound,screen
1362,365855972,EyesNotFound,screen
1363,365872627,EyesNotFound,screen
1364,365889281,EyesNotFound,screen
1365,365905936,EyesNotFound,screen
1366,365922591,EyesNotFound,screen
1367,365939245,EyesNotFound,screen
1368,365955900,EyesNotFound,screen
1369,365972555,EyesNotFound,screen
1370,365989209,EyesNotFound,screen
1371,366005863,EyesNotFound,screen
1372,366022518,EyesNotFound,screen
1373,366039173,EyesNotFound,screen
1374,366055827,EyesNotFound,screen
1375,366072482,EyesNotFound,screen
1376,366089137,EyesNotFound,screen
1377,366105791,EyesNotFound,screen
1378,366122446,EyesNotFound,screen
1379,366139101,EyesNotFound,screen
1380,366155755,EyesNotFound,screen
1381,366172410,EyesNotFound,screen
1382,366189064,EyesNotFound,screen
1383,366205718,EyesNotFound,screen
1384,366222373,EyesNotFound,screen
1385,366239028,EyesNotFound,screen
1386,366255683,EyesNotFound,screen
1387,366272337,EyesNotFound,screen
1388,366288992,EyesNotFound,screen
1389,366305647,EyesNotFound,screen
1390,366322301,EyesNotFound,screen
1391,366338956,EyesNotFound,screen
1392,366355611,EyesNotFound,screen
1393,366372264,EyesNotFound,screen
1394,366388919,EyesNotFound,screen
1395,366405574,EyesNotFound,screen
1396,366422228,EyesNotFound,screen
1397,366438883,EyesNotFound,screen
1398,366455538,EyesNotFound,screen
1399,366472192,EyesNotFound,screen
1400,366488847,EyesNotFound,screen
1401,366505502,EyesNotFound,screen
1402,366522157,EyesNotFound,screen
1403,366538811,EyesNotFound,screen
1404,366555466,EyesNotFound,screen
1405,366572120,EyesNotFound,screen
1406,366588774,EyesNotFound,screen
1407,366605429,EyesNotFound,screen
1408,366622084,EyesNotFound,screen
1409,366638738,EyesNotFound,screen
1410,366655393,EyesNotFound,screen
1411,366672048,EyesNotFound,screen
1412,366688702,EyesNotFound,screen
1413,366705357,EyesNotFound,screen
1414,366722012,EyesNotFound,screen
1415,366738666,EyesNotFound,screen
1416,366755321,EyesNotFound,screen
1417,366771975,EyesNotFound,screen
1418,366788630,EyesNotFound,screen
1419,366805284,EyesNotFound,screen
1420,366821939,EyesNotFound,screen
1421,366838594,EyesNotFound,screen
1422,366855248,EyesNotFound,screen
1423,366871903,EyesNotFound,screen
1424,366888558,EyesNotFound,screen
1425,366905212,EyesNotFound,screen
1426,366921867,EyesNotFound,screen
1427,366938522,EyesNotFound,screen
1428,366955176,EyesNotFound,screen
1429,366971830,EyesNotFound,screen
1430,366988485,EyesNotFound,screen
1431,367005139,EyesNotFound,screen
1432,367021794,EyesNotFound,screen
1433,367038449,EyesNotFound,screen
1434,367055104,EyesNotFound,screen
1435,367071758,EyesNotFound,screen
1436,367088413,EyesNotFound,screen
1437,367105068,EyesNotFound,screen
1438,367121722,EyesNotFound,screen
1439,367138377,EyesNotFound,screen
1440,367155032,EyesNotFound,screen
1441,367171685,EyesNotFound,screen
1442,367188340,EyesNotFound,screen
1443,367204995,EyesNotFound,screen
1444,367221649,EyesNotFound,screen
1445,367238304,EyesNotFound,screen
1446,367254959,EyesNotFound,screen
1447,367271613,EyesNotFound,screen
1448,367288268,EyesNotFound,screen
1449,367304923,EyesNotFound,screen
1450,367321578,EyesNotFound,screen
1451,367338232,EyesNotFound,screen
1452,367354886,EyesNotFound,screen
1453,367371541,EyesNotFound,screen
1454,367388195,EyesNotFound,screen
1455,367404850,EyesNotFound,screen
1456,367421505,EyesNotFound,screen
1457,367438159,EyesNotFound,screen
1458,367454814,EyesNotFound,screen
1459,367471469,EyesNotFound,screen
1460,367488123,EyesNotFound,screen
1461,367504778,EyesNotFound,screen
1462,367521433,EyesNotFound,screen
1463,367538087,EyesNotFound,screen
1464,367554741,EyesNotFound,screen
1465,367571396,EyesNotFound,screen
1466,367588051,EyesNotFound,screen
1467,367604705,EyesNotFound,screen
1468,367621360,EyesNotFound,screen
1469,367638015,EyesNotFound,screen
1470,367654669,EyesNotFound,screen
1471,367671324,EyesNotFound,screen
1472,367687979,EyesNotFound,screen
1473,367704633,EyesNotFound,screen
1474,367721288,EyesNotFound,screen
1475,367737943,EyesNotFound,screen
1476,367754596,EyesNotFound,screen
1477,367771251,EyesNotFound,screen
1478,367787906,EyesNotFound,screen
1479,367804560,EyesNotFound,screen
1480,367821215,EyesNotFound,screen
1481,367837870,EyesNotFound,screen
1482,367854525,EyesNotFound,screen
1483,367871179,EyesNotFound,screen
1484,367887834,EyesNotFound,screen
1485,367904489,EyesNotFound,screen
1486,367921143,EyesNotFound,screen
1487,367937798,EyesNotFound,screen
1488,367954452,EyesNotFound,screen
1489,367971106,EyesNotFound,screen
1490,367987761,EyesNotFound,screen
1491,368004416,EyesNotFound,screen
1492,368021070,EyesNotFound,screen
1493,368037725,EyesNotFound,screen
1494,368054380,EyesNotFound,screen
1495,368071034,EyesNotFound,screen
1496,368087689,EyesNotFound,screen
1497,368104344,EyesNotFound,screen
1498,368120999,EyesNotFound,screen
1499,368137653,EyesNotFound,screen
1500,368154307,EyesNotFound,screen
1501,368170962,EyesNotFound,screen
1502,368187616,EyesNotFound,screen
1503,368204271,EyesNotFound,screen
1504,368220926,EyesNotFound,screen
1505,368237580,EyesNotFound,screen
1506,368254235,EyesNotFound,screen
1507,368270890,EyesNotFound,screen
1508,368287544,EyesNotFound,screen
1509,368304199,EyesNotFound,screen
1510,368320854,EyesNotFound,screen
1511,368337507,EyesNotFound,screen
1512,368354162,EyesNotFound,screen
1513,368370817,EyesNotFound,screen
1514,368387472,EyesNotFound,screen
1515,368404126,EyesNotFound,screen
1516,368420781,EyesNotFound,screen
1517,368437436,EyesNotFound,screen
1518,368454090,EyesNotFound,screen
1519,368470745,EyesNotFound,screen
1520,368487400,EyesNotFound,screen
1521,368504054,EyesNotFound,screen
1522,368520709,EyesNotFound,screen
1523,368537363,EyesNotFound,screen
1524,368554017,EyesNotFound,screen
1525,368570672,EyesNotFound,screen
1526,368587327,EyesNotFound,screen
1527,368603981,EyesNotFound,screen
1528,368620636,EyesNotFound,screen
1529,368637291,EyesNotFound,screen
1530,368653946,EyesNotFound,screen
1531,368670600,EyesNotFound,screen
1532,368687255,EyesNotFound,screen
1533,368703910,EyesNotFound,screen
1534,368720564,EyesNotFound,screen
1535,368737218,EyesNotFound,screen
1536,368753873,EyesNotFound,screen
1537,368770527,EyesNotFound,screen
1538,368787182,EyesNotFound,screen
1539,368803837,EyesNotFound,screen
1540,368820491,EyesNotFound,screen
1541,368837146,EyesNotFound,screen
1542,368853801,EyesNotFound,screen
1543,368870455,EyesNotFound,screen
1544,368887110,EyesNotFound,screen
1545,368903765,EyesNotFound,screen
1546,368920420,EyesNotFound,screen
1547,368937073,EyesNotFound,screen
1548,368953728,EyesNotFound,screen
1549,368970383,EyesNotFound,screen
1550,368987037,EyesNotFound,screen
1551,369003692,EyesNotFound,screen
1552,369020347,EyesNotFound,screen
1553,369037001,EyesNotFound,screen
1554,369053656,EyesNotFound,screen
1555,369070311,EyesNotFound,screen
1556,369086965,EyesNotFound,screen
1557,369103620,EyesNotFound,screen
1558,369120275,EyesNotFound,screen
1559,369136928,EyesNotFound,screen
1560,369153583,EyesNotFound,screen
1561,369170238,EyesNotFound,screen
1562,369186893,EyesNotFound,screen
1563,369203547,EyesNotFound,screen
1564,369220202,EyesNotFound,screen
1565,369236857,EyesNotFound,screen
1566,369253511,EyesNotFound,screen
1567,369270166,EyesNotFound,screen
1568,369286821,EyesNotFound,screen
1569,369303475,EyesNotFound,screen
1570,369320129,EyesNotFound,screen
1571,369336784,EyesNotFound,screen
1572,369353438,EyesNotFound,screen
1573,369370093,EyesNotFound,screen
1574,369386748,EyesNotFound,screen
1575,369403402,EyesNotFound,screen
1576,369420057,EyesNotFound,screen
1577,369436712,EyesNotFound,screen
1578,369453367,EyesNotFound,screen
1579,369470021,EyesNotFound,screen
1580,369486676,EyesNotFound,screen
1581,369503331,EyesNotFound,screen
1582,369519984,EyesNotFound,screen
1583,369536639,EyesNotFound,screen
1584,369553294,EyesNotFound,screen
1585,369569948,EyesNotFound,screen
1586,369586603,EyesNotFound,screen
1587,369603258,EyesNotFound,screen
1588,369619912,EyesNotFound,screen
1589,369636567,EyesNotFound,screen
1590,369653222,EyesNotFound,screen
1591,369669876,EyesNotFound,screen
1592,369686531,EyesNotFound,screen
1593,369703186,EyesNotFound,screen
1594,369719840,EyesNotFound,screen
1595,369736494,EyesNotFound,screen
1596,369753149,EyesNotFound,screen
1597,369769804,EyesNotFound,screen
1598,369786458,EyesNotFound,screen
1599,369803113,EyesNotFound,screen
1600,369819768,EyesNotFound,screen
1601,369836422,EyesNotFound,screen
1602,369867288,EyesNotFound,screen
1603,369883943,EyesNotFound,screen
1604,369917997,EyesNotFound,screen
1735,372099750,EyesNotFound,screen
1736,372116404,EyesNotFound,screen
1737,372133059,EyesNotFound,screen
1738,372149714,EyesNotFound,screen
1739,372166368,EyesNotFound,screen
1740,372183023,EyesNotFound,screen
1741,372199678,EyesNotFound,screen
1742,372216333,EyesNotFound,screen
1743,372232987,EyesNotFound,screen
1744,372249642,EyesNotFound,screen
1745,372266297,EyesNotFound,screen
1746,372282950,EyesNotFound,screen
1747,372299605,EyesNotFound,screen
1748,372316260,EyesNotFound,screen
1749,372332914,EyesNotFound,screen
1750,372349569,EyesNotFound,screen
1751,372366224,EyesNotFound,screen
1752,372382878,EyesNotFound,screen
1753,372399533,EyesNotFound,screen
1754,372416188,EyesNotFound,screen
1755,372432842,EyesNotFound,screen
1756,372463286,EyesNotFound,screen
1757,372479940,EyesNotFound,screen
1758,372513981,EyesNotFound,screen
1759,372530636,EyesNotFound,screen
1760,372547291,EyesNotFound,screen
1761,372563945,EyesNotFound,screen
1762,372580600,EyesNotFound,screen
1763,372597255,EyesNotFound,screen
1764,372613909,EyesNotFound,screen
1765,372630564,EyesNotFound,screen
1766,372647219,EyesNotFound,screen
1767,372663872,EyesNotFound,screen
1768,372680527,EyesNotFound,screen
1769,372697182,EyesNotFound,screen
1770,372713836,EyesNotFound,screen
1771,372730491,EyesNotFound,screen
1772,372747146,EyesNotFound,screen
1773,372763801,EyesNotFound,screen
1774,372780455,EyesNotFound,screen
1775,372797110,EyesNotFound,screen
1776,372813765,EyesNotFound,screen
1777,372830419,EyesNotFound,screen
1778,372847074,EyesNotFound,screen
1779,372863728,EyesNotFound,screen
1780,372880382,EyesNotFound,screen
1781,372897037,EyesNotFound,screen
1782,372913692,EyesNotFound,screen
1783,372930346,EyesNotFound,screen
1784,372947001,EyesNotFound,screen
1785,372963656,EyesNotFound,screen
1786,372980310,EyesNotFound,screen
1787,372996965,EyesNotFound,screen
1788,373013620,EyesNotFound,screen
1789,373030275,EyesNotFound,screen
1790,373046929,EyesNotFound,screen
1791,373063583,EyesNotFound,screen
1792,373080238,EyesNotFound,screen
1793,373096892,EyesNotFound,screen
1794,373113547,EyesNotFound,screen
1795,373130202,EyesNotFound,screen
1796,373146856,EyesNotFound,screen
1797,373163511,EyesNotFound,screen
1798,373180166,EyesNotFound,screen
1799,373196820,EyesNotFound,screen
1800,373213475,EyesNotFound,screen
1801,373230130,EyesNotFound,screen
1802,373246784,EyesNotFound,screen
1803,373263438,EyesNotFound,screen
1804,373280093,EyesNotFound,screen
1805,373296748,EyesNotFound,screen
1806,373313402,EyesNotFound,screen
1807,373330057,EyesNotFound,screen
1808,373346712,EyesNotFound,screen
1809,373363366,EyesNotFound,screen
1810,373380021,EyesNotFound,screen
1811,373396676,EyesNotFound,screen
1812,373413330,EyesNotFound,screen
1813,373429985,EyesNotFound,screen
1814,373446641,EyesNotFound,screen
1815,373463294,EyesNotFound,screen
1816,373479949,EyesNotFound,screen
1817,373496604,EyesNotFound,screen
1818,373513258,EyesNotFound,screen
1819,373529913,EyesNotFound,screen
1820,373546568,EyesNotFound,screen
1821,373563223,EyesNotFound,screen
1822,373579877,EyesNotFound,screen
1823,373596532,EyesNotFound,screen
1824,373613187,EyesNotFound,screen
1825,373629841,EyesNotFound,screen
1826,373646495,EyesNotFound,screen
1827,373663150,EyesNotFound,screen
1828,373679804,EyesNotFound,screen
1829,373696459,EyesNotFound,screen
1830,373713114,EyesNotFound,screen
1831,373729768,EyesNotFound,screen
1832,373746423,EyesNotFound,screen
1833,373763078,EyesNotFound,screen
1834,373779732,EyesNotFound,screen
1835,373796387,EyesNotFound,screen
1836,373813042,EyesNotFound,screen
1837,373829697,EyesNotFound,screen
1838,373846350,EyesNotFound,screen
1839,373863005,EyesNotFound,screen
1840,373879660,EyesNotFound,screen
1841,373896314,EyesNotFound,screen
1842,373912969,EyesNotFound,screen
1843,373929624,EyesNotFound,screen
1844,373946278,EyesNotFound,screen
1845,373962933,EyesNotFound,screen
1846,373979588,EyesNotFound,screen
1847,373996242,EyesNotFound,screen
1848,374012897,EyesNotFound,screen
1849,374029552,EyesNotFound,screen
1850,374046206,EyesNotFound,screen
1851,374062861,EyesNotFound,screen
1852,374079516,EyesNotFound,screen
1853,374096170,EyesNotFound,screen
1854,374112824,EyesNotFound,screen
1855,374129479,EyesNotFound,screen
1856,374146134,EyesNotFound,screen
1857,374162789,EyesNotFound,screen
1858,374179444,EyesNotFound,screen
1859,374196099,EyesNotFound,screen
1860,374212753,EyesNotFound,screen
1861,374229408,EyesNotFound,screen
1862,374246062,EyesNotFound,screen
1863,374262716,EyesNotFound,screen
1864,374279371,EyesNotFound,screen
1865,374296026,EyesNotFound,screen
1866,374312680,EyesNotFound,screen
1867,374329335,EyesNotFound,screen
1868,374345990,EyesNotFound,screen
1869,374362645,EyesNotFound,screen
1870,374379299,EyesNotFound,screen
1871,374395954,EyesNotFound,screen
1872,374412609,EyesNotFound,screen
1873,374429263,EyesNotFound,screen
1874,374445917,EyesNotFound,screen
1875,374462572,EyesNotFound,screen
1876,374479226,EyesNotFound,screen
1877,374495881,EyesNotFound,screen
1878,374512536,EyesNotFound,screen
1879,374529190,EyesNotFound,screen
1880,374545845,EyesNotFound,screen
1881,374562500,EyesNotFound,screen
1882,374579154,EyesNotFound,screen
1883,374595809,EyesNotFound,screen
1884,374612464,EyesNotFound,screen
1885,374629119,EyesNotFound,screen
1886,374645773,EyesNotFound,screen
1887,374662428,EyesNotFound,screen
1894,374779010,EyesNotFound,screen
1895,374795664,EyesNotFound,screen
1896,374812319,EyesNotFound,screen
1897,374828974,EyesNotFound,screen
1898,374845628,EyesNotFound,screen
1899,374862283,EyesNotFound,screen
1900,374878938,EyesNotFound,screen
1901,374895593,EyesNotFound,screen
1902,374912247,EyesNotFound,screen
1903,374928902,EyesNotFound,screen
1904,374945557,EyesNotFound,screen
1905,374962211,EyesNotFound,screen
1906,374978866,EyesNotFound,screen
1907,374995521,EyesNotFound,screen
1908,375012175,EyesNotFound,screen
1909,375028829,EyesNotFound,screen
1910,375045484,EyesNotFound,screen
1911,375062138,EyesNotFound,screen
1912,375078793,EyesNotFound,screen
1913,375095448,EyesNotFound,screen
1914,375112102,EyesNotFound,screen
1915,375128757,EyesNotFound,screen
1916,375145412,EyesNotFound,screen
1917,375162067,EyesNotFound,screen
1918,375178721,EyesNotFound,screen
1919,375195376,EyesNotFound,screen
1920,375212031,EyesNotFound,screen
1921,375228685,EyesNotFound,screen
1922,375245340,EyesNotFound,screen
1923,375261995,EyesNotFound,screen
1924,375278649,EyesNotFound,screen
1925,375295304,EyesNotFound,screen
1926,375311959,EyesNotFound,screen
1927,375328612,EyesNotFound,screen
1928,375345267,EyesNotFound,screen
1929,375361922,EyesNotFound,screen
1930,375378576,EyesNotFound,screen
1931,375395231,EyesNotFound,screen
1932,375411886,EyesNotFound,screen
1933,375428541,EyesNotFound,screen
1934,375445195,EyesNotFound,screen
1935,375461850,EyesNotFound,screen
1936,375478505,EyesNotFound,screen
1937,375495159,EyesNotFound,screen
1938,375511814,EyesNotFound,screen
1939,375528468,EyesNotFound,screen
1940,375545122,EyesNotFound,screen
1941,375561777,EyesNotFound,screen
1942,375578433,EyesNotFound,screen
1943,375595087,EyesNotFound,screen
1944,375611741,EyesNotFound,screen
1945,375628396,EyesNotFound,screen
1946,375645050,EyesNotFound,screen
1947,375661705,EyesNotFound,screen
1948,375678360,EyesNotFound,screen
1949,375695015,EyesNotFound,screen
1950,375711669,EyesNotFound,screen
1951,375728324,EyesNotFound,screen
1952,375744979,EyesNotFound,screen
1953,375761633,EyesNotFound,screen
1954,375778288,EyesNotFound,screen
1955,375794943,EyesNotFound,screen
1956,375811596,EyesNotFound,screen
1957,375828251,EyesNotFound,screen
1958,375844906,EyesNotFound,screen
1959,375861561,EyesNotFound,screen
1960,375878216,EyesNotFound,screen
1961,375894871,EyesNotFound,screen
1962,375911525,EyesNotFound,screen
1963,375928180,EyesNotFound,screen
1964,375944834,EyesNotFound,screen
1965,375961489,EyesNotFound,screen
1966,375978143,EyesNotFound,screen
1967,375994798,EyesNotFound,screen
1968,376011453,EyesNotFound,screen
1969,376028107,EyesNotFound,screen
1970,376044762,EyesNotFound,screen
1971,376061417,EyesNotFound,screen
1972,376078071,EyesNotFound,screen
1973,376094726,EyesNotFound,screen
