,Recording timestamp,Eye movement type,gaze_direction
175,281046859,EyesNotFound,screen
176,281063514,EyesNotFound,screen
177,281080168,EyesNotFound,screen
178,281096823,EyesNotFound,screen
179,281113478,EyesNotFound,screen
180,281130133,EyesNotFound,screen
181,281146787,EyesNotFound,screen
182,281163442,EyesNotFound,screen
183,281180097,EyesNotFound,screen
184,281196751,EyesNotFound,screen
185,281213405,EyesNotFound,screen
186,281230060,EyesNotFound,screen
187,281246714,EyesNotFound,screen
188,281263369,EyesNotFound,screen
189,281280024,EyesNotFound,screen
190,281296678,EyesNotFound,screen
191,281313333,EyesNotFound,screen
192,281329988,EyesNotFound,screen
193,281346642,EyesNotFound,screen
194,281363297,EyesNotFound,screen
195,281379952,EyesNotFound,screen
196,281396607,EyesNotFound,screen
197,281413261,EyesNotFound,screen
198,281429915,EyesNotFound,screen
207,281579807,EyesNotFound,screen
208,281596462,EyesNotFound,screen
209,281613116,EyesNotFound,screen
243,282179373,EyesNotFound,screen
250,282295955,EyesNotFound,screen
251,282312609,EyesNotFound,screen
252,282329264,EyesNotFound,screen
253,282345919,EyesNotFound,screen
254,282362573,EyesNotFound,screen
255,282379228,EyesNotFound,screen
256,282395883,EyesNotFound,screen
257,282412537,EyesNotFound,screen
258,282429192,EyesNotFound,screen
259,282445847,EyesNotFound,screen
260,282462502,EyesNotFound,screen
261,282479156,EyesNotFound,screen
262,282495810,EyesNotFound,None
263,282512465,EyesNotFound,None
264,282529119,EyesNotFound,None
265,282545774,EyesNotFound,None
266,282562429,EyesNotFound,None
267,282579083,EyesNotFound,None
268,282595738,EyesNotFound,None
306,283228613,EyesNotFound,None
307,283245268,EyesNotFound,None
308,283261923,EyesNotFound,None
309,283278577,EyesNotFound,None
310,283295232,EyesNotFound,None
311,283311887,EyesNotFound,None
312,283328541,EyesNotFound,None
313,283345196,EyesNotFound,None
314,283361850,EyesNotFound,None
315,283378504,EyesNotFound,None
316,283409435,EyesNotFound,None
317,283426090,EyesNotFound,None
318,283460135,EyesNotFound,None
351,284009737,EyesNotFound,None
352,284026392,EyesNotFound,None
353,284043046,EyesNotFound,None
354,284059701,EyesNotFound,None
355,284076356,EyesNotFound,None
356,284093010,EyesNotFound,None
357,284109665,EyesNotFound,None
358,284126320,EyesNotFound,None
359,284142974,EyesNotFound,None
360,284159629,EyesNotFound,None
361,284176284,EyesNotFound,None
362,284192938,EyesNotFound,None
363,284209593,EyesNotFound,None
364,284226247,EyesNotFound,None
365,284242902,EyesNotFound,None
366,284259556,EyesNotFound,None
367,284276211,EyesNotFound,None
368,284292866,EyesNotFound,None
369,284309520,EyesNotFound,None
370,284326175,EyesNotFound,None
371,284357435,EyesNotFound,None
372,284374090,EyesNotFound,None
373,284390744,EyesNotFound,None
374,284424133,EyesNotFound,None
375,284440787,EyesNotFound,None
376,284457442,EyesNotFound,None
377,284474097,EyesNotFound,None
378,284490751,EyesNotFound,None
379,284507406,EyesNotFound,None
380,284524061,EyesNotFound,None
381,284540715,EyesNotFound,None
382,284557370,EyesNotFound,None
383,284574025,EyesNotFound,None
384,284590679,EyesNotFound,None
385,284607334,EyesNotFound,None
386,284623989,EyesNotFound,None
387,284640643,EyesNotFound,None
388,284657297,EyesNotFound,None
389,284673952,EyesNotFound,None
390,284690606,EyesNotFound,None
391,284707261,EyesNotFound,None
392,284723916,EyesNotFound,None
393,284740571,EyesNotFound,None
394,284757225,EyesNotFound,None
395,284773880,EyesNotFound,None
396,284790535,EyesNotFound,None
397,284807189,EyesNotFound,None
398,284823844,EyesNotFound,None
399,284840499,EyesNotFound,None
400,284857152,EyesNotFound,None
401,284873807,EyesNotFound,None
402,284890462,EyesNotFound,None
403,284907116,EyesNotFound,screen
404,284923771,EyesNotFound,screen
405,284940426,EyesNotFound,screen
406,284957080,EyesNotFound,screen
407,284973735,EyesNotFound,screen
408,284990390,EyesNotFound,screen
409,285007045,EyesNotFound,screen
410,285023699,EyesNotFound,screen
411,285040354,EyesNotFound,screen
412,285057009,EyesNotFound,screen
413,285073662,EyesNotFound,screen
414,285090317,EyesNotFound,screen
415,285106972,EyesNotFound,screen
416,285123626,EyesNotFound,screen
417,285140281,EyesNotFound,screen
418,285156936,EyesNotFound,screen
419,285173590,EyesNotFound,screen
420,285190245,EyesNotFound,screen
421,285206900,EyesNotFound,screen
422,285223554,EyesNotFound,screen
423,285240209,EyesNotFound,screen
424,285256864,EyesNotFound,screen
425,285273519,EyesNotFound,screen
426,285290172,EyesNotFound,screen
427,285306827,EyesNotFound,screen
428,285323482,EyesNotFound,screen
429,285340136,EyesNotFound,screen
430,285356791,EyesNotFound,screen
431,285373446,EyesNotFound,screen
432,285390100,EyesNotFound,screen
433,285406755,EyesNotFound,screen
434,285423410,EyesNotFound,screen
435,285440064,EyesNotFound,screen
436,285456719,EyesNotFound,screen
437,285473374,EyesNotFound,screen
438,285490028,EyesNotFound,screen
439,285506682,EyesNotFound,screen
440,285523337,EyesNotFound,screen
441,285539992,EyesNotFound,screen
442,285556646,EyesNotFound,screen
443,285573301,EyesNotFound,screen
444,285589956,EyesNotFound,screen
445,285606610,EyesNotFound,screen
446,285623265,EyesNotFound,screen
447,285639920,EyesNotFound,screen
448,285656573,EyesNotFound,screen
449,285673228,EyesNotFound,screen
450,285689883,EyesNotFound,screen
451,285706537,EyesNotFound,screen
452,285723191,EyesNotFound,screen
453,285739846,EyesNotFound,screen
454,285756500,EyesNotFound,screen
455,285773155,EyesNotFound,screen
456,285789810,EyesNotFound,screen
457,285806465,EyesNotFound,screen
458,285823119,EyesNotFound,screen
459,285839774,EyesNotFound,screen
460,285856429,EyesNotFound,screen
461,285873083,EyesNotFound,screen
462,285889738,EyesNotFound,screen
463,285906393,EyesNotFound,screen
464,285923047,EyesNotFound,screen
465,285939701,EyesNotFound,screen
466,285956356,EyesNotFound,screen
467,285973009,EyesNotFound,screen
468,285989664,EyesNotFound,screen
469,286006319,EyesNotFound,screen
470,286022973,EyesNotFound,screen
471,286039628,EyesNotFound,screen
472,286056283,EyesNotFound,screen
473,286072938,EyesNotFound,screen
474,286089592,EyesNotFound,screen
475,286106247,EyesNotFound,screen
476,286122902,EyesNotFound,screen
477,286139556,EyesNotFound,screen
478,286156210,EyesNotFound,screen
479,286172865,EyesNotFound,screen
480,286189519,EyesNotFound,screen
481,286206174,EyesNotFound,screen
482,286222829,EyesNotFound,screen
483,286239482,EyesNotFound,screen
484,286256137,EyesNotFound,screen
485,286272792,EyesNotFound,screen
486,286289446,EyesNotFound,screen
487,286306101,EyesNotFound,screen
488,286322756,EyesNotFound,screen
489,286339411,EyesNotFound,screen
490,286356065,EyesNotFound,screen
491,286372719,EyesNotFound,screen
492,286389374,EyesNotFound,screen
493,286406028,EyesNotFound,screen
494,286422683,EyesNotFound,screen
495,286439338,EyesNotFound,screen
496,286455992,EyesNotFound,screen
497,286472647,EyesNotFound,screen
498,286489302,EyesNotFound,screen
499,286505956,EyesNotFound,screen
500,286522611,EyesNotFound,screen
501,286539265,EyesNotFound,screen
502,286555919,EyesNotFound,screen
503,286572574,EyesNotFound,screen
504,286589228,EyesNotFound,screen
505,286605883,EyesNotFound,screen
506,286622537,EyesNotFound,screen
507,286639192,EyesNotFound,screen
508,286655847,EyesNotFound,screen
509,286672501,EyesNotFound,screen
510,286689156,EyesNotFound,screen
511,286705811,EyesNotFound,screen
512,286722465,EyesNotFound,screen
513,286739120,EyesNotFound,screen
514,286755775,EyesNotFound,screen
545,287272065,EyesNotFound,screen
577,287805011,EyesNotFound,screen
578,287821666,EyesNotFound,screen
579,287838320,EyesNotFound,screen
580,287854975,EyesNotFound,screen
581,287871629,EyesNotFound,screen
582,287888283,EyesNotFound,screen
588,287988212,EyesNotFound,screen
589,288004865,EyesNotFound,screen
590,288021520,EyesNotFound,screen
591,288038175,EyesNotFound,screen
592,288054829,EyesNotFound,screen
627,288637738,EyesNotFound,screen
628,288654393,EyesNotFound,screen
629,288671048,EyesNotFound,screen
630,288687702,EyesNotFound,screen
631,288704356,EyesNotFound,screen
632,288721011,EyesNotFound,screen
633,288737666,EyesNotFound,screen
634,288754320,EyesNotFound,screen
635,288770975,EyesNotFound,screen
641,288870902,EyesNotFound,screen
642,288887557,EyesNotFound,screen
643,288904211,EyesNotFound,screen
686,289620356,EyesNotFound,screen
687,289637011,EyesNotFound,screen
688,289653665,EyesNotFound,screen
689,289670320,EyesNotFound,screen
690,289686975,EyesNotFound,screen
691,289703629,EyesNotFound,screen
692,289720284,EyesNotFound,screen
697,289803557,EyesNotFound,screen
700,289853520,EyesNotFound,screen
719,290169957,EyesNotFound,screen
720,290186611,EyesNotFound,screen
721,290203265,EyesNotFound,screen
722,290219920,EyesNotFound,screen
723,290236574,EyesNotFound,screen
908,293317676,EyesNotFound,screen
1039,295499429,EyesNotFound,screen
1040,295516083,EyesNotFound,screen
1041,295532738,EyesNotFound,screen
1204,298247441,EyesNotFound,screen
1205,298264096,EyesNotFound,screen
1206,298280750,EyesNotFound,screen
1281,299529848,EyesNotFound,None
1292,299713049,EyesNotFound,None
1293,299729703,EyesNotFound,None
1294,299746358,EyesNotFound,None
1295,299763013,EyesNotFound,None
1298,299812976,EyesNotFound,None
1299,299829630,EyesNotFound,None
1300,299846285,EyesNotFound,None
1301,299862940,EyesNotFound,None
1302,299879594,EyesNotFound,None
1303,299896249,EyesNotFound,None
1304,299912904,EyesNotFound,None
1305,299929559,EyesNotFound,None
1306,299946213,EyesNotFound,None
1307,299962868,EyesNotFound,None
1308,299979523,EyesNotFound,None
1309,299996177,EyesNotFound,None
1310,300012832,EyesNotFound,None
1311,300029487,EyesNotFound,None
1312,300046141,EyesNotFound,None
1313,300062796,EyesNotFound,None
1314,300079451,EyesNotFound,None
1315,300096105,EyesNotFound,screen
1316,300112760,EyesNotFound,screen
1317,300129415,EyesNotFound,screen
1318,300146069,EyesNotFound,screen
1319,300162724,EyesNotFound,screen
1320,300179379,EyesNotFound,screen
1321,300196034,EyesNotFound,screen
1322,300212687,EyesNotFound,screen
1323,300229342,EyesNotFound,screen
1324,300245997,EyesNotFound,screen
1325,300262651,EyesNotFound,screen
1326,300279306,EyesNotFound,screen
1327,300295961,EyesNotFound,screen
1328,300312615,EyesNotFound,screen
1329,300329270,EyesNotFound,screen
1330,300345925,EyesNotFound,screen
1331,300377336,EyesNotFound,screen
1332,300393991,EyesNotFound,screen
1333,300428044,EyesNotFound,screen
1334,300444698,EyesNotFound,screen
1335,300461353,EyesNotFound,screen
1336,300478008,EyesNotFound,screen
1337,300494662,EyesNotFound,screen
1338,300511317,EyesNotFound,screen
1339,300527972,EyesNotFound,screen
1340,300544626,EyesNotFound,screen
1341,300561281,EyesNotFound,screen
1342,300577936,EyesNotFound,screen
1343,300594590,EyesNotFound,screen
1344,300611245,EyesNotFound,screen
1345,300627899,EyesNotFound,screen
1346,300644554,EyesNotFound,screen
1347,300661208,EyesNotFound,screen
1348,300677863,EyesNotFound,screen
1349,300694519,EyesNotFound,screen
1350,300711173,EyesNotFound,screen
1351,300727828,EyesNotFound,screen
1352,300744483,EyesNotFound,screen
1353,300761137,EyesNotFound,screen
1354,300777792,EyesNotFound,screen
1355,300794447,EyesNotFound,screen
1356,300811101,EyesNotFound,screen
1357,300827755,EyesNotFound,screen
1358,300844410,EyesNotFound,screen
1359,300861064,EyesNotFound,screen
1360,300877719,EyesNotFound,screen
1361,300894374,EyesNotFound,screen
1362,300911029,EyesNotFound,screen
1363,300927683,EyesNotFound,screen
1364,300944338,EyesNotFound,screen
1365,300960993,EyesNotFound,screen
1366,300977647,EyesNotFound,screen
1367,300994302,EyesNotFound,screen
1368,301010957,EyesNotFound,screen
1369,301027610,EyesNotFound,screen
1370,301044265,EyesNotFound,screen
1371,301060920,EyesNotFound,screen
1372,301077574,EyesNotFound,screen
1373,301094229,EyesNotFound,screen
1374,301110884,EyesNotFound,screen
1375,301127538,EyesNotFound,screen
1376,301144193,EyesNotFound,screen
1377,301160848,EyesNotFound,screen
1378,301177503,EyesNotFound,screen
1379,301194157,EyesNotFound,screen
1380,301210812,EyesNotFound,screen
1381,301227466,EyesNotFound,screen
1382,301244120,EyesNotFound,screen
1383,301260775,EyesNotFound,screen
1384,301277430,EyesNotFound,screen
1385,301294084,EyesNotFound,screen
1386,301310739,EyesNotFound,screen
1387,301327394,EyesNotFound,screen
1388,301344048,EyesNotFound,screen
1389,301360703,EyesNotFound,screen
1390,301377358,EyesNotFound,screen
1391,301394012,EyesNotFound,screen
1392,301410667,EyesNotFound,screen
1393,301427322,EyesNotFound,screen
1394,301443976,EyesNotFound,screen
1395,301460630,EyesNotFound,screen
1396,301477285,EyesNotFound,screen
1397,301493940,EyesNotFound,screen
1398,301510594,EyesNotFound,screen
1399,301527249,EyesNotFound,screen
1400,301543904,EyesNotFound,screen
1401,301560558,EyesNotFound,screen
1402,301577213,EyesNotFound,screen
1403,301593868,EyesNotFound,screen
1404,301610522,EyesNotFound,screen
1405,301627177,EyesNotFound,screen
1406,301643831,EyesNotFound,screen
1407,301660485,EyesNotFound,screen
1408,301677140,EyesNotFound,screen
1409,301693795,EyesNotFound,screen
1410,301710450,EyesNotFound,screen
1411,301727104,EyesNotFound,screen
1412,301743759,EyesNotFound,screen
1413,301760414,EyesNotFound,screen
1414,301777068,EyesNotFound,screen
1415,301793723,EyesNotFound,screen
1416,301810378,EyesNotFound,screen
1417,301827032,EyesNotFound,screen
1418,301843686,EyesNotFound,screen
1419,301860341,EyesNotFound,screen
1420,301876995,EyesNotFound,screen
1421,301893650,EyesNotFound,screen
1422,301910305,EyesNotFound,screen
1423,301926959,EyesNotFound,screen
1424,301943614,EyesNotFound,screen
1425,301960269,EyesNotFound,screen
1426,301976924,EyesNotFound,screen
1427,301993578,EyesNotFound,screen
1428,302010233,EyesNotFound,screen
1429,302026888,EyesNotFound,screen
1430,302043541,EyesNotFound,screen
1431,302060196,EyesNotFound,screen
1432,302076851,EyesNotFound,screen
1529,303692347,EyesNotFound,screen
1530,303709002,EyesNotFound,screen
1531,303725657,EyesNotFound,screen
1532,303742311,EyesNotFound,screen
1533,303758966,EyesNotFound,screen
1534,303775621,EyesNotFound,screen
1535,303792275,EyesNotFound,screen
1536,303808930,EyesNotFound,screen
1537,303825585,EyesNotFound,screen
1538,303842240,EyesNotFound,screen
1539,303858894,EyesNotFound,screen
1540,303875548,EyesNotFound,screen
1541,303892203,EyesNotFound,screen
1542,303908857,EyesNotFound,screen
1543,303925512,EyesNotFound,screen
1544,303942167,EyesNotFound,screen
1545,303958821,EyesNotFound,screen
1573,304425151,EyesNotFound,screen
1574,304441805,EyesNotFound,screen
1575,304458460,EyesNotFound,screen
1576,304475114,EyesNotFound,screen
1577,304491768,EyesNotFound,screen
1596,304808206,EyesNotFound,screen
1597,304824861,EyesNotFound,screen
1598,304841516,EyesNotFound,screen
1599,304858170,EyesNotFound,screen
1600,304874825,EyesNotFound,screen
1601,304891479,EyesNotFound,screen
1602,304908134,EyesNotFound,screen
1603,304924788,EyesNotFound,screen
1604,304941443,EyesNotFound,screen
1605,304958098,EyesNotFound,screen
1606,304974752,EyesNotFound,screen
1607,304991407,EyesNotFound,screen
1608,305008062,EyesNotFound,screen
1609,305024716,EyesNotFound,screen
1610,305041371,EyesNotFound,screen
1611,305058026,EyesNotFound,screen
1612,305074680,EyesNotFound,screen
1613,305091334,EyesNotFound,screen
1614,305107989,EyesNotFound,screen
1615,305124643,EyesNotFound,screen
1616,305141298,EyesNotFound,screen
1617,305157953,EyesNotFound,screen
1618,305174608,EyesNotFound,screen
1619,305191262,EyesNotFound,screen
1753,307422978,EyesNotFound,screen
1754,307439633,EyesNotFound,screen
1755,307456288,EyesNotFound,screen
1756,307472941,EyesNotFound,screen
1757,307489596,EyesNotFound,screen
1897,309821240,EyesNotFound,screen
1898,309837895,EyesNotFound,screen
1899,309854550,EyesNotFound,screen
1900,309871204,EyesNotFound,screen
1901,309887859,EyesNotFound,screen
1902,309904514,EyesNotFound,screen
1903,309921167,EyesNotFound,screen
1992,311403428,EyesNotFound,screen
1993,311420082,EyesNotFound,screen
1994,311436737,EyesNotFound,screen
1995,311453392,EyesNotFound,screen
1996,311470046,EyesNotFound,screen
1997,311486701,EyesNotFound,screen
1998,311503356,EyesNotFound,screen
1999,311520010,EyesNotFound,screen
2000,311536665,EyesNotFound,screen
2001,311553319,EyesNotFound,screen
2002,311569974,EyesNotFound,screen
2006,311636592,EyesNotFound,screen
2007,311653247,EyesNotFound,screen
2008,311669902,EyesNotFound,screen
2009,311686556,EyesNotFound,screen
2010,311703211,EyesNotFound,screen
2037,312152885,EyesNotFound,screen
2117,313485254,EyesNotFound,screen
2118,313501908,EyesNotFound,screen
2119,313518563,EyesNotFound,screen
2120,313535218,EyesNotFound,screen
2121,313551872,EyesNotFound,screen
2153,314084819,EyesNotFound,screen
2154,314101474,EyesNotFound,screen
2155,314118129,EyesNotFound,screen
2156,314134783,EyesNotFound,screen
2157,314151438,EyesNotFound,screen
2158,314168093,EyesNotFound,screen
2235,315450497,EyesNotFound,screen
2236,315467151,EyesNotFound,screen
2237,315483806,EyesNotFound,screen
2238,315500461,EyesNotFound,screen
2239,315517115,EyesNotFound,screen
2240,315533770,EyesNotFound,screen
2267,315983445,EyesNotFound,screen
2268,316000099,EyesNotFound,screen
2269,316016754,EyesNotFound,screen
2270,316033408,EyesNotFound,screen
2271,316050062,EyesNotFound,screen
2272,316066717,EyesNotFound,screen
2273,316083372,EyesNotFound,screen
2274,316100027,EyesNotFound,screen
2275,316116681,EyesNotFound,screen
2276,316133336,EyesNotFound,screen
2277,316149991,EyesNotFound,screen
2278,316166646,EyesNotFound,screen
2279,316183301,EyesNotFound,screen
2280,316199956,EyesNotFound,screen
2281,316216610,EyesNotFound,screen
2282,316233264,EyesNotFound,screen
2283,316249919,EyesNotFound,screen
2284,316266573,EyesNotFound,screen
2285,316283228,EyesNotFound,screen
2286,316299883,EyesNotFound,screen
2287,316316537,EyesNotFound,screen
2288,316333192,EyesNotFound,screen
2289,316349847,EyesNotFound,screen
2290,316366502,EyesNotFound,screen
2291,316383156,EyesNotFound,screen
2292,316399811,EyesNotFound,screen
2293,316416466,EyesNotFound,screen
2294,316433120,EyesNotFound,screen
2295,316449774,EyesNotFound,screen
2296,316466429,EyesNotFound,screen
2297,316483083,EyesNotFound,screen
2298,316499738,EyesNotFound,screen
2299,316516393,EyesNotFound,screen
2300,316533047,EyesNotFound,screen
2301,316549702,EyesNotFound,screen
2302,316566358,EyesNotFound,screen
2303,316583012,EyesNotFound,screen
2304,316599667,EyesNotFound,screen
2305,316616322,EyesNotFound,screen
2306,316632977,EyesNotFound,screen
2307,316649630,EyesNotFound,screen
2308,316666285,EyesNotFound,screen
2309,316682940,EyesNotFound,screen
2310,316699594,EyesNotFound,screen
2311,316716249,EyesNotFound,screen
2312,316732904,EyesNotFound,screen
2313,316749558,EyesNotFound,screen
2314,316766213,EyesNotFound,screen
2315,316782868,EyesNotFound,screen
2316,316799522,EyesNotFound,screen
2317,316816177,EyesNotFound,screen
2318,316832832,EyesNotFound,screen
2319,316849485,EyesNotFound,screen
2320,316866140,EyesNotFound,screen
2321,316882795,EyesNotFound,screen
2322,316899450,EyesNotFound,screen
2323,316916104,EyesNotFound,screen
2324,316932759,EyesNotFound,screen
2325,316949415,EyesNotFound,screen
2326,316966069,EyesNotFound,screen
2327,316982724,EyesNotFound,screen
2328,316999379,EyesNotFound,screen
2329,317016033,EyesNotFound,screen
2330,317032688,EyesNotFound,screen
2331,317049342,EyesNotFound,screen
2332,317065996,EyesNotFound,screen
2333,317082651,EyesNotFound,screen
2334,317099306,EyesNotFound,screen
2335,317115960,EyesNotFound,screen
2336,317132615,EyesNotFound,screen
2337,317149270,EyesNotFound,screen
2338,317165925,EyesNotFound,screen
2339,317182579,EyesNotFound,screen
2340,317199234,EyesNotFound,screen
2341,317215889,EyesNotFound,screen
2342,317232543,EyesNotFound,screen
2343,317249198,EyesNotFound,screen
2344,317265852,EyesNotFound,screen
2345,317282506,EyesNotFound,screen
2346,317299161,EyesNotFound,screen
2347,317315816,EyesNotFound,screen
2348,317332471,EyesNotFound,screen
2349,317349126,EyesNotFound,screen
2350,317365781,EyesNotFound,screen
2351,317382435,EyesNotFound,screen
2352,317399090,EyesNotFound,screen
2353,317415745,EyesNotFound,screen
2354,317432400,EyesNotFound,screen
2355,317449054,EyesNotFound,screen
2356,317465708,EyesNotFound,screen
2357,317482363,EyesNotFound,screen
2358,317499017,EyesNotFound,screen
2359,317515672,EyesNotFound,screen
2360,317532327,EyesNotFound,screen
2361,317548981,EyesNotFound,screen
2362,317565636,EyesNotFound,screen
2363,317582291,EyesNotFound,screen
2364,317598945,EyesNotFound,screen
2365,317615600,EyesNotFound,screen
2366,317632255,EyesNotFound,screen
2367,317648909,EyesNotFound,screen
2368,317665563,EyesNotFound,screen
2369,317682218,EyesNotFound,screen
2370,317698873,EyesNotFound,screen
2371,317715528,EyesNotFound,screen
2372,317732183,EyesNotFound,screen
2373,317748838,EyesNotFound,screen
2374,317765492,EyesNotFound,screen
2375,317782147,EyesNotFound,screen
2376,317798802,EyesNotFound,screen
2377,317815456,EyesNotFound,screen
2378,317832111,EyesNotFound,screen
2379,317848766,EyesNotFound,screen
2380,317865419,EyesNotFound,screen
2381,317882074,EyesNotFound,screen
2382,317898729,EyesNotFound,screen
2383,317915383,EyesNotFound,screen
2384,317932038,EyesNotFound,screen
2385,317948693,EyesNotFound,screen
2386,317965348,EyesNotFound,screen
2387,317982002,EyesNotFound,screen
2388,317998657,EyesNotFound,screen
2389,318015312,EyesNotFound,screen
2390,318031966,EyesNotFound,screen
2391,318048621,EyesNotFound,screen
2392,318065276,EyesNotFound,screen
2393,318081929,EyesNotFound,screen
2394,318098585,EyesNotFound,screen
2395,318115240,EyesNotFound,screen
2396,318131894,EyesNotFound,screen
2397,318148549,EyesNotFound,screen
2398,318165204,EyesNotFound,screen
2399,318181858,EyesNotFound,screen
2400,318198513,EyesNotFound,screen
2401,318215168,EyesNotFound,screen
2435,318781425,EyesNotFound,screen
2436,318798080,EyesNotFound,screen
2437,318814735,EyesNotFound,screen
2438,318831389,EyesNotFound,screen
2439,318848044,EyesNotFound,screen
2440,318864700,EyesNotFound,screen
2441,318881354,EyesNotFound,screen
2442,318898008,EyesNotFound,screen
2443,318914663,EyesNotFound,screen
2444,318931317,EyesNotFound,screen
2445,318947972,EyesNotFound,screen
2446,318964627,EyesNotFound,screen
2447,318981281,EyesNotFound,screen
2448,318997936,EyesNotFound,screen
2449,319014591,EyesNotFound,screen
2450,319031246,EyesNotFound,screen
2451,319047900,EyesNotFound,screen
2452,319064555,EyesNotFound,screen
2453,319081210,EyesNotFound,screen
2454,319097864,EyesNotFound,screen
2455,319114519,EyesNotFound,screen
2456,319131173,EyesNotFound,screen
2457,319147827,EyesNotFound,screen
2458,319164482,EyesNotFound,screen
2459,319181137,EyesNotFound,screen
2460,319197791,EyesNotFound,screen
2461,319214446,EyesNotFound,screen
2462,319245256,EyesNotFound,screen
2463,319261911,EyesNotFound,screen
2464,319295954,EyesNotFound,screen
2465,319312609,EyesNotFound,screen
2466,319329263,EyesNotFound,screen
2467,319345918,EyesNotFound,screen
2468,319362573,EyesNotFound,screen
2469,319379228,EyesNotFound,screen
2470,319395882,EyesNotFound,screen
2471,319412537,EyesNotFound,screen
2472,319429192,EyesNotFound,screen
2473,319445846,EyesNotFound,screen
2474,319462501,EyesNotFound,screen
2475,319479156,EyesNotFound,screen
2476,319495810,EyesNotFound,screen
2477,319512465,EyesNotFound,screen
2478,319529120,EyesNotFound,screen
2479,319545773,EyesNotFound,screen
2480,319562428,EyesNotFound,screen
2481,319579083,EyesNotFound,screen
2482,319595737,EyesNotFound,screen
2483,319612392,EyesNotFound,screen
2484,319629048,EyesNotFound,screen
2485,319645703,EyesNotFound,screen
2486,319662357,EyesNotFound,screen
2487,319679012,EyesNotFound,screen
2488,319695667,EyesNotFound,screen
2489,319712321,EyesNotFound,screen
2490,319728976,EyesNotFound,screen
2491,319745631,EyesNotFound,screen
2492,319762284,EyesNotFound,screen
2493,319778939,EyesNotFound,screen
2494,319795594,EyesNotFound,screen
2495,319812248,EyesNotFound,screen
2496,319828903,EyesNotFound,screen
2497,319845558,EyesNotFound,screen
2498,319862212,EyesNotFound,screen
2499,319878867,EyesNotFound,screen
2500,319895522,EyesNotFound,screen
2501,319912177,EyesNotFound,screen
2502,319928831,EyesNotFound,screen
2503,319945486,EyesNotFound,screen
2504,319962140,EyesNotFound,screen
2505,319978794,EyesNotFound,screen
2506,319995449,EyesNotFound,screen
2507,320012104,EyesNotFound,screen
2508,320028759,EyesNotFound,screen
2509,320045414,EyesNotFound,screen
2510,320062069,EyesNotFound,screen
2511,320078723,EyesNotFound,screen
2512,320095378,EyesNotFound,screen
2513,320112033,EyesNotFound,screen
2514,320128687,EyesNotFound,screen
2515,320145342,EyesNotFound,screen
2516,320161997,EyesNotFound,screen
2517,320178651,EyesNotFound,screen
2518,320195305,EyesNotFound,screen
2519,320211960,EyesNotFound,screen
2520,320228615,EyesNotFound,screen
2521,320245269,EyesNotFound,screen
2522,320261924,EyesNotFound,screen
2523,320278579,EyesNotFound,screen
2524,320295233,EyesNotFound,screen
2525,320311888,EyesNotFound,screen
2526,320328543,EyesNotFound,screen
2527,320345197,EyesNotFound,screen
2549,320711600,EyesNotFound,screen
2550,320728254,EyesNotFound,screen
2551,320744909,EyesNotFound,screen
2552,320761564,EyesNotFound,screen
2553,320778218,EyesNotFound,screen
2554,320794874,EyesNotFound,screen
