,Recording timestamp,Eye movement type,gaze_direction
2350,414589615,EyesNotFound,screen
2351,414606270,EyesNotFound,screen
2352,414622924,EyesNotFound,screen
2353,414639578,EyesNotFound,screen
2354,414656233,EyesNotFound,screen
2355,414672888,EyesNotFound,screen
2356,414689542,EyesNotFound,screen
2357,414706197,EyesNotFound,screen
2358,414722852,EyesNotFound,screen
2359,414739507,EyesNotFound,screen
2360,414756161,EyesNotFound,screen
2361,414772816,EyesNotFound,screen
2362,414789471,EyesNotFound,screen
2363,414806125,EyesNotFound,screen
2364,414822780,EyesNotFound,screen
2365,414839435,EyesNotFound,screen
2366,414856088,EyesNotFound,screen
2367,414872743,EyesNotFound,screen
2368,414889398,EyesNotFound,screen
2369,414906052,EyesNotFound,screen
2370,414922707,EyesNotFound,screen
2371,414939362,EyesNotFound,screen
2372,414956016,EyesNotFound,screen
2373,414972671,EyesNotFound,screen
2374,414989326,EyesNotFound,screen
2375,415005981,EyesNotFound,screen
2376,415022635,EyesNotFound,screen
2377,415039290,EyesNotFound,screen
2378,415055945,EyesNotFound,screen
2379,415072599,EyesNotFound,screen
2380,415089253,EyesNotFound,screen
2381,415105908,EyesNotFound,screen
2382,415122562,EyesNotFound,screen
2383,415139217,EyesNotFound,screen
2384,415155872,EyesNotFound,screen
2385,415172526,EyesNotFound,screen
2386,415189181,EyesNotFound,screen
2387,415205836,EyesNotFound,screen
2388,415222490,EyesNotFound,screen
2389,415239145,EyesNotFound,screen
2390,415255800,EyesNotFound,screen
2391,415272455,EyesNotFound,screen
2392,415289109,EyesNotFound,screen
2393,415305763,EyesNotFound,screen
2394,415322418,EyesNotFound,screen
2395,415339072,EyesNotFound,screen
2396,415355727,EyesNotFound,screen
2397,415372382,EyesNotFound,screen
2398,415389036,EyesNotFound,screen
2399,415405691,EyesNotFound,screen
2400,415422346,EyesNotFound,screen
2401,415439000,EyesNotFound,screen
2402,415455655,EyesNotFound,screen
2403,415472310,EyesNotFound,screen
2404,415488964,EyesNotFound,screen
2405,415505619,EyesNotFound,screen
2406,415522274,EyesNotFound,screen
2407,415538928,EyesNotFound,screen
2408,415555582,EyesNotFound,screen
2409,415572237,EyesNotFound,screen
2410,415588892,EyesNotFound,screen
2411,415605546,EyesNotFound,screen
2412,415622201,EyesNotFound,screen
2413,415638856,EyesNotFound,screen
2414,415655510,EyesNotFound,screen
2415,415672165,EyesNotFound,screen
2416,415688820,EyesNotFound,screen
2417,415705474,EyesNotFound,screen
2418,415722129,EyesNotFound,screen
2419,415738784,EyesNotFound,screen
2420,415755438,EyesNotFound,screen
2421,415772092,EyesNotFound,screen
2422,415788747,EyesNotFound,screen
2423,415805402,EyesNotFound,screen
2424,415822056,EyesNotFound,screen
2425,415838711,EyesNotFound,screen
2426,415855366,EyesNotFound,screen
2427,415872020,EyesNotFound,screen
2428,415888675,EyesNotFound,screen
2429,415905330,EyesNotFound,screen
