Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
3,9/2/2023 10:09,1.00429,1004290,3.031782367,181906942.0,P02,348796509.0,350620427.0,fb,fb,01:05:48.796509,01:05:50.620427,398792219.0,378792219.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,296123406.0,276123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,324123406.0,304123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,355123406.0,335123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,383123406.0,363123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,400123406.0,380123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,410123406.0,390123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,410123406.0,390123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,420123406.0,400123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,434123406.0,414123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,446123406.0,426123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,446123406.0,426123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,534123406.0,514123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,559123406.0,539123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,562123406.0,542123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,457123406.0,437123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,623123406.0,603123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,510123406.0,490123406.0
6,9/2/2023 10:13,140.55,140550000,4.9960954,299765724.0,P02,361673406.0,661000000.0,ff,,01:06:01.673406,01:11:01,572123406.0,552123406.0
