Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,196481248.0,176481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,220481248.0,200481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,248481248.0,228481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,279481248.0,259481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,307481248.0,287481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,324481248.0,304481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,334481248.0,314481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,334481248.0,314481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,344481248.0,324481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,358481248.0,338481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,370481248.0,350481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,370481248.0,350481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,458481248.0,438481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,483481248.0,463481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,486481248.0,466481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,381481248.0,361481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,547481248.0,527481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,434481248.0,414481248.0
210,24/02/2023 14:03:26,0.0,0,7.337935033,440276102.0,P22,145481248.0,585000000.0,play,,01:02:25.481248,01:09:45,496481248.0,476481248.0
