Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
8,9/2/2023 11:02,1.199397,1199397,0.956286883,57377212.98,P03,234929786.0,259953639.0,play,pause,01:03:54.929786,01:04:19.953639,284730389.0,264730389.0
9,9/2/2023 11:03,58.739397,58739397,0.415692467,24941548.02,P03,271529903.0,283177537.0,play,pause,01:04:31.529903,01:04:43.177537,287790506.0,267790506.0
11,9/2/2023 11:04,95.519397,95519397,1.099397133,65963827.98,P03,287697562.0,353793170.0,play,pause,01:04:47.697562,01:05:53.793170,295178165.0,275178165.0
11,9/2/2023 11:04,95.519397,95519397,1.099397133,65963827.98,P03,287697562.0,353793170.0,play,pause,01:04:47.697562,01:05:53.793170,326178165.0,306178165.0
12,9/2/2023 11:05,161.619397,161619397,0.3963746,23782476.0,P03,363785175.0,387657121.0,play,pause,01:06:03.785175,01:06:27.657121,364165778.0,344165778.0
12,9/2/2023 11:05,161.619397,161619397,0.3963746,23782476.0,P03,363785175.0,387657121.0,play,pause,01:06:03.785175,01:06:27.657121,381165778.0,361165778.0
13,9/2/2023 11:06,185.499397,185499397,0.651728167,39103690.02,P03,397265012.0,436489139.0,play,pause,01:06:37.265012,01:07:16.489139,400765615.0,380765615.0
13,9/2/2023 11:06,185.499397,185499397,0.651728167,39103690.02,P03,397265012.0,436489139.0,play,pause,01:06:37.265012,01:07:16.489139,400765615.0,380765615.0
13,9/2/2023 11:06,185.499397,185499397,0.651728167,39103690.02,P03,397265012.0,436489139.0,play,pause,01:06:37.265012,01:07:16.489139,410765615.0,390765615.0
13,9/2/2023 11:06,185.499397,185499397,0.651728167,39103690.02,P03,397265012.0,436489139.0,play,pause,01:06:37.265012,01:07:16.489139,424765615.0,404765615.0
14,9/2/2023 11:06,224.723439,224723439,1.2150174,72901044.0,P03,451392830.0,524376462.0,play,pause,01:07:31.392830,01:08:44.376462,451669391.0,431669391.0
14,9/2/2023 11:06,224.723439,224723439,1.2150174,72901044.0,P03,451392830.0,524376462.0,play,pause,01:07:31.392830,01:08:44.376462,451669391.0,431669391.0
15,9/2/2023 11:08,297.739397,297739397,1.234695617,74081737.02,P03,534080490.0,608232053.0,play,pause,01:08:54.080490,01:10:08.232053,549341093.0,529341093.0
16,9/2/2023 11:09,371.899397,371899397,1.139049017,68342941.02,P03,616024014.0,683000000.0,play,,01:10:16.024014,01:11:23,582124617.0,562124617.0
16,9/2/2023 11:09,371.899397,371899397,1.139049017,68342941.02,P03,616024014.0,683000000.0,play,,01:10:16.024014,01:11:23,585124617.0,565124617.0
14,9/2/2023 11:06,224.723439,224723439,1.2150174,72901044.0,P03,451392830.0,524376462.0,play,pause,01:07:31.392830,01:08:44.376462,462669391.0,442669391.0
16,9/2/2023 11:09,371.899397,371899397,1.139049017,68342941.02,P03,616024014.0,683000000.0,play,,01:10:16.024014,01:11:23,646124617.0,626124617.0
14,9/2/2023 11:06,224.723439,224723439,1.2150174,72901044.0,P03,451392830.0,524376462.0,play,pause,01:07:31.392830,01:08:44.376462,515669391.0,495669391.0
16,9/2/2023 11:09,371.899397,371899397,1.139049017,68342941.02,P03,616024014.0,683000000.0,play,,01:10:16.024014,01:11:23,595124617.0,575124617.0
