Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,261691845.0,241691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,285691845.0,265691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,313691845.0,293691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,344691845.0,324691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,372691845.0,352691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,389691845.0,369691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,399691845.0,379691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,399691845.0,379691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,409691845.0,389691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,423691845.0,403691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,435691845.0,415691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,435691845.0,415691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,523691845.0,503691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,548691845.0,528691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,551691845.0,531691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,446691845.0,426691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,612691845.0,592691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,499691845.0,479691845.0
209,21/02/2023 16:08:04,0.0,0,7.33754885,440252931.0,P21,210691845.0,650000000.0,play,,01:03:30.691845,01:10:50,561691845.0,541691845.0
