Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
122,15/02/2023 14:14:32,44.032,44032000,0.039808233,2388493.98,P17,296381441.0,298915376.0,play,ff,01:04:56.381441,01:04:58.915376,303349441.0,283349441.0
125,15/02/2023 14:15:02,74.079634,74079634,0.179410433,10764625.98,P17,324909326.0,335829243.0,play,pause,01:05:24.909326,01:05:35.829243,325829692.0,305829692.0
127,15/02/2023 14:15:32,89.862982,89862982,1.142756617,68565397.02,P17,356421217.0,425101154.0,play,pause,01:05:56.421217,01:07:05.101154,369558235.0,349558235.0
127,15/02/2023 14:15:32,89.862982,89862982,1.142756617,68565397.02,P17,356421217.0,425101154.0,play,pause,01:05:56.421217,01:07:05.101154,400558235.0,380558235.0
128,15/02/2023 14:17:02,158.484243,158484243,0.488996133,29339767.98,P17,448421024.0,478493199.0,play,pause,01:07:28.421024,01:07:58.493199,451936781.0,431936781.0
128,15/02/2023 14:17:02,158.484243,158484243,0.488996133,29339767.98,P17,448421024.0,478493199.0,play,pause,01:07:28.421024,01:07:58.493199,468936781.0,448936781.0
129,15/02/2023 14:18:02,187.944691,187944691,0.741009867,44460592.02,P17,487620932.0,532196774.0,play,pause,01:08:07.620932,01:08:52.196774,488676241.0,468676241.0
129,15/02/2023 14:18:02,187.944691,187944691,0.741009867,44460592.02,P17,487620932.0,532196774.0,play,pause,01:08:07.620932,01:08:52.196774,488676241.0,468676241.0
129,15/02/2023 14:18:02,187.944691,187944691,0.741009867,44460592.02,P17,487620932.0,532196774.0,play,pause,01:08:07.620932,01:08:52.196774,498676241.0,478676241.0
129,15/02/2023 14:18:02,187.944691,187944691,0.741009867,44460592.02,P17,487620932.0,532196774.0,play,pause,01:08:07.620932,01:08:52.196774,512676241.0,492676241.0
129,15/02/2023 14:18:02,187.944691,187944691,0.741009867,44460592.02,P17,487620932.0,532196774.0,play,pause,01:08:07.620932,01:08:52.196774,524676241.0,504676241.0
129,15/02/2023 14:18:02,187.944691,187944691,0.741009867,44460592.02,P17,487620932.0,532196774.0,play,pause,01:08:07.620932,01:08:52.196774,524676241.0,504676241.0
132,15/02/2023 14:20:02,274.449255,274449255,0.974649467,58478968.02,P17,611324723.0,669844490.0,play,pause,01:10:11.324723,01:11:09.844490,649875468.0,629875468.0
133,15/02/2023 14:21:02,332.991376,332991376,1.445291333,86717479.98,P17,684484871.0,771332333.0,play,pause,01:11:24.484871,01:12:51.332333,689493495.0,669493495.0
133,15/02/2023 14:21:02,332.991376,332991376,1.445291333,86717479.98,P17,684484871.0,771332333.0,play,pause,01:11:24.484871,01:12:51.332333,692493495.0,672493495.0
130,15/02/2023 14:18:32,232.524886,232524886,0.258001183,15480070.98,P17,540796878.0,556372847.0,play,pause,01:09:00.796878,01:09:16.372847,544271992.0,524271992.0
137,15/02/2023 14:23:32,429.871581,429871581,0.173036767,10382206.02,P17,829092274.0,838000000.0,play,,01:13:49.092274,01:13:58,801220693.0,781220693.0
132,15/02/2023 14:20:02,274.449255,274449255,0.974649467,58478968.02,P17,611324723.0,669844490.0,play,pause,01:10:11.324723,01:11:09.844490,625875468.0,605875468.0
133,15/02/2023 14:21:02,332.991376,332991376,1.445291333,86717479.98,P17,684484871.0,771332333.0,play,pause,01:11:24.484871,01:12:51.332333,702493495.0,682493495.0
