Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
107,14/02/2023 17:07:02,28.447801,28447801,2.3093541,138561246.0,P14,235159745.0,374391276.0,play,fb,01:03:55.159745,01:06:14.391276,257711944.0,237711944.0
107,14/02/2023 17:07:02,28.447801,28447801,2.3093541,138561246.0,P14,235159745.0,374391276.0,play,fb,01:03:55.159745,01:06:14.391276,281711944.0,261711944.0
107,14/02/2023 17:07:02,28.447801,28447801,2.3093541,138561246.0,P14,235159745.0,374391276.0,play,fb,01:03:55.159745,01:06:14.391276,309711944.0,289711944.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,360173068.0,340173068.0
109,14/02/2023 17:09:32,161.09,161090000,0.415823783,24949426.98,P14,377207151.0,402631007.0,fb,pause,01:06:17.207151,01:06:42.631007,378117151.0,358117151.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,405173068.0,385173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,415173068.0,395173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,415173068.0,395173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,425173068.0,405173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,439173068.0,419173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,451173068.0,431173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,451173068.0,431173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,539173068.0,519173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,564173068.0,544173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,567173068.0,547173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,462173068.0,442173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,628173068.0,608173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,515173068.0,495173068.0
110,14/02/2023 17:10:02,186.13,186130000,4.235500667,254130040.0,P14,412303068.0,665000000.0,play,,01:06:52.303068,01:11:05,577173068.0,557173068.0
