Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,240493958.0,220493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,264493958.0,244493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,292493958.0,272493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,323493958.0,303493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,351493958.0,331493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,368493958.0,348493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,378493958.0,358493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,378493958.0,358493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,388493958.0,368493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,402493958.0,382493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,414493958.0,394493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,414493958.0,394493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,502493958.0,482493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,527493958.0,507493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,530493958.0,510493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,425493958.0,405493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,591493958.0,571493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,478493958.0,458493958.0
63,9/2/2023 17:11,0.0,0,7.3386645,440319870.0,P08,189493958.0,629000000.0,play,,01:03:09.493958,01:10:29,540493958.0,520493958.0
